step,splendid-violet-901,upbeat-frost-899,fresh-monkey-898,helpful-pine-897,silvery-waterfall-895
36000.0,0.5907345981061737,0.5862708993496247,0.592258683739776,0.5938096273167386,0.5876512402136
37000.0,0.5906708278839596,0.5862757936781919,0.5916358582572021,0.5933066054330187,0.5872283221844334
38000.0,0.5904699734710469,0.5863411691789546,0.5916695427538118,0.5929416900530806,0.5864430703510756
39000.0,0.5894350493103007,0.5858890195898478,0.5916100910568042,0.5919670235705088,0.5863282221243513
40000.0,0.5893617783326326,0.5858740487024658,0.5916043330231956,0.5910797105914404,0.5844085052416754
41000.0,0.588882636808774,0.5857339122122581,0.5909212144177699,0.5908709818731326,0.5837621659691224
42000.0,0.5888932891709496,0.5856219184585729,0.5904991714884317,0.5908256373584658,0.5836910542540575
43000.0,0.5888737118566808,0.5854599737633341,0.5903175640746791,0.5908308195887134,0.5836922058607792
44000.0,0.5882819299525681,0.5848876252226501,0.5902599837385941,0.5908037568307535,0.5831955754620469
45000.0,0.5877278631685912,0.5848478947907516,0.5896182508929279,0.5907120554986339,0.5822567997926965
46000.0,0.5867072517114862,0.58452834897817,0.5892390880834987,0.5901857712268179,0.5811269296478705
47000.0,0.5865585119168016,0.5834799138887886,0.5892206586722616,0.5900585564412743,0.5807396985090613
48000.0,0.5865360555857285,0.5834571696560351,0.5886992687290128,0.589546379351799,0.5803369270381765
49000.0,0.5864874002017368,0.5833477452909821,0.588284402407521,0.5887405425482908,0.5799089611902254
50000.0,0.5864874002017368,0.5833261526649502,0.5876541685586297,0.5883003318979223,0.5798948540078847
51000.0,0.5859179306778571,0.5820074681814615,0.5876016222326935,0.5879276431726128,0.5796661161227873
52000.0,0.5858900042148559,0.5816363165774521,0.5872602493088491,0.5876995830345233,0.5792092161559536
53000.0,0.5852852667351242,0.5812840230581322,0.5873109200046038,0.5873810198251336,0.5787342090190134
54000.0,0.5846898860600063,0.5807822104291522,0.5871918726597483,0.5869618349784355,0.5785089259540812
55000.0,0.5842194547141926,0.5807309639300366,0.5859231798719744,0.586471250514992,0.5784006749222416
56000.0,0.5840222807775804,0.580516248807858,0.5854569927676432,0.5868886185144812,0.5783012048916549
57000.0,0.5838882975051317,0.5801566596090078,0.5854777216886338,0.5859897894681957,0.5783357530933059
58000.0,0.583929179543752,0.5798569590687345,0.5854713878516644,0.5859004479613593,0.5774087151721586
59000.0,0.5835111463037755,0.5798201076536401,0.5846088145828755,0.5850094737255078,0.5771206695408939
60000.0,0.5829765128832272,0.5797544660705033,0.5841051330162522,0.5845324206410444,0.5769824767342902
61000.0,0.5818825582413336,0.5797403588881624,0.583919899893943,0.5839092574537657,0.576898985246967
62000.0,0.5818470023838012,0.5778177048151831,0.5836413241856491,0.5830385766717553,0.5768503298629754
63000.0,0.5810718381240582,0.5778142499950181,0.5831374962449062,0.58278424822717,0.5763970784701717
64000.0,0.5809314860548512,0.5778249023571937,0.5830753094819344,0.5822863222708758,0.5755303145073147
65000.0,0.580844539747363,0.577825766062235,0.5830891287625948,0.5822201877161898,0.5754741736796319
66000.0,0.5804737223829762,0.5778315240958435,0.5824281439483273,0.58168903989137,0.575472158367869
67000.0,0.5789977944182799,0.5778263418655959,0.5823964462616084,0.5816596739199668,0.5754991055827724
68000.0,0.5789335923435452,0.577731834451444,0.5817773500422099,0.5816464304426672,0.5754787417999454
69000.0,0.5794662524782573,0.5773976639875054,0.5811998192712783,0.5815023356516147,0.5750699856409103
70000.0,0.5794208663512355,0.5769505526778061,0.5811215100142028,0.5814330645219091,0.5745074257573608
71000.0,0.5787046216515519,0.5764020999765974,0.5810532773159421,0.5814101573839453,0.5745120321842476
72000.0,0.5787017426347477,0.5762230136872071,0.5801530204158536,0.5813151498294051,0.5744593461767299
73000.0,0.578702606339789,0.576220278621243,0.5800813328974278,0.5816717928239572,0.5738904524562111
74000.0,0.5773024333597293,0.575559532765893,0.5797773296498301,0.5817459118279901,0.5733702141196839
75000.0,0.5762587897681903,0.5754154379748405,0.5797914368321708,0.5817413054011032,0.5728869711490914
76000.0,0.5762364376843031,0.5750296525821378,0.5798003617842641,0.5813006481126388,0.571780614194942
77000.0,0.5761751146263727,0.5750405928459938,0.5796351062197004,0.5812479621051212,0.571475438413692
78000.0,0.5758998687390475,0.574999998709054,0.5791483586259181,0.5812161581356001,0.5714757263153724
79000.0,0.5750432459056609,0.5749824367065481,0.5781023176731201,0.5806449017404549,0.5713539439045527
80000.0,0.5746452641806382,0.5749291748956695,0.5780617235361803,0.5804624666647386,0.5713216989163452
81000.0,0.5741794392617113,0.5749366603393606,0.5773208132675071,0.5801136737789042,0.5710815889148712
82000.0,0.5741034332180792,0.5749404030612061,0.5768492303149717,0.5796333098251158,0.5710643148140457
83000.0,0.5737317158895061,0.5747273133718092,0.5768454875931261,0.5790643429773616,0.5710316827202176
84000.0,0.573532919779173,0.5743180884596433,0.5768054692595471,0.5788082544326241,0.571076019579003
85000.0,0.573500386889285,0.5742642508454039,0.5768166974250837,0.5784157471766318,0.5710696857420337
86000.0,0.573485416001903,0.5742455372361763,0.5768051813578667,0.5785064362059655,0.5710015969946133
87000.0,0.5734748888170884,0.574237188087444,0.5768017265377017,0.5782515888844403,0.5710246291290473
88000.0,0.5729523117289783,0.5736741909050741,0.5768069087679493,0.5776646176457043,0.5704292484539293
89000.0,0.5724530196210511,0.5735732813660853,0.5764365232560831,0.5769945352682804,0.57034834808173
90000.0,0.572442079357195,0.5735632048072704,0.5764650255224452,0.5770100819590233,0.5700669527184135
91000.0,0.5714987695012841,0.5735842216299414,0.5761624013346436,0.5765711758472161,0.5696982206358046
92000.0,0.5714581753643442,0.5735899796635499,0.5761195039842603,0.5765288543001937,0.5694937567376226
93000.0,0.5714319763114256,0.5729546372353482,0.5752006878237567,0.5764354800079207,0.5696832039671617
94000.0,0.5710831834255913,0.5724830119044285,0.5744913910399271,0.5759502382250447,0.569328077244358
95000.0,0.5710561206676313,0.5723744729709085,0.5744319118005283,0.5744660494018491,0.5693173791558435
96000.0,0.5710207087609391,0.5718473249940512,0.5743811713173659,0.573621654473876,0.5690398586080336
97000.0,0.5710293458113519,0.5717122991059321,0.5738533035863076,0.573297306102361,0.568400124809196
98000.0,0.570920950828672,0.571674296084116,0.5733556655316937,0.5730525896740002,0.5682663944786388
99000.0,0.5709220426268632,0.5710711973503495,0.5732908876535983,0.5721093512788159,0.5674545117398416
100000.0,0.5708704128655009,0.5704465985633966,0.5733064343443411,0.5710966333213058,0.5674314796054076
101000.0,0.570798581396235,0.5702552878967545,0.5732986609989696,0.5710896689539543,0.5669794739671411
102000.0,0.5708152796936996,0.5701445623740737,0.5731720647521791,0.571014814517044,0.5666720125932331
103000.0,0.5707997330029566,0.5701278640766091,0.5731051858604501,0.5704726956528046,0.5670313356205647
104000.0,0.5702206808178281,0.569624764075355,0.5731184293377497,0.5704801195166079,0.5660149538006848
105000.0,0.5697445478464696,0.5692319222324157,0.5731011552369242,0.5704268577057294,0.5659329999592836
106000.0,0.5693291715328992,0.5686885078106144,0.5731190051411105,0.5690440179504549,0.5653065259026798
107000.0,0.5685029533618351,0.5686568386257678,0.5729454090715558,0.5683696504591698,0.5651626254437805
108000.0,0.5676051655446752,0.568615411170759,0.5723927870609925,0.5682432616214634,0.5650932411387981
109000.0,0.5675031043989647,0.5683496328031223,0.5723330474623044,0.5682265633239988,0.5641781545673086
110000.0,0.5674435087511168,0.5678156639207034,0.5723284410354176,0.5675452178816988,0.5641490764975857
111000.0,0.5664641748006646,0.5677410973854734,0.5723980445313094,0.5672685940694527,0.5641182710177803
112000.0,0.5659361295430437,0.567647312260863,0.5711860328393427,0.5669742513526131,0.5631789378202554
113000.0,0.5644704233007534,0.5675606041557825,0.5711871844460643,0.5669552498417051,0.5631780741152141
114000.0,0.5643864999609096,0.5670242433251516,0.5711703421977595,0.5668421044812982,0.562676837289595
115000.0,0.5643876515676313,0.5665622650610505,0.5705772647360849,0.5668308763157617,0.5615262448017477
116000.0,0.5644211640648891,0.5660019541572368,0.5700961810280956,0.5667383064807812,0.5613786308224741
117000.0,0.5641799638918839,0.5658974458472427,0.5700817859440743,0.5667460641474761,0.5613671147552571
118000.0,0.5639995282393344,0.5657330539877202,0.5695680253953568,0.5666928023365976,0.5613492648510708
119000.0,0.5637042177409126,0.5652803447684529,0.5695170667979217,0.5662505856706848,0.5613466737359469
120000.0,0.563107685459073,0.5651965653794493,0.5692576543244846,0.5661591768871499,0.5602291416342219
121000.0,0.5627037332043936,0.5652014597080166,0.5685864246159493,0.5661548583619436,0.5591801230771901
122000.0,0.5621097920376779,0.5651988685928927,0.5685662714983196,0.5660633056275686,0.559040305917182
123000.0,0.5620208304184267,0.5652242039407701,0.5681091949700373,0.5660034220780402,0.5589902110247882
124000.0,0.5619367631277427,0.5647726757745822,0.5678526745727791,0.5658738854947407,0.558286867219511
125000.0,0.5617602701053426,0.5637158735990708,0.5668318360955511,0.5653265844002536,0.5581524171347527
126000.0,0.5617372577579708,0.5626722278804502,0.564720282800365,0.5648905555067503,0.5579362029727539
127000.0,0.561348158636877,0.5617465709248537,0.5646796886634251,0.5647327853858777,0.556787123860866
128000.0,0.5613464312267945,0.561173070777448,0.5646736427281362,0.5639084933119415,0.5559032493962021
129000.0,0.5612040893011451,0.5611137630312806,0.5643071919615128,0.5631233574971987,0.555300211356434
130000.0,0.5606469995495236,0.5610907308968467,0.5642763864817073,0.5630100681859517,0.5548606754676233
131000.0,0.559567656149612,0.5610838212565165,0.5642536422489538,0.562242703382141,0.5546845336128462
132000.0,0.5595613223126427,0.560511760617513,0.5642648704144904,0.5615491928531978,0.552245385634385
133000.0,0.5595074846984033,0.560431148146994,0.5638446648525363,0.5609149454512226,0.5508714840491621
134000.0,0.5594861799740519,0.5604251022117052,0.5632403592253252,0.560234877716004,0.5502907300785651
135000.0,0.559449616460638,0.5604112829310448,0.5627279390757043,0.5594921919492128,0.5499833907880674
136000.0,0.5593740422695266,0.5603894024033325,0.56197411664017,0.5593987676806509,0.5498233323977555
137000.0,0.5593654052191138,0.5601207288292323,0.5614602121406124,0.5588819841642888,0.5496667138836046
138000.0,0.5588896091211497,0.559476980671803,0.5609041300448724,0.558825843336606,0.5496033755139111
139000.0,0.5584324212526356,0.5590606748419091,0.560851731939035,0.5584434780006909,0.5489522442742757
140000.0,0.558413588236333,0.5590157621797629,0.560300976024383,0.5580524623485241,0.5486882384333264
141000.0,0.5574487642209036,0.558906647442882,0.5600039255442073,0.5584313335873377,0.5485511972334443
142000.0,0.5568198606238596,0.5584306917314327,0.5586363925621909,0.5584207603861434,0.548072485412511
143000.0,0.5567654274191972,0.5574845482660893,0.5581065730314247,0.5576963573485391,0.5480165611855078
144000.0,0.5567668669275994,0.5571383611618912,0.557530337818055,0.5567537689663317,0.5478412290621292
145000.0,0.5567548206232035,0.5571380732602108,0.5568349626681747,0.5562082712031875,0.5478297129949122
146000.0,0.5562292561055885,0.5566192744320858,0.5567529106892537,0.5551081068753078,0.5473324669482376
147000.0,0.5553466935042471,0.5565363108921642,0.5566029139137525,0.5536909114522528,0.5467776804100595
148000.0,0.5551387701644765,0.5568083799825253,0.5565542585297608,0.5535861152405783,0.5465524269011219
149000.0,0.5546400709951479,0.5564256146984009,0.5555768323247194,0.5534764247003365,0.5465509873927198
150000.0,0.5545416086204428,0.5561933301339894,0.5551444040007218,0.5527052031657517,0.5465042033696508
151000.0,0.5545884202036906,0.556177495541566,0.5551395096721546,0.5525845723616538,0.5466081219822144
152000.0,0.5539506752730091,0.5561662673760295,0.5551514575918922,0.5525153320075117,0.5465545722696554
153000.0,0.5539080658243063,0.5561170904223844,0.5551269859490562,0.5523326026564751,0.5459769728251113
154000.0,0.5535195425065734,0.5554994040398957,0.5546581430843158,0.5523281152935018,0.545051081020866
155000.0,0.5534710697361561,0.5549349675386116,0.5546377020650057,0.5523324338187082,0.5446134614786997
156000.0,0.5529180106080607,0.554089418530512,0.5541759077696048,0.5518323485998108,0.5437496523311675
157000.0,0.5526833125523077,0.5540626436742325,0.5541548909469338,0.551820256729233,0.5433163603021285
158000.0,0.5526463413402568,0.5531628088971194,0.55359271311288,0.5510904543403184,0.542939640953293
159000.0,0.552010366528199,0.5519491137437318,0.5535634179650817,0.5501574540248204,0.5426806733917512
160000.0,0.5516782824782932,0.5516374461029483,0.5534226538304162,0.550195982130008,0.5426155945526007
161000.0,0.5509867063061646,0.5515792899635025,0.5530290922332759,0.5500416756780284,0.5426008073551469
162000.0,0.5502615434199898,0.5515709408147701,0.5525609641009056,0.5499495471402925,0.5417186896657006
163000.0,0.5502005082637398,0.5501861858693873,0.5511999089066987,0.5498228187440383,0.5416688826749871
164000.0,0.5500753387174997,0.5501732302937682,0.5503134452526,0.5489168879388439,0.5415591921347455
165000.0,0.5500514428780245,0.5499915643334203,0.5497703187324792,0.5492270106031857,0.5407169357686635
166000.0,0.549962913111294,0.5498751081036886,0.549751893024932,0.5489920634721032,0.5405470016987952
167000.0,0.5497415046971855,0.5498561065927805,0.5496361565494013,0.5478761981933425,0.540549592813919
168000.0,0.5492708052247866,0.5498235737028926,0.5494434063743571,0.5472813302044265,0.5399498460588588
169000.0,0.5489878214540759,0.5498224220961708,0.5488916428038234,0.5466326419051095,0.5381537037260617
170000.0,0.5489768811902198,0.5494070984106074,0.5489143870365769,0.5454960366243133,0.5380340085868623
171000.0,0.5489460757104143,0.5488759198102242,0.5488008098236495,0.5454792147228394,0.5379572827890292
172000.0,0.5486045676163783,0.5489244312433756,0.5488172202194337,0.5440124098265322,0.5381011666558612
173000.0,0.5485933394508418,0.5486650614994258,0.5484338958739302,0.5434924026252317,0.5380277772150388
174000.0,0.5480602191337687,0.5485244639372506,0.5483878316050622,0.5430398748886849,0.5374951591062535
175000.0,0.547500970119544,0.5485331009876634,0.5483843767848972,0.5427315321889502,0.5369482114478145
176000.0,0.5475018338245853,0.5480229392099512,0.5483147045782344,0.5425507299336436,0.5367309148339493
177000.0,0.5474150935440224,0.5478851395413894,0.5477515936820696,0.5424830730387438,0.536717095553289
178000.0,0.5468942187981357,0.5477041933352426,0.5475545248583426,0.5421864781480784,0.5367179592583302
179000.0,0.546878096304032,0.5473670604674654,0.5475484789230537,0.5409619883535566,0.5351307051197757
180000.0,0.5468058329822454,0.5468882776406738,0.5471909775178381,0.5396526367661224,0.53411470363887
181000.0,0.5466919678676375,0.5468674520930901,0.5466330240611753,0.5395434365221714,0.5331336786628235
182000.0,0.5458822701756876,0.5468369345149651,0.5461999467766743,0.5388977835458447,0.5326036059428232
183000.0,0.5454469628348857,0.5463893412053541,0.5461656864767037,0.5380828630352563,0.532390675965371
184000.0,0.5453009966829105,0.5458993866501808,0.5461348809968983,0.5379680157524527,0.5317283581495543
185000.0,0.5443865949423756,0.5453636742446191,0.5461279713565681,0.5373153973478426,0.531119899451171
186000.0,0.543704678101501,0.5453478396521957,0.5459332790269035,0.5367704650011665,0.5304639192027012
187000.0,0.5428319041572941,0.5448080240013997,0.5453426641814347,0.536669699413018,0.5304771626800007
188000.0,0.5422427133683053,0.5435581030163349,0.5448526555213522,0.5366521374105121,0.530438012807256
189000.0,0.5417414765426861,0.5430235297891787,0.5453487819651904,0.5366259383575935,0.5291086032395432
190000.0,0.5409575113352433,0.5427781456387626,0.5444293679487547,0.5370035511093362,0.5279326966298348
191000.0,0.5400486711418692,0.5416513903207301,0.5443870464017323,0.5363007831074199,0.52790908869204
192000.0,0.5386830312315646,0.541513627635948,0.5441060159740148,0.5362714171360166,0.5277765099682045
193000.0,0.537872188053406,0.5408705079086795,0.5440190696665266,0.5362583176095572,0.5275974351229804
194000.0,0.537685745931087,0.5408765538439685,0.5434041116771398,0.5357036750222194,0.5271376955815072
195000.0,0.5375473166333171,0.5408765538439685,0.5434064148905832,0.5356845295604712,0.5270888986719923
196000.0,0.5367276115383371,0.5408739627288447,0.542848893286441,0.5357641208274191,0.5265976023496739
197000.0,0.5366510296913443,0.5410163138186219,0.5428255732503267,0.5351382225741762,0.5261478999248508
198000.0,0.5365684019090624,0.5410183291303848,0.5427446728781273,0.5351077049960512,0.5250773433235111
199000.0,0.5360121758624822,0.5408800118287499,0.5421038061777465,0.534668079130043,0.5241572900454501
200000.0,0.5348960159826296,0.5408680683938056,0.5424940371184999,0.5346467744056915,0.5240136271069182
201000.0,0.5347848859339858,0.5392528438957706,0.5419628510508249,0.5342906749621598,0.5239963530060928
202000.0,0.5347284572046226,0.5391649455532899,0.5419740792163614,0.5339117963507212,0.5239954893010514
203000.0,0.5343345686929204,0.5390944055255084,0.5419818525617329,0.5334698672712694,0.5237757373049191
204000.0,0.5338190477617492,0.5390834652616522,0.5409595336766356,0.533769072815321,0.5233018511389403
205000.0,0.5333322060201513,0.5390425832230319,0.5408757542876321,0.533233407195126,0.5228055086418885
206000.0,0.5326482955783028,0.5388327133223022,0.5404396218816204,0.53318187279433,0.5227806051465318
207000.0,0.5326243997388276,0.5387424561454891,0.53933967242277,0.5326127042315052,0.5225742650421001
208000.0,0.5326108683598476,0.5387346828001176,0.5392487438994992,0.5325533964853378,0.5225210032312216
209000.0,0.5326668051983071,0.5385575875587525,0.538448679509671,0.5321638655117235,0.5223740354573947
210000.0,0.5326607592630183,0.5385624818873197,0.5378608540052087,0.5319017310316969,0.5222951503969584
211000.0,0.5326064534519037,0.5379132694342127,0.5378240816324538,0.531063063404986,0.5217742938786861
212000.0,0.5325865882359545,0.5378879340863353,0.5377194388906883,0.5293869684951671,0.5217187527072148
213000.0,0.532572768955294,0.5378905252014591,0.5375673941047939,0.5293817862649194,0.5212005838770468
214000.0,0.5325546311494274,0.5374325611402596,0.5375607723661442,0.5288418266632832,0.5208199778555256
215000.0,0.5330051666245925,0.5366561260160588,0.5375365886249885,0.5288150518070037,0.520210489998067
216000.0,0.5328896131127835,0.5362896831625448,0.5374875604351406,0.5288038236414672,0.5202165359333558
217000.0,0.5323641925460088,0.5358094631595967,0.5374535880368504,0.5286425987004294,0.519740811582203
218000.0,0.5323129460468932,0.5357898858453278,0.5378401855736519,0.5281447325382401,0.5197531913544613
219000.0,0.5320224532513448,0.5356428467217357,0.5372460758840947,0.5281458841449618,0.5185423341447664
220000.0,0.5318170897415824,0.5356598329208807,0.5362638920394199,0.5279311094913651,0.5182434922004857
221000.0,0.5317894511802617,0.5355432327403088,0.5358188515398727,0.5278599977763002,0.5181481967442652
222000.0,0.5317805262281685,0.5354485130874491,0.5347338149330639,0.527847618004042,0.5170210116505809
223000.0,0.5314450426293529,0.535439588135356,0.5343089944195825,0.5264161839083458,0.5158207333156709
224000.0,0.5322451681425677,0.5354188592143654,0.5341881689806123,0.5263928638722314,0.5157560149393361
225000.0,0.5322402738140005,0.5353906448496838,0.5341396393216814,0.5263922880688705,0.5157450746754799
226000.0,0.5319459399653246,0.535389493242962,0.5336026911941414,0.5263712712461995,0.5157266489679329
227000.0,0.5319439246535616,0.535403024621942,0.53356785509081,0.526347231455884,0.5152041204773368
228000.0,0.5319111038619931,0.5347212734426967,0.5328905692466774,0.5263321166176618,0.5151612231269536
229000.0,0.5306689462792216,0.534382413164837,0.5326065439103429,0.5263113876966712,0.5150895072617758
230000.0,0.5311175867089427,0.5343064071212049,0.5325491075250982,0.5262874918571959,0.5149873235138022
231000.0,0.5297367613816983,0.5341923697325556,0.5325439252948505,0.5262967047109696,0.5149350557183917
232000.0,0.5291672918578186,0.5339598177193444,0.5324091873084118,0.5257766103252827,0.5141996108757473
233000.0,0.5290957482902331,0.5338409143253291,0.5323737754017196,0.5256718141136081,0.5138151181815404
234000.0,0.5286150964347643,0.5334166911992236,0.5323616835311418,0.5252041178337584,0.513389375306076
235000.0,0.5285437801051267,0.533352489124489,0.5323668657613895,0.5248119957450202,0.5129888450632909
236000.0,0.5276377535168307,0.5330448661789553,0.5314347942683407,0.5244077817857042,0.5125024351742136
237000.0,0.5267100695068718,0.5316268923194042,0.5304760034257818,0.5238527073458458,0.5120576270779578
238000.0,0.5265997984297105,0.5300719658625146,0.5304777308358644,0.5237703674652443,0.5115728006481228
239000.0,0.5266003742330714,0.5300811787162882,0.5300867603538478,0.5237631699232337,0.5114223183202123
240000.0,0.5265923129860195,0.5295642112568371,0.5300329209411081,0.523749062740893,0.5113892096269635
241000.0,0.5264562562865785,0.5290575428300103,0.5299633926852856,0.523334772222762,0.5110537996284048
242000.0,0.5263842808664725,0.5285864970633197,0.5299136261788696,0.5232374614547786,0.510247721988424
243000.0,0.5262455612673193,0.528549357746545,0.5290412840871832,0.5232236421741181,0.5098017622854465
244000.0,0.5258340988797506,0.5281674780349032,0.5289549135830559,0.5232200434031128,0.5096186799542429
245000.0,0.5258125062537188,0.5281602804928925,0.5289112450909412,0.5232216268623552,0.5096538221852348
246000.0,0.5260149866107449,0.5279876200486202,0.5288821670212183,0.5232138535169837,0.5096391391995331
247000.0,0.5259890754595067,0.5279896353603832,0.5283430868032998,0.5231666469197417,0.5093718288572311
248000.0,0.5259746803754854,0.5279602693889799,0.5281194260838524,0.5228066230093047,0.5092935196001557
249000.0,0.525303874193655,0.5278321995626706,0.5281067584099137,0.5225491516814885,0.5092589713985047
250000.0,0.5247928487109015,0.5271235429369328,0.5271257850067268,0.5225019358058989,0.5087768800346338
251000.0,0.5247940003176231,0.5266269922618729,0.5271208906781596,0.5221054951919543,0.5087509688833955
252000.0,0.5246873304647917,0.5262002832570051,0.5262982478854916,0.5220161017201824,0.5087321113233279
253000.0,0.5246781176110181,0.5257384889616041,0.5256338680550302,0.5213615928990528,0.5086175045176746
254000.0,0.5242123205191749,0.5255707862327569,0.5252103646831258,0.5208773422725788,0.5085740313639305
255000.0,0.5245824541674876,0.5255373896378276,0.5251997123209501,0.5203795602671247,0.5085662580185591
256000.0,0.5245628768532187,0.525478657695021,0.525256530700667,0.5187800342212475,0.5080947040201427
257000.0,0.5236617684386892,0.5250234851382698,0.5242083402136594,0.5183295796062418,0.5077830711828066
258000.0,0.5236597531269263,0.5249425847660705,0.5240256563157123,0.5182755980411622,0.5068008114996737
259000.0,0.5236340996762706,0.5243846569302962,0.5239721066031533,0.5182656654331875,0.5067652556421413
260000.0,0.5232529139584772,0.5243263157203144,0.524131904254641,0.5182396103311091,0.5063038200720257
261000.0,0.5225409331027873,0.5237622996562434,0.5241074326118048,0.517518704523326,0.5061836519196854
262000.0,0.5221404618653168,0.5232431403818661,0.5241097358252482,0.5174792619931079,0.5058749755919315
263000.0,0.5220509244427047,0.5231918938827506,0.5232492868176917,0.5170851245926068,0.5054791107813478
264000.0,0.5213835363928594,0.5231944849978744,0.5232654093117954,0.5169994738426804,0.5054448125275526
265000.0,0.5206169327570029,0.5228235236826474,0.5232357554387117,0.516995731120835,0.5050172785321221
266000.0,0.5205415349527132,0.5213808495747909,0.522439246921623,0.5169313437267248,0.5048700915679333
267000.0,0.5205297309838158,0.5209061978412907,0.5223146217531441,0.5169082592040213,0.5048510900570252
268000.0,0.5200374191102899,0.5204169750358157,0.5220108335424748,0.5168515425729776,0.5045564009990514
269000.0,0.5200454803573418,0.5197813606700102,0.522010257739114,0.5159286152102289,0.5040371321896064
270000.0,0.5195528805821353,0.5196364735801848,0.5219901046214842,0.5151895748709497,0.5040218734005439
271000.0,0.5194679495864102,0.5196174720692769,0.5210620160611241,0.515138904175195,0.5040028718896359
272000.0,0.5189871537801012,0.519593864131482,0.5209319423877169,0.5145799807538859,0.5036067191773718
273000.0,0.5189087005721855,0.5191018401596365,0.5209296391742735,0.5140524606634067,0.5031811426413455
274000.0,0.5188695459436478,0.5190793838285634,0.5209281996658713,0.5133987798980029,0.5031702023774893
275000.0,0.5184779996582703,0.5184974710374023,0.5202656839103051,0.5131966372690294,0.5031722176892524
276000.0,0.5183762264142403,0.5180304158205927,0.520209873305126,0.5126025188338231,0.5024455064968012
277000.0,0.5183693167739102,0.5176048310365187,0.5204538985524192,0.5118579308155289,0.5018984933039946
278000.0,0.5183701804789514,0.5173914754785697,0.5204104253986751,0.5115585751176741,0.5018596265771372
279000.0,0.5183472555119402,0.516686480575145,0.5200062114393591,0.5112100136309266,0.5018135623082693
