step,ethereal-flower-857,gentle-smoke-856,restful-frog-855,rich-paper-854,solar-bird-853
33000.0,0.24696409925597018,0.24585181768352699,0.23467581981104504,0.2266058898802328,0.25075750450731654
34000.0,0.2417529039110429,0.243961253591222,0.22736341504567578,0.22008101062355534,0.2490198771549086
35000.0,0.2337425697701236,0.23588115683947156,0.22409530497199692,0.21572407257515747,0.23707522411412035
36000.0,0.23072979951528858,0.22878802151517855,0.2191221802895782,0.20931236340761003,0.2325457208112748
37000.0,0.22320884513362108,0.22407691452324058,0.2126742874415091,0.20368853532800088,0.22993088181131324
38000.0,0.21662399534957635,0.21518963418200673,0.20865291421996437,0.19659323231004905,0.22213094094936148
39000.0,0.2109328330457984,0.20521551587575745,0.20576585416212906,0.1873458844671404,0.21828090981969214
40000.0,0.20581603331653978,0.20094325175824915,0.20068753067381603,0.18172275640612723,0.21653322022365554
41000.0,0.20438890234601131,0.19757288315042826,0.19792071310685633,0.17965687642333844,0.20707091005796543
42000.0,0.19642970047124295,0.19155868726628192,0.19018238988138714,0.17220808165167287,0.20450842593703047
43000.0,0.19106806541062626,0.18453142352757804,0.18460994889968851,0.166731749837112,0.19988922925729025
44000.0,0.18478943506380724,0.1755352387055803,0.18122305277593537,0.16354129482022428,0.19507560845773786
45000.0,0.17680353766058002,0.16973605599690209,0.1754667142607081,0.15862313301921446,0.18864585512644313
46000.0,0.17279319589592904,0.16474831795898745,0.173484750194115,0.1561868062702334,0.18504665709641996
47000.0,0.17030352112632954,0.1555995743103656,0.16577207061424012,0.15224699319259422,0.18126637480717175
48000.0,0.16592335964467628,0.15184227402708378,0.16108100389065613,0.1459378075486604,0.17666944609449262
49000.0,0.16222267770946627,0.1470259551119415,0.15613479020283655,0.14250277536490666,0.1737891064493608
50000.0,0.15649418770285792,0.1463897701546474,0.15046878584907195,0.13687435005130602,0.16591084747429286
51000.0,0.15705122017298698,0.1418574271957109,0.14480575940474483,0.13377349397377947,0.16398550077707838
52000.0,0.15484391172633197,0.13744632762219514,0.1392878227193422,0.13130032959369817,0.15962423470763912
53000.0,0.15173650789675244,0.1356816508356466,0.13532546357554479,0.12760616814564535,0.15499558656653492
54000.0,0.1483514681226616,0.13395835489007987,0.13255463084627278,0.12370418185487704,0.1520482472719364
55000.0,0.14180482733887093,0.13019531751741936,0.1289342898187531,0.12064448450985671,0.14752547079337874
56000.0,0.13966909309090345,0.12461341388091524,0.1233356920912754,0.11829808698341471,0.14534527360448748
57000.0,0.13620547202891162,0.12391402193422517,0.12182945973851525,0.1179284594706919,0.1416847761751142
58000.0,0.13380127046329165,0.12247086520281908,0.11799863529745834,0.11515438074204015,0.1389084145181362
59000.0,0.13077338677915065,0.11777422753227959,0.11561738774089866,0.11467503146612551,0.13262907167716023
60000.0,0.13006920583226525,0.11516827561288681,0.11397740487600408,0.11180114903483712,0.13084055599394712
61000.0,0.12669263466625216,0.11189451044173097,0.10979572552037023,0.10933736314437818,0.12662072716816386
62000.0,0.1225724859165429,0.10818388872323775,0.10515340553425082,0.10659746659827135,0.12310651439503448
63000.0,0.12150788089640178,0.10821025877541669,0.10128279134506277,0.10496291534064939,0.12075575463425255
64000.0,0.11654222730076118,0.10450646685468498,0.09905094469923036,0.10366281689044615,0.11783932948205054
65000.0,0.11279356681317158,0.10321827770326222,0.09826493097971817,0.10115987926341363,0.11396083176413076
66000.0,0.10985540773237927,0.10024256602855013,0.09588505610675069,0.0987442764941047,0.10953662667517611
67000.0,0.10496434650203222,0.09667444071754303,0.09229737984912874,0.0973310397054868,0.10787101916190765
68000.0,0.10169283189981468,0.09445858436949317,0.08979344978053118,0.0961490418015234,0.10419724078467023
69000.0,0.09965788711217143,0.0917866089590035,0.0876044281925411,0.09351762664830716,0.10061301125119083
70000.0,0.09682347400241534,0.09089393536369242,0.08576818863707575,0.089986972124186,0.0968953773825847
71000.0,0.09408135795820802,0.08906948736553194,0.0843468578819935,0.08752447579655943,0.09411868134254846
72000.0,0.09134379456842198,0.08679609768299536,0.08252572761014391,0.08473044359314329,0.09290343664615618
73000.0,0.08994246707858458,0.08547218063523113,0.08182258276131261,0.08220399656637652,0.09030666464794795
74000.0,0.0883218100028732,0.08349580937860523,0.07973437063612407,0.0810249949827189,0.08815593259312733
75000.0,0.08671236145079664,0.08211344890633158,0.07794896826061594,0.07937584386723567,0.08607518792544737
76000.0,0.08512628389295923,0.08099099749627062,0.07755908909862519,0.07882303491989735,0.08485287355335833
77000.0,0.08358468185857103,0.07997467944119904,0.07626902629681423,0.0765691621648364,0.0824958811479083
78000.0,0.0816644382039329,0.07903483727910554,0.07436520268536598,0.07538934432006664,0.081448116738519
79000.0,0.07936717528794672,0.07739730869678847,0.07189599392298547,0.07389924555011634,0.08038269406337588
80000.0,0.07811496144888723,0.07545917751575229,0.07030732959232579,0.07347712382135924,0.07680513682401598
81000.0,0.07602476492610656,0.07501131193333278,0.06918353075728825,0.07248252226425263,0.0743051661191575
82000.0,0.07334092631200669,0.07327751651920676,0.06879416016820807,0.07127872860671196,0.07173559375369584
83000.0,0.0710426196694684,0.07058914499591548,0.0685534930886857,0.06989516680291342,0.06941603192423079
84000.0,0.0694364416110796,0.06931286514327323,0.06721890659972785,0.06884469616573434,0.06693796325999213
85000.0,0.0685497420931577,0.06831341045846644,0.06632239413401296,0.06754054581413522,0.06482999796246666
86000.0,0.06693652832918413,0.06676562367522494,0.06495977186521217,0.06706446770807528,0.06301906355460053
87000.0,0.06548575869666684,0.0659558043582962,0.06379548347547544,0.06582500532335979,0.06091366409309398
88000.0,0.06497564373223595,0.06496449724283399,0.06247288523523412,0.06466583357539232,0.05958073550165041
89000.0,0.06392355192546487,0.06411881475744026,0.06107602373243941,0.06333553743613174,0.058823733141620996
90000.0,0.06208622948701563,0.06328299626355012,0.0604820206344275,0.06267317697927881,0.0576037547633392
91000.0,0.061152663509726916,0.06284135976710704,0.05907639295801676,0.06178530575068458,0.05766548417796657
92000.0,0.05988477014446923,0.0608229757166932,0.057305947683808374,0.06070431488895667,0.05646320127124848
93000.0,0.058758723072471805,0.05989673437228247,0.05543237939153448,0.059618831232824014,0.056089936731644835
94000.0,0.05840948490770671,0.058843813921102994,0.05461766378534148,0.05866112512255978,0.05465788951367653
95000.0,0.057286128420624215,0.05709127718958421,0.05401047772980995,0.05756104730420127,0.05319999285463182
96000.0,0.056252678927193836,0.05653334358482351,0.05269726538568898,0.05691128955105774,0.052595595941522064
97000.0,0.054946824753121785,0.0553540573388693,0.05198064365702426,0.055837644636871554,0.05101364408684727
98000.0,0.05387151654707709,0.054467883404922,0.05148476466134243,0.054590848040944204,0.05063220511334947
99000.0,0.05290477669706161,0.053788079333393565,0.0505002626288221,0.05347092139128489,0.050031937608621735
100000.0,0.052092957267181515,0.053522370660648584,0.05011411561379747,0.05249634377441498,0.04836883930375925
101000.0,0.050984786938823676,0.053188910294794924,0.04935696714734247,0.05204081309606132,0.0476689558468334
102000.0,0.050492593802124335,0.052485269225181104,0.04824610224483419,0.051289145106789905,0.04694392377045748
103000.0,0.04985499899759654,0.05267431951346791,0.04750034233180082,0.05087672279675769,0.046393786665700355
104000.0,0.048778199128419526,0.05169953813706524,0.0464251863300233,0.05009864860976582,0.04544988274517562
105000.0,0.04815971203946339,0.05071201512336073,0.04556557750075407,0.04981884956298379,0.04540327643600542
106000.0,0.04774107000055825,0.05023270950393516,0.04449729307469318,0.04884554845488924,0.04462157347893712
107000.0,0.04676235431588614,0.04969679105881321,0.04406649451676017,0.04811455564343859,0.043945799567525784
108000.0,0.046855233620061006,0.04938615684895548,0.04362485802031708,0.04741111685163574,0.04319335044076287
109000.0,0.046459318535081943,0.04846020886877256,0.04280857483307115,0.04634086007885867,0.042319662092509765
110000.0,0.04588767219361853,0.04802303835937215,0.04205630412677033,0.04548930967265855,0.04204837133248453
111000.0,0.045663876620701864,0.04754269664189247,0.04188181283178528,0.044848136213837854,0.04128337244846837
112000.0,0.045253502033557554,0.047141175110128164,0.04158282631489593,0.04414939406098627,0.04035191101666336
113000.0,0.044657044652968124,0.04634333101054085,0.04117951135701392,0.043567927017066084,0.03989792402367163
114000.0,0.04414870241809512,0.045890827109122234,0.04052747724878221,0.04295830149123623,0.03941214198336122
115000.0,0.0440163898896243,0.045248328925946386,0.03998789741624817,0.04234134044222508,0.038801478950856415
116000.0,0.043361702711090376,0.04455659715511306,0.03924377923068637,0.0415930090447553,0.03829264334306117
117000.0,0.04295430544864119,0.043765283018739505,0.03859422622636727,0.04091676131383242,0.037728449587493815
118000.0,0.04246518350155977,0.04344409650002785,0.0377653830856143,0.040549269956566804,0.037237917787677814
119000.0,0.042297477419142866,0.04284905226654731,0.037270650965441535,0.040000422178656334,0.03619314033279665
120000.0,0.04167181211185689,0.04224118180795991,0.037025019524514695,0.03972005743653235,0.03594221318293887
121000.0,0.041403591283483795,0.041890180425195996,0.036594302038866336,0.0392047757099131,0.03516761254142465
122000.0,0.0410710957667522,0.04117149829816254,0.03612161371775117,0.038561887950757996,0.03488968524672421
123000.0,0.04074954469967903,0.04037208661752229,0.035755896847454414,0.038058223856499866,0.03467035566085022
124000.0,0.040558003477626184,0.04021536500304989,0.03517014333586173,0.03762373900537522,0.03398095055998546
125000.0,0.04016995882569529,0.040064561404780714,0.034780333790436525,0.037190005788631304,0.034010095521456896
126000.0,0.039901007161569274,0.039610519388774613,0.03429829042239059,0.03669527366845854,0.03381410804723057
127000.0,0.039352186976101794,0.038827952393404995,0.03381166716646779,0.03632360430235082,0.03370084746941806
128000.0,0.0390544545065896,0.038493394273687476,0.03315175848953692,0.035956400923285774,0.03310331010030537
129000.0,0.0386209598204778,0.03788975332760309,0.03259522718216039,0.035676532401944315,0.03304510391321802
130000.0,0.03827010538102251,0.037523482996177124,0.03232943506857485,0.035405808842906915,0.032776920314013296
131000.0,0.03784089859677658,0.03735493525222512,0.03206171125804222,0.035114810476131304,0.03238941048428745
132000.0,0.037758633458376566,0.03686748515137756,0.03159205098574965,0.03471498753115846,0.032079147074833135
133000.0,0.037432546401558235,0.03651467217500561,0.03113255054113583,0.03446740792843741,0.0317089251000283
134000.0,0.037165509617859825,0.03611918421133691,0.030783563784294057,0.03407865406750529,0.03134905480086662
135000.0,0.036963547759374056,0.03598520460005642,0.030472656891373195,0.03370099917290672,0.031118376178965814
136000.0,0.036617441523514316,0.0355553229684498,0.0302196632109932,0.03347075272981729,0.030938919364629336
137000.0,0.03645021511980497,0.035375691045177446,0.029788943571765557,0.033062045225482645,0.030524344457128264
138000.0,0.03596490261429374,0.035059102185929475,0.029497827643036847,0.032714690677718414,0.0301516826494555
139000.0,0.03567502646608142,0.0350003858236112,0.029237976764910797,0.032365068014260284,0.029868727432061894
140000.0,0.03534355098335785,0.03451260079439372,0.0290035272029118,0.03198714889188954,0.029692890579196385
141000.0,0.03522148067085785,0.03416655365369795,0.028761888880901615,0.03162092608008058,0.029451685760298833
142000.0,0.03494508569499402,0.03394208345573599,0.02854964918607336,0.03134801652400336,0.029404224423470786
143000.0,0.034661306030243276,0.033554038803805086,0.028167735218752342,0.030985100711518894,0.029334815729866966
144000.0,0.03434896116063933,0.033352751586563936,0.02801813735118538,0.030624552756989783,0.029030163761842476
145000.0,0.03414919847367585,0.033010677046945325,0.027864805129386598,0.030349949984201836,0.028669510919605564
146000.0,0.03401422642083032,0.032851568596218406,0.027503060178929284,0.030185192810096132,0.028429863874091237
147000.0,0.0336777084736095,0.03246007722014495,0.027456656364390087,0.02978672752173231,0.028162476992465355
148000.0,0.03348120504373145,0.032216432815927475,0.027075558803414477,0.029578314793073775,0.027886578237384056
149000.0,0.033319933289412344,0.032093925479153435,0.026871612061798625,0.02926768058321605,0.027765996587231615
150000.0,0.033029945548066784,0.03188997873753758,0.02672236759150332,0.028955470464786956,0.027506242563876883
151000.0,0.03288462434709009,0.03158099374142155,0.026391165191370934,0.0286317039604871,0.02729943754512816
152000.0,0.03263204796878724,0.0312801233958201,0.026094817657746273,0.028253265923886193,0.027225726570778423
153000.0,0.032448712395397095,0.030953791376200832,0.025833408170147117,0.027946105259506113,0.026981165845148477
154000.0,0.03227354645916742,0.030633232750692702,0.025626658799689454,0.027630628924754843,0.026873131740807354
155000.0,0.03199985458461486,0.03053340256501411,0.02541033335984567,0.02736403828160977,0.026544402294699274
156000.0,0.03185346945377136,0.030388506096518175,0.025221416788435404,0.02710519050999178,0.02636552547273205
157000.0,0.03156318029599697,0.03016818406907915,0.02506312235881142,0.026914786889941172,0.026111739777369258
158000.0,0.031383909900658175,0.02996969575607102,0.024797148019380526,0.026637399472512313,0.025826321372300797
159000.0,0.03118583050388287,0.029747974874676442,0.024589300895059,0.0263454170980272,0.02569082550622976
160000.0,0.03104341513929954,0.02957578626314189,0.024495515167162658,0.025986141377173526,0.025412662522730764
161000.0,0.030915390177409293,0.029317073980169694,0.024282636451461437,0.025746974834307688,0.025136295557800895
162000.0,0.030661821357541405,0.029111992554890036,0.024127319346532578,0.025646242015456063,0.024938799686357805
163000.0,0.030541239707388968,0.02887594589635439,0.023883358198390194,0.02540904848141135,0.024749501044518167
164000.0,0.03035884483441273,0.028783944951054314,0.02366502105408125,0.02527108722956174,0.02452190863399455
165000.0,0.030288663329086123,0.028530872351968946,0.02357024288461987,0.025069633466167446,0.024350557532630268
166000.0,0.03006288287303938,0.028293019222593932,0.02340019788522006,0.024751873761091652,0.02415327872867755
167000.0,0.0299231036251724,0.028070216091242304,0.023207881289092548,0.02452063487643718,0.024036893390046284
168000.0,0.029767290299461017,0.027764698523153813,0.023045393506829607,0.02440303055097986,0.0238821915534622
169000.0,0.02965365574026386,0.027404442235044058,0.02289129242984458,0.02419958003014653,0.023671793941673583
170000.0,0.029346495075883782,0.027262026870460723,0.02274914969966497,0.024012504795136367,0.02353074819187555
171000.0,0.029208545698343132,0.027019790236201695,0.022614673867601964,0.023775807481874172,0.02346577992443738
172000.0,0.0291020726050925,0.026902679977947624,0.022431791985230758,0.023573977295809425,0.02312983845467112
173000.0,0.028927684735436627,0.026754808338335843,0.02224985544607814,0.02332104824345404,0.022924899271490225
174000.0,0.028742272858627335,0.026541147181062492,0.022161624293160907,0.023070456748281277,0.022652970282669087
175000.0,0.028587170128689714,0.026470565024222938,0.021943783369634484,0.022919109409612577,0.02258399559389876
176000.0,0.028468894886596565,0.026279114462040513,0.02190759671607915,0.022773220499551602,0.02245661960633545
177000.0,0.028279834768456323,0.026088069460770188,0.021710786474034984,0.022609465487740617,0.022343294244965024
178000.0,0.02817016997551933,0.025828545991512058,0.0215817690705797,0.02248144267942965,0.022164654763257706
179000.0,0.02796061797621986,0.025761056382353684,0.021523432085732673,0.0223377610809748,0.021945341855554273
180000.0,0.027773046520427176,0.02555031239775065,0.021378318549746367,0.02213271873907436,0.021701201230554277
181000.0,0.027621484806767238,0.025334456357354308,0.021256654713353137,0.02191792298936626,0.02151992217373666
182000.0,0.02750062131082352,0.02512257008321813,0.02108648812159327,0.021765192300648818,0.021427693083581417
183000.0,0.02738341766519315,0.02496621188276443,0.021023657490829597,0.021551321143382558,0.02132048180211404
184000.0,0.027251148713658874,0.024808345710647176,0.02091282185206478,0.021395507817671175,0.021102631815958613
185000.0,0.027111214452988145,0.024589277730585304,0.020915799176759904,0.021215204358615004,0.020927164785216106
186000.0,0.026960859555884484,0.024443623435494735,0.020810104150083074,0.021108055979186965,0.020654243354829925
187000.0,0.026735079099837737,0.024214865654752865,0.020710720969115314,0.020942458243230117,0.020604621276577893
188000.0,0.026600817642765968,0.024089818017557742,0.020556892526534015,0.02070168585140894,0.020445830626171387
189000.0,0.02644975214988855,0.023945417769844327,0.020481963188373444,0.02043018308066785,0.02024684609238074
190000.0,0.026366883279207654,0.023846173613340262,0.020420431811340924,0.020224146143623094,0.02006175574050066
191000.0,0.02621851326523408,0.023730597827502087,0.020296872836493365,0.02004947642817594,0.01992727990843765
192000.0,0.02603711083382288,0.02356432020886872,0.02022839436850556,0.01980576202125599,0.01978784186854944
193000.0,0.025936874235753773,0.02338270340246628,0.020145525497824664,0.019662424217810084,0.019618134360927488
194000.0,0.02575305817123001,0.02327800081735449,0.02012418800417629,0.01950611467131618,0.019491101840602286
195000.0,0.025641318686770928,0.023122135254947704,0.019948525847164094,0.019326978968826344,0.019428081801222206
196000.0,0.02544850317736176,0.02297592481995752,0.019827447976229137,0.019206397318673907,0.019318726206111934
197000.0,0.025272716453750337,0.022888075975444355,0.019664995666597327,0.01898756395358244,0.01917432595839852
198000.0,0.025076619436262798,0.02271682756877944,0.01951135533776369,0.018770715471621062,0.019055748186986854
199000.0,0.024946113370459953,0.022589438640460965,0.019428794574117652,0.018613413483562116,0.018957400262439805
200000.0,0.02484823788826851,0.022455911593473935,0.019371729184127814,0.018454622833155614,0.018815977339421513
201000.0,0.02470222128285663,0.022329747374225373,0.01920896876746115,0.018305976996107837,0.01874234964065271
202000.0,0.024602977126352565,0.02218435468494692,0.019096326649829035,0.01810704469901259,0.01863423199469067
203000.0,0.02447954271810423,0.022064269255576998,0.019016435103843262,0.017905531954953955,0.0185809233827423
204000.0,0.024321530134271525,0.02196204777437781,0.018941009544900175,0.01778169082383173,0.018443561977673467
205000.0,0.024151326405867053,0.021817138375086285,0.018869057531434728,0.01767347197841783,0.018350768691342167
206000.0,0.02394768654013358,0.021646200723416865,0.018767914509644143,0.017501330473238666,0.018283216878493005
207000.0,0.02378429951483436,0.021498194098682522,0.018625002924278287,0.01733906782495893,0.018135408871728344
208000.0,0.023653297228248993,0.02143573037142389,0.018540149170467313,0.01726677356845242,0.01804799635326941
209000.0,0.02351038564288314,0.02133363827190166,0.018434950364573002,0.017150161684560142,0.017948255975982826
210000.0,0.023337917878056433,0.02125672405061101,0.018346930003014985,0.017019159397974777,0.017839224578628497
211000.0,0.023293804612564837,0.021239002902530724,0.018197071326693848,0.016900066410169896,0.0177280282867283
212000.0,0.023217981066293927,0.021121894797855926,0.018082940546714173,0.01665890310986502,0.01761467533291488
213000.0,0.02314454039048092,0.021095952292701173,0.018007514987771082,0.016528445698021973,0.017537722917640823
214000.0,0.023058694195104906,0.02103144359097353,0.01785021299971214,0.01644706548968864,0.017464603853088553
215000.0,0.022912309064261404,0.02090589973299589,0.017738563323645068,0.016169678072259778,0.01727207018947067
216000.0,0.02276505032588854,0.02076745413467272,0.017567863374458075,0.016007910097158153,0.017181966703483025
217000.0,0.02269012098772797,0.02065183469234548,0.017385750347273115,0.015904696174393926,0.017085987396025546
218000.0,0.022580952415573497,0.02057807249160327,0.017249289632080025,0.015779295116506727,0.01694383829272528
219000.0,0.022565946958062216,0.020426054236298733,0.017131046843741424,0.015672961068956933,0.016849556344046418
220000.0,0.02240592550380752,0.020357079547528408,0.017065791012844295,0.015557363352646451,0.016728915299968016
221000.0,0.022341913022862397,0.02021907010303929,0.016943224479561775,0.015430827053103767,0.01666667166610327
222000.0,0.02218705258718629,0.02011635240105758,0.01685985938809836,0.015328360259509032,0.016549551467052677
223000.0,0.02207196891717134,0.02007814340080352,0.016777431715185625,0.0152280155531434,0.016527079523825882
224000.0,0.02186639448874423,0.01995408820517344,0.01663303146747221,0.015132741162899498,0.016444279296145746
225000.0,0.021801765968581716,0.019873700438405147,0.016567530324179527,0.01501414439587714,0.016311716922400472
226000.0,0.021748035099605826,0.019844919633018966,0.016513557331227825,0.014858827290948277,0.016222139826996447
227000.0,0.02156691451398591,0.019716894671128724,0.01647336344784368,0.01477000377087714,0.016092214134780142
228000.0,0.02146072326652656,0.019678189450092136,0.0163470401365197,0.014714923264017384,0.016022743225227298
229000.0,0.021270174486038754,0.01954817960507181,0.016283027655574576,0.01460327358795031,0.015934481075639755
230000.0,0.021161998355449324,0.01946630317595596,0.01622943581106238,0.01451147274318405,0.015820637820011543
231000.0,0.021041416705296884,0.019342424468358217,0.016120152166564893,0.014392875976161693,0.015731287901048545
232000.0,0.020857815015764367,0.019290321286193582,0.016023389113973427,0.014224657130887303,0.015579503735523284
233000.0,0.020743188015002172,0.019245887961027764,0.015939527801727495,0.014151660439161409,0.015472607570850358
234000.0,0.02058787091007331,0.019162433061172338,0.015830855450355542,0.014042491867006936,0.015424997108821099
235000.0,0.02047919855870136,0.019111322320572742,0.01570332670924782,0.013874452498590163,0.015336030042019982
236000.0,0.020392359921760302,0.01906170024232071,0.015628016222647746,0.013796780549391626,0.01525394435794422
237000.0,0.020295596869168837,0.01896890695598941,0.015555071767617258,0.0136642896004587,0.015171075487263326
238000.0,0.020225133518050952,0.0188929851762638,0.015452190691087768,0.013605573168038248,0.015104294378054137
239000.0,0.020133828894067212,0.01881678424324604,0.015359893625538986,0.013513276102489468,0.015027206959568563
240000.0,0.01999736817887412,0.018699179917788723,0.015208050066087768,0.013447774959196785,0.014981734583148849
241000.0,0.019884229840459487,0.01860241686519726,0.015160794019405321,0.013321418607643612,0.014930166887861779
242000.0,0.01979689498273591,0.018489774747565146,0.015111171941153289,0.013188431437928165,0.014864845680141252
243000.0,0.01966192292989038,0.01842179250035986,0.015014512086595882,0.013039565203172067,0.014748628539727707
244000.0,0.01960436131911802,0.018340601700642938,0.014888066446923618,0.012963666821459144,0.014656316374941091
245000.0,0.01948080234427046,0.018269503104278835,0.014775515065955919,0.01287317591565669,0.014573129687740457
246000.0,0.019382550629331436,0.018142966804736153,0.014679248234146977,0.012850769241907343,0.014495719245667288
247000.0,0.01927784804421965,0.018044218869014608,0.014595498327762845,0.012723582357740288,0.014430714323157125
248000.0,0.019136921341983876,0.017978221504939402,0.014498783804552332,0.01265394906810439,0.014379498270258709
249000.0,0.01902427922435176,0.01791123169929916,0.014379194595964935,0.012588944145594227,0.014312508464618465
250000.0,0.01889972780793916,0.017801070685579647,0.014268029266371421,0.012461235927628886,0.014308042477575783
251000.0,0.018766244417441194,0.017770801217845907,0.014172754876127519,0.012381010540943647,0.014241370488455276
252000.0,0.01865757453708271,0.017718698035681272,0.014055087074263135,0.012321301666958155,0.014154531851514218
253000.0,0.018603982692570516,0.01759116929457355,0.013986635427610406,0.012188810718025229,0.014031965318231698
254000.0,0.01847397284755019,0.017479023397723954,0.013911219702404231,0.0121123927175171,0.013979365915284543
255000.0,0.018395073743129462,0.017372335929482088,0.01380254735103228,0.01201443881547227,0.013892631611205198
256000.0,0.01828540895019247,0.017298895253669077,0.013712235168613581,0.011928294807202058,0.013855730623159741
257000.0,0.018127610741351004,0.0172408374221142,0.013639290713583092,0.011890085806947993,0.013798726969935695
258000.0,0.018013423753566894,0.017158464772215824,0.013547986089599354,0.011760405670584732,0.013732910255999443
259000.0,0.01788837611637177,0.017146059252652817,0.0134755710860839,0.011643297565909936,0.013646071619058385
260000.0,0.017781248635151816,0.01702795870641298,0.01343084846375507,0.011553977825056277,0.013557563669630818
261000.0,0.01774005983918916,0.016977840407378427,0.013334026017237646,0.01149401369876505,0.013485863625252108
262000.0,0.017683490669981844,0.016852296549400785,0.013268584267870923,0.011426527672342287,0.013406964520831375
263000.0,0.01758474520527377,0.016801682029583712,0.01318770028032011,0.011335402525216162,0.013385130806400481
264000.0,0.017525198711371332,0.016694498340559322,0.013063645084690028,0.011250052550622667,0.013349402910059018
265000.0,0.017471252095561145,0.016639914054482088,0.012969363136011167,0.011201089073236206,0.013216911961126091
266000.0,0.017308798616625074,0.016573916690406882,0.012944055876102629,0.0111346861482489,0.013175041301646722
267000.0,0.017218982654988897,0.01647715363781542,0.012849421253371228,0.011065865823320427,0.01314074584339762
268000.0,0.01714653442074093,0.01643150132582355,0.012743743794600854,0.010996574390625197,0.013098473906953812
269000.0,0.017085003043708406,0.01638783389696176,0.012664367663865377,0.010907417029854592,0.01302290610591196
270000.0,0.016959459185730767,0.016298017935325582,0.012567604611273915,0.010832731724001479,0.012994621521308302
271000.0,0.01688800339304784,0.01615808367465485,0.012498133701721068,0.010797003827660015,0.012939044793666026
272000.0,0.016781259717001534,0.016137242401788997,0.012457999212262882,0.010704210541328715,0.012886941611501392
273000.0,0.01661949174189991,0.016101018284665012,0.012417309108096216,0.010638355977343956,0.0128065538447331
274000.0,0.0165753280922556,0.01605040376484794,0.012336921341327923,0.010546376728314915,0.012735098052050172
275000.0,0.016509826948962917,0.015935280543303225,0.012278873215319237,0.0104612051579842,0.012712020987667267
276000.0,0.016412640343787036,0.0158663058545329,0.012209898526548912,0.010403759104948873,0.01269250500260119
277000.0,0.016311467511957323,0.01576209949020363,0.012136457850735905,0.010350662408624364,0.012631064285439088
