step,giddy-deluge-852,breezy-fire-851,whole-armadillo-850,glowing-elevator-849,polished-firebrand-848
23000.0,0.3360687599336867,0.34291764278263853,0.3122760633816877,0.2828185491903752,0.31837323945824664
24000.0,0.328595021209885,0.33717797850980163,0.29826304155038325,0.2763027901029036,0.30958006750085254
25000.0,0.3169599358417395,0.33346662479851585,0.2890761549847604,0.27401475005054415,0.3000349690826547
26000.0,0.30815264830308503,0.3277872497107216,0.27818788672069455,0.26171632998197264,0.28700421133367093
27000.0,0.29248697761259995,0.3199158961179931,0.27012774699962927,0.2567459985520631,0.275802731445835
28000.0,0.28171328372744303,0.3115957346650318,0.2614577499263443,0.2507695154473883,0.26830486533605596
29000.0,0.27397065534197185,0.3060177444411638,0.24892156135015478,0.2395531896051185,0.25777462850593513
30000.0,0.2736908989028494,0.30006530947173865,0.23960657803881447,0.2369944451458036,0.2502658156248376
31000.0,0.2664047174508648,0.291424475886673,0.23149670622223362,0.23073213887039706,0.24054572410279382
32000.0,0.2603653248251052,0.28259168439603194,0.2281806086545561,0.2261353796457689,0.23085457094925702
33000.0,0.254697665732526,0.27674351184798324,0.21750902776785513,0.21790947152612503,0.22090332064750925
34000.0,0.24762379106167695,0.2676885651550011,0.21265165841171743,0.2114430259910875,0.21083517939063395
35000.0,0.24494518452581554,0.2549106384344657,0.20057613512958522,0.20717751214454277,0.2042154157313507
36000.0,0.24015076570204122,0.24111672325093883,0.19772707199475476,0.2052127265715819,0.1963648959158376
37000.0,0.2372716123532491,0.23082352352310437,0.18875288277908625,0.19837324935164508,0.19025060442609795
38000.0,0.23383805848118,0.22016201316254916,0.18041877482790722,0.1940582881474376,0.18226354417862675
39000.0,0.22596888313969404,0.20593460364916658,0.17571577449056375,0.1884108975740746,0.18167827700605185
40000.0,0.22117509643757616,0.20095833807498945,0.17228227697439977,0.18635746680443174,0.17609676121662432
41000.0,0.21117027405515842,0.19344111842068998,0.16735567975234417,0.17958854670251498,0.1669315218530137
42000.0,0.20654020278455779,0.18709909755494727,0.16439633629858674,0.17475463391575402,0.1574791240279496
43000.0,0.19966014507924656,0.17932310024542064,0.16012784512734687,0.16981621592852944,0.153338543578564
44000.0,0.19380298089676856,0.17543265880979417,0.15592684245354327,0.16400260415572754,0.14845313811348582
45000.0,0.18410062009607606,0.1710677352428059,0.1489859648903273,0.15666904990405722,0.14227799936173768
46000.0,0.17909001811977623,0.16284218637852152,0.1405099884117491,0.14864869070752765,0.1387882437061818
47000.0,0.1722588254747635,0.15844198374132779,0.13697763013909112,0.14222589736550703,0.13589117449848326
48000.0,0.1690539686145026,0.15698003120433332,0.13601737488587093,0.13878498250934843,0.13145226637143168
49000.0,0.16457653471901323,0.1525042031897753,0.1350249333208303,0.1345462840645265,0.12858063670298656
50000.0,0.15806645836811384,0.14631108029957018,0.1315930703889197,0.13244779396769102,0.12718917435448673
51000.0,0.15299371999165742,0.14249489367722817,0.12647734359393714,0.1285298436748688,0.12175797962859489
52000.0,0.15050269166340538,0.13506516777879582,0.12156183868557291,0.12574335942665402,0.11917129899325471
53000.0,0.1465102316143395,0.13198059924985173,0.11907107602400681,0.12368921702876667,0.1150666354660507
54000.0,0.14140134748932037,0.1300526642165665,0.11515118392722072,0.12040522789004716,0.11432548730801914
55000.0,0.13864632970476753,0.12820313063853758,0.1141031656345378,0.11622927803605189,0.11284658619834574
56000.0,0.1368341314070033,0.1234514565925138,0.11110105531891298,0.11262666638249595,0.10990335352143275
57000.0,0.13204021159864818,0.12166455375889364,0.10759687788517214,0.11087003282079809,0.1065219693536527
58000.0,0.1289103180241464,0.11971077441224513,0.10651412413771279,0.10948294091048404,0.10557470143374388
59000.0,0.12592347312145602,0.11553459481861049,0.10450244508537539,0.10700223293378855,0.10117394336695468
60000.0,0.12190408478304138,0.11002307058715723,0.10173207127789949,0.10299556592235506,0.0998946491366744
61000.0,0.12075960773140146,0.1088063372284174,0.10103041509141575,0.10272699318581778,0.09697687093545489
62000.0,0.12156634543058571,0.1059084078584987,0.09858054626677783,0.10038251982694348,0.09312842860512838
63000.0,0.11907947879574189,0.1051946504460864,0.09516239872075564,0.0972473589621264,0.09119601336642731
64000.0,0.1168067876117988,0.10326782514755997,0.0947747273233078,0.09474447078959507,0.08996166486427744
65000.0,0.11462421668312635,0.10031491788540808,0.09153501799489597,0.09359101471611057,0.08798571370828151
66000.0,0.11341256282540549,0.09786557210288777,0.08932836295119342,0.09064270623840315,0.08579837249893191
67000.0,0.10977724937266159,0.09565081684049512,0.08545075563676387,0.087369461650272,0.08541628249639126
68000.0,0.1082588137781494,0.09300259552784874,0.08563374227147819,0.08618983981022828,0.08408910627814063
69000.0,0.1043719163886677,0.09239676955788528,0.08444666708734655,0.08428756817539619,0.08343487291178762
70000.0,0.10051876201239736,0.09180626929769956,0.08269103795878964,0.08371240269441965,0.081845477745375
71000.0,0.09932187748495834,0.08798316444494884,0.08128220137078804,0.08192948142282412,0.07954350953526323
72000.0,0.09689039565060875,0.08639881372992739,0.07974540560732259,0.08052853892102736,0.07762879581332825
73000.0,0.09432493420497867,0.08402458307664958,0.07863337483369455,0.07796873398613177,0.07511011459302894
74000.0,0.09155079436400414,0.0833202651361143,0.07809696016779007,0.07612454745364612,0.07297388412427894
75000.0,0.08980734020091363,0.0816860440336227,0.07630049456792071,0.07449786550638711,0.07138663231219411
76000.0,0.08757583534191972,0.07883078965100075,0.07529564748331705,0.07279235012379984,0.06814702119811014
77000.0,0.08382539866763111,0.07705357877709966,0.07392132806930794,0.07140253155816226,0.06762329389755996
78000.0,0.08128772558582217,0.07496814375436364,0.07281865631897405,0.0701115406131266,0.0666770008652937
79000.0,0.078463733112499,0.0735291034850547,0.07174539993795633,0.06966320035788973,0.06514322608301244
80000.0,0.07641905468375457,0.07255251050044696,0.07091196339831342,0.06857225363451978,0.06229785245955184
81000.0,0.07467037264615294,0.07118486566080869,0.06990711631370976,0.06739920105997359,0.06012440543211282
82000.0,0.07282044470699195,0.06992463066280127,0.06854610608185009,0.0665894189583885,0.05862383378577135
83000.0,0.0707584168015234,0.06895777058105303,0.06706814037113412,0.06581848187126046,0.05736107962165535
84000.0,0.06926826579161485,0.06832570435168439,0.06678142160461421,0.06485486500746475,0.05661699586389669
85000.0,0.06707818127093926,0.0671666267237962,0.06555674871335405,0.06386738565024931,0.05573132841469092
86000.0,0.06598688563020237,0.06606444196416549,0.06445234393857055,0.06288372162535,0.05444611658796327
87000.0,0.0643617625674483,0.06498116440348063,0.06386903571434847,0.06179533434034704,0.053935009181967336
88000.0,0.06359485404243258,0.06430316690548828,0.06292026157816961,0.06064148502013113,0.052853192853058666
89000.0,0.06237264806529473,0.06370268368353695,0.06112969323530351,0.05989303053243355,0.05193171085991842
90000.0,0.06144933243331059,0.062156432132760626,0.059922344414942506,0.058675152797170504,0.051224177901737195
91000.0,0.059687748655363436,0.060895814685906206,0.05867439280339294,0.05799870618954182,0.05041586244869087
92000.0,0.05897463515120368,0.06021797155599077,0.05775646327443571,0.057050591263163565,0.04957820754659286
93000.0,0.05835826559119435,0.05922200420572103,0.057166747836529926,0.05629128827406951,0.04846786771312334
94000.0,0.05678177216512728,0.05814585083342584,0.0563849384982483,0.055861609451021386,0.04774983624081643
95000.0,0.055866682204312235,0.057018639493350634,0.05545299221218607,0.05512129573024853,0.047264826258483106
96000.0,0.05485571504634102,0.05670254685488519,0.05488883283894952,0.05418420372088634,0.046706783119944924
97000.0,0.05352919338860963,0.05593832224645339,0.0544307774001942,0.0537877233156526,0.04564536933714741
98000.0,0.05281187053750204,0.05580328560525948,0.05382295059809586,0.0532766708118477,0.04486481157522948
99000.0,0.05188062949158676,0.0543339758682168,0.05223603653559586,0.05230742343368029,0.043989653073082724
100000.0,0.050669850782237166,0.05338533090873469,0.051734357324467815,0.0516480217846063,0.04356935407028801
101000.0,0.04974590668079502,0.05234858197706461,0.05113144907370562,0.051178438453144376,0.042949574312920125
102000.0,0.04947000792571372,0.05180098760570716,0.05057842450700757,0.05041588991050108,0.0425923819970985
103000.0,0.04905761582225596,0.0511144065956165,0.049847748540230385,0.04941314377081807,0.042127161518064844
104000.0,0.04857199409663066,0.05018616355817467,0.049391070986367656,0.04855688132447842,0.04189443397106281
105000.0,0.04769186852379698,0.04947451836769214,0.04830053214033201,0.04764815103574165,0.04165078956684533
106000.0,0.04725475405369134,0.04871189161330679,0.047350526717237267,0.04683759175677538,0.0414150303048735
107000.0,0.046288115969341743,0.04785773004132564,0.046344986085748066,0.04652100289752742,0.0404543905264032
108000.0,0.04535014361803532,0.04737148223369906,0.04564680344474197,0.04589137660220188,0.04004952660456203
109000.0,0.04443602581168533,0.04685628614806981,0.04511237366196758,0.045553450249305544,0.03924416242811081
110000.0,0.04380935398637652,0.046521767509417424,0.04433060739187006,0.045139602116683594,0.03854052135849699
111000.0,0.043019538103152816,0.046064073527471584,0.04413575111263892,0.04467951779647452,0.038046781679889265
112000.0,0.0421842190493135,0.04534282931844121,0.04380179452600274,0.04437875990620244,0.03755694176483924
113000.0,0.041674104084882604,0.04475381524958959,0.043488182991449895,0.04371738525791558,0.03707330492234403
114000.0,0.04076453139052284,0.04435255105699275,0.04288378607834014,0.04316062553992777,0.03633593983512951
115000.0,0.04001054305502565,0.044036458418527304,0.04241930079499627,0.04256516060090339,0.03600543779836029
116000.0,0.0395088638438976,0.04363251847039848,0.04185708264840074,0.04226652653157309,0.03552631907654225
117000.0,0.038763893649244145,0.04314508956504121,0.04126477345453358,0.04195023033727185,0.03513033489209103
118000.0,0.03842077337496958,0.04269055132825259,0.040894592750773416,0.04165497897167225,0.03485890212405242
119000.0,0.0378988013484536,0.04220921716920788,0.04028614715269812,0.041177959254512425,0.0344629179396012
120000.0,0.03732398639989882,0.04195664079090503,0.039943258591976574,0.04072050542979447,0.033994483367322734
121000.0,0.03670020092174165,0.04176334614024923,0.03951807630006204,0.04015183641302617,0.03371835405814483
122000.0,0.03610048542706132,0.0412875140663013,0.03904468167353765,0.039766802810642696,0.03340549599024976
123000.0,0.03563421415837504,0.040959964693348824,0.03852017630641366,0.039361886652106104,0.03295939350676399
124000.0,0.03538008333129824,0.04056849015242935,0.037984955133441176,0.03888480410511284,0.0326364965774337
125000.0,0.035125363598667615,0.04028057817173,0.037389490194416786,0.03857167223428412,0.03225863451860411
126000.0,0.03468868931004973,0.03983677837169473,0.03703065339708086,0.038212660356826134,0.03187647534448973
127000.0,0.034523388395544495,0.03925322273145082,0.03639606313638993,0.03768964365204971,0.0316874523955151
128000.0,0.034182763492598134,0.03898474115420627,0.036176733550515955,0.03719016369904298,0.03123592763705925
129000.0,0.03357588547557578,0.03872050327474088,0.03582597798780472,0.036915021973498385,0.03108117675561538
130000.0,0.033119793988091215,0.03816254127842374,0.035430601256877914,0.03666094037578958,0.03075311979535508
131000.0,0.03283056186023025,0.03802912767831589,0.03501207390735193,0.03615213413813409,0.03038542019550752
132000.0,0.032566383120877514,0.037711515083988255,0.03481389506714578,0.035657898238743845,0.030074326419939266
133000.0,0.0323614904206581,0.037435120108124435,0.034482496121707305,0.03537820965297454,0.029791535596917045
134000.0,0.03211699637496602,0.03704376797636807,0.03409076493608007,0.03517029314509853,0.029411481599510566
135000.0,0.03187151063434844,0.03663100553778259,0.03386816536266833,0.034992584368190464,0.029258645598494306
136000.0,0.03157817836545253,0.03622013472985576,0.03358652494641549,0.03461893011895266,0.029119137555903618
137000.0,0.031223380505950495,0.03605191588458137,0.03338158576323459,0.03442441157220469,0.028702808319369066
138000.0,0.030886512381045592,0.035750120421345594,0.0330813721898098,0.034172331414684363,0.028474494522714316
139000.0,0.030401157593782032,0.03543891850240359,0.03278472272525768,0.03366370511260103,0.028306771898222446
140000.0,0.03009505515739339,0.03518740456836826,0.032696988656214926,0.03327621841821845,0.02810883204269224
141000.0,0.029995516740562757,0.034858977898641556,0.03247996913183646,0.032876377426594584,0.027754530403972733
142000.0,0.02959693883436255,0.034735142881129076,0.03208375033241484,0.03262727459376938,0.02751712616203491
143000.0,0.02926353411919157,0.03442651745862565,0.03170017083288012,0.03245756708614743,0.027285053307013096
144000.0,0.029159072685383983,0.03397910473325442,0.03155997496639727,0.03214848327540306,0.026981141930486556
145000.0,0.0288740785652167,0.0336662415579248,0.03126720470471028,0.031851743247455905,0.026686386785669484
146000.0,0.028564600187924633,0.03320557025128383,0.030930740192826423,0.031333627013738895,0.02648045516092355
147000.0,0.028344206928179516,0.032812878962171305,0.030693050437999185,0.03103787942735678,0.026131115730029245
148000.0,0.02796759434985728,0.03245361511562659,0.03044121009003264,0.03078920281261163,0.0258569186255142
149000.0,0.027858073103650266,0.03214879840497765,0.03012065146452451,0.03050337964187992,0.025733708669656862
150000.0,0.02747846420502222,0.03197126461079263,0.029898627786519225,0.030090182742844238,0.02546700989989399
151000.0,0.027216955852634006,0.031514556756614916,0.029697363262725714,0.029886196449698615,0.02517076609272936
152000.0,0.02697618346081283,0.03128001039213497,0.029354982797095648,0.029468267194501813,0.02488622805134681
153000.0,0.02672966704419905,0.03105821837095523,0.02903092687749196,0.029255667283056754,0.02459643511435494
154000.0,0.02640143305646234,0.030949601547473855,0.02872576297055092,0.02886216420251814,0.02442500839028882
155000.0,0.026171577521856608,0.03084886872862223,0.02858398662684055,0.028749469848190615,0.024217091882412802
156000.0,0.025894686325210265,0.030611675194577515,0.028469514638882105,0.028600603613434517,0.02382381935597079
157000.0,0.025648064596297662,0.030462382741741373,0.028160369091371942,0.028364898741737365,0.023647672852485032
158000.0,0.025441778992867974,0.030173582246314543,0.027934588635325195,0.028055908207030956,0.02348629941546496
159000.0,0.025213524159597742,0.029768773019938306,0.02779102581637307,0.027779513231167133,0.023263089871722823
160000.0,0.02499255694258832,0.029616628512105198,0.027625939308597552,0.027572092944073638,0.02306071667991583
161000.0,0.024757844512456204,0.029422347519311155,0.027375844034207307,0.027416775839144775,0.022793101050157444
162000.0,0.02451953119297334,0.029333523999240017,0.027145101370335357,0.027219279967701685,0.02260304849045216
163000.0,0.024341003067580715,0.029158659011392227,0.026988295603058935,0.026921564055247885,0.022448489089382403
164000.0,0.02410676038937773,0.02890260908761174,0.026823054082479664,0.026606463858347477,0.02228935007016846
165000.0,0.023955059630016956,0.028679309735477596,0.026593215707788543,0.026328580220136094,0.022098042220660613
166000.0,0.023687664993449237,0.028486157323157412,0.02644957328666976,0.0262642480064408,0.0219896433367488
167000.0,0.02342776331207232,0.02827460120415158,0.026195012025236837,0.026039459991959092,0.021754871512690722
168000.0,0.02321438837558858,0.0281677353154476,0.026076590479258924,0.025869117239090925,0.021574783766951114
169000.0,0.023128045959430042,0.02805476023220688,0.025891410318986834,0.025643833003826697,0.0214938997794003
170000.0,0.022804596656819803,0.027835401439584434,0.02576303833863204,0.025425495859517755,0.021371399032544182
171000.0,0.022547510634985217,0.027656265737094596,0.025555618051538543,0.02520666249442629,0.021078867936464962
172000.0,0.02239769561515314,0.027437253951541028,0.025390520077689258,0.025091539272881574,0.02093694879266415
173000.0,0.02219736521910537,0.027190013473926123,0.025153267149718585,0.02491736577821694,0.020803374829711632
174000.0,0.022005823997052525,0.026964411438341482,0.024925764658779277,0.024716585769912616,0.02063267488052464
175000.0,0.02185141268609569,0.026650091135443327,0.024701294904303867,0.024469467820217493,0.020518507445472973
176000.0,0.021636052866481868,0.026486550824774406,0.024382828589124404,0.024247657130430905,0.020374529853356475
177000.0,0.021386453812874146,0.026201648607305984,0.024141402440582,0.023937519141355702,0.020251277816239515
178000.0,0.021320952669581464,0.026042763379549062,0.023956503439868496,0.023804531971640255,0.020019731993854442
179000.0,0.021159184694479836,0.025815742058772698,0.02382333679329543,0.023588675931243915,0.019896173019006883
180000.0,0.020986499862162764,0.02557514941961499,0.0236865234040498,0.023361903033632125,0.019682608799471223
181000.0,0.02078354556211195,0.025417847431556048,0.023413601973663625,0.023170930081726132,0.019470226304552522
182000.0,0.020621281366227803,0.025111182987958485,0.023228335435763345,0.02305977662644158,0.019257784415707864
183000.0,0.020441153222172926,0.024870298589942934,0.02301155900316629,0.022858807209520847,0.01913180373087366
184000.0,0.02028660497243031,0.024777820874255202,0.022796199183552468,0.022667265987468002,0.018947246254848088
185000.0,0.02013376897141405,0.024606971420076812,0.022680653261985626,0.022613674142955807,0.01881022992494652
186000.0,0.01994117255589416,0.024323926364758462,0.02252164554408875,0.022430568674205807,0.01873480436600343
187000.0,0.019861777230690908,0.024174563909219845,0.022294860772168003,0.02234373003726475,0.018638556529805176
188000.0,0.019698583345143725,0.023982786618812355,0.02218208304797372,0.022178488516685482,0.018498309993397178
189000.0,0.019546914481545823,0.023799681150062355,0.021993022929833475,0.0219215889514304,0.018367720257945214
190000.0,0.01938323223985635,0.023552563200367232,0.021792549733695262,0.021775700041369424,0.01824508793823629
191000.0,0.0193482241506762,0.02338447501601152,0.021622842226073313,0.021613435845485276,0.018110056491464802
192000.0,0.019219953876390406,0.023213348848744483,0.02143427832871559,0.021462584727599095,0.017930361816290444
193000.0,0.019157150904500694,0.023001681724641024,0.0212982085220062,0.021288141557412946,0.017875340703356647
194000.0,0.018996663131158584,0.022819568697456064,0.02111731333161676,0.021071789296234086,0.017755321060413127
195000.0,0.018844388552437478,0.022623204299232987,0.0209306290050903,0.020982469555380426,0.017638305038857632
196000.0,0.01866305089932719,0.022488162243684984,0.0207584997874817,0.02080283763210807,0.01752715158357308
197000.0,0.018543531271722664,0.02236840481586614,0.02061900235366753,0.020601546690258134,0.017364077081797626
198000.0,0.018427352856710905,0.022094312447355244,0.020511002711110445,0.020504608941813354,0.017277009518367126
199000.0,0.018295280250867747,0.021905313709909287,0.0203473092468047,0.020407845889221895,0.017166352283865094
200000.0,0.018069138375304813,0.021751382492738783,0.02012928991901549,0.020273866277941404,0.016985421106861583
201000.0,0.017895210193035728,0.02165984015051014,0.02002291529147578,0.02007984395197596,0.016830488542333256
202000.0,0.0177346216952532,0.021535288734097536,0.019893054648773424,0.019904181794963765,0.016733427741427574
203000.0,0.017667468749549907,0.02140527888907721,0.01977057267740601,0.019780622820116202,0.016577137587589025
204000.0,0.017470469098889337,0.021250791845630338,0.019652968351948692,0.019582805423743906,0.01651333137940386
205000.0,0.017350654218245234,0.02107066370157546,0.01954280733822918,0.019429794726874332,0.016411966607425985
206000.0,0.017187475458488796,0.02089698858127262,0.019406256814644078,0.019245375291630087,0.016303827131908543
207000.0,0.01707032839727489,0.020747292285034535,0.01934977745382877,0.01908360731652846,0.016225544331201987
208000.0,0.016919973500171232,0.020606363429219485,0.019242444562486413,0.018937718406467484,0.016119686331494427
209000.0,0.016804297996239836,0.02037214721986989,0.019091593444600236,0.018862292847524394,0.016029817210959373
210000.0,0.01662003694586175,0.020176636231556883,0.018980939168980415,0.01873327544406911,0.015934987496692452
211000.0,0.016507813171319406,0.0200500999320142,0.018891678822052713,0.01863006152130488,0.01579993369633423
212000.0,0.01631374219139416,0.019889658239177085,0.018759841767466715,0.018509479871152444,0.015701185760612687
213000.0,0.01620710337711209,0.019813240238668955,0.018617426402883382,0.018296601155451224,0.015588620466355485
214000.0,0.01613254121380728,0.01968323039364863,0.018508010412488757,0.01815765933634553,0.015408988543083127
215000.0,0.01597573544653086,0.0194554650544718,0.01835305050387872,0.01791617630329048,0.015322646126924591
216000.0,0.015839134101743015,0.019295681962500255,0.018205117316761703,0.017804030406440883,0.015165250951376481
217000.0,0.015748005965791623,0.019182939223858216,0.018101407173214956,0.01767799032768072,0.015024734666923634
218000.0,0.015645288263809915,0.01906037053699642,0.01799918569201577,0.01758122727508926,0.014928378859610441
219000.0,0.015478061860100565,0.01888084354189254,0.01786476925387872,0.01738670872834129,0.01484368824586251
220000.0,0.015393484162499008,0.018709645218343753,0.017724775599282032,0.01729807461688656,0.01471486102244665
221000.0,0.015342680234065528,0.018562196157633458,0.01759159914651466,0.017187417382384527,0.014633870226236322
222000.0,0.015218128817652927,0.018483795427574525,0.017424372742805314,0.017029619173543065,0.014552669494760605
223000.0,0.015102012524793719,0.018314581987155815,0.017260809167625527,0.01689018113365485,0.014446974468083776
224000.0,0.014976248502242974,0.018225262246302158,0.017119123396369708,0.016727420716988187,0.014290594466298125
225000.0,0.014897263379978683,0.018099789876626273,0.016954732075256718,0.016598403313532902,0.014186381220197155
226000.0,0.014761384903411673,0.01794199166778481,0.01688377250335631,0.016539849261195505,0.014104584559764436
227000.0,0.014666683226420323,0.017815455368242125,0.016769641723376635,0.016420260052608104,0.013958462277158466
228000.0,0.014474978864304433,0.017748961783384403,0.016659291426605202,0.01631903101297396,0.013847308821873914
229000.0,0.014307839108188097,0.017574788288719768,0.016470494156702483,0.016223756622730057,0.01370959969864996
230000.0,0.014140116483696227,0.017383247066666923,0.016376708428806144,0.01615230083004713,0.013613484843095719
231000.0,0.01402499326215151,0.017221975312347818,0.016301779090645573,0.016026756972069487,0.013518190405489927
232000.0,0.01393368863816777,0.017100897441412858,0.016101991398341804,0.015953316296256476,0.01346061062290055
233000.0,0.013859418660852767,0.01697386707466693,0.016012482374436223,0.015829757321408917,0.013353376226451575
234000.0,0.01381317171512003,0.016806142296595786,0.015909268451671996,0.01571264921673412,0.013252005737332899
235000.0,0.013701445546582924,0.016760250194760143,0.015800682118143602,0.015583989009597662,0.013205006212477997
236000.0,0.013633130218658165,0.016682839752686973,0.015729226325460678,0.015416762605888312,0.013109169815025174
237000.0,0.013596906101534181,0.016632669216957014,0.015584685036889341,0.015353385370189404,0.013018348279544982
238000.0,0.01351949565946101,0.016502467356936307,0.01551775025426346,0.015252652551337778,0.01289090934682927
239000.0,0.013431997661674388,0.016365014200178177,0.015450760448623216,0.01510761705837815,0.012830138594956396
240000.0,0.013291730320284181,0.01624565509623092,0.015324965682258601,0.015087768227077338,0.012746083582420992
241000.0,0.013236153592641905,0.01617668256103987,0.015253595907419235,0.01498554674587815,0.0126425643405987
242000.0,0.013110113513881742,0.01606740906071692,0.015144341317421204,0.014978599654922865,0.01256359944975157
243000.0,0.012959758616778084,0.015955759384649847,0.015071979101016798,0.014887512098429492,0.01248691216399381
244000.0,0.012811474244351624,0.01586511549280362,0.014948420126169237,0.014767639657278273,0.012365638473673135
245000.0,0.012724635607410568,0.015754340313731362,0.014827342255234278,0.014637416824039249,0.01229312445299877
246000.0,0.01256038652839634,0.01565956214426998,0.01475638268333387,0.014534202901275021,0.012207953955262892
247000.0,0.012383325945141143,0.015549230639903126,0.014638282137094033,0.014430209525164451,0.012091186375105582
248000.0,0.012318744575215397,0.015475194939827424,0.01454251152606761,0.014365204602654289,0.011969599151109128
249000.0,0.012188734730195072,0.015356113826331504,0.014429373187652977,0.014261990679890061,0.011876309643995307
250000.0,0.012122737366119869,0.015237020838526627,0.014347049191714402,0.014177136926079085,0.011736871604107094
251000.0,0.012036963838941957,0.01517309607324654,0.01425127858068798,0.014112132003568922,0.011667400694554249
252000.0,0.011940200786350493,0.015047108231181784,0.014156500411226597,0.013988360040502664,0.011561209447094899
253000.0,0.011879165630100493,0.01490419664581593,0.014031452774031474,0.013888619663216077,0.011476709906053062
254000.0,0.011799752736990785,0.014822816437482596,0.013969872743039156,0.013724866804984371,0.01136531226007933
255000.0,0.011689131062067521,0.014760788839667556,0.013896976941968467,0.013600127274824108,0.0112812924766357
256000.0,0.011597905026477517,0.014640703410297638,0.013820122770006469,0.013513784858665572,0.011196971105771263
257000.0,0.011472282580106139,0.01458413424109032,0.013731795470717852,0.013399062739087215,0.011109636248047687
258000.0,0.01136658755342931,0.014452139512939914,0.013669464686812132,0.013302795907278273,0.01098653394245288
259000.0,0.011294635539963863,0.014328739472085893,0.013601978660389369,0.01320632908741271,0.010927801485852701
260000.0,0.011200922480265624,0.014230276586457922,0.013520598452056035,0.013082285766091587,0.010838623987097803
261000.0,0.011136909999320503,0.014193822364693801,0.0134367371398101,0.012989976826233849,0.01077113796067504
262000.0,0.011004748562381102,0.014127558884476215,0.013325826821287572,0.012888747786599703,0.010687134406330344
263000.0,0.010956750376342968,0.013983210873458206,0.013242461729824158,0.012791996608317197,0.010628580353992945
264000.0,0.010866018465611782,0.013855132174776994,0.013187877443746922,0.012740377772626125,0.010535547128834656
265000.0,0.010781091589641233,0.013737234896026174,0.013076480851700344,0.012688770811244011,0.010501804115623275
266000.0,0.010668286331946074,0.013634284383307679,0.013003536396669856,0.012618803680908645,0.010414622183876026
267000.0,0.010591354431500747,0.013541562585278133,0.012939082717956577,0.01253409347382765,0.010378894287534562
268000.0,0.01052801008130145,0.013480085598520295,0.012862664717448447,0.012446866544283015,0.010293722717203848
269000.0,0.0104193377299295,0.01339353019414306,0.01280489566500752,0.012381365400990333,0.010243426013906513
270000.0,0.010354358369262054,0.013300240687029239,0.012673604599308204,0.012352584595604154,0.010182087783943824
271000.0,0.010307217394922623,0.01321042472539306,0.012588328796762492,0.012298179786384535,0.010117376225661473
272000.0,0.010187628186335224,0.013150806743188866,0.01253909762699416,0.01224508416265486,0.01009723403013285
273000.0,0.01013552500417059,0.01305128836330093,0.012435883704229933,0.012118358514658029,0.010040168640143012
274000.0,0.010099300887046607,0.01290693872040036,0.012365437921018503,0.01201947928102909,0.009964743081199922
275000.0,0.010051167471142135,0.012852199044974926,0.012325080663086574,0.011903363617919334,0.009888556249618518
276000.0,0.010018416899495794,0.012757715982386321,0.01225190283551109,0.011844313344799415,0.00976765678294634
277000.0,0.009940510236640103,0.012689499863473428,0.012186897913000927,0.011748495627417605,0.009715553600781706
