step,misty-pine-883,efficient-yogurt-881,super-serenity-880,pleasant-fog-878,dazzling-capybara-876
53000.0,0.4331521380399891,0.4376964779853896,0.43631485694435457,0.4315445077255021,0.4433003842914159
54000.0,0.4322065687486959,0.436924415156188,0.43343024829416565,0.4302161290082417,0.4401820778640486
55000.0,0.43101476522519,0.4358672093290811,0.4310394688272881,0.4282980287184764,0.4396407831887239
56000.0,0.4304867571787874,0.43338496665382437,0.42818654348929086,0.4269802641665147,0.4382065031483168
57000.0,0.4286042192722866,0.4309136341467503,0.42532461627536505,0.4262147600326132,0.43774145888493915
58000.0,0.4269737142381428,0.4294714052307746,0.42499319680943737,0.42499462458164333,0.4374220228023535
59000.0,0.4260112857543022,0.42944643364959956,0.42393590003268067,0.42261061688665125,0.435519616093443
60000.0,0.4258825681351259,0.42809848722133986,0.4228138752965767,0.42240384684636173,0.43521843300412705
61000.0,0.42296118058220517,0.42784426221011684,0.42265324120865616,0.4204100914469436,0.4336771638473826
62000.0,0.42148845670998725,0.42782121635745723,0.4209863207845551,0.420536284705114,0.4306039398178554
63000.0,0.42102086266379973,0.4268145186800233,0.42083904835700603,0.4185484207538028,0.42940370300557434
64000.0,0.42011632619327527,0.4259936951776388,0.4204597925965116,0.4173146286677703,0.4272322866966941
65000.0,0.4183620667692352,0.421490518902621,0.4182993460672328,0.41684392152987065,0.42725029263554637
66000.0,0.4159545608018904,0.4213219599562004,0.4174257148547462,0.4154626199330321,0.4252491347255038
67000.0,0.41437278744208444,0.42103234851993926,0.4162591274339098,0.41342354066388287,0.42386540307745574
68000.0,0.4120308728608854,0.4181560154741569,0.4140918596553677,0.4109287287315001,0.4230774802617773
69000.0,0.411191934906667,0.41443226194022276,0.41230757007496927,0.408345107903544,0.42185797371524086
70000.0,0.41066797925749854,0.41446835808767685,0.41020245153189167,0.4082075351720646,0.4209876141350211
71000.0,0.41048182908810077,0.4136140521061938,0.4090772007647149,0.40783359458437574,0.42080386680206133
72000.0,0.4092072309447613,0.4113659218487916,0.4088328981391666,0.40685707807203586,0.4180055536619288
73000.0,0.40702497702355067,0.40994148926283214,0.40726775398287757,0.4036271973034155,0.41773407088280184
74000.0,0.40626117577798065,0.4095145743397843,0.40712100286050296,0.40197197728634904,0.41423286939278064
75000.0,0.4047588328908928,0.408441281202287,0.4071032135721075,0.40089335454380515,0.41061160888772225
76000.0,0.4012699608553804,0.40614805387510006,0.4064978107816069,0.4007279649648091,0.4101130968131439
77000.0,0.40093055978791553,0.40505113110000507,0.40527963692850727,0.4007105745514592,0.40995838062178497
78000.0,0.4002444645547688,0.4042009518352675,0.40496734695605535,0.4002934156432403,0.40861739320022367
79000.0,0.40007500092554793,0.4005795377298716,0.4032988504319833,0.399680384478675,0.4074828116857827
80000.0,0.39932289016089806,0.3992787906994078,0.40335289182880213,0.39810851880543846,0.4055293084394698
81000.0,0.3988837712582429,0.39828871870391985,0.4024942362630015,0.39740954184964933,0.40184993295545857
82000.0,0.39698842060960343,0.39779639763583546,0.40223261915230996,0.39435396950882523,0.4011834432385603
83000.0,0.39495734396027565,0.395520479591853,0.400705098096048,0.39124488652816575,0.39953789307127824
84000.0,0.3946628328321638,0.3936370658692772,0.4002216154709311,0.39081722685283055,0.397367012204942
85000.0,0.39201322975179265,0.3924981484403401,0.39955555439547624,0.3892312313406603,0.3967433433913259
86000.0,0.3919135054806902,0.39213938307718427,0.39762926785011016,0.38649006047895806,0.3957475842372357
87000.0,0.3891778723312973,0.3911281740252803,0.39723152163953346,0.38568079404908845,0.3943070265815673
88000.0,0.38943613675933353,0.3894487031719332,0.39586410544550193,0.38466797314595025,0.39440060957325884
89000.0,0.38896141421086017,0.3878881741567437,0.3934150869104675,0.38257495019370946,0.39389241677760384
90000.0,0.38835895806670934,0.3874499592423119,0.3922969447596902,0.38120323487768004,0.39226868130440334
91000.0,0.3860654876828983,0.3855978472650069,0.3912283453097524,0.3807324989825574,0.3901592386146553
92000.0,0.38558404434097227,0.3846595101136,0.3895432705433764,0.3795360220297919,0.3888611869377296
93000.0,0.3833604621418218,0.38323055232345427,0.38948473247325055,0.37826700734037294,0.38719317031021777
94000.0,0.38322073231553533,0.3816513926478707,0.3885890313966034,0.3761353234712517,0.38808699358185333
95000.0,0.38190865450276174,0.38008800985751984,0.3880085612129879,0.3746908070688663,0.38577214736314064
96000.0,0.3792531811783633,0.37976621784906434,0.38657845882673497,0.37212180646090093,0.3840636029841114
97000.0,0.3782241848942992,0.37902829980722946,0.3863733477245471,0.3707534707211942,0.38304731951368826
98000.0,0.3756477709996554,0.3789148469869015,0.3846559651718472,0.3704854333654059,0.38278322234296847
99000.0,0.3729536022970818,0.37698758439012,0.3845490882447355,0.370608405000337,0.3825694913540499
100000.0,0.3716429383870492,0.3745032005078107,0.3837035587293444,0.3676606259558069,0.38099930435132484
101000.0,0.3689033725705758,0.3738318829724457,0.38076250310345333,0.366218660604322,0.37918807553363565
102000.0,0.3688593208173003,0.3726161751172472,0.37917825810760425,0.3648564699125261,0.37711881477572173
103000.0,0.36837593303718785,0.371401998352995,0.3791950085427736,0.363886997695418,0.37571923959921016
104000.0,0.36677231282661404,0.37007056466125166,0.37660985320445806,0.36247994016492885,0.37512517616426294
105000.0,0.3653395909424769,0.3675181961277474,0.37641785545822976,0.3611472742847434,0.37517229384624173
106000.0,0.36334533462572477,0.3665364496557188,0.3763090611034598,0.35954366120514825,0.3749188482022924
107000.0,0.3631310076887308,0.3658517204767982,0.3762299800921155,0.35895489398153957,0.3742239946760265
108000.0,0.36094049662579963,0.36539380575271724,0.37518728369327164,0.35846077957678557,0.3726311860237399
109000.0,0.3608769062750322,0.3641862959667322,0.37522086948370864,0.3574185353983923,0.3719915772636918
110000.0,0.35775092244911616,0.3624194342672347,0.3732221455228367,0.3573729775827569,0.3708308149961968
111000.0,0.35572201579590623,0.36126079205455336,0.3721766060860882,0.35494513535115635,0.3690872849514166
112000.0,0.35482055292894116,0.36020255892209424,0.3695507772849476,0.354929346786758,0.3670647690391675
113000.0,0.35477662105065055,0.35886914750437476,0.3679288594048929,0.3542233031012815,0.36621218235683817
114000.0,0.3536593089852865,0.3565856364457249,0.3672180194627684,0.3538820402416095,0.36552571812661583
115000.0,0.34990643785775205,0.3556900991711186,0.3655762079069445,0.3536280453888602,0.3622546902652352
116000.0,0.3471478106734828,0.3548914598373956,0.36286029029756806,0.35323510629647525,0.36210875808916676
117000.0,0.3459546687139054,0.35415099922400356,0.36162875165533365,0.351413749007922,0.3602909305116732
118000.0,0.3449956703729957,0.3542065438746083,0.358261337327118,0.3504431145593743,0.3599199684600385
119000.0,0.34400377693994844,0.35368035718561963,0.3566371794011509,0.34882461677131216,0.3579394484740244
120000.0,0.34304879259979043,0.35232889194381595,0.3568895579770032,0.3464775654073095,0.35778363760669674
121000.0,0.34096853033262337,0.35113554398772495,0.3567946406534769,0.3452404763080845,0.35672525565700663
122000.0,0.33976029602105084,0.3488009982957046,0.3556010291008373,0.3451358087013184,0.3561593443097875
123000.0,0.3371999730949449,0.34766191886455944,0.355412338019656,0.3446822318610772,0.3559514431681232
124000.0,0.3349834362946451,0.34621934934237686,0.35463531173482843,0.34407751893061134,0.3556060189587653
125000.0,0.33363212237831275,0.3449135280523507,0.35214661799785013,0.3429797967292167,0.3550711987630437
126000.0,0.33281651507986115,0.3426632687512132,0.35038436288940167,0.34274165611746116,0.3537376041028184
127000.0,0.331847218511117,0.34086426951130594,0.349161632400271,0.3414488855102631,0.35255558717562085
128000.0,0.3315675441181276,0.3396141349720345,0.34769322540150277,0.34101593840089056,0.35275238288669464
129000.0,0.3294792651970645,0.3395334212212262,0.34767140719619616,0.33988536451435375,0.3513421090401996
130000.0,0.3282781115309335,0.33919899114377505,0.3451171939348038,0.3384235697353089,0.3491989511495717
131000.0,0.3236122091411879,0.3373655579277634,0.3435014034202993,0.33803955388272017,0.3485934365766147
132000.0,0.32209710673945574,0.33629530267312274,0.3422622416289296,0.3367759612369407,0.347190230348016
133000.0,0.3211289443453749,0.335148583217463,0.3393743468003471,0.3354539456923195,0.34691535916689137
134000.0,0.3193021584333732,0.3346412151985358,0.33619313363325276,0.33537207755581905,0.3449843668847174
135000.0,0.31894802653216264,0.33338193615647777,0.3360093049052095,0.3344017352638205,0.344877197953347
136000.0,0.31766214992762853,0.3315007613528477,0.3358083427763843,0.33262587328918686,0.3434130360825458
137000.0,0.3163128488332462,0.3295714711704198,0.3332323329169811,0.3324923435152529,0.34187735314042306
138000.0,0.314463891100798,0.32898130049344726,0.33304038258427493,0.33216623617119373,0.34000785096732583
139000.0,0.3118673664272075,0.3270144769240947,0.330851582941172,0.3312878121065354,0.3391432483760818
140000.0,0.3109557079094228,0.32566230048749806,0.3299891033176,0.33116694419630377,0.3381532141716626
141000.0,0.30999908348046423,0.3235981007993087,0.3290081126621048,0.33000341980786485,0.3377285363178719
142000.0,0.30958222927913437,0.3232177284833061,0.3277897591191946,0.3291196795782491,0.33594598078855936
143000.0,0.30726462127132287,0.32172702307783796,0.32761697885459634,0.32873228267607657,0.3353781049129595
144000.0,0.3059247493892154,0.3194768996859196,0.3262351551495929,0.32809040833471664,0.3348337940196966
145000.0,0.3039373839145605,0.31829753982966447,0.3234108587271799,0.3277168138338325,0.33245064930999285
146000.0,0.30273872054686796,0.3172851625305253,0.3227352544271095,0.32688615728356796,0.33167815860313576
147000.0,0.30089541167691436,0.315894470847664,0.32235536584336383,0.32517289341301026,0.33105955897697387
148000.0,0.3004543179705445,0.3160054155519543,0.3219837406000522,0.3234665868104382,0.329759656897094
149000.0,0.29948559119930745,0.3158480904434953,0.3215903785258974,0.32238872829048193,0.32946308668131297
150000.0,0.2989403792156553,0.3146445839294027,0.32071118644756486,0.3222027589141828,0.3291239338351083
151000.0,0.29789187468921763,0.3132101818547836,0.3198269336198079,0.32107369799078744,0.32881697356232764
152000.0,0.2976856431364997,0.3107849645002951,0.3185857331550819,0.3199594489684538,0.3267189837308142
153000.0,0.2974427311523201,0.31055300527201457,0.31750545322709034,0.3193133599189982,0.32614943532567525
154000.0,0.2970205633597228,0.30859107062266505,0.31525965358385316,0.31926163809024516,0.3252553716710518
155000.0,0.2966057768023103,0.3072616141028026,0.31348289988137473,0.31616956899335624,0.32448700269839376
156000.0,0.2944826244082165,0.30621841088685586,0.31240587779807766,0.31473191915451254,0.3233499774306476
157000.0,0.29255148874797443,0.30588386566326803,0.31187205488527037,0.3138580476746269,0.32206873453108287
158000.0,0.2915817701269147,0.3047365650394122,0.3102334806514037,0.312834120583976,0.32056836629072416
159000.0,0.2904365934249844,0.3042421276461113,0.30919059072871463,0.3106535769461459,0.32034655724432143
160000.0,0.28839999532177013,0.30254599635166696,0.30892423369702504,0.3095510787538175,0.3191214717811026
161000.0,0.28740822961059137,0.30234819247875055,0.308037952713146,0.309189876515071,0.31792188178182507
162000.0,0.28629741727817065,0.29993744477452317,0.3069396768133491,0.30705132380796696,0.31780799796276654
163000.0,0.28555836896532755,0.2989889516954907,0.3048654195486847,0.30617692237799615,0.3176423756667928
164000.0,0.2840617327788262,0.29755924808214873,0.3039455034529417,0.30430568523533763,0.31741312578071706
165000.0,0.28302547028515357,0.29743423105127215,0.30263373279993583,0.3020642998955824,0.31626388167589803
166000.0,0.2819331321604975,0.29655295982353913,0.30146685934001793,0.30073228815100844,0.3161885540433394
167000.0,0.28177295214587617,0.2954014272174369,0.30009875967855953,0.2992211167270842,0.31455200249922566
168000.0,0.28096622521197423,0.2946042491498159,0.2997144617014194,0.29711797002916707,0.3139788144010248
169000.0,0.2796318058463405,0.2925732355910344,0.2988403157340909,0.2962649961658249,0.31165060867615413
170000.0,0.27807272848987186,0.2912005545110061,0.2986966201007625,0.2955678765816155,0.3109003604489296
171000.0,0.27613417188896194,0.29072291951229046,0.29715640271096716,0.2947357270607237,0.30908386625301687
172000.0,0.27600239445698016,0.29010866994619366,0.295029812817237,0.29412484211252804,0.30747088217230023
173000.0,0.27583674542458014,0.2887924540440903,0.29451241683618956,0.2923591213569268,0.30638663613190237
174000.0,0.2761910468562218,0.28745656581072093,0.2939323126642497,0.2918416115217563,0.3053700888962835
175000.0,0.2753364432661242,0.28683526832561773,0.2918051594173888,0.2905208921019377,0.3030422806428048
176000.0,0.27526893981856776,0.2857951986415459,0.2906739412441237,0.28984869012002723,0.3011516939787209
177000.0,0.27421522126731807,0.2857680247102901,0.28938235068101953,0.2895522862412886,0.299990712134819
178000.0,0.2741462181432943,0.28483337466767183,0.2886348331820225,0.2881496649115475,0.29961553779467937
179000.0,0.27377370495173176,0.28241215039081285,0.28687871888055766,0.28781445564317043,0.29872644357043704
180000.0,0.27269990602495386,0.2821378646575954,0.28682499555137364,0.2864881847380831,0.29694012886456744
181000.0,0.2717831930257392,0.28056548866294834,0.28598741137228445,0.28460337293101506,0.2962339074544196
182000.0,0.2707216614773113,0.27966299415249957,0.28531279440823437,0.28408161725231956,0.29463576847136475
183000.0,0.27065890022153793,0.27843902189835773,0.28434943123349854,0.28393710486538115,0.2943812674398646
184000.0,0.2706568868626735,0.2765728034434893,0.2828557834571305,0.2831752096996782,0.2939912708155957
185000.0,0.2704048610512703,0.275530139501672,0.28098419696099863,0.2831827489647166,0.29166346112496017
186000.0,0.2701827921999297,0.27523460246867426,0.28002853551659035,0.28131143485782967,0.290612178288952
187000.0,0.2695141986544599,0.2737641541233708,0.27909901636320505,0.28064090045361345,0.28998891753895
188000.0,0.26773357832327127,0.27271197500213923,0.2786841706003521,0.2804495307536723,0.28911745073983747
189000.0,0.2661524132984562,0.2719804636669264,0.27820295995786315,0.2798395902165517,0.2883338644154797
190000.0,0.2656273649404586,0.2710072637580364,0.27721921387673804,0.27840723460718547,0.2863674578164407
191000.0,0.2651943449179115,0.27033323364055195,0.27711457641688764,0.2774875021397587,0.2841891336957441
192000.0,0.264505641097367,0.2692569098028346,0.2761722697881198,0.2762187663244717,0.2831256196432574
193000.0,0.26401120128245975,0.2684972175060555,0.27539274234225425,0.27469218387872846,0.2804177117233364
194000.0,0.263664897034726,0.26774639296262187,0.27527430354319943,0.27378870579333753,0.27933956503339996
195000.0,0.262853141023514,0.26605851897102795,0.2742362426611343,0.2709876153620295,0.2779448192042694
196000.0,0.26171717964853186,0.26526286163855906,0.2735122212971491,0.2702973047067243,0.2763166035286735
197000.0,0.261607239362664,0.26448012348214983,0.27304494520226974,0.26978671485154,0.27617263120420416
198000.0,0.2617618607522176,0.26365426771651457,0.2717140899791082,0.26850061141896453,0.27531620012874675
199000.0,0.26076966603968527,0.2626104680964003,0.271399977351295,0.2683090729795181,0.2735993190739048
200000.0,0.2595579850729974,0.2616671757414975,0.27153377917284244,0.2680201545525187,0.2722675187624984
201000.0,0.2587203168891293,0.261471127470285,0.27029110542268736,0.267132137267903,0.2700623271767347
202000.0,0.2577898927226635,0.26064962717324763,0.2692476937941579,0.2670186809245643,0.26865387431086907
203000.0,0.2570084866951452,0.25948615721547935,0.26837640557970116,0.2665585190813791,0.267532716465283
204000.0,0.25643806496283694,0.25837828368936405,0.267831001119431,0.26621874961983555,0.2668334166719443
205000.0,0.25569590264153697,0.25744069136162595,0.26565581416727846,0.26565871153831605,0.2651865099601799
206000.0,0.2557366410642814,0.2568417255540256,0.2638950043083616,0.26384850078173366,0.2637760524591253
207000.0,0.2555638364305098,0.2566629118931779,0.26297974090731224,0.2617164378554585,0.26285832402048304
208000.0,0.2549649635014771,0.25524096847536876,0.2618081319565928,0.2596908025580297,0.2615090799925366
209000.0,0.25500474343508595,0.2543961055334238,0.2594716500117268,0.2592094752762985,0.2613315076651256
210000.0,0.25504464152224615,0.2527369084615834,0.2585710342085517,0.25766204034173484,0.26141332572361997
211000.0,0.25434519096355074,0.2514126825849315,0.25673346736949865,0.25552901289287316,0.26056352555066903
212000.0,0.2524119958372246,0.2506025625154363,0.25539363256926795,0.2536506711327132,0.25999891630252986
213000.0,0.25165003550325454,0.24961852147765348,0.2549813159315864,0.2521643366499429,0.2580363766328715
214000.0,0.2501844518359387,0.24770560417787876,0.2542985411955621,0.2508879178337526,0.2579660836759163
215000.0,0.24843866292334413,0.2470569318898913,0.2533802897785148,0.25034747762185977,0.2575093397864164
216000.0,0.2479298818868696,0.24584660324485536,0.25211220173324994,0.24981233846809492,0.25629318148586044
217000.0,0.24512333892553306,0.24509591556702523,0.251056840844026,0.24772819191794654,0.2557605203743283
218000.0,0.24334520427865441,0.24450228107289582,0.24981838643651177,0.247344098539179,0.25500183041144364
219000.0,0.24254575117897956,0.24465735128490423,0.24870205478945973,0.2445763558126216,0.2546182018570436
220000.0,0.24120950891870882,0.24291926373157044,0.24681852577020202,0.24361922409861014,0.25338843517765114
221000.0,0.23875081153551664,0.24241898891814728,0.24638111641502125,0.24257716111308886,0.25203201456514
222000.0,0.2385346800509944,0.24174685167125026,0.24523662422862422,0.24216320651016138,0.2505940072309962
223000.0,0.2367360333117267,0.24070054273605287,0.24356818036719396,0.2405002791779668,0.2496751801381801
224000.0,0.23612844082900503,0.24020123189242845,0.24243082346726186,0.23963406452351457,0.2499726120116342
225000.0,0.23503236736008495,0.23934300083700366,0.24163798223838634,0.23907433793784252,0.24964107922417217
226000.0,0.23380466619707538,0.23905889948317702,0.24079663944593308,0.2379670645232881,0.2495647470040832
227000.0,0.23298821585688162,0.2377366795828076,0.23944304769899566,0.23764822013664855,0.24911090312633138
228000.0,0.23179150425842204,0.23575196359360495,0.2388293649554661,0.23647291511570157,0.2477731618653115
229000.0,0.2314856135795798,0.23354823396993618,0.23734612771434682,0.23466653458534528,0.2459849689159012
230000.0,0.2304583682885546,0.2329930451258877,0.23691013878912254,0.23438158970071482,0.24513213846913542
231000.0,0.22955257476922336,0.23279040740997725,0.23648884769772946,0.23312427709101646,0.24454975399517592
232000.0,0.22991398817344125,0.23191081779114525,0.2357325432539273,0.23136799594792934,0.24338996089677742
233000.0,0.22941028059619092,0.23074120467664364,0.23483087111771495,0.23099882152916526,0.24278848997578728
234000.0,0.22927041760379274,0.2300209397590896,0.23417966099156906,0.23024588269504384,0.2420875084510179
235000.0,0.22923660747876212,0.22863523599820007,0.2332246691557678,0.22954328214171318,0.24148301491689197
236000.0,0.2287835175964887,0.22753911819960276,0.23266176159779484,0.22881156521819732,0.24128857063859221
237000.0,0.2291294374170536,0.2271567725949647,0.23183528711475163,0.22725731513686112,0.24057251893217738
238000.0,0.2283692281149865,0.22634269788611258,0.2312301889170153,0.2269091576573047,0.23985640541918557
239000.0,0.22720479482934136,0.22566418237830924,0.23103222447321323,0.22568899796489175,0.23958757909521722
240000.0,0.2261350729572799,0.22523277397369332,0.2306239453648054,0.22481902470849136,0.23881237762829768
241000.0,0.22563458459179417,0.2244653748077071,0.23017273240489078,0.22413001409507124,0.23734560863483467
242000.0,0.22494442458898375,0.22305388192241138,0.22883384631851847,0.22267462489930656,0.23700963098773264
243000.0,0.22477482272811034,0.22161892946044937,0.22806988989804783,0.22236087616526573,0.23645590277867096
244000.0,0.22259160935448283,0.2188879830833923,0.2269213058607312,0.22216299606004486,0.23556301398024693
245000.0,0.22148484585958764,0.21805814461564227,0.22611918586247867,0.2219104133086169,0.2338893162175487
246000.0,0.22047691397575286,0.2177042445762069,0.22412180044043692,0.22171994320279798,0.23248142152058512
247000.0,0.22019976084549173,0.21703364495370558,0.22396842453222557,0.22054000260608694,0.23153881976621904
248000.0,0.21905281222041767,0.21628784533770998,0.22275973077333275,0.21923491572625964,0.23097685503026227
249000.0,0.2184226591856838,0.2152768517662033,0.22204452453808918,0.2187353406841007,0.23019233884736445
250000.0,0.21674765244547545,0.21398398302128638,0.22065028453106658,0.21832429364272862,0.2293509050836465
251000.0,0.21579658662844264,0.21293036837318818,0.21903591146406787,0.21703875037593595,0.22848255551155922
252000.0,0.21454265879474818,0.21256917902760605,0.2192674289488362,0.21621063238225813,0.22847663938564575
253000.0,0.21392801833513184,0.2119589606057028,0.21876394158235438,0.21515293867775517,0.22816737853998717
254000.0,0.21297047952862172,0.2114890749970986,0.21755036210681958,0.2139378100164767,0.22708859115764923
255000.0,0.2121188172821545,0.21060081828534197,0.21627254601992918,0.21168103527444826,0.22550828499349443
256000.0,0.2116556967858184,0.21023887905007008,0.21541669588114176,0.20992260670107943,0.22469683017887587
257000.0,0.21074793444188525,0.20898437042227222,0.2145548877356339,0.20872022502067833,0.2233583753152133
258000.0,0.21044986394060328,0.20780463734690602,0.21313058158861456,0.20816122600372355,0.22155723610763164
259000.0,0.209685839511532,0.2067929236087606,0.21329834095046238,0.20796962452439252,0.2208200032577907
260000.0,0.20859857933049944,0.20644810618042198,0.21249611944332827,0.20632122354337748,0.21990713423612934
261000.0,0.20727159093132116,0.20567118425018222,0.21165099760702266,0.2044180548981436,0.2195349228066774
262000.0,0.20604279265901204,0.20480190376310706,0.2103955166157629,0.20261938727692494,0.2191563669806661
263000.0,0.205017806166052,0.20409793627834424,0.21022733190507822,0.20149809801364538,0.21809183085732176
264000.0,0.20423790996948019,0.20382913215306278,0.2090034952797724,0.20086593348471365,0.21794560010360048
265000.0,0.20351105037527562,0.20285060315680659,0.20789958643955664,0.20024646210093305,0.21666424935762957
266000.0,0.20208047423287737,0.2019363621993879,0.20724337531847745,0.20000032741746673,0.21528934188572138
267000.0,0.20150318508654833,0.20074220730067932,0.20556716733285352,0.1988723064565937,0.21465317449527876
268000.0,0.20068824268861063,0.20004098497462608,0.20500656252762292,0.19777858081537364,0.21402075349294003
269000.0,0.1998009306172724,0.20022057842655214,0.20420374711384914,0.19728672740713946,0.21330410817824685
270000.0,0.1994413291399755,0.19865684326734284,0.20292756826539146,0.19718702648091707,0.21123159856433574
271000.0,0.19865810974722065,0.19790140318290292,0.2027947499181902,0.19623490915765898,0.20979429630278476
272000.0,0.1984609986608954,0.19757577661540363,0.20161608698113362,0.194537792865783,0.20896131290723133
273000.0,0.19798787296948767,0.196911725062138,0.20050968454184911,0.19396549045217762,0.20782777113832937
274000.0,0.19779048265005014,0.19688545647310748,0.20005834334033687,0.1926742849701302,0.2070106364417246
275000.0,0.19683611226900063,0.1959865119718469,0.1990444499712959,0.19251450097925826,0.20704245207250488
276000.0,0.19516507213077078,0.19500932861578033,0.19828594982378134,0.19181964912653643,0.20621747023163495
277000.0,0.1944962760549894,0.19417128022373772,0.19685974370129733,0.1912827317371616,0.20560052596220868
278000.0,0.19344296162773802,0.19357338049641137,0.19604807918632874,0.19057713163715784,0.20526820525811376
