step,worthy-resonance-922,fiery-firebrand-921,silvery-breeze-920,leafy-pine-917,glorious-breeze-911
40000.0,0.5149317836554258,0.5143116711247256,0.5144764928481163,0.5156788449080654,0.514721368382913
41000.0,0.5149911009519824,0.5142654624271432,0.514491639121712,0.5156821266848832,0.5147235489384383
42000.0,0.5148012657423392,0.5142797653739747,0.5145074320395042,0.5156866086137392,0.5140896185466257
43000.0,0.5148112213233407,0.514321267138975,0.514418690773338,0.5159357065710285,0.5141297262154534
44000.0,0.5148141165098279,0.5143244945579085,0.5143815176882733,0.5155789509649323,0.5141647432407546
45000.0,0.5148683631911406,0.5143264776040997,0.514388218129672,0.5154499868743945,0.5141685401680409
46000.0,0.5147201679200144,0.514339964295015,0.5143960493755761,0.5151281224266933,0.5141727794493137
47000.0,0.514390462704485,0.5143670749318326,0.5144004757491513,0.5151119256314539,0.5141973430628181
48000.0,0.5144285666901383,0.5144074475102596,0.5141060559625957,0.5151526106271543,0.514228440534913
49000.0,0.5143001547396966,0.5144245781142176,0.5141108922406189,0.515179725361021,0.5142363848600088
50000.0,0.5139532922389751,0.5144428462222991,0.5140893308762876,0.5152478687290398,0.5142509964726633
51000.0,0.5140433728257187,0.5144419385975219,0.5140611401146106,0.5153274204408119,0.5142575800059448
52000.0,0.5140922138211259,0.5144498813029005,0.5140720103037657,0.5153835576645593,0.5142709868354529
53000.0,0.5138132206790348,0.5144577744480572,0.5140810287747077,0.5154394359289098,0.5142880712622668
54000.0,0.5133914071646332,0.5144603342389804,0.514095781712735,0.5151352562627781,0.5142899173055578
55000.0,0.513417030890783,0.5144712761071434,0.5140980370931889,0.5151757715116317,0.5143022608420856
56000.0,0.5134518582244902,0.5145004518370809,0.5141115542207069,0.51519400863559,0.5143072089349466
57000.0,0.5132886219051805,0.5147446671659249,0.5141168769131542,0.5151937888580267,0.5143196792859696
58000.0,0.5130021052761662,0.5144617367061006,0.5141199527914506,0.5151919040242279,0.5140153589854058
59000.0,0.5132012261357785,0.5137894927918197,0.5141111428549708,0.5151389353495052,0.5140627420399105
60000.0,0.5132576146725039,0.5136561749472275,0.5141450381702383,0.5151537204008816,0.5136651999651193
61000.0,0.5129541253262996,0.513898393379931,0.5141533000516837,0.5151743296516056,0.5140576055798909
62000.0,0.5129571987786329,0.5139323519654027,0.5141668654936076,0.5151925850339526,0.5137406704185853
63000.0,0.5129695683551796,0.5133724633948791,0.5141654678505981,0.5152012362524062,0.5133796556697943
64000.0,0.5129505487546517,0.5133709830201886,0.5141639497801718,0.514829089901007,0.5130682227291349
65000.0,0.5130145304706643,0.5134017060304218,0.5141795084843327,0.5148754068815959,0.5130902977427065
66000.0,0.5130344115458173,0.5131027697633226,0.5141802370331141,0.5148915027344442,0.5131722230746203
67000.0,0.5127002008198858,0.5131431154993703,0.5141888663795058,0.5145355019154676,0.512974810347986
68000.0,0.5127555990198287,0.5127794420919105,0.5138354438343734,0.5145790251799566,0.5129738500083202
69000.0,0.5127450378601662,0.5125699230871459,0.513839202634432,0.5146958766803434,0.5130534312703562
70000.0,0.512762762424666,0.5125699317369028,0.5138404994365492,0.51470248431029,0.5130690627793864
71000.0,0.5124076423393588,0.5126270545295945,0.5138521934872701,0.5147024866725809,0.5127308892583731
72000.0,0.5122245618204467,0.5126664587509889,0.5138576895992909,0.5147423202676162,0.5125930453844215
73000.0,0.5122857394104113,0.512578055327784,0.5138573203680115,0.5148210115959521,0.5125974337696821
74000.0,0.512295953516262,0.5120854271277547,0.5136762501326241,0.5148355608209401,0.5126046746557356
75000.0,0.5122215807777744,0.5117777756783525,0.5137712417422273,0.5148522006706069,0.5126110095684767
76000.0,0.5121720439673921,0.5118371823741595,0.5137420678297302,0.5148721122092655,0.5128023422304682
77000.0,0.5121827948605899,0.511866890541907,0.513788511011937,0.5148666877490923,0.5128323563510565
78000.0,0.5123245663160065,0.5118640348476934,0.5137127326598281,0.514894100065898,0.5128183740548528
79000.0,0.5123073525708641,0.5118683831938301,0.5137596753909338,0.5149087728582248,0.512829564226301
80000.0,0.5117754051520571,0.5117154867988033,0.5137648887947895,0.5149352327559596,0.5129990017457051
81000.0,0.5114315184647462,0.5116654348896421,0.5135899704072612,0.5149318894842893,0.5130314274155651
82000.0,0.5114912658780342,0.5117064916816692,0.5135882766653856,0.5149593451918726,0.513045425191618
83000.0,0.5115016554523315,0.5116835475798696,0.5135933306213358,0.5149679654724391,0.5126698762846946
84000.0,0.5115373956106188,0.5116701004418441,0.5135940958626177,0.5146016688124047,0.5123747634143948
85000.0,0.511561283304528,0.5113418027841893,0.5135942500776848,0.5146199632573788,0.5120548056642816
86000.0,0.5115732679882741,0.5113974869442174,0.5135956172087497,0.5146415037258851,0.5121119795391362
87000.0,0.5115790244483893,0.5114439674712344,0.5135970126240154,0.5146367051041897,0.5121070439760125
88000.0,0.5115912602977656,0.5114677900297271,0.5137408230482803,0.5146460957821393,0.5118232994816713
89000.0,0.5116033883531673,0.5114617600577203,0.5134321013921601,0.5143227166762243,0.5118328436377745
90000.0,0.5116160658281258,0.5115082896045061,0.5133960032201392,0.5143240965933353,0.511559874281478
91000.0,0.511317698354635,0.5113819211238231,0.5134144269432037,0.5139811364298887,0.5115875433722203
92000.0,0.5113233233430317,0.5112549837665215,0.5135752786166276,0.5138452805763425,0.5110741381127999
93000.0,0.511057909795429,0.5112486263131513,0.5135754169420015,0.5137926926400831,0.5111060303435626
94000.0,0.511086331394057,0.5112872435317488,0.5135436256323264,0.5137974860311962,0.5107861509771896
95000.0,0.5111011169944913,0.5113022305533513,0.5136069538913791,0.5137939618772507,0.5107507776684577
96000.0,0.5111131617647928,0.5113217143325165,0.5137661269896787,0.5138035838481247,0.5107749829480508
97000.0,0.5111235256691754,0.5113393525660174,0.5134436490747112,0.5137180661798445,0.5107978432531929
98000.0,0.5109584258473701,0.5113590739593991,0.513436486739256,0.5136639220509225,0.5109555315131692
99000.0,0.5109508544795802,0.5113778208042441,0.5134417137822899,0.5138674804359246,0.5109507546065262
100000.0,0.510855105434015,0.5111113669251951,0.5134267790502488,0.5131764719303501,0.5108241638675052
101000.0,0.5108667339794839,0.5111100960273207,0.5134611069012378,0.5131851171928008,0.5109628123386707
102000.0,0.5108962563146828,0.5111207648472994,0.5134777068286878,0.5132163524564759,0.510810187696337
103000.0,0.5108993043468915,0.5111184371451781,0.513477821150973,0.5132763442504926,0.5108182017916099
104000.0,0.5108960871953453,0.5111134892523943,0.5134892277210701,0.51330032620407,0.5108175103607239
105000.0,0.5109108361866426,0.5111207719544026,0.5135266875891451,0.5133454600712547,0.5106797803067789
106000.0,0.5109148136218881,0.5111201035210229,0.5135350791412818,0.513370458346783,0.5106638302275642
107000.0,0.5109217875217036,0.5108531973313863,0.5134167881448711,0.5133975973620406,0.5106807714892014
108000.0,0.5109242998038335,0.5108455290638938,0.5132944577375548,0.5135270471141448,0.5106915022231714
109000.0,0.5109389756884721,0.510865982372137,0.5132707735929267,0.5135479515279329,0.5104817899042565
110000.0,0.5109581538861041,0.5108767802661885,0.5132659401262043,0.5136236778856013,0.5104761950857575
111000.0,0.5109531638302487,0.5108840014154268,0.5132890853352046,0.5133717638673352,0.5105048987571922
112000.0,0.5109565838829804,0.5109095892817705,0.5132904318666955,0.5133384054352396,0.5105058073821994
113000.0,0.5106490141783956,0.5109111560978421,0.5133800876043523,0.5133575455662224,0.5105136362542347
114000.0,0.5108089938893526,0.5109276927333171,0.5132014103799284,0.5126546284754042,0.5102308192022157
115000.0,0.5108062054049607,0.5109512784244568,0.5132122252609581,0.512650352364325,0.5102330116477265
116000.0,0.510799216144186,0.5109789957722861,0.5131981585663492,0.5126882934963125,0.5102208342454806
117000.0,0.510805788853109,0.5109986770696135,0.5131725930355553,0.5127033786905775,0.5102387613511213
118000.0,0.5108503510078337,0.5110231683666926,0.5129101509693053,0.5127130942959053,0.5102393178999709
119000.0,0.5108618319567395,0.5110239380440132,0.512906048985371,0.5127102194851493,0.5102583473040773
120000.0,0.5108752852337728,0.5110457387991356,0.5126732505639032,0.5127207289164915,0.5102708288985328
121000.0,0.5107488029607581,0.5110607155889797,0.5126921314243057,0.5127263132545624,0.5102815183905709
122000.0,0.510755165155219,0.5110714472513386,0.5127269296008204,0.5127554456319764,0.5102811843241342
123000.0,0.5107834257123586,0.5110747731442743,0.5126091681760144,0.5127650051924203,0.5103052413152473
124000.0,0.5108027695026655,0.5110927218402332,0.5125391811132588,0.5126011205213812,0.5103142099077991
125000.0,0.5108094424554902,0.5111086230800395,0.5124883987658952,0.5126349304383822,0.510311450727982
126000.0,0.5108256826811541,0.511138744315288,0.5122749867500554,0.5126372541380876,0.510319101165262
127000.0,0.5108537796278296,0.5113245087433971,0.5122164931167228,0.5126582680302157,0.5103268448100571
128000.0,0.5108543826210591,0.5110597184922534,0.5118910555017517,0.5125707905958415,0.5103524413940983
129000.0,0.5108452194867268,0.5110608540475027,0.5118862391543515,0.5122875632896053,0.5103706438333185
130000.0,0.5108605607666586,0.5110620645331766,0.5119164325024421,0.5120293440737337,0.5106620579498661
131000.0,0.510676965196649,0.5110654821245701,0.5119197506393389,0.5120294826611199,0.5106128568697625
132000.0,0.5105943515841656,0.511053431231077,0.5119373581628114,0.5120285361985759,0.5106189945558676
133000.0,0.5106061306334571,0.5110655779539034,0.5120359473107329,0.5120102609462895,0.5106062654811206
134000.0,0.510618920731364,0.5110667937382417,0.512222144400575,0.5120068010301988,0.510630140922481
135000.0,0.5106348996233817,0.5110738777202455,0.5122281459093337,0.5120121386204423,0.510630034644734
136000.0,0.5106417523407781,0.5110854026272527,0.5122433897586506,0.5120898684866636,0.5105888986156736
137000.0,0.5106622845811691,0.5111037285627016,0.5122543161205191,0.511977001234853,0.5106002199977607
138000.0,0.5106723387149397,0.51111275403727,0.5122560833123941,0.5119595215848666,0.5106135214917583
139000.0,0.5106851224661431,0.5108355691385957,0.5122827705473432,0.5119593261240054,0.5106200111317218
140000.0,0.5106993709385929,0.5108132863326245,0.5122872115759671,0.5119646735882143,0.5106421950724181
141000.0,0.5106964321769627,0.5108548520299149,0.5122915914219033,0.5119469670148988,0.5106451907518622
142000.0,0.5107218576156799,0.5108202227242247,0.5122981809478921,0.5119516239652211,0.5106518864498913
143000.0,0.5107199778757595,0.5108322164133122,0.5123186624500006,0.5119629014751756,0.5106493727030695
144000.0,0.5107477622817519,0.510831627163575,0.5123307563998789,0.5119716542791889,0.510354852706102
145000.0,0.5108926754119242,0.5107097925455772,0.5123340695266806,0.5119626182964438,0.5104313943615288
146000.0,0.5104487242960752,0.5107210736886454,0.5123439010031641,0.5119493538064133,0.5104303333770581
147000.0,0.5104349894292862,0.5106336046187893,0.5120764161213237,0.5119653605647532,0.5104241834498883
148000.0,0.5104585337493486,0.5106288229847297,0.5120738758941362,0.5119765967002853,0.510422304356914
149000.0,0.5103142817781223,0.5106213616257437,0.5115910028200095,0.5119892242689176,0.510440919814189
150000.0,0.5103182815354009,0.5108138537595003,0.51143070152924,0.5120009216896847,0.5104392074975246
151000.0,0.510340764224469,0.5106937575151373,0.5113372833944803,0.5117257257537111,0.5104236757287061
152000.0,0.5103494284754043,0.5107109817224197,0.5113028964345114,0.5117423255837269,0.510412263014059
153000.0,0.5103499842592528,0.5107513283571445,0.5112718713748919,0.5117495007672683,0.5104116336595681
154000.0,0.5103581598149404,0.510760410795083,0.5112550868400697,0.5117635926407347,0.5102182476826033
155000.0,0.5103720964184385,0.5107690630163899,0.5112585583369339,0.5117774724249619,0.5102246551919829
156000.0,0.510386252759626,0.5104987189891544,0.5112451076739136,0.5117871577673204,0.5102359144937735
157000.0,0.5103914810403679,0.5104737224884294,0.5112399068377043,0.5118063879150626,0.5102395449766108
158000.0,0.510402901112318,0.5103730348296612,0.5112306684662715,0.5118103807601785,0.5102555766301305
159000.0,0.5104098747008756,0.5103809158675343,0.5112220189825899,0.5118306505209015,0.5102650187270776
160000.0,0.510424989143474,0.5103465624190117,0.5111987855387382,0.5118454329882823,0.5102879381524886
161000.0,0.510429871505443,0.5103533863511903,0.511203677687347,0.5118591049049027,0.5105325241893487
162000.0,0.5104456975337244,0.5101534626646831,0.5109986665979301,0.5118769995849665,0.5102489502469758
163000.0,0.5104614261278904,0.5101531374559581,0.511001888075388,0.511897909058308,0.5102314640415779
164000.0,0.5105075375226761,0.5101621129289288,0.5110005123901775,0.5115893717114324,0.5098371051878072
165000.0,0.5102495057219067,0.5101670731151119,0.5110273180491746,0.511410351776907,0.509595927408962
166000.0,0.5102681093659788,0.5099797899361862,0.5107331044565347,0.5113931155310825,0.5095557278585838
167000.0,0.510270689427856,0.5097131528348718,0.510735649047612,0.5111680132957899,0.5095724898553766
168000.0,0.5103033456474838,0.5096602162588194,0.5105332930914077,0.511144729695943,0.5095584547563994
169000.0,0.5102428327274242,0.5095096494191946,0.5105353340629991,0.5111655436040085,0.5095012296453156
170000.0,0.5102209208815568,0.5094822512429725,0.5103565552099069,0.5111493697104124,0.509410771660362
171000.0,0.5102234068329158,0.5092554751229365,0.5103600527437863,0.5111898767589325,0.5094416113024347
172000.0,0.510237019940756,0.5092552606254095,0.5103797284927529,0.5112054467341725,0.5094248756786312
173000.0,0.5102493890598697,0.5092597953776951,0.5103887776605238,0.5109587758207705,0.5093016786701889
174000.0,0.510289355845417,0.5092225176910143,0.5103780124309417,0.5109810152403015,0.5090657638860049
175000.0,0.510307201304253,0.5092202025021726,0.5102577696916888,0.510999781562588,0.5090655933682228
176000.0,0.510297330901131,0.508905589649469,0.5102607159143584,0.5109834316434176,0.5089008048351332
177000.0,0.5103074862202758,0.5089101221899478,0.5102523029598116,0.5109990299482959,0.5089065526937228
178000.0,0.5103197122592453,0.5089523976678793,0.5102578966634426,0.5110017392927283,0.5089114396637989
179000.0,0.5103151051666971,0.5088922627264441,0.5102688667190379,0.5108300682896479,0.508775592666802
180000.0,0.510474145212875,0.5088753910690297,0.5102694765259401,0.5107717405520723,0.5087691242125576
181000.0,0.5104717413902853,0.5088683818596014,0.5102594384629383,0.5107712088273617,0.5087667370651855
182000.0,0.5104833575840678,0.5088898997534982,0.5099204950424233,0.5107753349559159,0.5085347559565427
183000.0,0.5104994356884089,0.5088924628837944,0.509753497497805,0.5107627403812484,0.5085473001576336
184000.0,0.5105077109972816,0.5087834114585466,0.5097740301226257,0.5107721938155553,0.5085225029734632
185000.0,0.5105091124753273,0.5087562875406818,0.5097096941613306,0.5107726492289609,0.5084720978680665
186000.0,0.5102542043851775,0.50866612699708,0.5097150538949533,0.5107723116360984,0.5084480884356424
187000.0,0.5101634341677859,0.508609540389171,0.5097332080941632,0.5107895597390762,0.5084443314833972
188000.0,0.5101000698765894,0.5086148273499239,0.5098643762436781,0.5107910252360831,0.5084240671541833
189000.0,0.5100989657293185,0.5086042707579882,0.5097200348865542,0.5107900960173012,0.5084240395937362
190000.0,0.51011067143039,0.5083616803241656,0.509630449552985,0.5107984599964444,0.5084448941985277
191000.0,0.5098120911761898,0.5083828291652736,0.5096091270917915,0.5105644583584678,0.5084264846281302
192000.0,0.5098169868554051,0.5083659069134077,0.5096107854841652,0.5105707891522903,0.5084121124935795
193000.0,0.5098257399555296,0.508312665814812,0.5096184040535952,0.5106319591901007,0.5081896058303877
194000.0,0.5098345397939561,0.5082900970736707,0.5096153293469542,0.5104479667801244,0.5081698931679713
195000.0,0.5098465932666699,0.5082694007072567,0.5096199647992579,0.5104301524503072,0.5081744260702226
196000.0,0.509862928656032,0.5081448505890691,0.5097461028785103,0.5104104677394162,0.5081811354902976
197000.0,0.5095863152311132,0.5081546652661978,0.509696972683471,0.5104054751612932,0.5081936587326318
198000.0,0.5095810663414087,0.5082337236836538,0.5094430264502037,0.5104028035205376,0.5082427409787074
199000.0,0.5095898226752772,0.5082531949198208,0.5094480087351924,0.5102892301203761,0.5082339494359474
200000.0,0.5096075445032061,0.5082587529928357,0.5094570344501568,0.5102931473765048,0.508240041016618
201000.0,0.5094581089932058,0.5082686035386916,0.5094407632630409,0.5102726918845268,0.5082453982378038
202000.0,0.509472006903159,0.5081911654132737,0.5094537042628018,0.5102082406951649,0.5082396510806902
203000.0,0.50948152063444,0.5082090775226986,0.5094508076806329,0.5101892100460231,0.508245365733409
204000.0,0.5094137135373146,0.5082127596266673,0.5094646765753058,0.510187753868868,0.508241730065678
205000.0,0.5094214034905368,0.5082223568656703,0.5094653062257885,0.5101639961682819,0.5080327159741131
206000.0,0.5094365970781224,0.5082308938191438,0.5094867840061345,0.5101629826206051,0.5080018819342736
207000.0,0.5094368989480377,0.5082458505571653,0.509505086114827,0.5101704039754354,0.5080095020710389
208000.0,0.5092175284279002,0.5083331233437495,0.5095216177714303,0.5101813161014248,0.5080160638222513
209000.0,0.5091995027909543,0.5083135521011786,0.5093284226730062,0.5101790724331087,0.5077796162938841
210000.0,0.5091876365447324,0.5081963616578729,0.5092413719846925,0.5101808236701602,0.5078033824982408
211000.0,0.5091824328542013,0.5081526325519512,0.5092648887308784,0.5101871702855362,0.5078173491647199
212000.0,0.5091864819813292,0.5081531933593939,0.5093408290248801,0.5101920787359114,0.5078249168812041
213000.0,0.5092153683341256,0.5081401166263347,0.5090589220653546,0.5101895869043268,0.5078529728844138
214000.0,0.5090593590576831,0.5081575105860342,0.5091024991223456,0.5100438317529783,0.5078622577155547
215000.0,0.5090715064371547,0.5081705768842543,0.5090532424559899,0.5100630795829478,0.5078630644036947
216000.0,0.508895196911187,0.5081656132434781,0.5090449745361733,0.5100129998994952,0.5078821295933844
217000.0,0.5088874163220158,0.5081794459289193,0.5090434405609723,0.5100108988933602,0.5078997001444343
218000.0,0.5089015299833571,0.5081851178759819,0.5090562818821204,0.5100049271071525,0.5079108801196197
219000.0,0.5089487874240904,0.5080451706601459,0.5090530789179458,0.5099984993216398,0.5079109048910025
220000.0,0.5089815315466951,0.508030738869895,0.509075084622386,0.5100026846461219,0.5076142074707325
221000.0,0.5088124667856915,0.5080388531814682,0.509052424116216,0.5100124067546371,0.5075793903337437
222000.0,0.5088111343823281,0.5080396298844763,0.5089889379823925,0.5100108056705248,0.507579609389435
223000.0,0.5088112215902083,0.5079209704905562,0.5089643834347678,0.5100143211187406,0.5075564724484718
224000.0,0.5087692865589284,0.5077303946110425,0.5089664188525658,0.5100167676771006,0.5075737084047803
225000.0,0.5087155494578958,0.5077292224538854,0.5089681234691762,0.5102792694279022,0.507564574381418
226000.0,0.508416962351625,0.5077202091385979,0.5090011564925684,0.5102994990017916,0.5075870554717615
227000.0,0.5083858798136953,0.507717409203835,0.5089942630218878,0.5103158105923302,0.5075757323332548
228000.0,0.5083911904422873,0.5077196698052013,0.5090100238718354,0.5103328519678553,0.5075923379821164
229000.0,0.5083588987747302,0.5074504276560509,0.5090222435858611,0.5103384359883595,0.5076600769328814
230000.0,0.5083645653773501,0.5074449354022327,0.5090188089764963,0.5103451201298324,0.5076803483134115
231000.0,0.5083508633407029,0.5074467122908349,0.5090280863744215,0.5103564165807327,0.507681228192451
232000.0,0.5083558953333185,0.5074500335167417,0.5090335541534008,0.5103669684431519,0.5076837777584486
233000.0,0.5083410605797647,0.5074484822603861,0.5088997692447684,0.5103824694840208,0.5077006749783611
234000.0,0.5083498389248147,0.5074416404224995,0.5089025868195554,0.5100794990460077,0.5077043686268221
235000.0,0.5084223314307742,0.507442905870351,0.5089012208272209,0.5097982109651842,0.507710028439565
236000.0,0.5084201773424404,0.50744208639816,0.5089031677676716,0.5097755863984126,0.5077284069495706
237000.0,0.5081723851836929,0.507440883886461,0.5089009812576203,0.5095558018878161,0.5077266974009521
238000.0,0.5081778354327869,0.5074415280309579,0.5088964188196734,0.5095412526772618,0.5077407874550717
239000.0,0.5081215035450881,0.5074488402191,0.5088999704614812,0.509550931432562,0.5077488698194714
240000.0,0.5080429466457413,0.507463539947005,0.50895546900585,0.5095896264554673,0.507748447278982
241000.0,0.5080523773142359,0.5072438368420684,0.5089399982441776,0.5095936153464871,0.5077523319521298
242000.0,0.5080612171685813,0.5067155980610386,0.508930951133957,0.5096114379014234,0.5077541516707582
243000.0,0.5080440839998964,0.5067314159330228,0.5089414923575067,0.509399614979553,0.507750470617033
244000.0,0.5080478216976211,0.5066320836616957,0.5089339533859871,0.5093623181041335,0.5077582676716732
245000.0,0.5080500251474593,0.506617798330051,0.5089375401622547,0.5093622883314138,0.507758256744802
246000.0,0.5078735649551993,0.5066299578570037,0.5086839113967699,0.5093676755430316,0.5074936632889196
247000.0,0.5078906407629674,0.5063823557390207,0.5086358202666781,0.5093698999233571,0.5075016999120252
248000.0,0.5076444118511756,0.506374936197824,0.5086437061103637,0.5093762861899517,0.5075048749236825
249000.0,0.5076064091637686,0.5062167180848747,0.5086409890968521,0.5093851953479321,0.5075008045341942
250000.0,0.5076127766242454,0.5063220137163418,0.5086434642032006,0.5093968476536845,0.5075013099674857
251000.0,0.5076129247451913,0.50599604586576,0.5086500467181272,0.5091628485060453,0.5074987894693459
252000.0,0.5075521172634634,0.5059821441551156,0.508645582332201,0.5091550463639432,0.5075097122020933
253000.0,0.5075184080239962,0.5061063877931227,0.5086467987334985,0.5091510926142603,0.5075032763999325
254000.0,0.5075270789840225,0.5061046844163148,0.5086489743263891,0.5091098370470063,0.5075081897367387
255000.0,0.5075183793834196,0.5061154677003132,0.5084630085596193,0.509083068149014,0.5075159090857535
256000.0,0.5075202232273868,0.5061168730791565,0.5084522642155352,0.5091875134018089,0.5072437109497456
257000.0,0.5075183878517152,0.5059528933579698,0.5084620744024623,0.5088022914940185,0.507246444432739
258000.0,0.5075307221062937,0.5059576038738302,0.5084558859654716,0.5086047503992295,0.5072362912930307
259000.0,0.5075240426432474,0.5059188944752739,0.5083684139652104,0.508612646751267,0.5072272281632298
260000.0,0.5075160264350493,0.5058889804188581,0.5081357004358145,0.5086162178293673,0.5072048224872978
261000.0,0.5075039198011357,0.5058506001810836,0.5081482774542551,0.5086132337865554,0.5071743549439757
262000.0,0.5074999360701037,0.5058476429401588,0.5081199346003391,0.5086028760427723,0.507116621194095
263000.0,0.5074992793268506,0.50584809618677,0.5081030789636145,0.5085951660577415,0.5071169449662949
264000.0,0.5075021229422112,0.5058502837855811,0.5081027639763648,0.5085914871072033,0.5071268077555674
265000.0,0.5075088580248972,0.5058601026079571,0.5080651873753141,0.5083368782321244,0.5071210014202784
266000.0,0.5075028536536832,0.5058637396124517,0.5080815800484855,0.5083038398993402,0.5071167436932875
267000.0,0.5075024881607411,0.505848623386665,0.5078642253466573,0.5083101310954004,0.5071159139428162
268000.0,0.507500524870896,0.5058577859902462,0.5078509697100622,0.5083176400624869,0.5071087396985138
269000.0,0.5075028323376342,0.5058612412790063,0.5078513890660142,0.5083478051263493,0.5071115133992772
270000.0,0.5075027245611217,0.5058686211049109,0.5080064624111963,0.5082649896008399,0.507112604238848
271000.0,0.5075061452575741,0.5058538228163532,0.5074954143665512,0.5081093093938758,0.5071118684758098
272000.0,0.5075071848448571,0.5058408270721707,0.5074834930126434,0.508118058020977,0.5071186826150229
273000.0,0.50751197715319,0.5056950277599723,0.507437575054268,0.5081112915283604,0.5071174962740354
274000.0,0.5075147604400787,0.5055569198035446,0.5073665502074917,0.5081034357654676,0.5071212758667756
275000.0,0.5075205398283328,0.5054624400471754,0.5073602937967562,0.508097408716407,0.50712722803082
276000.0,0.5075210584727691,0.5054402744900472,0.5073381362839463,0.5080874400396611,0.5071227699081253
277000.0,0.5075223289828897,0.5054304764929702,0.5073181722562947,0.5080819881871673,0.5071236545716048
278000.0,0.507524347020035,0.505418383257979,0.5072981991830585,0.508091549376752,0.5071301677256066
279000.0,0.5075326040355931,0.5054177620078413,0.5072763089943869,0.508107167276342,0.506925067892866
280000.0,0.5077075384230275,0.5054267730840357,0.5072664984033424,0.5081076020005031,0.5069225492167463
