step,divine-tree-879,skilled-dust-877,efficient-firefly-874,peachy-shadow-871,treasured-vortex-868
75000.0,0.0774325016922912,0.08142958332193259,0.08418826348229641,0.08109509466756883,0.05992209015328363
76000.0,0.07663312275469482,0.08023891509119085,0.0832270530924468,0.07979732485811847,0.058638192622573256
77000.0,0.07535826746935483,0.07900305910908179,0.08274148451605791,0.07889729593286685,0.05797358758785103
78000.0,0.07399243630616037,0.07771660422061055,0.0827672746223427,0.07714954618516032,0.05713808411562881
79000.0,0.07326816930527595,0.07627391397176796,0.08153617291516678,0.07680243260145743,0.056548379466052345
80000.0,0.07239559262703521,0.07579331863033278,0.08099623116296394,0.07580632168358223,0.05587428007369123
81000.0,0.07183290833726569,0.07526454276070216,0.08056406999237499,0.07518737998798038,0.05545562411304309
82000.0,0.07081807371039275,0.074894714925054,0.07995428261420527,0.0746583073219315,0.055013495982143897
83000.0,0.07031177099185054,0.07414371953238062,0.07886579715627123,0.07421398227386002,0.05474733228030447
84000.0,0.06908557949742979,0.07311109511108432,0.07770703112260041,0.07383013895788779,0.053830804483910234
85000.0,0.06862080808539275,0.07233074933562136,0.07654284203116522,0.07295530171830444,0.05333128398543455
86000.0,0.068312310102312,0.07085927556223369,0.07534384029505412,0.07257236262686927,0.05293885053636047
87000.0,0.0675761411349283,0.06993767576863129,0.07474278449499229,0.0715967043514063,0.05247326586744373
88000.0,0.06666250094822793,0.06944011912101297,0.07411759193560677,0.07110254564191557,0.052041772717937196
89000.0,0.06609736061257979,0.06874070144161482,0.07335525194290897,0.07053288418358224,0.05128070652177071
90000.0,0.06560747981571684,0.06749764933092137,0.0727033870491387,0.06954140197872112,0.051109051740081894
91000.0,0.06502425498932794,0.06710179446823519,0.07173134338236602,0.06903232356436928,0.05060062420251529
92000.0,0.06448105925262608,0.06714136375892436,0.07080032433426127,0.0684296579104341,0.05016380085030676
93000.0,0.06376601263419143,0.06648444463276695,0.06990402891584645,0.06769263833218123,0.049603440680117114
94000.0,0.06309262247600571,0.06608929851008177,0.06950074477232793,0.06696511098415936,0.049180002138969614
95000.0,0.06266967854492034,0.06543690050660955,0.06852146959871683,0.06619467049935425,0.048653711243891236
96000.0,0.06193551189232358,0.06458441175854528,0.06792061239385572,0.06561054144842833,0.04793813078784926
97000.0,0.06102586200806432,0.06369913540381959,0.06724560877695757,0.06509377712551166,0.04763472174398412
98000.0,0.060596355352971726,0.06333679848637462,0.06679822653333534,0.06467964228754869,0.04730399452344912
99000.0,0.060187426902210434,0.06283428279603001,0.06589264565949275,0.06416028157340699,0.04710846306342857
100000.0,0.05941698943476856,0.06221176473524642,0.06538130668379831,0.0635160215907681,0.04667549633866316
101000.0,0.05885843529861215,0.061501830825534,0.06457601602559127,0.06267065035661405,0.04641285964362032
102000.0,0.058227445014620405,0.061081092730597385,0.06382344769370862,0.061942749604299234,0.04609525787109976
103000.0,0.05763523923457392,0.06074682879129983,0.06310452616456565,0.06145175568068812,0.0458461540689555
104000.0,0.05708071644112226,0.06009146015705554,0.06240253754173049,0.06098336737050294,0.045595515052737894
105000.0,0.056389545421076756,0.059609960591083325,0.06204615318691277,0.06037618059388256,0.04522478107168625
106000.0,0.05594602328566009,0.05918044002414126,0.06137244288462166,0.0598888035684196,0.04480683434521349
107000.0,0.055441013881724906,0.058662474652962295,0.0607281041940072,0.05961165874781775,0.0445060009464148
108000.0,0.0551402744559628,0.057921452587051,0.060265485752983836,0.05923504922814182,0.04420805896146109
109000.0,0.05467480641819092,0.057527001786691734,0.059754146777289394,0.05862605400244738,0.04377022348491362
110000.0,0.05407239869818933,0.057165569093783786,0.059027845571837545,0.05837227053642093,0.04341075464038317
111000.0,0.053532061593737745,0.05653256369816211,0.058725670074385346,0.057682153036326754,0.04296135504547577
112000.0,0.05321332244443219,0.056078735768395636,0.057738733242246265,0.0572707308719749,0.04268325238666901
113000.0,0.05274086512383034,0.055744367680053586,0.057215767252348004,0.05687279549511093,0.0423326464185466
114000.0,0.052345554667064406,0.055099819919226925,0.056692754355105526,0.05657214083654611,0.042080456787699255
115000.0,0.05166753715467277,0.054829261792291195,0.05596552834650675,0.056119124343490555,0.04161983309405447
116000.0,0.05132638738230293,0.054308219556746744,0.05554681196703504,0.05555865957479998,0.04120282210730753
117000.0,0.05073244370183534,0.05365818342649934,0.05504836147263027,0.05492004389940387,0.04092695262607779
118000.0,0.050325410819802935,0.05299457629479359,0.0545218687955559,0.05432138358440805,0.04047664880663334
119000.0,0.049720484604525154,0.05219541792852627,0.05401829443640184,0.0538661065300099,0.04006387160888486
120000.0,0.04922934219752649,0.05172721192765674,0.05340448126429694,0.05345498118938332,0.03977792775297003
121000.0,0.04859056285658909,0.05137366013367526,0.052792773364991386,0.05310956741623517,0.039486249852440605
122000.0,0.04820982627933572,0.05072177726467009,0.05242105608283571,0.05292510561067961,0.039036546110339077
123000.0,0.047777840102879984,0.05013477120605231,0.05192734948561349,0.05253538483521665,0.0386296793765187
124000.0,0.04731564952408831,0.04967960814458237,0.05134849049336654,0.052073280079387774,0.0384464763998414
125000.0,0.04684993502502957,0.049073076103994945,0.050552772900773944,0.05179839582012852,0.03811425133011085
126000.0,0.04667733717805698,0.04857582142679178,0.05015039298179246,0.05113872284111045,0.037766434843292895
127000.0,0.04612446857359463,0.048146533731719746,0.04968471734521839,0.05074801913313487,0.03730738560220335
128000.0,0.04579486373161164,0.04752095225026531,0.04934970215424617,0.05029697699378147,0.03698660904131586
129000.0,0.04540714558355767,0.047219330176963836,0.048941896888042465,0.05000265190697591,0.03662763190011216
130000.0,0.04494779951874286,0.04685030525397051,0.04848978461952395,0.04977343098683702,0.03635274535139502
131000.0,0.0447069249915047,0.04644944600587533,0.047897220724039416,0.049512142786205936,0.035993981809480886
132000.0,0.044310422532013956,0.04609848699827985,0.04738833730004921,0.04914909663458557,0.03580982814926642
133000.0,0.04391291453610397,0.04558081845082614,0.04686343495629921,0.048700149151946676,0.0355668146520896
134000.0,0.04355625325072212,0.045291333914337685,0.046449959829406966,0.048456792864258594,0.035147602916828787
135000.0,0.04306380167842323,0.044919675025708816,0.046117205199777335,0.04801590240501959,0.03471732479395621
136000.0,0.0426948150451136,0.044367714764014916,0.04568052589158488,0.04755622411516138,0.03448890377020509
137000.0,0.042296262375763956,0.0439812240357169,0.045205991379910326,0.04718639627951323,0.03422133201521769
138000.0,0.04180481633988433,0.043644088535447066,0.04479222765678243,0.04672735207553862,0.03407657132209448
139000.0,0.04137516235550657,0.043195927629206876,0.04437658119347067,0.04637470450609417,0.03377772511260374
140000.0,0.04110294392080866,0.042922478414728744,0.043763969069628074,0.04591198475318862,0.033575839830787074
141000.0,0.040725780976982005,0.042632222338339854,0.04332602756997688,0.04552000341638306,0.03338800433714078
142000.0,0.0403179757107783,0.04216272657974521,0.04296976310238428,0.045230349703691004,0.033184101704038925
143000.0,0.04002817174665793,0.041896223551376684,0.042835986090598556,0.04480918997164286,0.03290054986404726
144000.0,0.039810253633232005,0.04144642104100286,0.04245802023411707,0.044401487967974704,0.032678339590444
145000.0,0.0395818909202272,0.04097473545529352,0.0420266308388406,0.04416571432631589,0.03232953500581264
146000.0,0.03940330657416239,0.04060860322576909,0.04172514624684855,0.04380243921218766,0.032116940779185206
147000.0,0.03906060547462535,0.04035932503173464,0.041340154192872965,0.04355272298853713,0.0318509438137267
148000.0,0.038766582248659996,0.039957937258804345,0.04109378578206418,0.04324476163534367,0.031564351814096614
149000.0,0.03848582052991,0.03972103043010065,0.040672049802733694,0.04289332015127647,0.03125062486306938
150000.0,0.03822148510425498,0.039483219376859904,0.04026463140241134,0.042535819234103434,0.031124370534736972
151000.0,0.0379289684665235,0.03932045896019324,0.03987434375910304,0.04215695092112568,0.03080620966966367
152000.0,0.03742305483805128,0.03897586149006797,0.03959420601315674,0.0418647361442344,0.03063725996569211
153000.0,0.03716851563087535,0.038796291922032676,0.03940445135604463,0.04138126254701562,0.03043626418453629
154000.0,0.03694788484383831,0.0383380932918123,0.03883251672792815,0.04108196422525636,0.030210327277042894
155000.0,0.036736296302171643,0.03811709138994019,0.03848004883276003,0.04076979785776746,0.030064602684794835
156000.0,0.036425243061430905,0.03781402088148953,0.03820168262122367,0.04054012482536005,0.029762124213937653
157000.0,0.03602909140232647,0.03755089154121175,0.037854261803800755,0.040390475664480424,0.029585971080976974
158000.0,0.035725825382032755,0.03722898760602657,0.037567384323595764,0.04010559891791081,0.029350872701347345
159000.0,0.03551594397755795,0.03698258641968398,0.037379609248773024,0.0397904766667534,0.02925709128342909
160000.0,0.0352117737327272,0.03675833873449879,0.03718016610098553,0.039585669809114515,0.029102273897234108
161000.0,0.03497757957763461,0.036526708769629754,0.036911759896873085,0.03924889218647116,0.02890092864920012
162000.0,0.03483049283893778,0.03629839207402791,0.03650354821334823,0.0388992609195188,0.02867054638261732
163000.0,0.03460272956748666,0.03594936140273161,0.03637424410455194,0.03866645579180438,0.02853476421867421
164000.0,0.034269421513706294,0.03565880169746175,0.0362240958302553,0.03841643770731364,0.02841992770247051
165000.0,0.03405195551254889,0.0353206217206099,0.03589327084312599,0.038092273210785864,0.02826711375571125
166000.0,0.03379696419310444,0.035097278259961756,0.035410138458378725,0.03791541860581955,0.028027285351185316
167000.0,0.03345064619541926,0.03484175383081535,0.03511179136230498,0.03763284843799547,0.02778653266182561
168000.0,0.03304701125151443,0.034447392045442074,0.03492326054633276,0.03724131921345843,0.027570631899684877
169000.0,0.032698167046523695,0.034084345893821706,0.03472911020480339,0.037009837731976955,0.02742369541241636
170000.0,0.03244634051295888,0.0337589449477135,0.034453399168637655,0.036765244994708436,0.027193428108144305
171000.0,0.032083746473607025,0.0335125437613709,0.034101655823730245,0.036371455208828805,0.027100574441336466
172000.0,0.03175341673940074,0.033329289809233345,0.03383807437118395,0.036038700579199175,0.026884183316477638
173000.0,0.03149768552950001,0.03298975349557594,0.03366679811252523,0.03578687404563436,0.026634617344255415
174000.0,0.031205004557687776,0.03275510722821483,0.03335776523738922,0.03557212071808807,0.026454556774159928
175000.0,0.030913618231158266,0.032596867934233345,0.03306976972234292,0.03535058570651399,0.02633753751360257
176000.0,0.030776628213797154,0.032381090494924894,0.03280211925937995,0.035228474214764445,0.026137313909181784
177000.0,0.030528581581785532,0.032114263259065516,0.032590335233177246,0.034914256188144074,0.025812577413160367
178000.0,0.030338694429007756,0.03183666632619515,0.032330972258180705,0.03466921133860704,0.02563185239297808
179000.0,0.03013298334683183,0.03164723128568589,0.03215660853194444,0.03442100170319037,0.025446978328402314
180000.0,0.029965701807479976,0.031386814619019224,0.031925825595105185,0.034094497937344426,0.025339827720763423
181000.0,0.029738001558227395,0.031050976200943416,0.03166223023070942,0.03394168399058518,0.025156682398765118
182000.0,0.02949295670869036,0.030879996766009964,0.03140833763659252,0.03360144204759142,0.025008234286147797
183000.0,0.029294378110928516,0.03075961501535892,0.031226667212623654,0.03331306521839829,0.02490449360219838
184000.0,0.02906651352759518,0.030596402486423733,0.031099871796938554,0.033060786572564956,0.024693049502316804
185000.0,0.028932134871962965,0.03039857590801331,0.03084473199410656,0.03279313610960199,0.02451642889386931
186000.0,0.028760270518403096,0.03019801499729124,0.030619126204075055,0.03253362366747236,0.024314374563089842
187000.0,0.028403511230792218,0.03001762220215235,0.03048394463578802,0.032333337932518656,0.024093822484028374
188000.0,0.028193629826317408,0.029711994308633832,0.030317327125235334,0.03200736498691681,0.023916142362500597
189000.0,0.028030719158222427,0.029477060263084953,0.030208518319950688,0.03183027502436602,0.023725803097454302
190000.0,0.027898933624676783,0.02930334784009163,0.029881490898383482,0.03168379064936602,0.023605993346296893
191000.0,0.02776556050546382,0.029055979407013464,0.029748268030598834,0.0315024936296901,0.023454021493541758
192000.0,0.027540359656195498,0.028930246178962362,0.029552051306061797,0.03130356423154195,0.02330651878471102
193000.0,0.02737222283185271,0.02872877001183118,0.02944655889606867,0.030937095360108347,0.023068484581709615
194000.0,0.027190925812176782,0.028576329469364864,0.02928108580579089,0.030779566112328988,0.022948301426259265
195000.0,0.027071116061019376,0.028420309557476427,0.02909872927303468,0.030611380348440097,0.022795487479500005
196000.0,0.02691392661016657,0.028122367572522722,0.028875237328998975,0.030312276205015753,0.022693397388986875
197000.0,0.02673383567586789,0.02790264101002272,0.028648427221630995,0.030226374873997236,0.02251905270510027
198000.0,0.02653998082455566,0.027691956692893094,0.028365404941538403,0.030047144237328988,0.022356121636672062
199000.0,0.026308096170351757,0.027488584880035336,0.02815623033866697,0.029742162634413902,0.022285592122783172
200000.0,0.026099321614178418,0.027294628716840894,0.028014417337780477,0.029472703722376873,0.02219562178134799
201000.0,0.026019668857485714,0.02713638942285941,0.027793482921862477,0.0293171771020065,0.021961759851298796
202000.0,0.025878560890161835,0.026895625500269686,0.027528848761391587,0.029180038601257834,0.021821323587551074
203000.0,0.02570585400358776,0.026717945378741906,0.027422602378289737,0.029013357657562057,0.02165794040685435
204000.0,0.02549009513962221,0.0266469637525845,0.027187956110928627,0.028824826841589834,0.021559333914914363
205000.0,0.025341350203279617,0.026391520320871536,0.027040567511391587,0.028681810881350425,0.021386627028340287
206000.0,0.025256233209573015,0.026198272897678086,0.02697546334472492,0.02849494635485615,0.02126119775162574
207000.0,0.025060468597304496,0.026016719250269684,0.026827622632919365,0.028370163368745042,0.02118501392800677
208000.0,0.02492212224313783,0.025864809528047462,0.02663095379611381,0.02824899728078208,0.020931498832593005
209000.0,0.024763882949156348,0.025648490961484492,0.026549829431217725,0.028149984693976525,0.02081202130647899
210000.0,0.024646684559727836,0.025507431933706717,0.026330554980986243,0.027933422917356152,0.02066960594189566
211000.0,0.02448809446536005,0.02533472504713264,0.026155135420801057,0.02770827100763393,0.020458017400228994
212000.0,0.024354167921996357,0.02514257733301227,0.02601140973681512,0.027514572778373086,0.020345939575039353
213000.0,0.024174799238619624,0.024906574728845603,0.025812028226398453,0.027352264473974937,0.020198504958099363
214000.0,0.024048824249783708,0.024713522790188198,0.025606317144222526,0.027228385712400865,0.020071415393242708
215000.0,0.023824576564598524,0.02459959049852153,0.025435870818991044,0.027058391499437902,0.019942422548713114
216000.0,0.02371561750788556,0.02432470623926227,0.0253299262967294,0.026809729751752717,0.01983346349200015
217000.0,0.023613727913388144,0.024170535955697455,0.025153106472832053,0.026702127031845307,0.01974017988129778
218000.0,0.02347825856691334,0.023943474285018945,0.02505245133608012,0.026486921592030494,0.01965789544842741
219000.0,0.023275424492429277,0.023772575847518945,0.024828701780566405,0.026295225990178642,0.019552101177594077
220000.0,0.023146408161820745,0.02361840556395413,0.024727022537552688,0.026194404954299012,0.019444498457686667
221000.0,0.02287711358386446,0.023290624169278202,0.024549146147193644,0.025982364300363825,0.019383011189168152
222000.0,0.022749617924142238,0.02313328909983376,0.024338415812661062,0.025809657413789752,0.01923652681416815
223000.0,0.0225484279646515,0.022923072745665844,0.024189264781452904,0.025707329789676252,0.01918498601555704
224000.0,0.0223687750599689,0.0228154070035599,0.023969086106684384,0.025595205947083657,0.01909591989865889
225000.0,0.022165036760947797,0.022640439555643235,0.023807229914554754,0.025405274867399276,0.019017252363936667
226000.0,0.022023977733170018,0.022458089828042715,0.02369872297011031,0.02520412883481514,0.01892185667527926
227000.0,0.021877574355603464,0.02234963005510361,0.023581579875161063,0.024963303247123085,0.01880340326092741
228000.0,0.021708403369744087,0.022191584863632353,0.0234848278496981,0.024772917964673843,0.018667317468103337
229000.0,0.021646362677074833,0.022058091857194265,0.023308051952707357,0.02463366738597014,0.018561523197270002
230000.0,0.021484054372676684,0.02194039690864161,0.023127659157568474,0.024489895684581247,0.01842498529217741
231000.0,0.021347352133503344,0.021822127235945597,0.02300061561011477,0.024338696008561138,0.018369604445657488
232000.0,0.021208553667068156,0.02167925245976366,0.022865660128492664,0.024111179303470957,0.018236683438713045
233000.0,0.02102522217271458,0.02147220050546043,0.02278473203242785,0.023913108112456897,0.01819011587505564
234000.0,0.020888232155353466,0.021313056986941914,0.022647063816133288,0.023734523766392082,0.0181037624317686
235000.0,0.02076118860789976,0.02111196158611994,0.02246305412284625,0.02360024642264208,0.01797332513592741
236000.0,0.02054389400640613,0.020920967699715222,0.022375344342753657,0.023365750406709285,0.01787883367180704
237000.0,0.02037570824251724,0.020745649451412253,0.02224920501983699,0.023222430817588915,0.017763545043334817
238000.0,0.02017383301851002,0.020563119896045104,0.02213509271996969,0.02306042437403097,0.017660011333844077
239000.0,0.019994344447908166,0.020401530997449503,0.021965098507006727,0.02296790819095962,0.017523925541020002
240000.0,0.019868883323924953,0.020349326431677243,0.0219424928935808,0.022852619562487395,0.01743576364865889
241000.0,0.0197504299095731,0.020222363263133727,0.021794652181775245,0.022696067903007995,0.01735664400166815
242000.0,0.019598972299619398,0.020058392914229627,0.021666026210851053,0.022463656325855598,0.017254918741251485
243000.0,0.019500192865061806,0.01992603343069133,0.02155973381034625,0.02235381275158483,0.017150480807223707
244000.0,0.019333582397999028,0.019805320761198,0.021392150410154194,0.022183173356858155,0.01702795838245519
245000.0,0.019248585291517545,0.019740668706799854,0.02121311395182086,0.022042805528247042,0.016928493683381115
246000.0,0.019113946828150864,0.019584689974160966,0.021148763758262915,0.0219594112223822,0.016838975454214446
247000.0,0.019056913959903842,0.019454677152670685,0.02102804978256847,0.021859974192093942,0.016797833237779263
248000.0,0.018933035198329767,0.019269714295300513,0.020888799203864765,0.021695528918791222,0.016701339146249897
249000.0,0.01881289322212896,0.019141276121357576,0.02071021485779995,0.021532336096835268,0.0166039847570901
250000.0,0.01867002574527711,0.01905859170196985,0.02058588398395736,0.021405272842402335,0.01650148581658548
251000.0,0.01851363475361801,0.01899569411998474,0.020443468619374024,0.021213354090789817,0.01642916756060175
252000.0,0.018418691177229118,0.018887591952587632,0.020280482177103775,0.021064157042178705,0.01634175964134936
253000.0,0.01827130257769208,0.018755419881636978,0.020178756916687107,0.020947372737719325,0.0162621878820901
254000.0,0.018160370737824297,0.018623504411111786,0.020125859781270444,0.0208100699472713,0.016150948557055317
255000.0,0.018009044968236337,0.01847033966396622,0.02000740636691859,0.020713016060968138,0.016051042657959435
256000.0,0.017914367037810415,0.018374390551158082,0.019938911327707358,0.02066284817970921,0.01595203007115388
257000.0,0.017786598372591923,0.01824915545277845,0.01981367622932773,0.020505060997996247,0.015891702870609647
258000.0,0.017725796368589886,0.01817454284582046,0.01970019604992958,0.0203915808185981,0.015769968166122517
259000.0,0.017691023577162266,0.018094066862024166,0.019626501750161063,0.0203599329598018,0.015687637715849197
260000.0,0.01760738280748634,0.0180050403654854,0.019532010286040694,0.0202296183044566,0.015555029481991669
261000.0,0.01747627024961597,0.017845444734698363,0.019442039944605506,0.020093951606731303,0.015476361947269446
262000.0,0.017388108357254857,0.017731262647761925,0.019264133797474145,0.019966712169367885,0.015398146524815743
263000.0,0.017316222506560414,0.017591760505747688,0.019130760678261183,0.019823446310561106,0.015299435798850389
264000.0,0.017162384448038998,0.017487423883602124,0.019051641031270442,0.019592782367194684,0.015201477688010187
265000.0,0.01707603100475196,0.017328857191073497,0.018980659405113034,0.019498603676161227,0.015113315795649075
266000.0,0.017010474725816776,0.017215026211289047,0.01887833987283172,0.019407276997920487,0.015030579250510186
267000.0,0.01692808898106419,0.017109130628573496,0.018760706755948098,0.019297865828939005,0.014962751497985698
268000.0,0.016855852329983444,0.017000171571860533,0.018597042114744396,0.019218294069679745,0.014872931407978825
269000.0,0.016776732682992703,0.016906842266210798,0.018548213989744395,0.019118184188841956,0.014821842721636233
270000.0,0.016714811877548568,0.016830988716981903,0.01840037327793884,0.0190313786332864,0.014754779854467178
271000.0,0.016666989288967822,0.016696001327029787,0.018358778949235138,0.018937791393703066,0.01466616584983755
272000.0,0.016585507768752273,0.016612680243871646,0.01822440029360292,0.01885853089871051,0.014614605344247206
273000.0,0.016474288150696716,0.016506433860769793,0.018139052386735136,0.01876494365912718,0.014517873025763475
274000.0,0.01639557943672495,0.01641718127756609,0.018037677926704774,0.01870345639060866,0.014401088721304092
275000.0,0.016221968325613834,0.016388495580884996,0.01788192528073082,0.01864196912209014,0.01431186355824511
276000.0,0.016113097392900243,0.016251053451255364,0.017800628999466297,0.018514925574636437,0.014194140934524984
277000.0,0.01597339470192802,0.016214884469773882,0.01760064975818947,0.01834990459662718,0.014127312245853053
