step,celestial-wave-894,genial-bird-893,clear-tree-892,eternal-capybara-890,usual-bush-889
33000.0,0.5924902728728266,0.5922420131399713,0.5928545703859548,0.5891345752955299,0.5898950559813452
34000.0,0.5919572214427077,0.5922474832718994,0.5928329777599229,0.5891308325736845,0.5889082729716901
35000.0,0.5915004654267142,0.5922679242912094,0.5928744356019041,0.5889724680382019,0.5884886562724714
36000.0,0.5909724537448156,0.5922703574140648,0.5928554340909961,0.5893733112813113,0.5884808829271
37000.0,0.590540025420818,0.5917080854321957,0.5924612642007717,0.5884284668119277,0.5876321545652204
38000.0,0.5899793376210346,0.5917138434658041,0.5924050126053965,0.5876563145050292,0.5876952050332334
39000.0,0.5897536227035818,0.5905518566841765,0.5919247926024483,0.5864919878284894,0.5870695946816709
40000.0,0.5898031417926147,0.5905633727513935,0.5917343072003232,0.5864902604184069,0.5871213995116541
41000.0,0.5890713167979983,0.5904878062034632,0.5917337313969624,0.5860428705652678,0.5870105573646907
42000.0,0.5886088027483962,0.5905145810597426,0.591715881492776,0.5859511738800526,0.5865063898650564
43000.0,0.5875856645404989,0.590511414141258,0.5910995060716943,0.5844899029688885,0.5865104204885824
44000.0,0.5882950359120581,0.5904846392849785,0.5903502822885303,0.5844483011760672,0.5864796150087769
45000.0,0.588280065024676,0.5905675188784646,0.5898107015326046,0.5840485998756224,0.5864081461049965
46000.0,0.5882426378062209,0.5905019073579159,0.5897798960527992,0.5838859354261826,0.5862778694763706
47000.0,0.5878525310292456,0.5897759159371078,0.5897272100452815,0.583735650749001,0.5862421696679979
48000.0,0.5878335295183376,0.5892358929442775,0.5899114684536446,0.5837048452691955,0.5860976430244248
49000.0,0.5878962535539498,0.5887753189292109,0.5899684729863687,0.5837143460246496,0.5857792237658752
50000.0,0.5864529760139947,0.5886975854754962,0.5899630028544406,0.5835834947108967,0.5857576311398434
51000.0,0.5856242510268928,0.5886417754702532,0.5896659081473268,0.5835823431041749,0.5857616617633694
52000.0,0.5851204230861499,0.588629395697995,0.589663317032203,0.5827364211056459,0.5857829664877209
53000.0,0.5841574130421524,0.5886731567534195,0.5889192329594625,0.5826039863326506,0.5855876374423438
54000.0,0.5841173947085734,0.5883550253965504,0.588927006304834,0.5820592763532875,0.584951662630286
55000.0,0.5835669266956017,0.5874976570636393,0.5886398001469756,0.5817321909168266,0.5844957703193338
56000.0,0.5829868048095462,0.5866433268536048,0.5878508043331554,0.5810103996287035,0.5845378039646758
57000.0,0.582979471750166,0.5865725030402203,0.5870516953704202,0.5804588815405667,0.5845049831731074
58000.0,0.5829739086588515,0.5865955351746543,0.5869290492545595,0.5803270225709323,0.584027930088644
59000.0,0.5827804387296062,0.5859969486127617,0.5862182266592318,0.5802412278701657,0.5840336881222524
60000.0,0.582656928908704,0.585809328870702,0.5857473634608976,0.5798244901877513,0.5837380039542452
61000.0,0.5822622184747702,0.5858130715925476,0.5841121422374846,0.5797244443538038,0.5836649979353156
62000.0,0.5819967011499987,0.5853492619853837,0.583738241584055,0.5797054428428957,0.5835965418673653
63000.0,0.5820643580448984,0.5853253661459085,0.5829270008884535,0.5793441053905939,0.5825849993131937
64000.0,0.582085086965889,0.5848903421823186,0.5822586831634767,0.5792498175902548,0.5824648770454112
65000.0,0.5820502480980839,0.5843879275449003,0.5812477913570153,0.5780955182218763,0.5826582510605337
66000.0,0.5811447343308506,0.5838727563083768,0.5799210283152307,0.5773432065130294,0.5820555068177542
67000.0,0.5807430950250149,0.583805099413477,0.5799241258173441,0.5774158619948594,0.5817372315100449
68000.0,0.5801721859927331,0.5838334306741362,0.5798385475752428,0.5768453316616869,0.5811837405294287
69000.0,0.5799751373704649,0.5837466283174881,0.5798460330189338,0.57684558157514,0.5809895508459824
70000.0,0.5793267827861488,0.5833806665459255,0.5800387014253617,0.576512929694533,0.580629013309388
71000.0,0.5791262592657331,0.5832858029422255,0.5791581051249719,0.5767710237451472,0.5806100117984799
72000.0,0.5790431996309306,0.5831663237448493,0.5790332731083984,0.5761073358372997,0.5800287383057028
73000.0,0.5790345625805179,0.5831617173179626,0.5783817516055977,0.5754645087822411,0.5785857750834151
74000.0,0.5785171757552293,0.5831761124019839,0.577591904911012,0.5753238688113538,0.5785801387025193
75000.0,0.577612230237852,0.5826008848444956,0.577585858975723,0.5737885832286219,0.5783561464615902
76000.0,0.5769266248488526,0.582599157434413,0.5774719938611151,0.5737462616815995,0.5776738194789841
77000.0,0.5759578576906114,0.582593687302485,0.5774613414989395,0.5720973281551428,0.5776660461336126
78000.0,0.575011999097961,0.5822427535382704,0.5765441754092242,0.5717276363561052,0.5770772871971445
79000.0,0.5747559105532233,0.5811199115053965,0.5762556745140287,0.5710829905989554,0.5766709139752252
80000.0,0.5746804054317325,0.5809808549937515,0.5759947047000983,0.5704666348131163,0.5764133859220855
81000.0,0.5747038131189933,0.5809517769240287,0.5759262987556463,0.570305969895659,0.5754978135708747
82000.0,0.5741671825050266,0.5809195319358211,0.5758768764435249,0.5699246749675724,0.5751903345761813
83000.0,0.5738506505870465,0.580049724677936,0.5758748611317619,0.5694313554381649,0.5748348043591157
84000.0,0.57383942242151,0.5795974311379891,0.5758446210115805,0.5694086112054114,0.5744121646922525
85000.0,0.5737177514985992,0.579483422072541,0.575836026664169,0.5693780936272864,0.5742103091666206
86000.0,0.5732237122149907,0.5795145154540269,0.5753614866764941,0.5684486737359566,0.5738945174708492
87000.0,0.5725328927915461,0.5794874526960669,0.5753352876235756,0.5683563907359687,0.5734995871590044
88000.0,0.5725423935470001,0.5792284851345251,0.5752403112793766,0.5675158873401346,0.5730049012783375
89000.0,0.5724438456652248,0.577939070794607,0.5752466451163458,0.5669042402200726,0.5725406466184749
90000.0,0.5712646435936739,0.5780347837661775,0.5752339774424072,0.5667863444819388,0.572352071017797
91000.0,0.5711097524896055,0.5780051298930937,0.5743889860103613,0.5667143690618326,0.5723523589194773
92000.0,0.5704916161577347,0.5780224039939192,0.5741888943424661,0.566250703405509,0.5723549500346011
93000.0,0.569899834253622,0.5772847998886717,0.5738349435964673,0.5648911058880262,0.5723722241354267
94000.0,0.569494900540105,0.5770258017594315,0.5737203587276584,0.5642395843852255,0.5723284630800021
95000.0,0.5694252283334422,0.576565015119912,0.5728431223074048,0.5638188160792851,0.5699107082353438
96000.0,0.5694065147242147,0.5762916067480102,0.572830454633466,0.5637911775179643,0.5697362398170066
97000.0,0.5692815653949104,0.5750590996541127,0.5728194339308249,0.5637851315826754,0.5690774924249852
98000.0,0.5685569698720919,0.5763154126923643,0.5722758755581834,0.5633423387981824,0.5689274672912252
99000.0,0.5684298612801845,0.5762188216785818,0.5722076428599228,0.5625822196402558,0.568440337647947
100000.0,0.5683007373765141,0.5754425305052213,0.5717184322589383,0.562600645347803,0.5682117836087438
101000.0,0.5682314335103168,0.5746714686092781,0.5716880586316535,0.5624016589486873,0.5681998732992736
102000.0,0.5682187658363781,0.5740835733778512,0.5712374384633709,0.5618727835617474,0.5678234418521185
103000.0,0.5675813519754199,0.5737991558901834,0.5706824444622975,0.5615084895156806,0.5677218125589286
104000.0,0.5670753836545339,0.5737004056137979,0.5697327160075624,0.5608947827054004,0.5672735496425076
105000.0,0.5663672785706008,0.5734227244430283,0.5691146963360524,0.5598826888515168,0.5666303772884392
106000.0,0.5663128651530005,0.5734008439153161,0.568605110361701,0.5597407533230675,0.56641403699197
107000.0,0.5663215022034133,0.5733285805935295,0.5685187398575736,0.5591024752975663,0.5662715734441727
108000.0,0.5654065506630241,0.5733504611212418,0.5679951906517217,0.5590074677430262,0.5656058110409976
109000.0,0.5651498863149257,0.5733354902338598,0.5678827650455158,0.5589498874069413,0.5653061053916757
110000.0,0.565072152861211,0.573355355449809,0.5677343477638225,0.5589130359918469,0.5652991957513455
111000.0,0.5650733044679327,0.5730300571186275,0.5671473162374369,0.5588393331616583,0.5652208864942699
112000.0,0.5649955710142182,0.5725114718933332,0.5669608882070294,0.5585058180021883,0.5651420129271424
113000.0,0.5648881836874198,0.5720159931013227,0.5669430383028431,0.5585758972420171,0.5650036507143779
114000.0,0.5648599693227382,0.5717648507712069,0.5662244357085034,0.5588375613501764,0.5643671000989592
115000.0,0.5640899560413365,0.5711570057964868,0.5660827880817346,0.5582653066129416,0.564406254727497
116000.0,0.5639209675190304,0.5704850432743759,0.5660519826019292,0.5581119465034065,0.5643596146552682
117000.0,0.5637465921304244,0.5702617379723225,0.5660349964027842,0.5580873589582417,0.5639883654383607
118000.0,0.5631472480756526,0.5696847830047518,0.5660044788246592,0.5566853318979436,0.5634913031871077
119000.0,0.5634495435284792,0.5694825320742536,0.5660246319422889,0.5566427224492407,0.5628019186309389
120000.0,0.5629198685679867,0.5694612273499021,0.5652201542083978,0.5554424933898168,0.5622108564810273
121000.0,0.5627361231643873,0.5688026507183593,0.5635437821269211,0.5545059978409801,0.5612080949281087
122000.0,0.5626363652321201,0.5687894072410599,0.563477948581856,0.5544757150111244,0.5611804563667879
123000.0,0.5623400231255453,0.5682478641801814,0.5626839504310417,0.5545173669513367,0.5611430291483328
124000.0,0.5623377199121019,0.5674171238813164,0.5619643401808206,0.5545133363278107,0.5606937585760303
125000.0,0.5623452053557929,0.5674194270947597,0.5618896849814734,0.5549042262560141,0.5603578421879138
126000.0,0.5623495238809993,0.5675497834931724,0.5618876696697104,0.5548434790014445,0.5602562665946127
127000.0,0.5623362804036998,0.5670531697665594,0.5613918642615408,0.5547592654276748,0.559399614203341
128000.0,0.562331673976813,0.5670174699581867,0.5614402262975522,0.5542212684757107,0.5593702482319377
129000.0,0.5613908232899834,0.5659905246641125,0.560639317803531,0.5537041970576683,0.5593354121286064
130000.0,0.5610186668645593,0.5658172522350505,0.5606306807531183,0.5532934238160693,0.5587704090631656
131000.0,0.5610247127998482,0.5657246165156967,0.560591814026261,0.5527253938005916,0.558675689410306
132000.0,0.5609809517444236,0.563968295252853,0.5599224426192739,0.5527495775417473,0.5585972537041596
133000.0,0.5608827724670022,0.5632227738513937,0.5582363421592348,0.5517196092800285,0.5580329664105275
134000.0,0.5603501543582169,0.5631841950262169,0.5577351785576636,0.5517383228892562,0.5574297586901493
135000.0,0.5603559123918254,0.5625699340549861,0.5575490501212692,0.5514997365821033,0.5567737479032724
136000.0,0.5602479492616661,0.5618299193542212,0.5575057995151621,0.5511368936109104,0.5566967390407538
137000.0,0.5601785904382763,0.5618037203013025,0.5574007154018071,0.5506372084067065,0.5566932842205886
138000.0,0.5588097731476616,0.5613735951907484,0.557323269849773,0.5505047736337112,0.5560957686541774
139000.0,0.5588002723922075,0.5613465324327884,0.5573019651254215,0.5500603265580157,0.5560902985222493
140000.0,0.5587660120922371,0.5604786382342509,0.5571970104992743,0.5500221820106764,0.5548318282946603
141000.0,0.5586643827990472,0.5604656826586318,0.5571454760984783,0.5489884710271122,0.554226886628278
142000.0,0.5586189098638243,0.5592574005565937,0.5564065846530467,0.5485254025894811,0.5538903861241943
143000.0,0.5586140155352571,0.5589212936959469,0.5561502082066286,0.5470705396876688,0.5537985454881389
144000.0,0.5574395666994303,0.5588993479946165,0.5559216926095246,0.5470236117137597,0.5537907721427674
145000.0,0.5572350807031647,0.5579472397217441,0.5550532065446694,0.546689695654789,0.5537668763032921
146000.0,0.5572304742762779,0.5577863901781109,0.5550001875979588,0.5466729973573243,0.553744419972219
147000.0,0.5571901680410185,0.5565238632607848,0.5549783070702465,0.5464769363129552,0.5537567997444773
148000.0,0.5570984129120332,0.5555014456163753,0.5548746624652937,0.5464599501138102,0.5537550723343948
149000.0,0.5559273836013867,0.5554928085659626,0.5547312867976736,0.5464135979432618,0.553759966662962
150000.0,0.5561202777272712,0.5553404155873938,0.5542087452477031,0.545705438302454,0.5537441320705386
151000.0,0.5544557505587724,0.5543390935428774,0.5541741970460522,0.5444856228273169,0.5537435562671778
152000.0,0.5543602844009344,0.5542636024750215,0.5535831348961406,0.5440015454183813,0.5531453427176218
153000.0,0.553253029512063,0.5540985082770066,0.5529213398300283,0.543977649578906,0.5530889139882587
154000.0,0.5529891945153153,0.5539587043593074,0.5517861435041144,0.5439027951419957,0.552686539330533
155000.0,0.5528250905574733,0.5533060642502858,0.5507491933077959,0.5438348503454155,0.5526577491624906
156000.0,0.5526243481988133,0.5531315514493949,0.5507656037035802,0.5431936867530028,0.5520652475041768
157000.0,0.5525981491458948,0.5531366140584633,0.5497144461125106,0.5427412492622157,0.551377061826942
158000.0,0.5521300333185145,0.5529955422350552,0.5495596989592825,0.5427599498120688,0.5505125245358602
159000.0,0.5504386650693898,0.5525244070502442,0.5493730473303431,0.5429163114141742,0.5498437397837621
160000.0,0.5502283528918396,0.5519534287309271,0.5490751135886726,0.5421889338574364,0.5493345627230168
161000.0,0.5502116855823905,0.551761743423796,0.5490716587685075,0.5421503550322595,0.5491557757794732
162000.0,0.5501716672488115,0.5516481802724956,0.5483424167728732,0.5421000778087256,0.549137350071926
163000.0,0.5499548178838463,0.5508859989639001,0.5483087322762635,0.5420885617415087,0.5491183485610179
164000.0,0.5497536910297196,0.5504466838004576,0.5483047016527376,0.5420479676045687,0.5490555859946854
165000.0,0.5485249266576677,0.5495256863247795,0.5483124749981091,0.5417725927167394,0.5490429183207467
166000.0,0.5479704241313521,0.5495075485189128,0.547789056434782,0.5411005318380864,0.5489346672889072
167000.0,0.5472955772534728,0.5478083343242937,0.5478802383207368,0.5409621920826161,0.5489208480082467
168000.0,0.5472125176186703,0.5476951889638868,0.5475010624654477,0.5409192947322328,0.5481939255644599
169000.0,0.5466364263561408,0.5476897188319587,0.547459892525147,0.539866539552554,0.5479328138111703
170000.0,0.5465107572726355,0.5470707302190461,0.5470575499267538,0.5393733639739868,0.5474533718328095
171000.0,0.5464577833634374,0.5465497721283178,0.5463821008006551,0.5387099994360943,0.5473684408370842
172000.0,0.5457436432451443,0.5458497391923656,0.545775779861681,0.5377193297537535,0.5462275476879808
173000.0,0.545295812181244,0.5455628877561391,0.5456804844054606,0.5377070939323355,0.5466841597531341
174000.0,0.5446817178968985,0.5449517003156816,0.545623191971056,0.5374336455189035,0.5459553366491394
175000.0,0.5441393111309787,0.5449453664787123,0.5452046425785562,0.5368299094651484,0.5457651772784545
176000.0,0.5439797098026405,0.5444533425068667,0.5450309818043902,0.5367202189249066,0.5451132345946349
177000.0,0.5433914712236934,0.5436663884840082,0.5450200415405341,0.536635000027501,0.5450369406493224
178000.0,0.5432790456174876,0.5426735575851189,0.5449093476136696,0.5361701827644556,0.5449943312006196
179000.0,0.5430697440424102,0.5426038853784562,0.5448058206934614,0.5361287249224744,0.5449905884787741
180000.0,0.5430305894138725,0.5427234629071146,0.5445259802600887,0.5352203998542938,0.5449954828073413
181000.0,0.5430173135005913,0.5419888827477892,0.5431960661507191,0.5351887306694472,0.5446916450029369
182000.0,0.5426698132257277,0.5412854822415814,0.5414744343355457,0.5339614968898799,0.5446812805424416
183000.0,0.5421199210161168,0.5412497824332088,0.5413271726260086,0.5331247527933582,0.5443625449077273
184000.0,0.5420981690935021,0.5416056289102135,0.5412857147840274,0.5330670720783679,0.5430558300398622
185000.0,0.5420230302832176,0.5416111924984077,0.5411031851186383,0.53163091739815,0.5426599890106226
186000.0,0.5418852693291345,0.5415432477018275,0.5409953743255321,0.5315448347957031,0.5426504882551686
187000.0,0.5414679558433592,0.5414739697988012,0.5404084070266749,0.5306001471307658,0.542499280341528
188000.0,0.5400549132972621,0.5410873608900693,0.5396935471541808,0.5300436331825051,0.5420855656267578
189000.0,0.5394570898436502,0.5409495137934204,0.5390820736895201,0.5294469688306646,0.5419663356165835
190000.0,0.5385528937000968,0.5409457710715749,0.5390809220827985,0.5293410210122683,0.541144808171492
191000.0,0.53854828727321,0.5409469226782966,0.5385814126672619,0.5284191743679386,0.5407538376894755
192000.0,0.5377785284307064,0.5403739983342518,0.5383846318686917,0.5277431781701876,0.5402451154201654
193000.0,0.5377085683223631,0.539757152810742,0.5383417345183085,0.527473267275293,0.5402240985974944
194000.0,0.5373164944245602,0.5396743810776199,0.5377392566800854,0.5273733653921857,0.5397018449492043
195000.0,0.5372750365825791,0.5394957380849165,0.5365539604088616,0.5271559573026419,0.5395082746410536
196000.0,0.5362591316307671,0.5393995789236546,0.5365326556845103,0.5265251647208317,0.539003708013603
197000.0,0.5361074043756867,0.5391628482749257,0.536494657593506,0.5264716150082728,0.5385132675009997
198000.0,0.5360561578765711,0.5386334817463742,0.5355727964127867,0.5256954477422235,0.5385023272371436
199000.0,0.5350106399621037,0.5386242688926006,0.5353794704343816,0.5253446670358726,0.5376665110310452
200000.0,0.5349973964848043,0.5387213005211712,0.5348806807730461,0.5248777845529344,0.5376587376856738
201000.0,0.5345407844196509,0.5386190954246205,0.5343972938516133,0.5248466911714486,0.5375352278647717
202000.0,0.5345003975857886,0.5386064277506818,0.5336172877435262,0.524726924072392,0.5375124836320181
203000.0,0.533332812320827,0.537986120715945,0.5330329912831047,0.5240407683282815,0.537458789968619
204000.0,0.5333469195031677,0.5379337226101077,0.531861780850688,0.5228780357383722,0.5364295414611012
205000.0,0.5332208185671418,0.5379056521962663,0.5311885301632986,0.5220794382175876,0.5364079875495481
206000.0,0.5330901112042291,0.5381174500245849,0.5310484097683019,0.5219601890107104,0.5358388348255887
207000.0,0.5322288533272391,0.5365250220207501,0.5310291203557135,0.5214226765733577,0.5356452209455032
208000.0,0.5317158125327226,0.5358916383238161,0.5308800354612404,0.520832190226807,0.5349793043586812
209000.0,0.5310249924505439,0.5358706215011452,0.5302495233800075,0.5207308488352976,0.5344089711297603
210000.0,0.5305512502354054,0.5358683182877018,0.5297812173610654,0.5205108315521482,0.5342409804992325
211000.0,0.5306832244822915,0.5358303152658858,0.5296700873124215,0.5205575258580846,0.5322007652409041
212000.0,0.530616431292433,0.535693561967684,0.5296499341947918,0.5201434233842794,0.5321621864157272
213000.0,0.5304375745612037,0.534871333262454,0.5295775269221651,0.5200385163002309,0.5321575799888405
214000.0,0.5298199465306793,0.5347121175605984,0.5295524794759682,0.5200056955086625,0.5321500945451494
215000.0,0.5297499864223362,0.5339578492497826,0.5295308868499363,0.5184736267162834,0.5321434728064997
216000.0,0.5294971397073075,0.5338435522826541,0.5294917322213986,0.5184390785146324,0.531714311065658
217000.0,0.5291091168030908,0.5333704690409045,0.5294830951709859,0.5178911872367129,0.5316714137152747
218000.0,0.5290866604720177,0.5328014213192322,0.5290970190175366,0.5178966573686409,0.5310650927763007
219000.0,0.5290385808913868,0.5327657215108597,0.5290639103242878,0.5172264175230539,0.5302936602236031
220000.0,0.5285672858405318,0.532696516091871,0.5290417418948951,0.5170496076136981,0.5297424724564305
221000.0,0.5284426289283943,0.5320259532121969,0.5290046025781203,0.5169894361624894,0.5291856706064895
222000.0,0.5276857354105582,0.530609110190356,0.5280825279086124,0.5166128607644941,0.5279303805653598
223000.0,0.5276408227484121,0.5305760014971072,0.5280573341793297,0.5164519237251368,0.5277415411761024
224000.0,0.526410618867958,0.5290200434613291,0.5279244675538137,0.5159953116599836,0.5276692778543158
225000.0,0.5264137857864427,0.5282841667661641,0.527774758679993,0.5158568658868528,0.5275781530826434
226000.0,0.5263164750184591,0.5282619983367713,0.5265948167562131,0.5158280757188104,0.5274903912461009
227000.0,0.5262491060252399,0.5275970519705347,0.5265360848134065,0.5158188628650368,0.5270943824846769
228000.0,0.5261538105690193,0.5258712765890516,0.5265274477629938,0.516451094955249,0.5270018220944204
229000.0,0.5265001850841919,0.5257011266959208,0.5260917085696712,0.5164250398531706,0.5263986439608299
230000.0,0.5264736981295929,0.5256409552447121,0.5260862384377432,0.5157964065339636,0.5259532600612132
231000.0,0.5253018233747656,0.5255960425825659,0.5259959812609301,0.5154879492847508,0.5255257432089611
232000.0,0.5251024729134199,0.5254167428179595,0.5259665610558192,0.5141443857341239,0.5255122118299811
233000.0,0.5247814625397466,0.5251543915167962,0.525938574029012,0.5137986464617887,0.5249056029893266
234000.0,0.523860806274446,0.5251120699697738,0.5253085012014029,0.5129463135368919,0.5242793552630725
235000.0,0.5238412289601772,0.5245659204820085,0.5248171969837584,0.5121317087915053,0.5243819103110903
236000.0,0.5237485246190805,0.5243433724830403,0.5241789189582573,0.5119590367048777,0.524342323830032
237000.0,0.5231984884586294,0.5243335838259059,0.52412652085242,0.5119538544746302,0.524322746515763
238000.0,0.5229997433151004,0.5243142944133174,0.524122490228894,0.5118664763146213,0.5243074877267005
239000.0,0.5228565122290891,0.524285504245275,0.5227099006338911,0.5115380472209058,0.5242979869712465
240000.0,0.5215945439637981,0.5243036420511418,0.5225085134084342,0.510876222151659,0.5242366639133161
241000.0,0.5214536770980861,0.5242562624376498,0.5224368258900084,0.5098753317914492,0.5241108508789706
242000.0,0.521398527580468,0.5242404278452264,0.5224186880841417,0.5098603609040671,0.5241114266823315
243000.0,0.5213711769208277,0.5241794458076303,0.5224002623765945,0.5098563302805411,0.523498771906388
244000.0,0.5213512009297869,0.524064575896207,0.5218428847232927,0.5098350255561898,0.523502802529914
245000.0,0.5213206833516619,0.5240864564239194,0.5212942880712437,0.5094001500679085,0.5228832381136405
246000.0,0.5207046116774923,0.5240783951768675,0.521105440871015,0.5092282858397531,0.5228656761111345
247000.0,0.5206469058112988,0.5240798346852695,0.5210965159189218,0.5091914344246588,0.5228233545641121
248000.0,0.5206515122381856,0.5240732129466198,0.5208559739192118,0.5091300983073538,0.5223227670587343
249000.0,0.5205212663539184,0.5230095601882914,0.519086036578587,0.5087353720284338,0.5211769578407669
250000.0,0.5199013706401256,0.5229871038572182,0.5190791269382569,0.5086720467181148,0.5205911771027051
251000.0,0.5198748836855266,0.5229162800438338,0.5189383430165292,0.5084333762250429,0.5200271777107535
252000.0,0.5198610644048662,0.5228998696480497,0.5184126345480741,0.5078092053818826,0.5193579502546066
253000.0,0.5193555090540408,0.522951691950526,0.5179466656783069,0.5074123329154173,0.519375800158793
254000.0,0.5187305939129141,0.5229390242765873,0.5179080868531301,0.5069024590393855,0.5181050021413991
255000.0,0.517933218626322,0.522267048695102,0.5172842015875356,0.5064861532094916,0.5180226622607977
256000.0,0.5170011080377077,0.522270503515267,0.5162828795430192,0.5064875927178937,0.5179561569726197
257000.0,0.5168853715621771,0.5222720869745094,0.5156814529326124,0.5064582267464904,0.5176241928257435
258000.0,0.516827498590853,0.5217676975675763,0.5156454652225593,0.5059966542865852,0.5176290871543107
259000.0,0.5166171144931225,0.521751862975153,0.5155442175884497,0.5059854261210487,0.5175552403732817
260000.0,0.5161744656594698,0.5217558935986789,0.5145773732010852,0.505968727823584,0.5173700895301807
261000.0,0.5155802365910735,0.5217449533348228,0.51400416095536,0.5046048824479031,0.5173483529533086
262000.0,0.5155576636833529,0.5212483616505692,0.5138493726824359,0.5044180342573076,0.5168845433461448
263000.0,0.514787205378457,0.5203403197505102,0.5138195361116971,0.5043544079859338,0.5163536526474419
264000.0,0.5134798016718749,0.5206185814364477,0.5130673964398519,0.5043480741489644,0.5163221274134354
265000.0,0.5134259640576355,0.5186970337275285,0.5125306037567003,0.5029194017729289,0.5162003450026158
266000.0,0.5133928553643867,0.5181439519708134,0.5113883538396161,0.5020997456887603,0.5157781371882733
267000.0,0.5133128186972287,0.5179193959305792,0.5109049669181833,0.5017453800886931,0.5156259811501689
268000.0,0.512845122417379,0.5175613901909714,0.5103630226833178,0.5017396220550845,0.5155626427804755
269000.0,0.5123415823783165,0.5175182049389077,0.5103189737262128,0.5012185200135162,0.5149677589070696
270000.0,0.5123293985218339,0.516207766001728,0.5102801069993556,0.501171016236246,0.5139031963804531
271000.0,0.5117443823072113,0.5153627730321103,0.5093111926726258,0.5004915682704442,0.5136721552819125
272000.0,0.5113199573484094,0.514343313181727,0.5091772060358292,0.5004406096730091,0.5136597755096541
273000.0,0.5107485815284535,0.5138170606225447,0.5083081748134677,0.5003980002243062,0.5126511119722869
274000.0,0.5111348614048346,0.5131998249074003,0.5081514123484766,0.49956625226955975,0.5126321104613788
275000.0,0.5104614215489126,0.5137207940118874,0.5078323785720876,0.4995558878090645,0.5125314888240704
276000.0,0.5099397437039833,0.5131802586068903,0.5077663855922472,0.4994772906503086,0.5124891672770481
277000.0,0.5099270760300447,0.5131822751772702,0.5072867413926598,0.4988015854063522,0.5123271101113179
278000.0,0.5093548052675028,0.5127200490293486,0.5072988332632377,0.49819900718922366,0.5112933845366913
279000.0,0.5089248241077887,0.5124023495250002,0.5056073978313691,0.49819037013881096,0.5112824442728352
280000.0,0.5078040912875411,0.5117351811341669,0.5050667184755319,0.4981834604984808,0.5107581753127821
