step,amber-durian-862,desert-elevator-861,classic-snow-860,eternal-jazz-859,apricot-galaxy-858
60000.0,0.10369046507568111,0.10190135872621867,0.11894688466938158,0.09876551026576308,0.12198409687718384
61000.0,0.10153332279090688,0.09730319701981319,0.11615698070661261,0.09511321955887729,0.12001906257840335
62000.0,0.10054898552605676,0.09297837129433645,0.11395306193362886,0.09475462024361915,0.11685457061225585
63000.0,0.09903127670642368,0.08880002400397329,0.11148566343483043,0.09180845373268262,0.11349317103146317
64000.0,0.09664847411608213,0.08633712177202557,0.1074252114850545,0.0890866069023682,0.11199966376927079
65000.0,0.0945393214153795,0.084709562681114,0.10369958584989192,0.08723313149407115,0.1067286893241461
66000.0,0.09298698433645823,0.0829482753928145,0.10020398399767859,0.08524470069864123,0.10406394658126171
67000.0,0.09184737957400028,0.08122465464692205,0.09854105639427488,0.08345996060956778,0.1035149430972551
68000.0,0.08966989069740218,0.07987294923533668,0.09615721175504723,0.08216851822894194,0.1024331817913608
69000.0,0.08771158911458575,0.07853513800566188,0.09453605670418486,0.08121837447797779,0.0992776213796419
70000.0,0.08719452705919957,0.07813419161338546,0.09297940298717353,0.07880817392947213,0.09816157926062295
71000.0,0.08597878614202477,0.07655366448876798,0.09092903770941022,0.07726641595818148,0.09678531191705746
72000.0,0.08486228938135404,0.07572450857288554,0.08958913624366395,0.07470482187027762,0.09299800047091832
73000.0,0.08174507643649202,0.07476450200884768,0.08778948547347612,0.07393150913830396,0.08943391650577243
74000.0,0.08034524748476342,0.07266999708626032,0.08541503237404437,0.07248353689490965,0.08753266413384046
75000.0,0.07978253311738537,0.07078384792819147,0.08288827614945087,0.07179974465659664,0.08489773177865755
76000.0,0.07777383138974309,0.069029519721441,0.08023144007713456,0.06957320200542794,0.08268657197174697
77000.0,0.07496043508393509,0.06903299326691863,0.07948870422347612,0.06857530201177957,0.08123665850171163
78000.0,0.07411083593268655,0.06789249725854797,0.07795882795852296,0.0671184442762105,0.07977131853092911
79000.0,0.07273736597824403,0.06629565878039756,0.07513837066429971,0.06682165776635274,0.07841167358682342
80000.0,0.07061081116161463,0.06508388762948293,0.0742453084808848,0.06468210268309967,0.07707981700653888
81000.0,0.06819600839963236,0.06428943815666789,0.07386304005788205,0.0641667519502012,0.0766147528752866
82000.0,0.06701946892427667,0.06338154114761149,0.07361492966662189,0.06367450093394104,0.07543087534622382
83000.0,0.06615775608517901,0.06251373036088892,0.07211336557871538,0.06203325958894779,0.07428609400094943
84000.0,0.06435774064683766,0.062132589143424254,0.07079124178284628,0.06089641777619372,0.07234271348102768
85000.0,0.06306303145366839,0.0606640491195744,0.0705798513478965,0.06053460510117932,0.07114675252596514
86000.0,0.06203976917709711,0.060332573636850816,0.06986558362894466,0.05885288909330579,0.07007690051885132
87000.0,0.060506446959109304,0.05943790656157737,0.06801878020519106,0.05855863016927124,0.06875050236717449
88000.0,0.059361169393052395,0.05902008866269525,0.06743224724025203,0.05774979029376311,0.06816517483201921
89000.0,0.05899038902032638,0.057271770269597656,0.06632617111601423,0.05717417418603953,0.06671093013891426
90000.0,0.058214299716464586,0.05654029156207581,0.06577090006037399,0.05711861332276228,0.0650995109632997
91000.0,0.05791755968851743,0.055301386996954624,0.06506428166606504,0.05679474353185956,0.06471378121408801
92000.0,0.05667944204531351,0.05447120962779812,0.06435723971917169,0.05620861357919373,0.06332120727787388
93000.0,0.05519795313230363,0.05342251863912025,0.06254713747805313,0.05569617989093329,0.06135478996349406
94000.0,0.05456373931575359,0.052793359968600316,0.06228513290488239,0.05480893713178695,0.05954822957119517
95000.0,0.05384725705655724,0.051949784638315774,0.060712321720724015,0.05353216105836215,0.059017229096135514
96000.0,0.05291883497387878,0.05160937718150683,0.05984904035922909,0.05298135598976459,0.0582284845432625
97000.0,0.05250994904908203,0.050247190028713036,0.05927630398105518,0.051609058110074074,0.05744542002605575
98000.0,0.05157506909481374,0.04957295974519003,0.05876373550515467,0.05069129707843329,0.05700598140096144
99000.0,0.05131405696320805,0.04869987683464017,0.05762660292302076,0.05000601617777272,0.055420088540885384
100000.0,0.050260084021134875,0.0479202451161122,0.05660603515894189,0.049293939354856056,0.05453511473207945
101000.0,0.04934156035707906,0.047601175152951626,0.05624863736149159,0.048274924527699464,0.05417217723534174
102000.0,0.04892799629166745,0.04657029955258115,0.055891602649772734,0.04737229892429499,0.052977462923269915
103000.0,0.04820303672401594,0.0457947640872212,0.0550842458809106,0.04691379092124621,0.052440520008891926
104000.0,0.04725029282157692,0.045083524000614474,0.054500206705049827,0.04610346238339052,0.05162793539378453
105000.0,0.04678285284444277,0.04408204940259247,0.05372393488625804,0.045370544287608,0.050715412196064735
106000.0,0.04578245275127111,0.04337591535475709,0.05296962706013174,0.044685040726807276,0.050430581466898064
107000.0,0.0446112172705791,0.04266278435350959,0.051706797405312914,0.04430398682232072,0.049619828947656146
108000.0,0.04390811607823687,0.04201552149462174,0.05133264693529259,0.04391776467343686,0.04932245045682771
109000.0,0.042793659851378896,0.04158154634944905,0.050489816248955134,0.04340830830987153,0.048126247019547735
110000.0,0.04225371598931411,0.04105475133069162,0.04955817024842917,0.04241934029030853,0.04745236359270276
111000.0,0.04161805716690557,0.04071107902483609,0.04918005001214868,0.042011446807076816,0.04696457856348528
112000.0,0.040867448552507034,0.04005229415037392,0.04829363772989362,0.041127677593408116,0.0458741158376022
113000.0,0.04037253517705516,0.03942013415810624,0.04789759733763797,0.04058778938202601,0.045424541962218075
114000.0,0.03985493324439741,0.03903385792262447,0.047294083008245516,0.04031718667546938,0.04443186984308082
115000.0,0.03908358695661235,0.038540259129354014,0.046897106382229256,0.039926660919625885,0.043926407888648406
116000.0,0.03851724118645033,0.03789683245948361,0.04590257176352979,0.03923195182409743,0.043289073380936516
117000.0,0.038103157026925925,0.03728988865603485,0.0454162434702663,0.03847638599278108,0.04281803131930762
118000.0,0.037923525103653564,0.03673059783027285,0.04468233293291874,0.038046658795118475,0.04220244303329153
119000.0,0.03763563040219877,0.036258211187666534,0.044227220458657956,0.037679951636835955,0.04179733932109878
120000.0,0.037369656062767875,0.03565716079967586,0.043709165961706736,0.03734518102909684,0.0414801327305902
121000.0,0.036971686995186576,0.03495123566658845,0.04345305144957787,0.03721020897625132,0.04111399641636354
122000.0,0.03644153926992271,0.034667767929006214,0.04322322973896921,0.036782784462039204,0.0406392705371607
123000.0,0.036031860698695954,0.03425888748582417,0.042841421588098824,0.03634777725623099,0.04052162874852776
124000.0,0.03569668440011106,0.033825190521901395,0.042169435873977104,0.03592003494169847,0.04003940746021682
125000.0,0.035488970748789754,0.03315011638128282,0.04136555820629417,0.03562478357609888,0.03959021446796605
126000.0,0.03499423862861699,0.03284603539791263,0.04060683662982059,0.03533839418188217,0.03896993848981565
127000.0,0.03469513919481112,0.03271155956584961,0.040091771355188786,0.03498161143925006,0.038332529399247445
128000.0,0.03419367297190177,0.03210964375665246,0.03962482759883716,0.03466253932251021,0.0379247427572891
129000.0,0.033436815991431584,0.03168190144211994,0.039391603831052606,0.03426208915101631,0.03742504842929113
130000.0,0.03289995678891255,0.03117767837517729,0.03914117513410886,0.03374403465406509,0.037149372334349985
131000.0,0.03242432986323626,0.030851007385899173,0.03872137235209667,0.033209056413812776,0.036708337370988234
132000.0,0.03196343113518735,0.03077522761418694,0.038324018552860155,0.032812079787796516,0.036292334454589015
133000.0,0.03149313412048477,0.030370389913918727,0.03812949148505521,0.03232084177379397,0.0361951397695634
134000.0,0.031339681611559304,0.02999613865850578,0.03776558258026574,0.03200276425219843,0.03584728900101665
135000.0,0.030987130930327417,0.029767999015988714,0.03742980054101229,0.03185056727205514,0.03556372427405739
136000.0,0.03057663847745549,0.029198299397900414,0.036898684873202726,0.03144068890569335,0.035319531412361986
137000.0,0.02999335813127536,0.028800826551101635,0.03665981776708556,0.030990970076639493,0.03485115123035821
138000.0,0.029694712138903498,0.028460253028640522,0.03628520615416674,0.030506658592899655,0.0343235640651483
139000.0,0.029335458883331517,0.02815978907853015,0.03613537507028859,0.03005906744706632,0.033932542088522276
140000.0,0.02898453204111489,0.028033689605844028,0.03584558213329672,0.029791108224505345,0.03340272109288101
141000.0,0.028561740060098612,0.02771412342190094,0.03557219663989351,0.02938768072831632,0.03284284125010764
142000.0,0.028197242735686297,0.027501943783536948,0.035436572068011575,0.02914254766175128,0.03253992298639145
143000.0,0.027851002949256756,0.02728625380879278,0.035252970378479055,0.028902376803011443,0.03197423129431828
144000.0,0.027582911743083163,0.0270641870571945,0.03497850407794088,0.028719767555043962,0.03169138544828169
145000.0,0.027406293799577916,0.02654739156885616,0.034580535010359584,0.028463717631263475,0.03136735327729592
146000.0,0.027272668807168835,0.026294673741068784,0.03446274577517738,0.028260763331212663,0.03105969639213332
147000.0,0.027016285802668873,0.02609440924136163,0.03415480619431859,0.028012311731973733,0.030885026676686165
148000.0,0.0266240097786657,0.025813183590861037,0.03376064957571555,0.027771787452541823,0.030682072376635353
149000.0,0.02629253429594212,0.025476265745955802,0.033411750157799326,0.027448720901786013,0.030401211413728847
150000.0,0.026045262870026925,0.025224155843100015,0.033180735193293,0.02730962406987657,0.03010560662743718
151000.0,0.02590185506387855,0.024941675032926755,0.03295044509371452,0.027069608223940483,0.029779093352538803
152000.0,0.025796656257984243,0.024563734273503883,0.03251922923370435,0.026967413564076375,0.02963370066326035
153000.0,0.025637865607577737,0.024443193706190587,0.03230992392777427,0.026727738926119057,0.0294639931556384
154000.0,0.02541456625544359,0.02423729519811299,0.0322359308233743,0.026315875676627187,0.02911713482865669
155000.0,0.025224998042211868,0.02401343124270807,0.03191655712631875,0.026184377169259303,0.02882237968383962
156000.0,0.02485794798694032,0.023853259518733315,0.03160714392424001,0.026014026611778932,0.028617099292679953
157000.0,0.02453737748712323,0.023570126148345263,0.0314458721699209,0.025811568532510636,0.0283946373693071
158000.0,0.02434420615323829,0.02326792922309976,0.031196481812744235,0.02562151597280535,0.02806167322423596
159000.0,0.0241816203027245,0.023112254766320717,0.030959008333336428,0.025343136113811452,0.02794917390669429
160000.0,0.024000499717104582,0.022936096388526003,0.03052207411281006,0.024931757210793142,0.0276457807541472
161000.0,0.023762313741494824,0.022798147010985353,0.0303495639763463,0.02472880291074233,0.027480539233567934
162000.0,0.023497331843628972,0.022686993555700797,0.03029417665732043,0.024503022454695583,0.02710936608824273
163000.0,0.02320654646507206,0.022656902508429166,0.030023240110064332,0.024297090829949648,0.02699836764576193
164000.0,0.023031380528842387,0.02240068651899651,0.02973592827698506,0.02404352201008176,0.026720484007550546
165000.0,0.022909349767872147,0.022245039258937296,0.02946995393755417,0.023954202269228102,0.026521499473759896
166000.0,0.022746549799675716,0.022082596642591042,0.02935097665560268,0.02369021281292729,0.02620838415998957
167000.0,0.022545084161972463,0.021889873695921234,0.02919603672389408,0.023490732058354117,0.025880878443526156
168000.0,0.02226223831593588,0.021745371970904034,0.029021863229229446,0.023274451846539593,0.02565356221877646
169000.0,0.02210840987335458,0.021551528065400685,0.02886059147491034,0.023123349062505058,0.025330697185209042
170000.0,0.021965994508771243,0.02137338480447589,0.02866420709259455,0.02291167577658758,0.02525080563922327
171000.0,0.021862224971298534,0.02116149853033971,0.028418397869674834,0.022804440957100828,0.024995337954068858
172000.0,0.021606814815030545,0.02098831747724012,0.028071539542693126,0.022646732416724973,0.024715965653509916
173000.0,0.021367636397855744,0.020836970138571418,0.02788095855380661,0.022556097512730827,0.024474785180506473
174000.0,0.021217281500752087,0.02058538404825434,0.027596084168150885,0.02241935764424559,0.024302339323096667
175000.0,0.021045589110000054,0.020413053194621025,0.027399854387562716,0.022123113837080953,0.02405351090884528
176000.0,0.0208659571867277,0.02032621455767997,0.027234072989711866,0.021972976007467664,0.023900353382899815
177000.0,0.02064209886190903,0.02005528016400315,0.027125896859122436,0.021819856773887578,0.023658197641029895
178000.0,0.020524990757234234,0.01987862556542591,0.026923162703593025,0.02171146765507945,0.023462190431934368
179000.0,0.020264369534112245,0.01978179792448607,0.02676879438374015,0.02155466188780303,0.02325030415779819
180000.0,0.020080334375699206,0.01960642599324098,0.026677202235404946,0.02138644304252864,0.023058266714962822
181000.0,0.01996167485677485,0.019447989321518238,0.026445656538584363,0.02122368262586197,0.022814622310745342
182000.0,0.019757231894376476,0.0192837990892828,0.026295301641480702,0.020870326322352112,0.022643922361558353
183000.0,0.01959893746475249,0.019147552749080952,0.026152993865676676,0.020791281928269584,0.022478680840979082
184000.0,0.019503663074508588,0.01892056088629273,0.026004127630920578,0.020548629965617144,0.022318897749007537
185000.0,0.019380104099661028,0.01870638162199161,0.025814075071215293,0.020358270593745745,0.022133246713983642
186000.0,0.019182608228217938,0.01857221389696346,0.025661329197379176,0.020200412990978318,0.02199380867409543
187000.0,0.019097258253624443,0.018422867456565933,0.02540825659829381,0.020067605260168493,0.02185743360044946
188000.0,0.018922588538177288,0.01831195931367693,0.025258894142755194,0.019973819532272147,0.02163851042696599
189000.0,0.018685891224915093,0.018221160410546097,0.025105109356662953,0.01986961316794288,0.021479719776559485
190000.0,0.018520649704335826,0.01815466682568837,0.024878292802562103,0.01972042628682524,0.021280825051160846
191000.0,0.018281455056003745,0.01804879114887259,0.024690485849966325,0.019622670792668735,0.02114858897979581
192000.0,0.018142017016115536,0.017936755899459478,0.024495044533620683,0.01947628566182524,0.0209481157836576
193000.0,0.01798372258649155,0.017809227158351756,0.024266034399958697,0.01933982494663215,0.020883201521017854
194000.0,0.017781923973706114,0.01767687900950927,0.024149466172555478,0.019228175270565077,0.020659890948885432
195000.0,0.01761727388812593,0.01761088164543407,0.0239755013743219,0.01913984797127646,0.020501408405513788
196000.0,0.017466856239120265,0.01749079621606415,0.023753636225321437,0.018970255535997523,0.02035353461232273
197000.0,0.017340414169718526,0.01734143376052553,0.023595794359990915,0.018735924254304915,0.02018779687096094
198000.0,0.01720760540426586,0.017120373125399248,0.023380553587939352,0.01863668009780085,0.019922390801676897
199000.0,0.01701110197438781,0.01691290060161034,0.023237189438280036,0.018540909486774424,0.01974821730701226
200000.0,0.016892008986582933,0.01682363309745209,0.023067934494951547,0.018419831615839467,0.01965095803363828
201000.0,0.01671492091912518,0.01668066927539083,0.022982131956064588,0.018354330472546785,0.019593777064506063
202000.0,0.016592787854723175,0.016567096452959465,0.02281734299977878,0.01822680173143906,0.019429527985491836
203000.0,0.016466251555180493,0.016428406602940513,0.022639080691291728,0.018123587808674832,0.019262071657424322
204000.0,0.016290206649000574,0.01632295461410641,0.022422232209330345,0.017972736690788655,0.019104606294817594
205000.0,0.016228162820028254,0.016178554366392994,0.02231161863131737,0.017877605847274734,0.01898294239470811
206000.0,0.016089221000922565,0.016062529363153655,0.022101177363039695,0.0177351904826914,0.018860375861425586
207000.0,0.015916536168605493,0.015976641161867023,0.02191211724489945,0.01760071465062839,0.01879983692595811
208000.0,0.015708209457790515,0.01589029874570849,0.021746379503537663,0.0174642539354353,0.01874426019831583
209000.0,0.0156516402885832,0.015796513017812146,0.0216213755228316,0.017379400181624326,0.01860292503746386
210000.0,0.015473000806875883,0.015669480497486944,0.021419909885128346,0.017225075518260503,0.018494252686091908
211000.0,0.0152561523249145,0.01551515583412312,0.02127501341663241,0.017113970716935753,0.01840088291207298
212000.0,0.015200079376489704,0.015433775625789788,0.02111215022537654,0.017013628806567822,0.018252512898099402
213000.0,0.015140036661804744,0.015358028541917491,0.021027296471565565,0.01682853845468774,0.018150977046299144
214000.0,0.014978764907485639,0.01516959359679557,0.020922593886453778,0.01676750329843774,0.018079521253616216
215000.0,0.014837838205249866,0.015009772212458639,0.020764299456829793,0.016618447780629722,0.017985239304937357
216000.0,0.014668130697627915,0.014886709458393597,0.020612952118161092,0.01652336267343774,0.017878273787768094
217000.0,0.01453762463182507,0.014733354812785175,0.020482446052358248,0.016427592062411317,0.017810787761345332
218000.0,0.014443342683146208,0.014606322292459971,0.02034896266186028,0.01635464760738083,0.017634629383550614
219000.0,0.014391239500981574,0.014511699135802343,0.020181692601661874,0.0162782296068727,0.017567639577910372
220000.0,0.014192254967190924,0.014443220667814538,0.02011718389993423,0.016228111307838147,0.017454997460278256
221000.0,0.014086063719731574,0.014357956334768161,0.02000603044464968,0.016157647956720263,0.01734930243360143
222000.0,0.013970444277404338,0.014174342770926681,0.01980952701477163,0.0160633660080414,0.017192000445542484
223000.0,0.01388310941968076,0.014037385834951073,0.019627915904004603,0.01589564338354953,0.01707737344478029
224000.0,0.013765008873440924,0.013989898487797225,0.01948401187707371,0.015778949469389503,0.016993015911751834
225000.0,0.01365335919737385,0.013861317846432197,0.01934755116188062,0.015603287312377308,0.016859532521253866
226000.0,0.013490102559924663,0.013752149274277726,0.019272081946448468,0.015518929779348854,0.01674143197501403
227000.0,0.013402516793814115,0.013703023416808213,0.01915055151122005,0.015420678064409828,0.01660298637669086
228000.0,0.01324259145974381,0.013596832169348864,0.018999204172551354,0.015364605115985032,0.01651068931114208
229000.0,0.013137888874632022,0.013477739181543985,0.0188457058851004,0.015230129283922025,0.016402513180552646
230000.0,0.013065936861166574,0.013395941340821867,0.018760521976159076,0.015121456932550074,0.016293840829180697
231000.0,0.012925241613457929,0.013309102703880811,0.01867356375547646,0.014986295596652623,0.01619261178954655
232000.0,0.012817330249123892,0.013200647419999227,0.018539892251230834,0.014893747622716873,0.016097337399302646
233000.0,0.01272205585887999,0.013124423475429898,0.018438663211596686,0.014802632281785053,0.01596087668410956
234000.0,0.012594262351516871,0.0130951464492612,0.018238544194858305,0.014668463387452644,0.01586957206012582
235000.0,0.012442990496051643,0.013027164202055914,0.01811597766157579,0.014555342616944467,0.015776282553011996
236000.0,0.012342753897982537,0.012933378474159573,0.017936582357036535,0.014464293059457995,0.015713262513631917
237000.0,0.012271487388351534,0.012837111642350631,0.01776498350268175,0.014370028678685589,0.015589207318001834
238000.0,0.01214445486802633,0.012781038693925833,0.017648041463659125,0.014263341210443719,0.015511796875928664
239000.0,0.012031175900519574,0.012722592362342383,0.017544143206364715,0.014194862742455914,0.015421980914292486
240000.0,0.011959060512506345,0.012572178071312763,0.017466661275989788,0.014120925845860385,0.015272122237971347
241000.0,0.011832422821256051,0.012528824913944829,0.01739929102970613,0.014074777313085995,0.015206124873896144
242000.0,0.011699889700847918,0.012436527848396047,0.017262830314513044,0.014003011077716288,0.015114820249912404
243000.0,0.011654048105804128,0.01237847001684117,0.017097588793933773,0.013941920898451926,0.01498679528802216
244000.0,0.011592748183298736,0.012258077775305139,0.01698693155943174,0.013816928284271165,0.014856289222219314
245000.0,0.011546932496759081,0.012170164666531293,0.016929866169441903,0.013720661452462223,0.01477342035153842
246000.0,0.01145265054808022,0.012129415168438663,0.01684749351954353,0.01365425388544806,0.014739677338327038
247000.0,0.011349932846098513,0.0120619291420159,0.016762639765732553,0.013554582607633628,0.014642418064953054
248000.0,0.011234809624553798,0.01200238264811346,0.016698202552306668,0.013463859845979528,0.014547639895491671
249000.0,0.011100920673143728,0.011941843712645981,0.016571170031981466,0.013419144952538337,0.014449884401335168
250000.0,0.011018548023245353,0.011946309699688663,0.01647167373703669,0.01333037645548156,0.014336249842138013
251000.0,0.01093048478596596,0.01187354472151579,0.016420138263956333,0.013203840155938878,0.014282657997625818
252000.0,0.010875722079426619,0.011772871296590125,0.016308101528943936,0.013116620370558314,0.014231051036243704
253000.0,0.010791860767180684,0.011624938109473107,0.01617809168392361,0.013086295879810214,0.014175970529383948
254000.0,0.010715124966352138,0.011572338706525952,0.016046593176555726,0.01304251337860541,0.014050426671406307
255000.0,0.010630271212541162,0.011486988731932456,0.015952807448659383,0.012964110494967198,0.013940761878469314
256000.0,0.01051041723769837,0.011453422206753421,0.01589059920070539,0.01282814600055663,0.01387327585204655
257000.0,0.01041911261371463,0.011364598686682284,0.01584494688871352,0.012745277129875734,0.013750709318764029
258000.0,0.010312246725010656,0.011302571088867243,0.015756123368642384,0.012622214375810695,0.013658908473997769
259000.0,0.010231362737459844,0.011242032153399764,0.015689629783784662,0.012542322829824922,0.01356661140844899
260000.0,0.0101620416758751,0.011179645071671199,0.015575499003804985,0.01243216181610541,0.013502102706721347
261000.0,0.010061106598240766,0.011125060785593962,0.015504539431904578,0.01240189234837167,0.013396407680044518
262000.0,0.00998198584979981,0.011087300899767031,0.015440526950959457,0.012347308062294435,0.01335522135509533
263000.0,0.009908862974307216,0.011015934915476115,0.01536235417196138,0.012248370843520968,0.013251014990766061
264000.0,0.009857325112397257,0.01095712115732799,0.01528345506754065,0.012164091898886247,0.013160206587564843
265000.0,0.009801252163972459,0.010902985985677885,0.015150964118607722,0.01209164366463828,0.013100660093662404
266000.0,0.00969555713729563,0.010847552804765589,0.015127641741829267,0.012016333178038205,0.013007370586548583
267000.0,0.009661496323763832,0.01081777955781437,0.015055689728363821,0.01196472621665609,0.012929960144475412
268000.0,0.009586566985603263,0.010829599048202848,0.014965650180348846,0.01187342159267235,0.01283418953344899
269000.0,0.00953284600446793,0.010750699943782117,0.014878671857573949,0.011800973358424383,0.01269822503903842
270000.0,0.009395896426125957,0.010694844062847689,0.01480233752461054,0.01167592572122926,0.01265108406469899
271000.0,0.009377801023428096,0.01063281646503265,0.014723500156955597,0.011603477486981293,0.0125463814795872
272000.0,0.009314959404510121,0.010582023540952792,0.014635929887203681,0.011501256005782107,0.012425303608652242
273000.0,0.009255412910607682,0.010514041293747507,0.014562985432173194,0.011401515628495522,0.012311172828672567
274000.0,0.009189733346852894,0.010448540150454825,0.014439426457325632,0.0112866789056263,0.012259565867290453
275000.0,0.009100413605999235,0.010402391617680435,0.014388811937508558,0.011228124853288902,0.012176696996609558
276000.0,0.009019708038910529,0.010374107033076776,0.01426823028735612,0.011174302544790387,0.012084399931060778
277000.0,0.008946088942635414,0.010320767072584586,0.014205706468758558,0.01110235053132494,0.012019891229333135
