step,volcanic-silence-913,serene-silence-912,sage-brook-909,woven-waterfall-906,sunny-energy-903
27000.0,0.2117245329439324,0.2358658841762448,0.19161475912196987,0.2281298847353838,0.20962682803013782
28000.0,0.19955817512297647,0.22651321430856564,0.1798969956907165,0.2219332557267852,0.20585120475925972
29000.0,0.19673206186543363,0.21873484669306198,0.17498032051668624,0.21601201824553645,0.19632379237417122
30000.0,0.18637813376775847,0.21294882270518423,0.17108102576123915,0.2039615128030304,0.19268627683398618
31000.0,0.1789542799412279,0.19984695893903365,0.1630157136315415,0.1998573725571329,0.18724725338539724
32000.0,0.17418373061600181,0.19211126605338041,0.15858468490179992,0.1853514965314437,0.1808401413522102
33000.0,0.16739126862575024,0.1889438986798901,0.1538816331924955,0.17566368426849546,0.17802148624867611
34000.0,0.16145020350376477,0.18573444559165053,0.15025880614088552,0.17117486121646103,0.17415179593021976
35000.0,0.15624554970395807,0.17972049950196362,0.14681571640179747,0.16687852825829352,0.16817019564127414
36000.0,0.1479546754966755,0.1745277288184477,0.1447523773201612,0.16049882894041068,0.1643270563139617
37000.0,0.14248145559620476,0.1719592902640446,0.13872887037528536,0.1567606502640706,0.15623879947602487
38000.0,0.1365783490701865,0.1718619761240462,0.13478495582130312,0.15366107838051193,0.1529886255738941
39000.0,0.13160300427922042,0.1671594814847658,0.1294277019683653,0.14969816948049372,0.14590393958244885
40000.0,0.13089375480580479,0.16178477083661766,0.12427540846959197,0.14318024786681205,0.14207587933668345
41000.0,0.12666560087422832,0.1583831445517761,0.1191681964154577,0.13717648083889783,0.13829528267453906
42000.0,0.1252855731379863,0.1544482336953211,0.1161588686830731,0.1321234866446932,0.13501639539921167
43000.0,0.12262336455354125,0.15058060234877435,0.11094093596748908,0.12959674486653944,0.13228166721365756
44000.0,0.11799962349205968,0.14903152307094278,0.10745694844272606,0.12597967020600784,0.12989903816961404
45000.0,0.11647813409775154,0.14630528609177612,0.10498968533805214,0.12283679630739368,0.12567280003608716
46000.0,0.11243563510109277,0.14485058188117872,0.10197278148536734,0.11928064310897392,0.12455136854066606
47000.0,0.10979476056317304,0.14043769345010382,0.0986988386601011,0.11691291110730209,0.12203321229868207
48000.0,0.10772499059789527,0.13739588210751125,0.09777645826369362,0.11254666515323995,0.12057826532320022
49000.0,0.10489902540175099,0.13335015448551304,0.09559347323696524,0.10943534147824747,0.11646190810637323
50000.0,0.10419167110710853,0.130648478760594,0.09302627601198979,0.10773933692371943,0.11365947638621009
51000.0,0.10219698908655364,0.12631665177673643,0.0939510411914487,0.10675172202496862,0.11097948782370706
52000.0,0.1009211694412766,0.12420068673923083,0.09196472330883151,0.1050286481324535,0.10932938773202261
53000.0,0.0983850126843829,0.12097764072957631,0.09155702686725004,0.10077900847152615,0.10691497587084277
54000.0,0.09570610183830158,0.11697056727865582,0.09053865186930316,0.09980014222771981,0.103562497754151
55000.0,0.09374944381509893,0.11352157013933131,0.08932976655623917,0.09658790039577397,0.10073171513860595
56000.0,0.09193488773026448,0.11194374391970628,0.08749579795228826,0.09354049971798967,0.09892575131419379
57000.0,0.09135823642232135,0.10984591710325499,0.0864216958255564,0.0921345920666236,0.09684741710633953
58000.0,0.08889950664122634,0.10857343100399172,0.08506985201535325,0.09025103642359716,0.09521077069430248
59000.0,0.08827120140348112,0.10495307500385626,0.08403156909458676,0.08810744607424592,0.09368634136326782
60000.0,0.0882991162062259,0.10356868753067332,0.083923940484154,0.08660792075446114,0.09259136347621537
61000.0,0.08772982761946142,0.10264254815947867,0.08243468267165399,0.08591400458365009,0.09118214710479829
62000.0,0.08677329995745142,0.09913258165894885,0.08158450270462807,0.08429811851716915,0.08940941489993719
63000.0,0.08597163597088672,0.09768108231698386,0.08104941068091326,0.08343122434121335,0.08775553869859176
64000.0,0.08453576507378384,0.09553367309225852,0.08047831188834093,0.08297533628168736,0.08651151880512399
65000.0,0.08359059087955033,0.09390865754846534,0.08093991851449833,0.08351213758498376,0.08569052108738068
66000.0,0.08360512566978508,0.09258499160601777,0.0793666043941543,0.08136939223632224,0.0844133446111237
67000.0,0.08248001130293768,0.09165834934737778,0.07961432534320204,0.08033737883773011,0.08354886828600437
68000.0,0.08129130581225004,0.0903319915457488,0.0785825882027171,0.07903097418539111,0.08214170183687955
69000.0,0.08039811001499733,0.08883549993695249,0.07764914968283412,0.07786506913017183,0.08166597739364562
70000.0,0.07993152638412239,0.08846174243006928,0.07706471943748623,0.07724117674412778,0.08062956179862514
71000.0,0.07809840420477498,0.08687663681664336,0.07621232347724806,0.07633579086064685,0.07954087545603256
72000.0,0.07755315680894165,0.08562673946368486,0.07533971941831588,0.07470655160742207,0.07885568085576067
73000.0,0.07686311583904405,0.08408663698413418,0.07423178773271302,0.07372880885175137,0.07882336192467529
74000.0,0.0746749772266117,0.08273256073992122,0.07315371012251523,0.07232431780241956,0.07774531867772497
75000.0,0.07403623345429679,0.08183466577464345,0.07211696471749221,0.07135162796984515,0.07734811959249936
76000.0,0.07276587357707066,0.08127893879920074,0.07120550638415887,0.07103290529138266,0.07575125906009195
77000.0,0.07195876841056782,0.0789745192909724,0.07035905090561,0.06983720768033277,0.07501883588168304
78000.0,0.07113152284640405,0.07782742946830748,0.06952843967090803,0.06951282932661956,0.07459364275047344
79000.0,0.07071738800844109,0.07650787952113265,0.06856168939403667,0.06881011739884571,0.07358017496940203
80000.0,0.06997444766404004,0.07527677781395672,0.06754967841047024,0.06799199736409257,0.07258690856550369
81000.0,0.06917104416288264,0.07442680674914191,0.06687689057082609,0.06696544539264866,0.07172962794595614
82000.0,0.06803587502382992,0.07416947387092143,0.06623889521688148,0.06626042160536844,0.07122890651245818
83000.0,0.0674956008629503,0.07381500649118455,0.0660677778193609,0.06570249265541106,0.07065772204025066
84000.0,0.06646610610750579,0.07312010993447159,0.0655662369285232,0.06509123686837402,0.06963597178888331
85000.0,0.06573553157137155,0.07220526785523808,0.06494515455880388,0.06447612865986077,0.06917466644000754
86000.0,0.06512573875364151,0.07102459462915962,0.06402185653929177,0.06403602513660793,0.06891108498746124
87000.0,0.0643980812113841,0.06957936783117935,0.06316575393493785,0.063456918349566,0.0685183276571989
88000.0,0.06374511120841825,0.06876770642196348,0.062379957258806885,0.06299610085880086,0.06792949610699453
89000.0,0.06305918129976473,0.0683932207231228,0.061793717742922784,0.06264235488648447,0.06734305335331904
90000.0,0.06287990391862798,0.06784974131189651,0.060938368733205246,0.06203132818152039,0.06677592377046258
91000.0,0.0624369130976298,0.06704982680410958,0.06026666409501,0.06130106943824228,0.06581223937400166
92000.0,0.06137617900770977,0.0664142848593502,0.05936444107654223,0.060477333493442094,0.06512539160717781
93000.0,0.0607800379158955,0.06551770569791157,0.05888836877865868,0.06012483297608989,0.06467644412453892
94000.0,0.05995247747414496,0.06466456984721713,0.058259221570376094,0.05939628704201137,0.06430028671713152
95000.0,0.059500817317894965,0.06394089618101649,0.057999734681692235,0.05869563295338604,0.0637601414890145
96000.0,0.05889815166395977,0.06344096132391723,0.05744166138327604,0.05844595326861356,0.0632964520822855
97000.0,0.05826658835356542,0.0627940615051309,0.056786615996493206,0.05801757110148748,0.06260530586931495
98000.0,0.05781225670295386,0.06213870631458123,0.0564762739107943,0.05730140129849525,0.06194681144633144
99000.0,0.05723297199615503,0.06170070393929142,0.0556821839251808,0.05698506067311939,0.06145966757311643
100000.0,0.05678514685380287,0.06081530590270432,0.055365902742620335,0.056508999062809935,0.06094234982604903
101000.0,0.05616324797112358,0.06029889034951597,0.05498338987292831,0.05623004579313401,0.060296425970939725
102000.0,0.05569025983027764,0.0597973290938584,0.05442158618369497,0.05546847983073771,0.05959636118891141
103000.0,0.05504824649713187,0.05925164264963226,0.054216948762971964,0.055066294902117875,0.05903258347503813
104000.0,0.05450179892009911,0.05865324149064978,0.05359842181476084,0.05466029808498825,0.058527474998307516
105000.0,0.05420348353085246,0.05824375665273538,0.053221147647017165,0.05431448041926733,0.058087610294005415
106000.0,0.05372942666338765,0.057755644937129966,0.05293350821416062,0.05388073664683719,0.057317995325761775
107000.0,0.05330534535551727,0.05725199187000034,0.05261712790975838,0.05371235589258666,0.05639517116351694
108000.0,0.05276092347624541,0.056708552923241076,0.0520235233670818,0.0532241556400201,0.05585293560423385
109000.0,0.05250050680957875,0.056342674210784476,0.05170788960480122,0.052847819818681405,0.055578231915184385
110000.0,0.05196033396058133,0.056112549066108554,0.05129909012648877,0.05254214590775993,0.05533822120134279
111000.0,0.05123052344731023,0.05564782537959287,0.050834318714451744,0.05202168597871955,0.05490043462724168
112000.0,0.05086431250981023,0.05518821205373258,0.05042617860244114,0.051665871333937595,0.05432399148488057
113000.0,0.05053692020520429,0.05463905297665215,0.04999692378038162,0.051362348713218424,0.05375502534887316
114000.0,0.05003757066649155,0.054085052993497376,0.049715469893622556,0.050897577301181385,0.053192805684546325
115000.0,0.04965700841878504,0.05363141761381841,0.04936689133459478,0.050549902966690645,0.05274414273475764
116000.0,0.049271341683234875,0.05306630520269614,0.049144674729931184,0.05027426977143759,0.05226385760741579
117000.0,0.04872529814442079,0.05239010870998917,0.048631185910232896,0.049895851802687595,0.051833655797998354
118000.0,0.0480920531903071,0.05196920531296853,0.04811837611063031,0.04951381693578944,0.051362615593117854
119000.0,0.04772436782480302,0.051530837599868554,0.04771074745847116,0.049129973619817226,0.050814434324566074
120000.0,0.04720941195096043,0.05123671110826369,0.04735635087782287,0.04884695133972463,0.05031283421997684
121000.0,0.046582332234525244,0.05063231571323,0.04701289403713635,0.048685095147595,0.049990002099612504
122000.0,0.046297820269074696,0.050282521351260455,0.046682622600296826,0.04825991462482594,0.04964815853502534
123000.0,0.045909105030030976,0.04984369905497784,0.046315461420856845,0.04807639674562583,0.0489502615265135
124000.0,0.045432392619932954,0.049413231310321624,0.04583004132785551,0.047723297063912866,0.048652771653828315
125000.0,0.0450371677892722,0.04898253085184677,0.04552859108327297,0.047352112891459165,0.04826278025736462
126000.0,0.0445204528322347,0.0485969778475501,0.0451377089613661,0.046915824552338795,0.04773613248673908
127000.0,0.04407093335010217,0.048212937569610696,0.04494646547178277,0.046629185374098055,0.04734782846690523
128000.0,0.043678499901028095,0.04766544374768455,0.04464716715002351,0.04615808439030176,0.04686098242968744
129000.0,0.04307852379531597,0.047385089694347446,0.044413425107199436,0.045608619500664194,0.046325584173716704
130000.0,0.04273448948436143,0.04671967372634157,0.04396131283868092,0.04523381843006234,0.04607943247587819
131000.0,0.04225208569385217,0.046472443912772866,0.04355712447062536,0.044748249853673455,0.04569228117244223
132000.0,0.041911468219157574,0.04615578638495878,0.04319428942350891,0.04437506224178403,0.045261022812027416
133000.0,0.04146638214813316,0.0456867713214139,0.042962888939460875,0.044007298624487406,0.04482868875376642
134000.0,0.04081394296541139,0.04545383219124465,0.042427829021299546,0.04369549696923428,0.04458419732838012
135000.0,0.04052323477675398,0.04494644233874175,0.042184850554770184,0.043361051765720304,0.044024801989885204
136000.0,0.040175661754145456,0.0445515174151639,0.04181040028455464,0.04323082082848033,0.04369323936298038
137000.0,0.039922930996043604,0.04429966922289855,0.0416204671143739,0.04299633906320104,0.04325949936339037
138000.0,0.0396081595452725,0.04374447535715781,0.04130323163115907,0.04281730260486771,0.04268881379329488
139000.0,0.03933662615097238,0.04332816547098351,0.040804752347941134,0.042615465542746804,0.04234216475270048
140000.0,0.038945916383775085,0.04311921089495239,0.040707119334533054,0.04237004728891682,0.0418762706907101
141000.0,0.03856840263956212,0.042838527884177954,0.040405641448864646,0.04185735197641682,0.04161991398892259
142000.0,0.038317653019245786,0.0425491760323261,0.04011176847432761,0.04157556614590466,0.04123607067295037
143000.0,0.03796973547469765,0.042157646807789065,0.039750632083663535,0.041206642534793544,0.04098624807299567
144000.0,0.03780426238441987,0.04190672449876129,0.03936452820634872,0.04085218651627503,0.04069102780719058
145000.0,0.037388669897769136,0.0416725303436687,0.039108180550098716,0.040309199681784286,0.04026433513759131
146000.0,0.037074451871148766,0.04120549837028907,0.03887669906861724,0.04007993274424245,0.039793595650291606
147000.0,0.036619626929019135,0.040856467698992774,0.03855072612301538,0.039843243509807044,0.03965057983310205
148000.0,0.03631625959684321,0.04070621113730138,0.03828706367303564,0.039570069992578685,0.03947153662155527
149000.0,0.03595772724834129,0.04025168982405271,0.03791407105150786,0.03930336977155571,0.03915324277936254
150000.0,0.03572362541499265,0.039956912624978635,0.03763813231628324,0.039010619137305406,0.03872139685495178
151000.0,0.03538375882694517,0.03973545632138014,0.03740700163518807,0.0386796269393469,0.038512973099164745
152000.0,0.03510201877130105,0.03953623914504422,0.03714637606631028,0.03834713024365087,0.038190983537874375
153000.0,0.03491462499965519,0.0392855123478595,0.03693102872832028,0.03803762833007734,0.0377920526260784
154000.0,0.03465180587347075,0.038987118250637276,0.03651794001306954,0.0378324083663271,0.037396827795417635
155000.0,0.03439511386328221,0.03869912273559098,0.036110134746865835,0.03743771435591043,0.03697502289958306
156000.0,0.03408110070370901,0.03832512457764394,0.03589090763185554,0.03722160469155858,0.036700138640323794
157000.0,0.03372393201157938,0.03807124010650097,0.035743191694832706,0.03707647665336413,0.036424441466922475
158000.0,0.03346592479860321,0.03770482654523653,0.03556091965249806,0.03680418518049087,0.03613654726375838
159000.0,0.03330249330964747,0.03749062664184098,0.03520578549610743,0.03648454180664827,0.03590104377300873
160000.0,0.03293476170126116,0.03724251831830652,0.03503377393185928,0.03629033751168522,0.0355827097348232
161000.0,0.03276006673177017,0.03692458208165579,0.034857348835254834,0.03611356161469448,0.03531043683729284
162000.0,0.03239615688857918,0.03669369200724304,0.03460856231278693,0.03596822959600012,0.03525264936774211
163000.0,0.03203785081966455,0.036422035556061945,0.03444941879426842,0.035768848085583456,0.03501023429099655
164000.0,0.03172115327168103,0.03613449215328417,0.03425581343146028,0.03547572404704021,0.034616606086516157
165000.0,0.031388617602071955,0.03589351631416379,0.03385388562474732,0.03524740735143836,0.03436465850451852
166000.0,0.031144119591473285,0.03560913769726565,0.03367100624266225,0.035061784199438895,0.03382706842108756
167000.0,0.030896136303148882,0.03534746600567564,0.033325801371725215,0.03485870479344064,0.033533829532434126
168000.0,0.03052931548581857,0.03500421148198787,0.033066692102318,0.03468864309452356,0.033254574401917994
169000.0,0.0302664452249848,0.03476142719379342,0.03284997036303262,0.03458058826234764,0.03306160536408024
170000.0,0.030014049416576056,0.03454833383193365,0.03261282032427151,0.0344087856003106,0.03291553256838234
171000.0,0.029721744114073814,0.034209350942426976,0.03244292716176982,0.03410624149523826,0.032747949168190287
172000.0,0.029578413253119263,0.03383851757035958,0.032150862636306864,0.03384220793042345,0.03258536300034234
173000.0,0.029314124998969588,0.03359628670631586,0.03200165245874863,0.03366407569662715,0.03234914143615512
174000.0,0.02911439772528155,0.03332717859466513,0.031794740328310395,0.03355195185403456,0.03214694594024513
175000.0,0.028995306074868717,0.03307375552855689,0.03158074097387282,0.03323863805195123,0.03193797589953574
176000.0,0.028706161821819058,0.0328507252963216,0.031260724195737284,0.03303157063296975,0.03174763663448944
177000.0,0.0283812160838207,0.03259382421592087,0.031004514825555017,0.032925324249867896,0.03145904167788946
178000.0,0.028153925143155754,0.03240805209096271,0.030844024015768443,0.032818127624826055,0.031106394108445016
179000.0,0.028019161959326508,0.03220032220822901,0.030591173370441472,0.03251816828858716,0.030880124329022773
180000.0,0.02782869064232888,0.03204640985859779,0.03036159329666315,0.03224223164385889,0.0306245273495003
181000.0,0.02762171447385808,0.031859907120259656,0.030164901855950953,0.03197298163403297,0.030454035006865873
182000.0,0.027366179791634436,0.03170844951030595,0.030039315957185012,0.0318002747474589,0.030284991035842892
183000.0,0.027187853379503222,0.03148229206416448,0.029745364274672413,0.031608533128204094,0.02995773856763744
184000.0,0.026933616033167497,0.031315914749349666,0.029539320967453084,0.03148399335215039,0.029798534359587316
185000.0,0.026709510192830948,0.031015712203053367,0.029350452148506043,0.03122945414497446,0.029608854805611727
186000.0,0.026406909122604946,0.030786140482528174,0.02909591294133012,0.030952518226583726,0.0294444361912993
187000.0,0.026182209325151244,0.030592535119720033,0.028913547363036404,0.030723540516502237,0.02923736877231782
188000.0,0.025992171337386575,0.030276157843639285,0.028723957033983897,0.030547668844048532,0.028880696931390042
189000.0,0.025823954099168916,0.030065309192428908,0.028519602288613527,0.030332011291965198,0.028712105072635583
190000.0,0.025607782303271844,0.02984377418085483,0.0283627193314376,0.030168798763030014,0.028593199546015212
191000.0,0.02545743651665737,0.02976465453386409,0.028153391351113527,0.02996510503213928,0.028323740633978176
192000.0,0.025281821966110538,0.029555389575738552,0.027933815040041842,0.029704236253204095,0.028141890190151515
193000.0,0.02505779324094591,0.029289999674118182,0.027719980019685016,0.02951097541233557,0.02792306785218855
194000.0,0.024808227268723688,0.02910101674587744,0.027492115436351685,0.02931837558594668,0.027871074941308922
195000.0,0.024564086643723688,0.029020992874349665,0.027337643291946667,0.0290794170981115,0.027644566694781145
196000.0,0.024381433287242207,0.02878679871925707,0.02714263265278687,0.02888817360852817,0.027471509007820766
197000.0,0.024186806051758686,0.028638505895182995,0.026945059591444276,0.028609011436641126,0.027322311959209655
198000.0,0.023900166873517946,0.028480266601201516,0.02677134716845095,0.028447364146722613,0.027119232553211397
199000.0,0.02381562187930498,0.02834734559425707,0.026616041747187916,0.02828077792969668,0.026948786227979915
200000.0,0.023600416439490166,0.028105013418331146,0.0264025660484716,0.02810038513455779,0.026608557606316117
201000.0,0.02344715038046239,0.027915384199486963,0.02620499298712901,0.02798440118375965,0.026399938860167428
202000.0,0.023345877232314242,0.02773408717981104,0.026047205805416047,0.0278051558232152,0.026192271246612046
203000.0,0.023133836578379054,0.027575847885829556,0.02590107223080235,0.027571413780391126,0.025953103856565747
204000.0,0.022981926856156833,0.027445187440227704,0.025737938409842738,0.027439849110252237,0.025898868359578442
205000.0,0.022780284784397576,0.027242189031662888,0.025573369544101998,0.027217861986409644,0.025738728581716983
206000.0,0.02258722578015714,0.02704325963351474,0.025406521541675758,0.02695699320747446,0.025542421582670182
207000.0,0.022357569871142197,0.02695419351661659,0.025272435628603623,0.026820455302381866,0.025364298625950202
208000.0,0.022286016245491147,0.026774658928611788,0.02515812993264401,0.026699289214418904,0.025106640650297597
209000.0,0.022062775548675657,0.026676098454074752,0.025018276990243473,0.02652070486835409,0.024973166219202415
210000.0,0.02192207299597812,0.026500272799024,0.02481844336755829,0.026384016711833182,0.0248674732602513
211000.0,0.021786107090379165,0.02633363755027559,0.02458925281162259,0.026186021902425267,0.024637348115575372
212000.0,0.021633745255888424,0.026129540738838816,0.024399033433801415,0.025955444645480823,0.024487246842427226
213000.0,0.02154106224084213,0.026040926734209185,0.024269688145755572,0.02585590336583907,0.024290531988218723
214000.0,0.021376493375101387,0.02592337754439437,0.024184119039780454,0.02570896687857055,0.02420598699400576
215000.0,0.02122503657717441,0.02560007125500068,0.023965634704792307,0.02557423742255203,0.02404934724688723
216000.0,0.021016114691715906,0.025394360172824752,0.02382487753785473,0.025400928172281127,0.023840471378831676
217000.0,0.020869224221850335,0.025288159807125853,0.023665932614536905,0.025310505718577424,0.023704368462615134
218000.0,0.020620414830132494,0.025105506450644372,0.023547811425228455,0.0252318381838552,0.023575680800168107
219000.0,0.020559831786151013,0.024952240391616594,0.023406182165997796,0.025116549555382978,0.023435978109195885
220000.0,0.02042298392838603,0.024829265854579556,0.023289054724248307,0.024950172240568162,0.023245537532267373
221000.0,0.020277855890191585,0.024607278730736964,0.02317413950006903,0.024761641424595943,0.02311678684762181
222000.0,0.02008431130629924,0.02448927742865363,0.023059215896631773,0.024571754271818163,0.02298883907563107
223000.0,0.019941895941715908,0.024310240970320297,0.022854866038819,0.02439226570121631,0.02285147582197809
224000.0,0.01981009460779143,0.02417460728976474,0.022661219828296948,0.02429551367575335,0.022741160428459573
225000.0,0.019634870532142284,0.024059770773561036,0.02252924422513909,0.02407533500098483,0.022599610998729595
226000.0,0.019508123808413852,0.023926803749213646,0.022325752525056208,0.023921767081116846,0.022443733577972923
227000.0,0.01941679713017311,0.023704862642774,0.02215094481761297,0.023733236265144626,0.022354316660688472
228000.0,0.019226613153670063,0.02354029377703326,0.02199299789542658,0.023580422318385367,0.02221675621438104
229000.0,0.01912036677056821,0.023385219268931407,0.021924276830611763,0.023444186274132976,0.022095057427479387
230000.0,0.01900387646941958,0.023278926868426607,0.021774014088178778,0.023346982136401493,0.021981577248081238
231000.0,0.018895592674735794,0.023124756584861794,0.02162208209358555,0.023224007599364455,0.021938417680360863
232000.0,0.01873509281941172,0.023031215362681406,0.02138517526488185,0.02315528653454964,0.02185261766122456
233000.0,0.018540668992990283,0.0229225121494057,0.02129249224983555,0.023007297339356532,0.02171788820520604
234000.0,0.01844911335224169,0.02279833152699142,0.021192163179472746,0.02289080262550707,0.021572308054743076
235000.0,0.0183091875115088,0.022669479530463645,0.021062218621772072,0.022753662356717642,0.021434888197484455
236000.0,0.018144618645768062,0.022527064165880312,0.02097619740352843,0.02255533532226633,0.02123910131284493
237000.0,0.0180844877140551,0.02243694357301681,0.020840260094091914,0.02240689224676394,0.021041860476545732
238000.0,0.017937770088470254,0.02231803804639644,0.02072858836376784,0.022259503647226904,0.020994015284058344
239000.0,0.017852076356253924,0.022203201530192736,0.02060290115311969,0.02207097283125468,0.020858381603502788
240000.0,0.017750058729837776,0.022077966431813107,0.020484299255380284,0.021926749017597273,0.020695169074567605
241000.0,0.017601152316941437,0.022004724244313104,0.020386230746360066,0.02182954487986579,0.020582593119706494
242000.0,0.017458736952358105,0.021852362409822364,0.020219933465522068,0.021660002779171347,0.020512967830354643
243000.0,0.01728723791920203,0.021697740013989032,0.020121412844233338,0.02155361423647337,0.020392253854660196
244000.0,0.01719486863386088,0.02160686544801681,0.01997718903057593,0.02135392277338431,0.020287053855691507
245000.0,0.017093595485712734,0.021568134044352535,0.019781608159963254,0.02118664123403246,0.020105601547472332
246000.0,0.016979703727012484,0.021426622904306237,0.019694762751159393,0.021086272310421348,0.02000568473612974
247000.0,0.016899595088287415,0.02129189344828772,0.019513505584731774,0.020872281047815962,0.019878796477219286
248000.0,0.0167755208421773,0.02111903631028533,0.019437699207008215,0.02079677829897337,0.01978566134990447
249000.0,0.016686454725279153,0.021025901182970513,0.019284885260248956,0.020717206539714112,0.01967489384411743
250000.0,0.01658862612056957,0.020952809246898827,0.01923876980886007,0.02062746228494386,0.019526458860447234
251000.0,0.01651312337172698,0.020835260057084012,0.0191248375171934,0.020493637053462375,0.01937755863556139
252000.0,0.01643083893885661,0.02066149869454459,0.019005331394916957,0.020377896312721636,0.019172299665653984
253000.0,0.01632360356402043,0.02055766312421364,0.01889998923635214,0.02027571894003645,0.019073739191116948
254000.0,0.016226656548195818,0.020437853373056234,0.018801428761815106,0.020152292290730896,0.018891537946903986
255000.0,0.016108400326498414,0.02034004687162792,0.018721857002555846,0.019971899495592006,0.018756808490885468
256000.0,0.01603988816389472,0.02021526388551681,0.018627365538435477,0.019877408031471637,0.018680401517505836
257000.0,0.015979097029728852,0.020070587959590883,0.018540107870611403,0.0198276756819346,0.018556585778130297
258000.0,0.01589138724963626,0.019977000720007552,0.018438834722463254,0.019664463152999412,0.018492837948269187
259000.0,0.01586574700150234,0.019865781101951994,0.018320215512902274,0.01954013227915682,0.018389756351046962
260000.0,0.015754075271178267,0.01979932059847977,0.018237478967763385,0.019419418303462378,0.018297813226456953
261000.0,0.015683545757289377,0.01967920898648216,0.018147056514059682,0.01928966208239756,0.01819389042689623
262000.0,0.015552642101630121,0.019544479530463642,0.018083308684198572,0.019114242522212378,0.018113718071980894
263000.0,0.015423790105102343,0.01946852466935253,0.01801594395618931,0.019032410201610523,0.017979994152381627
264000.0,0.015322308054743081,0.0192970238681557,0.017948579228180054,0.018931137053462378,0.01784209991048348
265000.0,0.015241094678384689,0.01919891550588718,0.017825604691143016,0.01883212446665682,0.01776252815122422
266000.0,0.015198429293169008,0.01909643627236179,0.017737894911050423,0.018724521746749413,0.01769054098864756
267000.0,0.015110267400807896,0.019008726492269198,0.01764114288558746,0.01859702608702719,0.017625888934249413
268000.0,0.014956025573790336,0.01892779839620438,0.01761085136359672,0.0184532543856383,0.017518738326610526
269000.0,0.014890184014561577,0.018788247314644044,0.01754981620734672,0.018327115062721635,0.01742831587290682
270000.0,0.014789061117841744,0.018712450796793442,0.017474765570772644,0.018208209536101267,0.01736728071665682
271000.0,0.014684424588613274,0.018614342434524925,0.017375919815942036,0.01809472935670312,0.017265103343971636
272000.0,0.014593589875889356,0.018523769729392903,0.017270577657377224,0.018028268853230896,0.017085162661101265
273000.0,0.014528659592815215,0.01847237918221011,0.017192362234923517,0.01787706917721079,0.016963092348601265
274000.0,0.014456076202806985,0.01834081451207122,0.017132683415479074,0.01782236359272005,0.01689708395739756
275000.0,0.01437198332086254,0.018265763875497148,0.017040258334366374,0.017720638332303383,0.016778279742659406
276000.0,0.014293237078164746,0.01815559064157475,0.016942149972097854,0.017594499009386717,0.016681878517582748
277000.0,0.014150187225557139,0.018068332973750677,0.016871620458208968,0.01751718781147005,0.016617678575453116
