step,wandering-sky-937,woven-aardvark-926,vivid-deluge-925,skilled-lion-924,northern-silence-923
42000.0,0.5141859627923193,0.5152570261602444,0.5152998197568008,0.5147480414832702,0.516096134568499
43000.0,0.5142397556551749,0.5153095583666534,0.5153091772416777,0.514745571439016,0.5154725380640521
44000.0,0.5142718900410146,0.5153274243665005,0.51532776213768,0.5147535573755209,0.5155722247334747
45000.0,0.5139227932488106,0.5153407904173983,0.515327211964457,0.5147723654927719,0.5156085016648914
46000.0,0.5139009166618135,0.515360871740563,0.5153193238786503,0.5147771891395782,0.5154509000633604
47000.0,0.5138940780800714,0.5153646846216232,0.515360841420609,0.5148059378968295,0.5153241305690787
48000.0,0.5139069379190032,0.5150275077814658,0.5155965293984038,0.5148200055375881,0.5153473272301049
49000.0,0.5136909203818911,0.5150021742577898,0.5154347408695518,0.5148235037205915,0.515346743300346
50000.0,0.5135258312306558,0.5150191937068997,0.515085109573893,0.5148365305634361,0.5153891509529693
51000.0,0.5135950273473212,0.5150219288861401,0.5149979396352916,0.5148404085347272,0.5154884975240407
52000.0,0.5136099939270576,0.5146107160411828,0.5150314278136526,0.5148464951782568,0.5154201615175609
53000.0,0.5136090210861824,0.514638366991567,0.5150455771712805,0.5148558488503806,0.5154299604178946
54000.0,0.5136627385629108,0.5143699442874416,0.5150654657135962,0.5148611201468523,0.5154547444194002
55000.0,0.5136682105078011,0.5143978614487316,0.5149059398696393,0.5148725569709024,0.5154965423499529
56000.0,0.5134459982038513,0.5139553469140282,0.5149206162376666,0.5149149415419761,0.5155055631995138
57000.0,0.5130046202781008,0.5139623282329987,0.5150227574171735,0.515100162807847,0.5155183089607928
58000.0,0.5125564110641362,0.5139411505433049,0.5148548067522812,0.5148261978842595,0.5155263488613363
59000.0,0.5125561834773438,0.5139490127688976,0.5145409391805511,0.5148119197841595,0.5155300012581338
60000.0,0.5125683169937119,0.5139600927687551,0.5145108158636028,0.5148144965352289,0.5155504024089433
61000.0,0.5125798888207258,0.5139716428749462,0.5144772640056168,0.5148382638748592,0.5155584375704225
62000.0,0.512592569233425,0.5139658302117969,0.5144817132687124,0.514845033197008,0.515129090611958
63000.0,0.5127947299722811,0.5140087642644133,0.5144609082169297,0.5148650591290534,0.515120180332308
64000.0,0.5128520727840599,0.5140437257563327,0.5144625709439725,0.5148745638920499,0.5151300116660135
65000.0,0.5126077929920488,0.5140554788302728,0.5143928653559673,0.5148957355318325,0.5151305816320809
66000.0,0.5126404599035469,0.5140700066146047,0.5143656182150091,0.5149049855250765,0.5151302308691883
67000.0,0.5126671768828007,0.5140722502175215,0.514363954816604,0.5149008101181747,0.5149054103770911
68000.0,0.5126709189272293,0.5140926073310778,0.5143646712659106,0.5149290760792276,0.5149053939014271
69000.0,0.5124528202496113,0.5141133047002446,0.514356646240538,0.5149365761876998,0.514969228293646
70000.0,0.5124660009712443,0.5141112288814297,0.5140411683986473,0.5148965873352122,0.5142781162421098
71000.0,0.5124970277420863,0.5141295156832251,0.5139409210449735,0.5148367299760006,0.5140484449976717
72000.0,0.5125545963363078,0.514166682702317,0.513941327259498,0.5148569306775056,0.5140309024351488
73000.0,0.5125896689338655,0.514164592543786,0.5139442775425349,0.5148628666543854,0.5140357400840841
74000.0,0.5126014312941969,0.5141771789167431,0.5139757159230489,0.5148766053170402,0.5140346333078275
75000.0,0.5126433722420652,0.5141836511760305,0.5140075233384025,0.5148837383045564,0.5140380631288045
76000.0,0.5126583184451069,0.5141891813898993,0.5139811789799312,0.5148876333774512,0.5140479572969056
77000.0,0.5126766539004332,0.5142044461375808,0.5136639184495851,0.5148948970794326,0.514042014763382
78000.0,0.5126952698844988,0.514102853875608,0.5137133905864196,0.5149188501533022,0.513851915875909
79000.0,0.5127134188058512,0.514316503696237,0.5137545515711673,0.5149354842288363,0.5138543938914768
80000.0,0.5125517607656698,0.5142651540228308,0.5137673724998183,0.5149591816175505,0.5139220037174145
81000.0,0.5125858475420507,0.5143092276675963,0.5137747804361955,0.5149822120606237,0.5139603072232041
82000.0,0.512604584683807,0.5141764853377186,0.5137857958062472,0.5149910702082763,0.5138402688120642
83000.0,0.5126380694000878,0.5141993735965834,0.5138006466903986,0.5150095069354371,0.5137862905745572
84000.0,0.5125509309889389,0.513479761394972,0.5138363803787162,0.5150248559295783,0.5136971185899197
85000.0,0.5125334328812488,0.5134042334230478,0.5138562998689874,0.5150344712358135,0.5136884414015983
86000.0,0.5125202014502322,0.5133471561415844,0.5138595910011792,0.5150399839764237,0.513691717978322
87000.0,0.5123536389770472,0.5134034927097505,0.5136385177743615,0.5150472985540909,0.5136948179527295
88000.0,0.5123832806802517,0.5131288549819017,0.5136132870956195,0.5150613274166599,0.513700246095152
89000.0,0.512268082583781,0.5131026450450118,0.5135279814145287,0.5150599364332354,0.5137132346765503
90000.0,0.5122615885970468,0.5129306194239177,0.5135451181790046,0.5150676168884064,0.5137185928137984
91000.0,0.5122734510309108,0.5128628557276121,0.5135449434404763,0.5150763410520544,0.5137273665685567
92000.0,0.5122729051924516,0.5128520501997612,0.5135367985033855,0.5150849871849492,0.513747767557091
93000.0,0.5122883738054461,0.5129247744215822,0.5135475204183464,0.5150930960562172,0.514033856723867
94000.0,0.5122985078159243,0.5129186543573061,0.5135410772109593,0.51512472832891,0.5140414181898619
95000.0,0.5122991758348833,0.5129676483064435,0.5135400656152099,0.5151394427597734,0.5140035266553034
96000.0,0.5123171966740391,0.5130270433864667,0.5133916382522214,0.5151473258797807,0.5140209797857632
97000.0,0.5123493749071398,0.513028364320498,0.5132581452337802,0.5151587364209977,0.5140261046555696
98000.0,0.5123583438414777,0.5130414519503793,0.5132647264524242,0.5151575308397237,0.5140525785206316
99000.0,0.5123695980783903,0.5130584112676948,0.513277985775165,0.5151808247642345,0.5140695976826091
100000.0,0.5125846588780033,0.5130696955195387,0.5132933624782635,0.515180732490589,0.5137528779059276
101000.0,0.5125817134157887,0.5131050180452115,0.5134561625416367,0.515189546064483,0.5137245324674523
102000.0,0.5125796573116795,0.5131152497021421,0.5134714101069564,0.5151971275876376,0.5136810176283998
103000.0,0.5125872476115655,0.5129211144370499,0.5134996890844598,0.5152093943273569,0.5136810293052215
104000.0,0.5125827618665151,0.5126044995479213,0.5134800284652867,0.5152142131047721,0.5137134313173447
105000.0,0.5123707580793996,0.512640498745571,0.5136697003353573,0.5152184097692237,0.5137306011102035
106000.0,0.5123854025960654,0.5126488063617598,0.5136653529676175,0.5152196167488526,0.513710384499119
107000.0,0.5124019509521892,0.5126705231476792,0.5137144329594555,0.5149238554554411,0.5137020177718415
108000.0,0.5124168481444688,0.512677326810577,0.5137221028577765,0.5149019202778875,0.5137242024437964
109000.0,0.512428035925773,0.5126903853967033,0.5134473828891927,0.5149412083123474,0.5137473413741391
110000.0,0.5124364197106143,0.5126478439054771,0.5133908307948465,0.5148204846280261,0.5137955881062453
111000.0,0.5124455120912325,0.5123668472853132,0.513391861181781,0.5147981775232996,0.5138019068115671
112000.0,0.512264467836165,0.5123453081046965,0.5134108801412424,0.5148087767025961,0.5135096953998957
113000.0,0.5122118891748332,0.5123542163727741,0.5134133556195724,0.5149292643131794,0.5135114884809199
114000.0,0.5122173874803095,0.5123480269001021,0.5134278159380176,0.5147839383536107,0.513520767029169
115000.0,0.5122808515210009,0.512360887507395,0.5134341204406927,0.5145921575631993,0.5131777364533231
116000.0,0.5120995311414539,0.51236713004439,0.5134232551372337,0.5144039596838453,0.5131760483232806
117000.0,0.5117105119958453,0.5123832995482199,0.5134906169122119,0.5144647122715557,0.512926929915382
118000.0,0.5117052113656403,0.5123887568553169,0.5135203025370909,0.5144575542640781,0.5128295156210281
119000.0,0.5116926282374286,0.5124069325595247,0.5134651900798155,0.5145068139854664,0.5128364352144164
120000.0,0.5116922659531754,0.5124171828421838,0.51369337103355,0.5145855113347734,0.5128363409838287
121000.0,0.5117022278542708,0.5122543049488983,0.5133721009749861,0.5146318028602678,0.5128429111491338
122000.0,0.5116951802980039,0.5121053145092538,0.5133620886836862,0.5146592445651503,0.5128513874815124
123000.0,0.5116988387522676,0.5120927071515774,0.5133725029659102,0.5146496441199246,0.5128503409353881
124000.0,0.5116898241487786,0.512100209595973,0.5132255762711162,0.5147021529092461,0.5128554530764441
125000.0,0.5115427185235311,0.5121255138724199,0.5131506377536884,0.5146977882732587,0.5128649984505768
126000.0,0.5115422806748814,0.5121163181083984,0.5131486280000849,0.5147015125851794,0.5128728073167277
127000.0,0.511336912750231,0.512122373814323,0.5131169996174229,0.5147096381716977,0.5126890033213243
128000.0,0.5112838794561477,0.5118256905026454,0.5131061288813596,0.5144347560019162,0.5126715931953126
129000.0,0.5112423083787833,0.511804283433901,0.5130756499612436,0.5141318495822091,0.5126819412785688
130000.0,0.5112204086211599,0.5118262275154647,0.5130864660531429,0.5141108106036401,0.5126901974805166
131000.0,0.5112435587878557,0.5118312061013206,0.5130938617517272,0.5141108078037153,0.5127041910697874
132000.0,0.5112752835260358,0.5118440256202184,0.5130982926555087,0.5141193700420099,0.5127130228065356
133000.0,0.5112862733867849,0.5118540068045238,0.5130867544492292,0.51413688357037,0.5127151086076249
134000.0,0.5112822533543899,0.5118665837978181,0.513098077561352,0.5141420882817247,0.5127946016935367
135000.0,0.5112877957906264,0.5118751321254572,0.513108011168472,0.514143251268846,0.5128053462319364
136000.0,0.5111231713838053,0.5116456321805979,0.513108611592537,0.5141550389884346,0.5129165347665496
137000.0,0.5110112792031359,0.5116514216342627,0.5131117107169836,0.5141584829171381,0.512533503435506
138000.0,0.5110411017531988,0.5116017446971526,0.5131153358059564,0.5139256508874056,0.5125460583393782
139000.0,0.5110078346388205,0.5116003828688298,0.5131207300196865,0.5138878976573041,0.512552675842301
140000.0,0.5110328631246813,0.511598953866259,0.5131195001577266,0.5138899413478575,0.5125537470402257
141000.0,0.5107752873460472,0.5116174909309525,0.5131217813117128,0.5135350995553221,0.5125751515874561
142000.0,0.510777770968671,0.5116181650886916,0.5131235434169412,0.5135354506131556,0.5125837198646789
143000.0,0.5107834289475726,0.5116163775974388,0.51312772331663,0.5135572437714985,0.5125873728033191
144000.0,0.5107873654136587,0.5116204944947578,0.5131259551089721,0.513570390754598,0.5125912734835771
145000.0,0.5107931818886571,0.511625723861505,0.5129001099723507,0.5136079183090824,0.5127438209339137
146000.0,0.5108034849416483,0.5116331492455258,0.5128571085336772,0.5135877925707801,0.5127421198220466
147000.0,0.5108054279495859,0.5116350748171644,0.5128749365999551,0.5135884892485055,0.512755158729664
148000.0,0.5108137865434133,0.5116249040225255,0.5123555545373012,0.5135953408281286,0.5127603037476685
149000.0,0.510815984869992,0.5116385931577181,0.5123609473568739,0.5136169222180912,0.512763987458265
150000.0,0.5107986472413484,0.5116378751829674,0.5122408247314709,0.51361646078464,0.512765846534219
151000.0,0.5108000810080331,0.5116042883501092,0.5122036665616972,0.5136329076457748,0.5127739782856764
152000.0,0.5108059045663358,0.5116005592921596,0.5121953445179773,0.5136517996151951,0.5128334585582808
153000.0,0.5108094349599298,0.5116020292255108,0.5122004328666268,0.5136673425076176,0.5127608696610562
154000.0,0.5108068388030812,0.5116168128878757,0.5122057000992855,0.5136754311090983,0.5127842233836765
155000.0,0.5108172002638437,0.5116283685581354,0.5122025326306231,0.5136897120729583,0.512755965355597
156000.0,0.5105892827011271,0.5116320781107511,0.5122047745571662,0.5136964524944304,0.5127455326276256
157000.0,0.5106024086015486,0.511632330154747,0.5122018952904465,0.5137124215135856,0.5124535387601733
158000.0,0.5106014657515812,0.5116457713200115,0.5121982204341762,0.5135790115717807,0.5124320016671986
159000.0,0.510315741234906,0.5116426429500874,0.51220726372512,0.5135951135888928,0.5124427311270966
160000.0,0.5103036990285348,0.5116516737620498,0.5118434663165973,0.5136068565560796,0.5124455464833018
161000.0,0.5102918822033313,0.5116651693396608,0.5118122628397969,0.5136174745606771,0.5124515621081105
162000.0,0.5103036558264097,0.5116682696370468,0.5118058600037174,0.5136147720840997,0.5124627710916219
163000.0,0.5103063770085299,0.5116813178274925,0.5118223782069835,0.5136424599565099,0.5124575617373527
164000.0,0.5103033771407303,0.5117840014515881,0.5113564439414292,0.5136602396687511,0.5124591450132988
165000.0,0.5103139599976636,0.511320983394118,0.5113725494688072,0.51372485035601,0.5124617083532209
166000.0,0.5103350417509432,0.5114036022662458,0.5113812082769947,0.5137310512056208,0.5123242096182145
167000.0,0.510359995617819,0.5110860313417291,0.511244448943105,0.5137374687039385,0.5123448697551596
168000.0,0.5103726349329261,0.5111347261759168,0.5110117094202277,0.513756834118656,0.5123502971377343
169000.0,0.5103741415397952,0.5111750175078628,0.5109953881705338,0.5137714346468354,0.5123535518358177
170000.0,0.510388995143176,0.511179334083742,0.510995364091194,0.5137900792098006,0.5123616329738304
171000.0,0.5104013121885819,0.5111867166564956,0.5109971095888295,0.5138221140269753,0.5123588753474991
172000.0,0.5104188604825733,0.511180698434748,0.5109839939576757,0.5134145207559889,0.5123662148360639
173000.0,0.5104262091032018,0.5111984879572448,0.5108965415485439,0.5134558061079656,0.512367181875725
174000.0,0.5104394356301339,0.5112237333855777,0.5108785401438846,0.5133656472119851,0.5123807873282832
175000.0,0.5104711339176606,0.5112425032213921,0.5108722453370536,0.5130669976878703,0.5123811606108876
176000.0,0.5103979851690401,0.5112625399208038,0.5108717778769322,0.5130606451363536,0.5122323448529423
177000.0,0.5103336528435827,0.5112704415136673,0.5108642601135988,0.5130591524441404,0.5122478563695021
178000.0,0.5099882270237841,0.5112776340525959,0.5108744091670793,0.5130556929991127,0.5122525069921731
179000.0,0.5099931915259949,0.5112855140963544,0.5108793539011077,0.5130546068939983,0.5122500388515262
180000.0,0.5100306600008185,0.5112953578331763,0.5108730340464724,0.5130577770956942,0.5122584875681361
181000.0,0.5100307425632408,0.511350028131629,0.5108846986034697,0.5130579279592936,0.5122704802327717
182000.0,0.5100392736064201,0.5113566683949011,0.510893683696512,0.5130630483010044,0.5122662189154171
183000.0,0.510038919776975,0.5111938846474974,0.5109038912753598,0.5130729551014106,0.5122740947077128
184000.0,0.5100434750893719,0.5109448793970093,0.5109130783245421,0.5130807789866865,0.5122797617128718
185000.0,0.5100501624813354,0.5109523269595414,0.5109229566726113,0.5130718587050505,0.5122922268526121
186000.0,0.5100499215785549,0.5109622791269643,0.5109243002527509,0.513077396651221,0.5122314976185544
187000.0,0.5100604637290459,0.5106124901097282,0.5109188257658297,0.513077408405561,0.5122219511659453
188000.0,0.5100820210083716,0.5105821315968537,0.5109113156912991,0.5130747870027854,0.5119589352620764
189000.0,0.5100780895819989,0.5105825197219573,0.5107309757313891,0.5130857632179232,0.5119326429832769
190000.0,0.5100914919476333,0.5103104371881106,0.5107426679094833,0.5127377671499826,0.5116998856415205
191000.0,0.5099603999389738,0.5103241565936242,0.5107382296505425,0.5127628583449247,0.5116980760415227
192000.0,0.5098597367740996,0.5103272834327143,0.5107368459840251,0.512771089562916,0.5117149434144723
193000.0,0.5098661157702002,0.5103002910364621,0.5107476005038494,0.5127707263602316,0.5115579397730703
194000.0,0.5098720938322063,0.5102640483913726,0.510721336679199,0.5127814603551336,0.5112714648677305
195000.0,0.5096276141840299,0.5102555919138011,0.5107105017874347,0.5127842287993766,0.5112718469863763
196000.0,0.5096413745730387,0.5102667175622432,0.5107173172918699,0.51278930733975,0.5112924370215783
197000.0,0.5094049011174275,0.5101385217495239,0.5102435796944245,0.5127895906708404,0.5110941359779027
198000.0,0.5094068685455205,0.5101630716236857,0.5102522239470495,0.5127804098443095,0.5110312177433729
199000.0,0.5094115039330932,0.5101960475993778,0.510239876151786,0.5126028884727655,0.5110297485063067
200000.0,0.5094193119589193,0.5102991945422346,0.5101101696540294,0.5119163578021453,0.5110354725196342
201000.0,0.5094240448303404,0.5100637662712383,0.5101079075025703,0.5119670582506104,0.5110356606564139
202000.0,0.5092008576313908,0.5099023381498617,0.5101350687899179,0.5118701114986027,0.5110446603040132
203000.0,0.5091191295014014,0.5097660433882563,0.510133936320415,0.5117612764531775,0.5110510945294772
204000.0,0.5090991153957192,0.5097793110310982,0.5101382613072075,0.5117542868946456,0.5110615804418077
205000.0,0.5092034556607655,0.5097708316454983,0.5101553650389297,0.5117943779830452,0.5108533642559249
206000.0,0.5091759922217001,0.5097158180789035,0.5101431658878388,0.5117801224858892,0.5108568801215866
207000.0,0.5091916356931544,0.5097193687734006,0.5101470479990229,0.511823187564425,0.5108813594986523
208000.0,0.5092141682346963,0.5095588324657855,0.5098787006423975,0.5116160137559651,0.5108876978991373
209000.0,0.5091920034053089,0.5094493990123871,0.5098890241154809,0.5115668309141028,0.510828019230365
210000.0,0.5092136756721976,0.509437797366046,0.5097719774495063,0.5115694127460747,0.5110391188019714
211000.0,0.5092191574550909,0.5094425497658871,0.5096566237075,0.5117675317051047,0.5110497444640517
212000.0,0.5092207816632973,0.5094682574586944,0.5096555421553792,0.511515503452272,0.5109673394141718
213000.0,0.5092267731624164,0.509479545955124,0.5096647805301304,0.5114497119069371,0.5109799047167517
214000.0,0.5092366112683185,0.5094911266582072,0.5096781704730041,0.5112341098646883,0.5110148022342174
215000.0,0.5092483757932335,0.5095650580128902,0.5095105658240034,0.5112293904720775,0.5110291509275284
216000.0,0.5089075404022595,0.509572741058069,0.5095128856495917,0.5111094413437341,0.5110495408983073
217000.0,0.5088984706950386,0.5095817969151843,0.5095292163312258,0.5111028677718221,0.5110665591451078
218000.0,0.508906169184498,0.5096103933341933,0.5095722648657651,0.5108836126320104,0.5110750388931443
219000.0,0.5089154927302915,0.5096186604962405,0.5095849492948111,0.510892627268265,0.5109467343849449
220000.0,0.5089178693581108,0.509464856394535,0.5096162347544833,0.510861756038288,0.5109231287909431
221000.0,0.5089230214995822,0.5093848359638533,0.5093765079160667,0.5107370824301882,0.5107838682696292
222000.0,0.5089331704100652,0.5093595978959737,0.5092842441162172,0.51061910563875,0.510787659740877
223000.0,0.508947077867872,0.5091392543745692,0.50928917156543,0.5106240323654786,0.5107925889634055
224000.0,0.5089462121025857,0.5090623080736525,0.5093060970064914,0.5104021365766557,0.5107974947120334
225000.0,0.5089648337565064,0.5090658979528724,0.5093182553553135,0.5103794573940869,0.5108421715066381
226000.0,0.5088268561853669,0.509063192277636,0.5092818878584576,0.5104160353934714,0.510839056929203
227000.0,0.5087568985490559,0.5088199989160024,0.5092674698856977,0.5104158911596673,0.5108397511169891
228000.0,0.5087704769546288,0.5087864058071014,0.5092756231981371,0.5104074544547724,0.5108438602256512
229000.0,0.5087855799794677,0.5087897863131668,0.5092522411488879,0.5104062076019127,0.510847499915922
230000.0,0.508802215965922,0.5088036652514667,0.5092507413463512,0.5104231069079037,0.510852823990676
231000.0,0.508522518539743,0.5087303064373219,0.5092516805274161,0.5104323030535068,0.5108577424945789
232000.0,0.5084727968288629,0.5087147638650833,0.5089808220296999,0.5104367020795895,0.5108568279422805
233000.0,0.5084360096451442,0.5087116290899287,0.5087378085684304,0.5102825582678164,0.5108587048090215
234000.0,0.5084131566961906,0.5087157165793642,0.5087395344284265,0.5103019051065555,0.5108666760735434
235000.0,0.5084134882278506,0.5087225760355957,0.5087470409777911,0.5103015020708359,0.5108360359916432
236000.0,0.5084124849547073,0.5087266284605649,0.5087520561414937,0.5103062132084116,0.510822993939722
237000.0,0.5083968141674045,0.5087361171159674,0.5084787693691109,0.5103074471938223,0.5108506326649132
238000.0,0.5083616163332147,0.5085427932057884,0.5084318650969861,0.510308144427785,0.5107884342427885
239000.0,0.5083953718965132,0.5085567093826796,0.5084084122363889,0.5102171831119393,0.5109764296558192
240000.0,0.5084092030459589,0.5082921466181711,0.508409636261055,0.5100407084816511,0.5106412947136123
241000.0,0.5084329839772611,0.5083050664604714,0.5084226853536278,0.5100457794816279,0.510561866836832
242000.0,0.5084560458322708,0.5084335129972932,0.5084251733198265,0.5100620990248551,0.5105706340521377
243000.0,0.5084671378150103,0.5083534587420824,0.5084271601162932,0.5100516507624702,0.5105675503720635
244000.0,0.5084817193962539,0.5080124406381397,0.5084289109372322,0.5100512085305814,0.5105737576301025
245000.0,0.5082280894980093,0.5079929578757354,0.5083739875988618,0.5100293613684781,0.5105815475082589
246000.0,0.5081634199645085,0.5079406721459206,0.5083756668735558,0.5100488862501463,0.5105808723544675
247000.0,0.5081291363529933,0.5079345883154051,0.5082143751850658,0.5100505299833877,0.5105953508944769
248000.0,0.5081357590488733,0.5078307092811466,0.5082076913303156,0.5100421105964609,0.5103504908440232
249000.0,0.5081034019097379,0.5078325271629249,0.5082331907317967,0.50992485906084,0.5103522404887153
250000.0,0.5079956199933459,0.5078281889630267,0.5081523914338429,0.5098982880799018,0.5103576060860401
251000.0,0.5079220637757937,0.5074989354857585,0.5081632699633082,0.509887281206113,0.5103556545644896
252000.0,0.5077654368580706,0.5075494745140681,0.5080931007402378,0.5098706055042703,0.510361421947851
253000.0,0.5076901532368159,0.507534706818192,0.5080749696307852,0.5098683571300958,0.510373381023359
254000.0,0.507696313989082,0.5075343512145721,0.5080588518284269,0.5101086573566156,0.5099675775820516
255000.0,0.5076745141682214,0.507542745551715,0.508071748363903,0.5101438821367322,0.5099760959747548
256000.0,0.5076718978072015,0.5075337862552686,0.5080703367310782,0.5102685501579459,0.5099681359029719
257000.0,0.5076791218833442,0.5075392695027686,0.508067895230418,0.5101017423370082,0.5097722201604348
258000.0,0.5076816805065428,0.5074963108341041,0.5080611426530809,0.5100661437909615,0.509763568188985
259000.0,0.5076847931149501,0.5074918444140344,0.507899913265956,0.5100615968721504,0.5097719341815268
260000.0,0.5076168403155066,0.5073543464576062,0.5078036261860052,0.5099970712040027,0.5097836614487884
261000.0,0.5076125311229247,0.5073814220607797,0.5078076450738559,0.5099971074932386,0.5097874270002223
262000.0,0.5075987770372902,0.5073713108153542,0.5078064950287197,0.5100052451403244,0.5098089200125491
263000.0,0.5075928456823897,0.5073760791344255,0.5078070518311361,0.5100228152147385,0.509785190087966
264000.0,0.5075868850448227,0.5073723750499388,0.5078427075859432,0.5097285936793116,0.5097984639354086
265000.0,0.5073293145204767,0.507365300849671,0.507832925921253,0.5097470859308335,0.5097943384890439
266000.0,0.5073481427713196,0.5071648103893482,0.5078278184782826,0.5097178077095537,0.5098039302015589
267000.0,0.507356613537843,0.5071680861283564,0.507829947121897,0.5096912482081448,0.5098163588145588
268000.0,0.5073598918708561,0.5071347158196055,0.5078385612179506,0.5096791286670055,0.5098307502492319
269000.0,0.5073670380175581,0.5071274286224744,0.5078469741729765,0.5096734132360264,0.5098337269463802
270000.0,0.5073752585021998,0.5071413516951181,0.5078522550141517,0.5096917630067567,0.5098382257072575
271000.0,0.5073791067467281,0.507138959731479,0.507861677243225,0.5097139286491115,0.5098412656265335
272000.0,0.5073847722609547,0.5070309971967499,0.5078857177635667,0.5097308041793495,0.5098457794614724
273000.0,0.5073876106606593,0.5069824342943262,0.5078917491437945,0.5097459685833944,0.5098773018627634
274000.0,0.5073618101901681,0.5069738796133085,0.5078929656758108,0.5097724056455797,0.5098861786991713
275000.0,0.507177983190554,0.5069349125852567,0.5079086432898388,0.50978958265744,0.509893082372318
276000.0,0.5071371804996757,0.5069021236744672,0.5076723037831286,0.5097962259429538,0.5098958288476555
277000.0,0.5071170203092121,0.5069047115852303,0.5076923162459445,0.5097943610219741,0.5099093569042134
278000.0,0.5071320379018821,0.5069096019692355,0.5076837142519722,0.5097977754635287,0.5099112486085909
279000.0,0.5068749855703852,0.5068693879773064,0.5076737078427562,0.5097934908049091,0.5099202944248543
280000.0,0.5068569540547848,0.5068713874120315,0.5076741487252223,0.5097955812518437,0.5099265536222941
