step,cool-voice-980,balmy-mountain-979,eternal-wood-977,feasible-sunset-976,grateful-dawn-975
11000.0,0.625949413974658,0.627448746167976,0.6902203050848558,0.3131608354108938,0.3997236215345272
11200.0,0.625949413974658,0.627448746167976,0.6902203050848558,0.3131608354108938,0.3997236215345272
11400.0,0.625949413974658,0.627448746167976,0.6941779377367157,0.3131608354108938,0.4076927166992217
11600.0,0.625949413974658,0.6455961957366593,0.6892396216943858,0.3131608354108938,0.45901809882417927
11800.0,0.6300048910226148,0.6455961957366593,0.6892396216943858,0.3131608354108938,0.45901809882417927
12000.0,0.6300048910226148,0.6483204378843052,0.6927844066116314,0.3131608354108938,0.45901809882417927
12200.0,0.6300048910226148,0.6483204378843052,0.6927844066116314,0.3131608354108938,0.45901809882417927
12400.0,0.6300048910226148,0.6565702959035787,0.6927844066116314,0.3314314749636538,0.45901809882417927
12600.0,0.6300048910226148,0.6692116619606978,0.6927844066116314,0.3314314749636538,0.45998668776018076
12800.0,0.6300048910226148,0.6774503158329243,0.6927844066116314,0.3378904885660277,0.4686749413934208
13000.0,0.6300048910226148,0.6774503158329243,0.6927844066116314,0.3378904885660277,0.4686749413934208
13200.0,0.6261315821766166,0.6774503158329243,0.6927844066116314,0.3378904885660277,0.4686749413934208
13400.0,0.6621532465893993,0.6774503158329243,0.6927844066116314,0.3378904885660277,0.48848668146888036
13600.0,0.6703069095629286,0.6774503158329243,0.6973602886039987,0.3378904885660277,0.48848668146888036
13800.0,0.6703069095629286,0.6687474691820885,0.7261619631092404,0.3378904885660277,0.48848668146888036
14000.0,0.7733136074386646,0.6726157421738097,0.7261619631092404,0.3378904885660277,0.4893029436111571
14200.0,0.7733136074386646,0.6726157421738097,0.780338710386907,0.3378904885660277,0.4893029436111571
14400.0,0.7733136074386646,0.6773610744059271,0.780338710386907,0.3378904885660277,0.4893029436111571
14600.0,0.7789331154961414,0.6773610744059271,0.8254360535363352,0.3378904885660277,0.4893029436111571
14800.0,0.7789331154961414,0.6773610744059271,0.8011252342149673,0.3378904885660277,0.5039474036774292
15000.0,0.7789331154961414,0.6773610744059271,0.8011252342149673,0.35565968965290345,0.5039474036774292
15200.0,0.7789331154961414,0.7235920480948613,0.8195559717393592,0.3673579501602127,0.5188684487920313
15400.0,0.7789331154961414,0.7235920480948613,0.8195559717393592,0.36846787060317465,0.5239237592002137
15600.0,0.7789331154961414,0.7235920480948613,0.8195559717393592,0.36846787060317465,0.5278345516104996
15800.0,0.7962944032522933,0.7235920480948613,0.8195559717393592,0.36846787060317465,0.6170454413947504
16000.0,0.7962944032522933,0.7397132070435642,0.8195559717393592,0.36846787060317465,0.6218319716428183
16200.0,0.8246742998171922,0.7397132070435642,0.8318972632272815,0.36846787060317465,0.6218319716428183
16400.0,0.8272653781805032,0.7397132070435642,0.8318972632272815,0.36846787060317465,0.6218319716428183
16600.0,0.8532509962090833,0.7397132070435642,0.8318972632272815,0.3709371101968119,0.6218319716428183
16800.0,0.8607021713016252,0.7397132070435642,0.8318972632272815,0.38179324138468734,0.6218319716428183
17000.0,0.8607021713016252,0.7397132070435642,0.8210024906825055,0.420616663519444,0.6218319716428183
17200.0,0.8607021713016252,0.7397132070435642,0.8210024906825055,0.420616663519444,0.6218319716428183
17400.0,0.8607021713016252,0.7397132070435642,0.8614167569294021,0.4284127935463581,0.6218319716428183
17600.0,0.9425730587290224,0.7397132070435642,0.8717308916979413,0.4284127935463581,0.6173691076019419
17800.0,0.9862445710463529,0.7397132070435642,0.8717308916979413,0.4284127935463581,0.6426404704131116
18000.0,0.9862445710463529,0.7397132070435642,0.8753327118224163,0.4284127935463581,0.6426404704131116
18200.0,0.9954757860693352,0.7397132070435642,0.8753327118224163,0.4284127935463581,0.6426404704131116
18400.0,0.9954757860693352,0.7397132070435642,0.8753327118224163,0.4284127935463581,0.7029383808111717
18600.0,0.9954757860693352,0.7397132070435642,0.8753327118224163,0.48341660772632883,0.7775773149976805
18800.0,1.1092234733373085,0.7397132070435642,0.8753327118224163,0.48341660772632883,0.7775773149976805
19000.0,1.1092234733373085,0.7397132070435642,0.8753327118224163,0.4990711707344973,0.7775773149976805
19200.0,1.1092234733373085,0.757983178726876,0.8916540815893971,0.4990711707344973,0.7775773149976805
19400.0,1.1244454654897682,0.7763269681017556,0.8916540815893971,0.5042696322216269,0.7775773149976805
19600.0,1.1620794027845929,0.7736525344594555,0.8916540815893971,0.5042696322216269,0.7747709384106004
19800.0,1.1620794027845929,0.7756831404720423,0.8916540815893971,0.5042696322216269,0.7747709384106004
20000.0,1.1620794027845929,0.7811131962197213,0.8916540815893971,0.5326621549437585,0.7747709384106004
20200.0,1.1620794027845929,0.7809057516811174,0.8916540815893971,0.5326621549437585,0.7747709384106004
20400.0,1.1620794027845929,0.7908092605702538,0.8916540815893971,0.5326621549437585,0.7747709384106004
20600.0,1.1620794027845929,0.798236301256144,0.8984407920799179,0.5326621549437585,0.7747709384106004
20800.0,1.1620794027845929,0.798236301256144,0.8984407920799179,0.5326621549437585,0.7747709384106004
21000.0,1.1620794027845929,0.798236301256144,0.9110943908001776,0.5326621549437585,0.7747709384106004
21200.0,1.1620794027845929,0.798236301256144,0.9110943908001776,0.5726403739178617,0.7747709384106004
21400.0,1.1640926528134168,0.8111499189632472,0.9110943908001776,0.5726403739178617,0.7747709384106004
21600.0,1.1640926528134168,0.8200003839861842,0.9110943908001776,0.6407188376273791,0.7794121918715488
21800.0,1.1855895017888824,0.8216344389545751,0.9110943908001776,0.7180465950313307,0.8018342108991254
22000.0,1.1896602981813282,0.8216344389545751,0.9110943908001776,0.7180465950313307,0.8018342108991254
22200.0,1.1896602981813282,0.8885797594173076,0.9734864970781469,0.7302992790801489,0.8018342108991254
22400.0,1.2513316363718665,0.8942206908492623,0.9734864970781469,0.7578113111935845,0.8118269270276568
22600.0,1.2513316363718665,0.8942206908492623,1.0338588639865134,0.7755330133867275,0.8118269270276568
22800.0,1.2513316363718665,0.8942206908492623,1.0338588639865134,0.7702707721881514,0.8130625207556113
23000.0,1.2571638336573923,0.9076061771167424,1.0338588639865134,0.7702707721881514,0.8130625207556113
23200.0,1.3088860771953188,0.9076061771167424,1.0338588639865134,0.7738090669426438,0.8209732509520853
23400.0,1.350804067486527,0.9076061771167424,1.0388268187981677,0.7738090669426438,0.8209732509520853
23600.0,1.350804067486527,0.9101139206297418,1.0388268187981677,0.775033631344668,0.8209732509520853
23800.0,1.3587120459896007,0.9277099519379086,1.0388268187981677,0.775033631344668,0.829985825069633
24000.0,1.415521866570819,0.9277099519379086,1.0480456312178699,0.775033631344668,0.9844023896733654
24200.0,1.415521866570819,0.938833748659396,1.0480456312178699,0.775033631344668,1.0093842660899381
24400.0,1.4915929354086996,0.9418719866021692,1.0425734984077526,0.775033631344668,0.9780518103130316
24600.0,1.5752700261189836,0.9418719866021692,1.130561287941613,0.7799306037318476,0.9780518103130316
24800.0,1.5752700261189836,0.9418719866021692,1.19467021712533,0.7794518612030955,0.9780518103130316
25000.0,1.5752700261189836,0.9496449680886334,1.2319719245563876,0.7794518612030955,0.9780518103130316
25200.0,1.5752700261189836,0.9823831855853814,1.2363217145049918,0.7942578609453268,0.9780518103130316
25400.0,1.5752700261189836,1.0185575067645813,1.233977091753336,0.7942578609453268,0.9764801074784302
25600.0,1.5752700261189836,1.0185575067645813,1.233977091753336,0.7916268955749904,0.9764801074784302
25800.0,1.618895654549545,1.019838703118917,1.233977091753336,0.7916268955749904,0.9764801074784302
26000.0,1.7047625235729051,1.0321575945876955,1.273297305041866,0.7916268955749904,0.9764801074784302
26200.0,1.7125677751217863,1.0621141644863372,1.273297305041866,0.853761935934856,0.9764801074784302
26400.0,1.7125677751217863,1.0694881361014235,1.2693346291848795,0.8842896741574833,0.9764801074784302
26600.0,1.7125677751217863,1.0774730326797177,1.2693346291848795,0.8786184095064711,0.9764801074784302
26800.0,1.7125677751217863,1.1004651893505752,1.2693346291848795,1.0227007203940441,0.9764801074784302
27000.0,1.7197600742451726,1.096679364940136,1.2903122268681657,1.0227007203940441,0.9764801074784302
27200.0,1.7251401712237633,1.096679364940136,1.2903122268681657,1.0227007203940441,0.9830368897631259
27400.0,1.7251401712237633,1.096679364940136,1.2903122268681657,1.0227007203940441,1.00671257234506
27600.0,1.7251401712237633,1.1008788714637268,1.2903122268681657,1.0227007203940441,1.1174965821967338
27800.0,1.7251401712237633,1.1017492103267603,1.2932969754971801,1.0601682105886137,1.1271307949983778
28000.0,1.7818200966171513,1.112342328137367,1.2981520194277558,1.054875132091288,1.2067402197728954
28200.0,1.7818200966171513,1.000660636145252,1.299899182136173,1.0591045721861576,1.2067402197728954
28400.0,1.9480568754128054,0.9756803291660583,1.299899182136173,1.0591045721861576,1.2067402197728954
28600.0,1.9480568754128054,0.9756803291660583,1.299899182136173,1.0591045721861576,1.2172270979723858
28800.0,1.9944305366068495,0.9756803291660583,1.3170599528096134,1.0591045721861576,1.2477962175569464
29000.0,1.9944305366068495,0.9756803291660583,1.3170599528096134,1.048972584709416,1.3119426841643682
29200.0,1.9944305366068495,0.9483174877089633,1.3170599528096134,1.0519097383875928,1.3119426841643682
29400.0,2.043656200112932,0.9617555277981488,1.3170599528096134,1.0579064191892888,1.3119426841643682
29600.0,2.118845375903129,0.9617555277981488,1.3170599528096134,1.0685351564861716,1.3119426841643682
29800.0,2.118845375903129,0.9680323602425492,1.3950289489284877,1.144002788819912,1.3119426841643682
30000.0,2.173774160840599,0.9680323602425492,1.3950289489284877,1.1774379829358705,1.3334253916569043
30200.0,2.173774160840599,0.9865608177399999,1.447777646082687,1.1774379829358705,1.3411266869197425
30400.0,2.3068282677746015,0.9865608177399999,1.4669273580475242,1.2480104848545852,1.3343943037152
30600.0,2.368718114094711,0.9899043715165153,1.4669273580475242,1.2480104848545852,1.3343943037152
30800.0,2.3963882802629524,0.9922128638416821,1.4669273580475242,1.2480104848545852,1.386261723042934
31000.0,2.4598677283719916,0.9954016613048146,1.4895205698462517,1.3140409377075137,1.392106696345818
31200.0,2.5223475102582418,0.9954016613048146,1.5060109047836105,1.4711590610693006,1.392106696345818
31400.0,2.5971588227486606,0.9954016613048146,1.5509586192423572,1.5216531013314145,1.392106696345818
31600.0,2.588670603259675,0.9954016613048146,1.5509586192423572,1.5314136264702571,1.392106696345818
31800.0,2.588670603259675,0.9954016613048146,1.5696830933219346,1.5314136264702571,1.392106696345818
32000.0,2.588670603259675,0.9954016613048146,1.5696830933219346,1.5814687266814067,1.392106696345818
32200.0,2.588670603259675,1.0019287215464554,1.5696830933219346,1.6256178040626743,1.5621478378188893
32400.0,2.621878035330389,1.0060283813840267,1.5696830933219346,1.6473938785966398,1.671816706624982
32600.0,2.621878035330389,1.0060283813840267,1.5696830933219346,1.6473938785966398,1.7335214519174706
32800.0,2.621878035330389,1.0060283813840267,1.5696830933219346,1.6536038381798719,1.7383646977135403
33000.0,2.621512690736358,1.0310626486578487,1.5696830933219346,1.6515318796125502,1.7383646977135403
33200.0,2.621512690736358,1.0310626486578487,1.5768612824199635,1.6515318796125502,1.7387946938775418
33400.0,2.621512690736358,1.0310626486578487,1.5915618297119105,1.6753001964103031,1.7387946938775418
33600.0,2.621512690736358,1.0398978978905795,1.5915618297119105,1.6753001964103031,1.7387946938775418
33800.0,2.621512690736358,1.0398978978905795,1.5915618297119105,1.6844259094330007,1.7387946938775418
34000.0,2.621512690736358,1.0398978978905795,1.613118341689053,1.6844259094330007,1.7387946938775418
34200.0,2.621512690736358,1.0398978978905795,1.6144872526172036,1.6844259094330007,1.7387946938775418
34400.0,2.621512690736358,1.0398978978905795,1.738896671637253,1.6844259094330007,1.7702984038102598
34600.0,2.621512690736358,1.0398978978905795,1.7575663733326918,1.6844259094330007,1.966833400284028
34800.0,2.621512690736358,1.0398978978905795,1.7539375762408027,1.6844259094330007,2.111637201966879
35000.0,2.626834547553904,1.0398978978905795,1.787776745092596,1.6844259094330007,2.111637201966879
35200.0,2.626834547553904,1.0398978978905795,1.8033383828731693,1.6764714270646581,2.111637201966879
35400.0,2.626834547553904,1.0458874022417066,1.8179469700950248,1.7049217560197691,2.111637201966879
35600.0,2.626834547553904,1.0458874022417066,1.8179469700950248,1.6888363857705664,2.111637201966879
35800.0,2.626834547553904,1.1211177357026498,1.9185981113577681,1.7017051975967004,2.111637201966879
36000.0,2.6342293555214833,1.119528811531775,1.9185981113577681,1.7017051975967004,2.111637201966879
36200.0,2.6360508438018075,1.1431023946474936,1.9185981113577681,1.7017051975967004,2.183680923800025
36400.0,2.6360508438018075,1.1431023946474936,1.9284689265455248,1.8049956867586843,2.183680923800025
36600.0,2.6360508438018075,1.1431023946474936,1.991884128231229,1.8049956867586843,2.183680923800025
36800.0,2.6360508438018075,1.1431023946474936,1.9883942117962894,1.8049956867586843,2.183680923800025
37000.0,2.686986781846506,1.1431023946474936,1.986245408275392,1.808713776622273,2.2389573986763605
37200.0,2.686986781846506,1.1664507133436115,1.986245408275392,1.8775997210294353,2.2389573986763605
37400.0,2.686986781846506,1.1664507133436115,2.020073344790015,1.8775997210294353,2.2389573986763605
37600.0,2.686986781846506,1.1905512331902681,2.027673212519483,1.9227136570439038,2.27069741878851
37800.0,2.686986781846506,1.1906324741735226,2.0770932661455754,1.9624573595510684,2.27069741878851
38000.0,2.686986781846506,1.1915300506673758,2.0770932661455754,2.1179865243973937,2.27069741878851
38200.0,2.686986781846506,1.2377159201848407,2.093616791056065,2.1179865243973937,2.2864256279273123
38400.0,2.686986781846506,1.2377159201848407,2.093616791056065,2.1179865243973937,2.2895763673930567
38600.0,2.686986781846506,1.2377159201848407,2.093495436712952,2.1768519657418017,2.3014133033452935
38800.0,2.768757154769929,1.2712636737017635,2.093495436712952,2.1768519657418017,2.3014133033452935
39000.0,2.768757154769929,1.3518643505070924,2.114452486674037,2.1925757711067964,2.2915476171110676
39200.0,2.768757154769929,1.3518643505070924,2.114452486674037,2.1925757711067964,2.319546299959664
39400.0,2.872905540858416,1.3515816524012294,2.114452486674037,2.200205788163987,2.314103544844154
39600.0,2.9841014364673963,1.3515816524012294,2.114452486674037,2.200205788163987,2.416136099699951
39800.0,2.9274551000656945,1.3515816524012294,2.13303682461485,2.26557432063188,2.5132085644423774
40000.0,2.9274551000656945,1.3515816524012294,2.13303682461485,2.3376358628154694,2.513541796362301
40200.0,2.9382849459317377,1.3515816524012294,2.13303682461485,2.3403880597565694,2.513541796362301
40400.0,2.9765396985534682,1.3515816524012294,2.13303682461485,2.3403880597565694,2.513541796362301
40600.0,2.999613352385266,1.3515816524012294,2.13303682461485,2.348672864894767,2.537551447521422
40800.0,3.0623128304200673,1.3736370269563003,2.13303682461485,2.334817211821367,2.5376643264953236
41000.0,3.232490451996149,1.3736370269563003,2.13303682461485,2.334817211821367,2.5376643264953236
41200.0,3.262601356979891,1.3736370269563003,2.13303682461485,2.334817211821367,2.562956836855457
41400.0,3.316195077162347,1.3750936553991908,2.1695792914270156,2.334817211821367,2.601155526984942
41600.0,3.316195077162347,1.3750936553991908,2.2052894298120624,2.334817211821367,2.601155526984942
41800.0,3.316195077162347,1.3750936553991908,2.2052894298120624,2.334817211821367,2.601155526984942
42000.0,3.316195077162347,1.385693658936523,2.2052894298120624,2.3845093745615387,2.6119284112022796
42200.0,3.457209048944202,1.40124800101956,2.2052894298120624,2.390876133869493,2.6500052962064835
42400.0,3.457209048944202,1.4373892541546271,2.210688728123407,2.390876133869493,2.6811715201317425
42600.0,3.505991607149612,1.438171288361498,2.2273274112932846,2.4396691419637113,2.6811715201317425
42800.0,3.505991607149612,1.438171288361498,2.2273274112932846,2.4382886308099887,2.681776148371035
43000.0,3.505991607149612,1.4633947717819422,2.2299699064770735,2.4382886308099887,2.681776148371035
43200.0,3.505991607149612,1.4899365008155974,2.2299699064770735,2.45367400143099,2.71435053775385
43400.0,3.505991607149612,1.4956875405502932,2.2299699064770735,2.45367400143099,2.71435053775385
43600.0,3.505991607149612,1.4956875405502932,2.2299699064770735,2.492349231432885,2.71435053775385
43800.0,3.505991607149612,1.4956875405502932,2.2299699064770735,2.492349231432885,2.6750921149741957
44000.0,3.5382491826504214,1.5303132357618505,2.2299699064770735,2.492349231432885,2.6750921149741957
44200.0,3.646022649746047,1.5400808952163545,2.2299699064770735,2.5032848583978207,2.6750921149741957
44400.0,3.646022649746047,1.540376938216292,2.2299699064770735,2.5061606866282764,2.681534567022444
44600.0,3.8309038840487295,1.540376938216292,2.227374881879536,2.509917603939133,2.701725983816502
44800.0,3.908774396699432,1.5669617176047452,2.34944622980184,2.521898745087437,2.701725983816502
45000.0,3.908774396699432,1.5943536031035979,2.34944622980184,2.521898745087437,2.701725983816502
45200.0,3.908774396699432,1.5943536031035979,2.34944622980184,2.5238107769363713,2.701725983816502
45400.0,3.908774396699432,1.5981191525766218,2.34944622980184,2.528794618860628,2.701725983816502
45600.0,3.908774396699432,1.5968622964567343,2.34944622980184,2.5311724788258796,2.707445639009643
45800.0,3.958429953313588,1.5968622964567343,2.34944622980184,2.5534443938277747,2.7196093834161013
46000.0,3.958429953313588,1.5968622964567343,2.34944622980184,2.762693775900487,2.7196093834161013
46200.0,4.478206377157518,1.5944943593103893,2.34944622980184,2.7774447137672835,3.0271489744623983
46400.0,4.478206377157518,1.5944943593103893,2.34944622980184,3.132192860717788,3.0271489744623983
46600.0,4.478206377157518,1.5944943593103893,2.34944622980184,3.380130231107896,3.0271489744623983
46800.0,4.478206377157518,1.5944943593103893,2.34944622980184,3.444274862183735,3.16699701506879
47000.0,4.529440197068862,1.5944943593103893,2.34944622980184,3.444274862183735,3.170792839756854
47200.0,4.8613334845622775,1.5944943593103893,2.34944622980184,3.444274862183735,3.170792839756854
47400.0,4.8613334845622775,1.5944943593103893,2.34944622980184,3.478618311670715,3.2447161032850613
47600.0,4.8613334845622775,1.5944943593103893,2.415498056034343,3.478618311670715,3.2447161032850613
47800.0,5.379066832403637,1.6103705562040118,2.4925038616063517,3.567286911028737,3.2447161032850613
48000.0,5.379066832403637,1.608827938967134,2.4925038616063517,3.567286911028737,3.2447161032850613
48200.0,5.379066832403637,1.611696715994975,2.4925038616063517,3.5751073460322225,3.427523415829026
48400.0,5.619134949833894,1.611696715994975,2.4925038616063517,3.656975604716372,3.5263234400131402
48600.0,5.619134949833894,1.6204844007823254,2.4925038616063517,3.732817434957185,3.5263234400131402
48800.0,5.619134949833894,1.6292300511563766,2.536810596141076,3.732817434957185,3.5263234400131402
49000.0,5.657883130504844,1.6411434016480708,2.5474705702695477,3.732817434957185,3.5263234400131402
49200.0,5.657883130504844,1.6435992999932403,2.5474705702695477,3.7999341941705236,3.5655707335918727
49400.0,5.657883130504844,1.6435992999932403,2.5474705702695477,3.8817130022592585,3.5655707335918727
49600.0,5.859795687833545,1.6435992999932403,2.5474705702695477,3.944426601030729,3.5655707335918727
49800.0,6.186303077979664,1.6435992999932403,2.6059496908922686,3.944426601030729,3.899796195747961
50000.0,6.186303077979664,1.6435992999932403,2.6059496908922686,3.944426601030729,3.9467026891283163
50200.0,6.308193562885978,1.6519070330096044,2.708696593861591,3.944426601030729,4.051909471159195
50400.0,6.308193562885978,1.6533633311563323,2.708696593861591,3.9538718729615705,4.051909471159195
50600.0,6.315252680847016,1.6533633311563323,2.708696593861591,3.9538718729615705,4.051909471159195
50800.0,6.317148552501647,1.6533633311563323,2.708696593861591,3.9538718729615705,4.051909471159195
51000.0,6.370988271198124,1.6533633311563323,2.7044216782702994,3.9559337127817207,4.413574279000224
51200.0,6.420454759226676,1.654667755990659,2.85068462314907,3.9559337127817207,4.93051955569063
51400.0,6.727966608571569,1.654667755990659,2.8538765003908644,3.9559337127817207,4.92506306969609
51600.0,6.727966608571569,1.656417703575361,2.8538765003908644,4.052469898401662,5.038578477564033
51800.0,6.839358305723868,1.656417703575361,2.8538765003908644,4.052469898401662,5.038578477564033
52000.0,6.853126779058684,1.6575583651420034,2.848451674760407,4.052469898401662,5.038578477564033
52200.0,7.044591437348819,1.6988375989655269,2.848451674760407,4.060095908811643,5.091296267398663
52400.0,7.044591437348819,1.7338841590469514,2.890662978653709,4.234611734738657,5.091296267398663
52600.0,7.331325229082756,1.7338841590469514,2.8938232218938174,4.234611734738657,5.10844548432927
52800.0,7.591197648435026,1.7338841590469514,2.8931391752869224,4.315045099415548,5.207355585827836
53000.0,7.591197648435026,1.7338841590469514,2.8925365230383058,4.356057276379149,5.2911435172625305
53200.0,7.591197648435026,1.7298372064983558,2.8925365230383058,4.402000657706468,5.2911435172625305
53400.0,7.591197648435026,1.7319574872850347,2.939326406389527,4.403375728630594,5.2911435172625305
53600.0,7.591197648435026,1.7492274520745108,2.939326406389527,4.484229499260468,5.428561886713496
53800.0,7.648310940231369,1.773832902158191,2.9555771667496913,4.508316248094568,5.428561886713496
54000.0,7.846172746358752,1.8458828461845613,2.9555771667496913,4.508316248094568,5.428561886713496
54200.0,8.23853672144682,1.8655516543149853,3.013370322056724,4.508316248094568,5.428561886713496
54400.0,8.23853672144682,1.8655516543149853,3.0749241951030513,4.508316248094568,5.52537947738683
54600.0,8.23853672144682,1.8765863216636185,3.0749241951030513,4.508316248094568,5.535666795358548
54800.0,8.286762074686909,1.8765863216636185,3.0749241951030513,4.518746937624253,5.535666795358548
55000.0,8.286762074686909,1.8882210058440292,3.0749241951030513,4.674388950113131,5.535666795358548
55200.0,8.469642480231332,1.899147396258496,3.0749241951030513,4.811264087793833,5.618398825924473
55400.0,8.566044721414837,1.9159128486854469,3.0749241951030513,4.833379882289197,5.751047425023394
55600.0,8.566044721414837,1.9169254675425194,3.0749241951030513,4.87992180032154,5.751047425023394
55800.0,8.566044721414837,1.9169254675425194,3.0749241951030513,4.919007207672964,5.796511771607603
56000.0,8.566044721414837,1.9224880390419474,3.0749241951030513,4.919007207672964,5.796511771607603
56200.0,8.559350338816202,1.9224880390419474,3.0749241951030513,4.919007207672964,5.796511771607603
56400.0,8.559350338816202,1.945182906964785,3.1633060401718556,4.926663044527004,5.826400455214021
56600.0,8.559350338816202,1.9357623777828254,3.230417472495383,4.926663044527004,5.826400455214021
56800.0,8.559350338816202,1.9247388746070961,3.2647915488979735,4.931031739863334,5.826400455214021
57000.0,8.559350338816202,1.930114286919504,3.270402371604863,4.931031739863334,5.841882216702727
