step,scarlet-salad-1226,easy-frost-1225,major-music-1224,valiant-wildflower-1223,generous-durian-1222
152800,0.5318493531085883,0.4793102906085883,0.4535488770343695,0.42008330086249457,0.42317167976874454
153000,0.5318096802570258,0.4793743775226508,0.4532665894367133,0.41965300301093206,0.4224621460773383
153200,0.5315441773273383,0.4792767212726508,0.4530560181476508,0.419323413167182,0.42206083992499455
153400,0.5312542603351508,0.4789257691242133,0.4531140015460883,0.4192272827960883,0.4217388794757758
153600,0.5310070679523383,0.4787823365070258,0.4530316040851508,0.419018237385932,0.4214062378742133
153800,0.5311016724445258,0.47864348152655706,0.4529064820148383,0.41892058113593206,0.4212628052570258
154000,0.531286303792182,0.4783428833820258,0.4527874634601508,0.41890227058905705,0.4212719605304633
154200,0.531316821370307,0.4783978150226508,0.4526135132648383,0.4188000367023383,0.4212902710773383
154400,0.5316372559406195,0.4783520386554633,0.4525524781085883,0.4187908814289008,0.4210949585773383
154600,0.5317043946124945,0.47838408211249456,0.4522350952960883,0.4182263062335883,0.4206921265460883
154800,0.5317623780109321,0.47882353523749455,0.4522839234210883,0.41813017586249457,0.42055632332343207
155000,0.531237475667182,0.47924162605780707,0.4521740601398383,0.4181194947101508,0.42035490730780706
155200,0.5309673951007758,0.47935454109686954,0.45219389656561954,0.4182079956867133,0.41979948738593204
155400,0.5303570435382758,0.47942167976874456,0.4523388550617133,0.4183148072101508,0.4192608521320258
155600,0.5302715943195258,0.47967802742499455,0.4523785279132758,0.4184124634601508,0.4190319702960883
155800,0.5302838013507758,0.47943083504218204,0.4524853394367133,0.4176800415851508,0.41870695808905706
156000,0.5302075074054633,0.4790936158039008,0.4524182007648383,0.4174267456867133,0.41844145515936954
156200,0.5298046753742133,0.4786205933429633,0.4522442505695258,0.4171398804523383,0.41816984871405705
156400,0.5293316529132758,0.47809416512030706,0.4523174927570258,0.41690336922186955,0.4181774781085883
156600,0.5285931275226508,0.47815520027655706,0.4522106812335883,0.4167492554523383,0.4180889771320258
156800,0.5279461548664008,0.47825590828436954,0.45220305183905707,0.4164715454914008,0.4180523560382758
157000,0.5273602173664008,0.47817045906561956,0.45234648445624454,0.4162579224445258,0.4179882691242133
157200,0.5267895386554633,0.47805144051093207,0.45244719246405707,0.4161343262531195,0.4178051636554633
157400,0.5264935181476508,0.47827727058905706,0.45253874519843207,0.41631132820624456,0.4175396607257758
157600,0.5258587525226508,0.47819487312811954,0.45224882820624457,0.41654021004218206,0.4174511597492133
157800,0.5254376099445258,0.47806669929999457,0.45194975594061954,0.4166226075031195,0.4173992798664008
158000,0.5252178833820258,0.47786833504218207,0.4519619629718695,0.41671110847968207,0.4173718140460883
158200,0.5246731446124946,0.47751738289374457,0.45200163582343206,0.416668383870307,0.417278735432807
158400,0.5244381592609321,0.4771893189289008,0.45195585945624456,0.416546313557807,0.41719633797186956
158600,0.5242306397296821,0.47705046394843204,0.4515606568195258,0.41647612312811955,0.41715971687811954
158800,0.5240765259601508,0.47696501472968206,0.4514507935382758,0.41640593269843207,0.41702543953436955
159000,0.5240582154132758,0.47704130867499456,0.4513622925617133,0.4162396118976508,0.4167858765460883
159200,0.5239758179523383,0.47696196297186955,0.4512585327960883,0.4162060425617133,0.4163891480304633
159400,0.5238567993976508,0.47690703133124457,0.4509960816242133,0.41612822273749456,0.4162029908039008
159600,0.523876635823432,0.476665942464057,0.4503979370929633,0.41581999519843205,0.4159557984210883
159800,0.5238857910968695,0.47625090340155707,0.4501293824054633,0.4155834839679633,0.41543852547186955
160000,0.5239773438312445,0.47607390144843204,0.4498760865070258,0.4151653931476508,0.4151776001789008
160200,0.5240826294757758,0.47610441902655704,0.4497570679523383,0.41481596687811956,0.4148907349445258
160400,0.5245342896320258,0.47575957039374456,0.4494610474445258,0.4146862671710883,0.41475493172186956
160600,0.5247265503742133,0.47544829109686954,0.4490399048664008,0.4143841431476508,0.4143841431476508
160800,0.5253552124835883,0.4754650757648383,0.44840361336249457,0.41415373543280704,0.4144177124835883
161000,0.5256024048664008,0.47545134285468205,0.4479687378742133,0.4141094849445258,0.4143871949054633
161200,0.5253735230304633,0.47566496590155705,0.4477215454914008,0.4139935181476508,0.4145367310382758
161400,0.525304858479682,0.4755749390460883,0.4474346802570258,0.4140209839679633,0.4141400025226508
161600,0.5249890015460883,0.47624479988593205,0.44700896004218205,0.41383940437811956,0.4139019654132758
161800,0.5247296021320258,0.47680632332343204,0.4467602417804633,0.4134960816242133,0.41397062996405704
162000,0.5245892212726508,0.47726713875311955,0.4466534302570258,0.4136120484210883,0.4140057251789008
162200,0.5245403931476508,0.4773205445148383,0.4463757202960883,0.4133892701007758,0.41384245613593207
162400,0.5240917847492133,0.4774487183429633,0.4460217163898383,0.41330534676093206,0.4137234375812445
162600,0.5233380005695258,0.4775646851398383,0.44611479500311957,0.4129406617023383,0.413616626057807
162800,0.5229656861164008,0.4775585816242133,0.44607817390936955,0.4127758667804633,0.41316496590155705
163000,0.5224651978351508,0.4778057740070258,0.44588591316718207,0.4124554322101508,0.41292387703436956
163200,0.5224743531085883,0.47767912605780705,0.4458935425617133,0.4122234986164008,0.41278044441718204
163400,0.5225506470539008,0.4771923706867133,0.4458691284992133,0.41175810554999454,0.41284147957343204
163600,0.5223736451007758,0.4771832154132758,0.44592558601874455,0.41128813484686955,0.41258818367499456
163800,0.5216015503742133,0.4771923706867133,0.44596220711249457,0.41106535652655707,0.4123516724445258
164000,0.5212856934406196,0.4774609253742133,0.44634978035468204,0.41095244148749455,0.4122051880695258
164200,0.5207867310382758,0.4773419068195258,0.4465298340656195,0.4108242676593695,0.41180998543280706
164400,0.5204815552570258,0.47713591316718207,0.4466519043781195,0.41061369637030704,0.4117260620929633
164600,0.5199902222492133,0.47725493172186956,0.44681669929999457,0.41036040047186956,0.4115704224445258
164800,0.5198040650226508,0.47728544929999456,0.4466442749835883,0.4102551148273383,0.41137663582343204
165000,0.5197949097492133,0.47695891121405704,0.446545092854682,0.4100659058429633,0.41105620125311954
165200,0.5196636841632758,0.47665678719061955,0.446423022542182,0.4097454712726508,0.4108776734210883
165400,0.5197582886554633,0.47664152840155705,0.4461773560382758,0.4095730469562445,0.4108990357257758
165600,0.5196484253742133,0.47680021980780707,0.44590727547186954,0.40935332039374456,0.41084562996405705
165800,0.5194958374835883,0.477032153401557,0.4456280396320258,0.40928923347968205,0.4106884644367133
166000,0.5196179077960883,0.47709624031561954,0.4451092408039008,0.4091168091632758,0.41042448738593207
166200,0.5192883179523383,0.4769482300617133,0.4449536011554633,0.4090161011554633,0.4103558228351508
166400,0.5188000367023383,0.47679716804999456,0.4445461914874945,0.4086620972492133,0.41066557625311956
166600,0.5186382935382758,0.4766125367023383,0.44427458504218204,0.408428637776557,0.41104704597968206
166800,0.5186566040851508,0.4765896485187445,0.4439465210773383,0.4083630249835883,0.41115385750311956
167000,0.5186199829914008,0.47693449715155706,0.4439190552570258,0.40809904793280705,0.411114184651557
167200,0.5186901734210883,0.4770580933429633,0.4439709351398383,0.4078777954914008,0.4111035034992133
167400,0.5182140992023383,0.47700468758124454,0.4438641236164008,0.4082256958820258,0.411083667073432
167600,0.5182507202960883,0.47683073738593207,0.4435894654132758,0.4082958863117133,0.41121489265936956
167800,0.5182751343585883,0.47722441414374456,0.4434612915851508,0.40790678719061957,0.4114453003742133
168000,0.5182125733234321,0.47734343269843205,0.44291655281561954,0.4074474976398383,0.4115429566242133
168200,0.5180691407062445,0.477367846760932,0.44271818855780704,0.40706145027655705,0.4116314576007758
168400,0.518200366292182,0.47745634773749457,0.44289519051093207,0.4068005249835883,0.41158415535468207
168600,0.5183865235187446,0.477398364339057,0.4431423828937445,0.406536547932807,0.4114849732257758
168800,0.5184734986164008,0.47730070808905706,0.4433254883624945,0.40660673836249456,0.4114239380695258
169000,0.5186291382648383,0.47709929207343205,0.44352995613593205,0.40671049812811955,0.4113964722492133
169200,0.5181835816242133,0.4769665406085883,0.44360930183905706,0.40672575691718205,0.4112469361164008
169400,0.5180706665851508,0.4770916626789008,0.44365202644843205,0.4067303345539008,0.4111218140460883
169600,0.5177105591632758,0.4768109009601508,0.44371306160468205,0.4063976929523383,0.41082731941718204
169800,0.5172634766437445,0.4764843628742133,0.44371000984686954,0.40611540535468205,0.41070830086249455
170000,0.5171642945148383,0.4763867066242133,0.44375578621405704,0.4060955689289008,0.41077238777655706
170200,0.5171520874835883,0.4764599488117133,0.44399382332343207,0.4060986206867133,0.4109478638507758
170400,0.5173168824054633,0.4765453980304633,0.44412504890936955,0.40554777840155704,0.4112225220539008
170600,0.5174938843585883,0.4767651245929633,0.44381987312811955,0.40523649910468207,0.4114239380695258
170800,0.5177410767414008,0.4766216919757758,0.44382597664374457,0.40483977058905707,0.4115948365070258
171000,0.5178173706867133,0.4762249634601508,0.443798510823432,0.4042858765460883,0.4114117310382758
171200,0.5174755738117133,0.4761089966632758,0.4437390015460883,0.40402800301093206,0.4113598511554633
171400,0.5171520874835883,0.4760845826007758,0.44348723152655706,0.40392424324530707,0.4114330933429633
171600,0.5166271851398383,0.4752148316242133,0.4433392212726508,0.4038281128742133,0.4114697144367133
171800,0.5159832642414008,0.4746868775226508,0.4432659790851508,0.40378691414374457,0.4113781617023383
172000,0.5160565064289008,0.4744763062335883,0.4431896851398383,0.40371977547186955,0.4110119507648383
172200,0.5159435913898383,0.4742901490070258,0.4430203125812445,0.4037426636554633,0.41089750984686957
172400,0.5154827759601508,0.4740002320148383,0.44258085945624454,0.4035809204914008,0.4106579468585883
172600,0.5153576538898383,0.4738995240070258,0.4423840210773383,0.4035046265460883,0.4104534790851508
172800,0.5152020142414008,0.4737469361164008,0.4423290894367133,0.40355498054999456,0.410442797932807
173000,0.5153515503742133,0.4738110230304633,0.4427807495929633,0.403698413167182,0.41073576668280704
173200,0.5152050659992133,0.47385222176093206,0.4430187867023383,0.4038052246906195,0.4108654663898383
173400,0.5146435425617133,0.4734936402179633,0.4435162232257758,0.4037396118976508,0.4110241577960883
173600,0.5143261597492133,0.4733776734210883,0.4437756226398383,0.40358549812811956,0.4111157105304633
173800,0.5139156983234321,0.47295500496405707,0.44387175301093207,0.40365568855780704,0.4111614868976508
174000,0.5140682862140571,0.4725598023273383,0.4438915894367133,0.40355498054999456,0.4112042115070258
174200,0.5139019654132758,0.4722973511554633,0.4438137696124945,0.4033917115070258,0.4112103150226508
174400,0.5140164063312446,0.4719982788898383,0.4433666870929633,0.4033398316242133,0.41112639168280707
174600,0.5144329712726508,0.4718334839679633,0.443249194417182,0.4030712769367133,0.4109570191242133
174800,0.5144894287921821,0.4722485230304633,0.44354216316718204,0.4026135132648383,0.4106213257648383
175000,0.5144116089679633,0.4726727173664008,0.4433331177570258,0.4021496460773383,0.41047026375311957
175200,0.5145611451007758,0.4729473755695258,0.4432507202960883,0.4018841431476508,0.4103283570148383
175400,0.5146649048664008,0.4730633423664008,0.443005053792182,0.40174833992499454,0.4101238892414008
175600,0.5150189087726508,0.4731304810382758,0.44292570808905707,0.4017300293781195,0.4099377320148383
175800,0.5151043579914008,0.4729870484210883,0.44259917000311955,0.40196806648749456,0.40977446297186954
176000,0.5151074097492133,0.4725872681476508,0.4423184082843695,0.4017071411945258,0.40974394539374454
176200,0.5149731324054633,0.472332446370307,0.4421353028156195,0.4020123169757758,0.40960051277655707
176400,0.514788501057807,0.47197233894843205,0.44213835457343204,0.4021160767414008,0.409557788167182
176600,0.5147488282062446,0.47161833504218204,0.442150561604682,0.40210844734686957,0.40970122078436955
176800,0.514867846760932,0.47168242195624455,0.44222075203436956,0.40218474129218207,0.40962492683905705
177000,0.514849536214057,0.47182585457343207,0.44191252449530705,0.40228544929999455,0.40951811531561955
177200,0.514623706135932,0.47208220222968206,0.44188200691718205,0.40227019051093205,0.40907561043280705
177400,0.514599292073432,0.47235075691718204,0.44190947273749454,0.40222441414374455,0.4090191529132758
177600,0.5144955323078071,0.47260100105780706,0.44207731941718204,0.40218474129218207,0.4089092896320258
177800,0.514391772542182,0.47272001961249455,0.4417645142414008,0.4018017456867133,0.4088818238117133
178000,0.5143673584796821,0.47233549812811954,0.44158293465155707,0.4018078492023383,0.40850798347968204
178200,0.5143520996906196,0.472057788167182,0.44146086433905707,0.4017910645343695,0.4079418824054633
178400,0.5141537354328071,0.47177397469061955,0.44178740242499454,0.4017010376789008,0.4075146363117133
178600,0.5136410401203071,0.4713970826007758,0.44209257820624454,0.4016705201007758,0.4070660279132758
178800,0.5134609864093695,0.4711529419757758,0.44214750984686957,0.4019268677570258,0.40670744637030704
179000,0.5132061646320258,0.4708813355304633,0.4419216797687445,0.4021771118976508,0.40654265144843205
179200,0.5129131958820258,0.4707562134601508,0.44203459480780705,0.4022900269367133,0.40637175301093204
179400,0.5129559204914008,0.4705456421710883,0.44183623054999455,0.4020947144367133,0.4060284302570258
179600,0.5128979370929633,0.47012602547186955,0.44165617683905706,0.40196501472968205,0.4058209107257758
179800,0.5129009888507758,0.46994902351874457,0.44160429695624454,0.40165678719061954,0.4056469605304633
180000,0.5131146118976508,0.46945463875311955,0.44135405281561957,0.40133635262030704,0.40517241219061956
180200,0.5124447510578071,0.46910063484686954,0.44139677742499456,0.40116850594061954,0.40536467293280704
180400,0.512157885823432,0.4686474488117133,0.44151274422186954,0.40108610847968207,0.40525786140936954
180600,0.512121264729682,0.4682781861164008,0.4414196656085883,0.4010586426593695,0.4052288697101508
180800,0.512163989339057,0.4680126831867133,0.4413525269367133,0.40107084969061957,0.4053631470539008
181000,0.5121304200031196,0.46750456551093206,0.4414349243976508,0.4008770630695258,0.4054302857257758
181200,0.5120541260578071,0.46718107918280705,0.4413860962726508,0.4007641480304633,0.4054211304523383
181400,0.5120236084796821,0.46692778328436957,0.4413799927570258,0.4005703614093695,0.4053265259601508
181600,0.5120388672687446,0.46679655769843204,0.44122282722968204,0.4005230591632758,0.4053265259601508
181800,0.511724536214057,0.46684233406561954,0.4411587403156195,0.4004955933429633,0.4053234742023383
182000,0.5111614868976508,0.46679655769843204,0.4405789063312445,0.4003872559406195,0.40523649910468207
182200,0.5106136963703071,0.46690642097968205,0.440594165120307,0.4003567383624945,0.4051785157062445
182400,0.5101895020343695,0.46693999031561956,0.44062163094061957,0.4002667115070258,0.40489775398749456
182600,0.5099514649249945,0.46703459480780707,0.4406094239093695,0.3999645874835883,0.4048016236164008
182800,0.5096127198078071,0.467205493245307,0.4402020142414008,0.3994290039874946,0.40476958015936954
183000,0.5092404053546821,0.46732451179999457,0.43996245125311956,0.39897581795233833,0.40458952644843205
183200,0.5088772461749945,0.46709562996405707,0.43979460457343206,0.39864470222968207,0.4049954102374945
183400,0.5088802979328071,0.46699797371405705,0.43984343269843207,0.39829527596015085,0.4052105591632758
183600,0.5089687989093695,0.4669766114093695,0.440044848714057,0.3980419800617133,0.40536467293280704
183800,0.5090176270343696,0.4669964478351508,0.44025542000311957,0.39769713142890084,0.4052746460773383
184000,0.509008471760932,0.46693693855780705,0.44038664558905705,0.39731566170233834,0.4052349732257758
184200,0.508990161214057,0.46701018074530704,0.44054533699530707,0.3969280884601508,0.405041186604682
184400,0.5088650391437446,0.46674162605780706,0.44063688972968207,0.39649473885077585,0.40505949715155704
184600,0.5086605713703071,0.4663357422687445,0.44077421883124457,0.39609801033515085,0.40505034187811956
184800,0.5086453125812446,0.4660290406085883,0.44071928719061954,0.39580198982733833,0.4050060913898383
185000,0.5085598633624946,0.46572844246405704,0.440350024495307,0.3953579590656196,0.4047222779132758
185200,0.508221118245307,0.4655529663898383,0.44014555672186956,0.39482847908515084,0.4046276734210883
185400,0.5081631348468696,0.465069262776557,0.4403042481281195,0.3945065186359321,0.4047131226398383
185600,0.5079891846515571,0.46486479500311956,0.4403057740070258,0.3943386719562446,0.4046826050617133
185800,0.507635180745307,0.4645367310382758,0.44021879890936955,0.39405180672186957,0.40455900887030705
186000,0.5073391602374946,0.46443449715155705,0.44020659187811956,0.3939205811359321,0.40422636726874456
186200,0.507146899495307,0.4641583130695258,0.44011809090155707,0.3938412354328071,0.4040875122882758
186400,0.5067761109210883,0.4641003296710883,0.43997160652655704,0.3936123535968696,0.4040386841632758
186600,0.5067425415851508,0.46383024910468207,0.43994719246405706,0.3934353516437446,0.40403105476874457
186800,0.5066784546710883,0.4637951538898383,0.4396465943195258,0.3931454346515571,0.40398222664374456
187000,0.5066662476398383,0.4636028931476508,0.43970305183905706,0.39298521736640085,0.4038372681476508
187200,0.5062420533039008,0.46356779793280706,0.44000212410468204,0.39282042244452586,0.403789965901557
187400,0.5054638550617133,0.4635662720539008,0.4398327515460883,0.3927029297687446,0.4036938355304633
187600,0.5046856568195258,0.463573901448432,0.4396252320148383,0.39257323006171335,0.40364653328436956
187800,0.5043347046710883,0.463482348714057,0.4393261597492133,0.3926251099445258,0.403484790120307
188000,0.5041134522296821,0.46336943367499456,0.4392040894367133,0.39276549080390083,0.4033978150226508
188200,0.5039761231281196,0.463085620198432,0.4388500855304633,0.39276854256171334,0.4035473511554633
188400,0.5038189576007758,0.4629742310382758,0.4384319947101508,0.39278685310858835,0.40342680672186954
188600,0.5038647339679633,0.4630322144367133,0.4381878540851508,0.3926754639484321,0.4032559082843695
188800,0.5039501831867133,0.4625256226398383,0.43791777351874456,0.39258696297186957,0.4031628296710883
189000,0.5040600464679633,0.46237761238593206,0.4378002808429633,0.3926113770343696,0.4029522583820258
189200,0.5042217896320258,0.4621838257648383,0.4375683472492133,0.3925991700031196,0.4029186890460883
189400,0.5041943238117133,0.4620953247882758,0.43750578621405706,0.3926144287921821,0.4027630493976508
189600,0.5038448975421821,0.4619457886554633,0.43688322762030707,0.39248472908515086,0.4024822876789008
189800,0.5032681153156195,0.4618023560382758,0.43651091316718205,0.3923855469562446,0.40226713875311954
190000,0.5031124756671821,0.4616558716632758,0.43648039558905705,0.3924160645343696,0.4022656128742133
190200,0.5031124756671821,0.4615215943195258,0.43658720711249455,0.3925015137531196,0.4022381470539008
190400,0.5030361817218696,0.4614514038898383,0.4364056275226508,0.39270750740546334,0.40222441414374455
190600,0.5028408692218695,0.4612896607257758,0.43626677254218205,0.39277464607733836,0.40182768562811955
190800,0.5028164551593696,0.4611492798664008,0.4357708618976508,0.39255491951483834,0.4017040894367133
191000,0.5027065918781195,0.4609142945148383,0.4356121704914008,0.39208952644843215,0.40172087410468205
191200,0.5025936768390571,0.46084868172186955,0.43530546883124455,0.3918957398273384,0.4016186402179633
191400,0.5025875733234321,0.46065336922186956,0.43507658699530705,0.39135710457343215,0.4015331909992133
191600,0.502483813557807,0.46043364265936954,0.43470122078436957,0.3911694214679634,0.4014965699054633
191800,0.502111499104682,0.4602627442218695,0.43437163094061954,0.39097868660468216,0.4014752076007758
192000,0.5017330811359321,0.4598736451007758,0.4341931031085883,0.3907070801593696,0.4013683960773383
192200,0.5014797852374946,0.45976530769843205,0.4338146851398383,0.39074980476874466,0.40126921394843207
192400,0.5013317749835883,0.45964628914374456,0.4334576294757758,0.3908444092609321,0.4013195679523383
192600,0.5012951538898383,0.45936552742499454,0.43332182625311955,0.39073149422186965,0.4011196778156195
192800,0.5010265992023383,0.4590801880695258,0.4331616089679633,0.3906796143390571,0.401073901448432
193000,0.5008740113117133,0.45883146980780704,0.4327923462726508,0.3907375977374946,0.4008190796710883
193200,0.5007610962726508,0.45873991707343204,0.4324001953937445,0.39068571785468215,0.4007275269367133
193400,0.5007031128742133,0.45845915535468207,0.43236662605780707,0.39059721687811966,0.400555102620307
193600,0.5007626221515571,0.4582470581867133,0.43232695320624454,0.39059111336249464,0.4004833863117133
193800,0.5007397339679633,0.4580151245929633,0.4320477173664008,0.3903881714679634,0.40033537605780706
194000,0.5005352661945258,0.4579540894367133,0.4318279908039008,0.39021269539374465,0.39995695808905707
194200,0.5001324341632758,0.45784575203436956,0.4318432495929633,0.39012419441718216,0.39985472420233836
194400,0.5000866577960883,0.45749785164374457,0.4316662476398383,0.39001280525702586,0.39987608650702583
194600,0.5001263306476508,0.45723540047186956,0.4311566040851508,0.3898174927570259,0.4000225708820258
194800,0.4999096558429633,0.4569103882648383,0.43066984871405706,0.38966032722968214,0.4002880738117133
195000,0.4999340699054633,0.45672880867499455,0.4301312134601508,0.3894512818195259,0.40001494148749456
195200,0.4997784302570258,0.456341235432807,0.4295147583820258,0.3893673584796821,0.3997814820148383
195400,0.4994732544757758,0.4562390015460883,0.4292126343585883,0.3893948242999946,0.39970213631171336
195600,0.4992016480304633,0.4563427613117133,0.42893339851874457,0.3891796753742134,0.39982115486640085
195800,0.4992962525226508,0.4563549683429633,0.42878691414374454,0.3889202759601509,0.39980894783515086
196000,0.4989391968585883,0.4563061402179633,0.42867094734686956,0.3887341187335884,0.39990050056952586
196200,0.49872709969061957,0.4561993286945258,0.42863737801093205,0.3886166260578071,0.39988219002265085
196400,0.49837004402655705,0.4559063599445258,0.42848173836249454,0.3886349366046821,0.3996304200031196
196600,0.4982220337726508,0.4556866333820258,0.42835966804999454,0.3886471436359321,0.3994610474445258
196800,0.4980328247882758,0.4556805298664008,0.42809416512030707,0.3883572266437446,0.3993679688312446
197000,0.4979931519367133,0.4556988404132758,0.42798430183905706,0.3880779908039009,0.3992916748859321
197200,0.4979504273273383,0.4554699585773383,0.42796293953436954,0.38789335945624465,0.3991551087238227
197400,0.4980908081867133,0.4556805298664008,0.4277935669757758,0.3878109619953071,0.3990482972003852
197600,0.4982037232257758,0.4558514283039008,0.42766691902655707,0.38781401375311964,0.3992039368488227
197800,0.4978283570148383,0.45590483406561955,0.42752348640936955,0.3877880738117134,0.39913222054022895
198000,0.4974804566242133,0.4559796021320258,0.42729765633124456,0.38732878426093215,0.39908644417304145
198200,0.4971752808429633,0.4559338257648383,0.42683684090155705,0.3871472046710884,0.3988773987628852
198400,0.4967144654132758,0.4555035279132758,0.42642485359686955,0.3872875855304634,0.3987950013019477
198600,0.49647490242499454,0.4554424927570258,0.426220385823432,0.3872112915851509,0.3987400696613227
198800,0.49599577644843207,0.4552578614093695,0.4261440918781195,0.3871990845539009,0.3986027405597602
199000,0.49597441414374455,0.45485808113593207,0.426037280354682,0.38712889412421336,0.39814192513007274
199200,0.49595000008124457,0.4547344849445258,0.425793139729682,0.3868908570148384,0.3975849793292915
199400,0.49593168953436956,0.4547039673664008,0.425426928792182,0.3864910767414009,0.39745680550116647
199600,0.49584013679999456,0.4543682740070258,0.4251110718585883,0.3863308594562446,0.39738966682929144
199800,0.49584013679999456,0.4540051148273383,0.42488676765936956,0.3861248658039009,0.3973530457355415
200000,0.49594389656561955,0.4536572144367133,0.42462431648749455,0.3859783814289009,0.39732863167304144
200200,0.49580656746405705,0.453319995198432,0.42426420906561957,0.38577238777655715,0.3972683594562446
200400,0.49547087410468205,0.45299650887030707,0.424084155354682,0.3856548951007759,0.39722563484686957
200600,0.4953884766437445,0.4525417969562445,0.424053637776557,0.38557097176093214,0.3972225830890571
200800,0.49504973152655707,0.45233427742499455,0.424175708089057,0.3857174561359321,0.3970089600421821
201000,0.4947186158039008,0.4521649048664008,0.4240994141437445,0.3857922242023384,0.3968655274249946
201200,0.4943188355304633,0.45205656746405704,0.42380339363593206,0.3859753296710884,0.39681364754218207
201400,0.49407011726874456,0.45174528816718207,0.42356230476874457,0.38601500252265086,0.3967617676593696
201600,0.4939160034992133,0.45147978523749455,0.42352263191718204,0.3859753296710884,0.3966671631671821
201800,0.4939312622882758,0.45164763191718205,0.42354094246405705,0.38585173347968216,0.3964504883624946
202000,0.4939587281085883,0.45183684090155707,0.4232433960773383,0.3857327149249946,0.39628111580390085
202200,0.4939221070148383,0.4518932984210883,0.42322661140936957,0.3855847046710884,0.39611632088202586
202400,0.49362456062811955,0.45185209969061957,0.4231732056476508,0.38560454109686965,0.39592711189765084
202600,0.493389575276557,0.4518704102374945,0.4232861206867133,0.38558928230780715,0.3956158326007758
202800,0.4932827637531195,0.45205961922186955,0.4233929322101508,0.38551146248358836,0.3954495117999946
203000,0.4931133911945258,0.45221220711249455,0.4235180542804633,0.3852917359210884,0.39544493416327586
203200,0.49295317390936955,0.4521740601398383,0.4235363648273383,0.38516203621405715,0.39527098396796334
203400,0.49283720711249457,0.4520123169757758,0.42360197762030705,0.3850628540851509,0.3951534912921821
203600,0.49269072273749454,0.4519299195148383,0.4234997437335883,0.3848461792804634,0.39499327400702583
203800,0.49252287605780704,0.45174223640936956,0.4234936402179633,0.3848156617023384,0.39485670784491644
204000,0.49226347664374454,0.45198027351874454,0.42349821785468206,0.3848202393390571,0.3947354004718696
204200,0.4919705078937445,0.452007739339057,0.4233196900226508,0.38482634285468215,0.39455687263983835
204400,0.491650073323432,0.45216948250311956,0.4232006714679633,0.38483854988593214,0.39444700935858834
204600,0.49150053719061954,0.45200468758124457,0.42303435066718204,0.38485380867499464,0.3943325684406196
204800,0.4911465332843695,0.4518444702960883,0.4228130982257758,0.38471800545233836,0.39415861824530707
205000,0.4905972168781195,0.45158964851874456,0.42260710457343204,0.3846050904132759,0.39408079842108834
205200,0.490368335042182,0.4515850708820258,0.42232634285468207,0.38456541756171336,0.3940121338703071
205400,0.49018217781561957,0.4517620728351508,0.4221142456867133,0.38444182137030714,0.3940853760578071
205600,0.49000822762030705,0.4517132447101508,0.4220043824054633,0.38418547371405715,0.3941403076984321
205800,0.48980986336249455,0.4516400025226508,0.42191130379218206,0.3841107056476509,0.3938931153156196
206000,0.48950468758124455,0.451458422932807,0.42177702644843207,0.38409697273749466,0.39368712166327585
206200,0.4889446900226508,0.45149504402655705,0.42169157722968204,0.3839367554523384,0.39337889412421334
206400,0.4887829468585883,0.45177580574530707,0.42163359383124455,0.3837353394367134,0.393144671712104
206600,0.4888073609210883,0.45199553230780704,0.4215283081867133,0.3834484742023384,0.392931048665229
206800,0.4888195679523383,0.45194975594061954,0.42156035164374456,0.3832455323078071,0.3928059265949165
207000,0.48853117683905706,0.45174528816718207,0.4215801880695258,0.38324248054999466,0.39252669075507274
207200,0.48834807137030706,0.4519512818195258,0.4215679810382758,0.3833096192218696,0.3922459290363227
207400,0.48812834480780704,0.45195891121405707,0.42154509285468206,0.38336455086249466,0.3921528504230415
207600,0.48787504890936956,0.45177275398749456,0.42153898933905704,0.38327299812811966,0.3921848938800727
207800,0.4874767945148383,0.45153776863593204,0.4215649292804633,0.3831890747882759,0.3923054383136665
208000,0.4869961426593695,0.45131804207343207,0.4219006226398383,0.3831402466632759,0.3923405335285102
208200,0.486462085042182,0.4512188599445258,0.4219280884601508,0.3831402466632759,0.3924381897785102
208400,0.48609282234686957,0.4511120484210883,0.4217800782062445,0.38310209969061965,0.39254194954413524
208600,0.48579375008124454,0.4510601685382758,0.4216137574054633,0.3830776856281196,0.3925907776691352
208800,0.48536650398749454,0.4512249634601508,0.4215649292804633,0.38290220955390086,0.39243513802069774
209000,0.48493315437811957,0.4513928101398383,0.4214489624835883,0.3828808472492134,0.39225355843085397
209200,0.48417937019843205,0.45134855965155707,0.4215313599445258,0.3828686402179634,0.39208418587226024
209400,0.4836529419757758,0.4512921021320258,0.4214703247882758,0.3829388306476509,0.39199263313788524
209600,0.4832317993976508,0.45130278328436957,0.4214367554523383,0.3828503296710884,0.3919041321613227
209800,0.4826977417804633,0.4513409302570258,0.42141691902655704,0.3827984497882759,0.3919193909503852
210000,0.4818981812335883,0.4512280152179633,0.4212322876789008,0.3827603028156196,0.39200331429022894
210200,0.4814922974445258,0.4511883423664008,0.42115141609686957,0.38267332771796336,0.39209791878241645
210400,0.4812145874835883,0.45112883308905705,0.4211193726398383,0.38261229256171336,0.39200789192694774
210600,0.4809185669757758,0.45119292000311956,0.4211987183429633,0.3823498413898384,0.39192702034491644
210800,0.4808361695148383,0.451122729573432,0.42120939949530706,0.3822277710773384,0.39203383186835394
211000,0.4806225464679633,0.45089689949530704,0.4209179566242133,0.3821270630695259,0.39221998909491645
