step,super-plasma-919,generous-dragon-918,soft-brook-916,avid-yogurt-915,noble-monkey-914
30000.0,0.5900638908432452,0.5925118501688562,0.5917809778205858,0.5944131927053959,0.5932982107690434
31000.0,0.5901090914070718,0.5924865148209788,0.591623783503074,0.5940966448077691,0.5927716385955469
32000.0,0.589761306177119,0.5920885601143335,0.5912541177454089,0.5936074512351435,0.5927805635476402
33000.0,0.5897742617527381,0.5917397672284993,0.5906636313988582,0.5934692697486369,0.5927650168568972
34000.0,0.5892977844716355,0.5917403430318601,0.5900044805015262,0.5934692697486369,0.5927670321686602
35000.0,0.5892286880683336,0.5918483282046101,0.5900522951234187,0.5932527676849577,0.5922332624531532
36000.0,0.589271009615356,0.5917852071920982,0.5892000485506971,0.5932360693874931,0.591884613518159
37000.0,0.5892030648187758,0.5917964353576347,0.5883152094789151,0.5929606416271422,0.591907645652593
38000.0,0.588619344161715,0.5902022585757337,0.5882534983097079,0.5929327151641411,0.591534669025603
39000.0,0.5885965999289615,0.5901150550779635,0.5882796973626265,0.5926203647838225,0.5915231529583861
40000.0,0.5878346831952873,0.5901205252098916,0.5882439975542538,0.5922312656627289,0.5905298921609214
41000.0,0.5872341202899217,0.5896449116338303,0.5882160710912527,0.5918266198508921,0.5905434235399014
42000.0,0.5872087849420444,0.5891816778300272,0.5876394040253624,0.5919040654029264,0.5906320972574721
43000.0,0.585933325513513,0.5891888753720378,0.5868121950274914,0.5918954283525136,0.5901970778183506
44000.0,0.5859511754176993,0.5888475679298946,0.5868165135526977,0.5918744115298427,0.589280398867879
45000.0,0.585427482261007,0.5888965112155667,0.5864215124471552,0.5916274381570953,0.5892965213619827
46000.0,0.5855842091137748,0.588727081076637,0.5863954573450768,0.5911740599573798,0.5887450456931296
47000.0,0.5855977404927548,0.5886982909085945,0.5867975673970472,0.5910691197948651,0.5886691836003377
48000.0,0.5855047482499777,0.5887109585825332,0.5863688114870304,0.5910734383200714,0.5886481667776666
49000.0,0.5849066446619323,0.5887285205850391,0.586260704406031,0.5912718163427916,0.5886827149793176
50000.0,0.5842341613207114,0.5881313555321533,0.5856500649418506,0.5907488199973584,0.5882793647250428
51000.0,0.5840555436805127,0.5880460334484967,0.5843554300561256,0.5895265043777753,0.5876862872633684
52000.0,0.5835557463632957,0.5870048370212414,0.583833592032093,0.5893622564690931,0.5874709739752719
53000.0,0.5832027584345396,0.5869342423178294,0.58258892996673,0.5893055398380496,0.5874937182080255
54000.0,0.5831287677026705,0.5861855333811173,0.5820196043936905,0.5893042731787275,0.5869102085538446
55000.0,0.5831411474749287,0.5857041437483841,0.5819913900290089,0.5892478444493643,0.5862845982022821
56000.0,0.5824694957974403,0.5848309379516564,0.5817736037417962,0.5891273575961066,0.5861640480178462
57000.0,0.5819834948179418,0.5840887012752385,0.5817517232140839,0.5891097955936007,0.5861867922505997
58000.0,0.5818286037138733,0.5834161629497668,0.5813290347132117,0.5891233269725806,0.5855945309893037
59000.0,0.5818047078743981,0.5834043589808694,0.580493947821856,0.5891164173322505,0.5854193103538339
60000.0,0.5806927373523729,0.5825783610014195,0.5805368451722394,0.5891026896681447,0.5849644256987632
61000.0,0.5804435778540528,0.5824201590280262,0.5804268667303172,0.5891113267185575,0.5844702591115366
62000.0,0.5794896456697473,0.5824005817137573,0.5804197983637338,0.588718340924778,0.5840889333358142
63000.0,0.5794122001177131,0.5816172312035252,0.580375173603268,0.5873987726078929,0.5828790265238302
64000.0,0.5794286105134973,0.5812035980253553,0.5797168708146718,0.5872273139153275,0.5823680010410767
65000.0,0.5793995324437744,0.5812067132866291,0.5793847897710264,0.5868420372397517,0.5809320553331879
66000.0,0.5789400283235848,0.580844532972655,0.5793608939315511,0.5863730889493605,0.5804860285781708
67000.0,0.5788693663779669,0.5804835666796426,0.5788159655739585,0.5858090895574087,0.5801157870171448
68000.0,0.579084213815534,0.5798190567157411,0.5787981105938083,0.584900236107969,0.5795690554009231
69000.0,0.5784841621788784,0.5797401716553048,0.5781108297512171,0.584991018317714,0.5787890756895
70000.0,0.5774808608952565,0.5797479450006763,0.5774907087743837,0.5850175052723131,0.5784441473716374
71000.0,0.5774251564577386,0.5792582242422741,0.5775020802584875,0.5842210572587645,0.5784444352733178
72000.0,0.576886142909469,0.5792377832229639,0.5769404185482997,0.5840743323595882,0.5782950143011775
73000.0,0.576664314664702,0.579148245800352,0.5763435534701925,0.5838789920290791,0.5782803313154758
74000.0,0.5766303422664119,0.5783817803956464,0.5757654468959001,0.5833317492814716,0.5782414645886186
75000.0,0.5757721073570664,0.5782086409463766,0.5757758443568963,0.5828338652802277,0.5779825153783256
76000.0,0.5756261412050911,0.5772378364799851,0.5757470197133312,0.5822635320513068,0.5773324690918311
77000.0,0.5745489570677828,0.5770091674388815,0.5757522019435789,0.5817473243383056,0.5773589560464302
78000.0,0.5740868748707014,0.5765559297551083,0.5757585357805483,0.5816291879197556,0.5768292838158907
79000.0,0.5740525447833231,0.5760487202182484,0.5751275653900613,0.581153568229169,0.5767904170890334
80000.0,0.5736509997299961,0.5760933449787141,0.5750435289331427,0.5807156697732433,0.5765383591678217
81000.0,0.5730458563864266,0.5758304478924179,0.5750220825901966,0.5799009144802684,0.5761658143933525
82000.0,0.5729900034604243,0.5758350543193047,0.5749765550178745,0.5799071331678944,0.5760117869943253
83000.0,0.5729917308705068,0.5755709886207078,0.5744283902183462,0.5790970503782021,0.575565395438827
84000.0,0.572489874533033,0.5755416226493044,0.5742611193420196,0.5776638758130489,0.5746021421179105
85000.0,0.5720582831312166,0.5754815767813793,0.5732757758407666,0.5776808620121939,0.5740686603040839
86000.0,0.5708813149279871,0.5754473164814089,0.5730829735999174,0.5776915143743696,0.5735906139851642
87000.0,0.5705129447278838,0.5745551091737733,0.5730775034679895,0.5774967488875624,0.573538215879327
88000.0,0.5704081485162094,0.5745433052048758,0.5730235142570521,0.5773726632632995,0.5734477261668158
89000.0,0.5702806080717813,0.5722883596735889,0.573037621439393,0.5773101885986474,0.5730096283940675
90000.0,0.5702076249957937,0.5718071320147594,0.5730370456360321,0.5758616306066537,0.5728855427698045
91000.0,0.5701152085563774,0.5711745772199613,0.5727289300625373,0.5755289705665737,0.572883815359722
92000.0,0.5701157843597382,0.570082177416989,0.5727390066213521,0.5753865798002744,0.5724610291272381
93000.0,0.5700453923988744,0.5694644166768934,0.572724611537331,0.5749425906734129,0.5721193520907454
94000.0,0.5697772056271156,0.5690019026272914,0.5725290042033645,0.5737645412946317,0.5719388377371193
95000.0,0.5696828609894082,0.5689782946894967,0.572475742392486,0.573335423839959,0.5719417536081616
96000.0,0.5695218722928399,0.5689555504567431,0.5723810245044069,0.5725670142549059,0.5719129634401191
97000.0,0.5691326367457562,0.5689258965836593,0.5723635919891088,0.5724923037688358,0.5718706418930968
98000.0,0.5690933381663783,0.5689230175668551,0.572337968739551,0.5721536106565215,0.5718384112849608
99000.0,0.5687300151630575,0.567901084167008,0.5723394082479532,0.5720614821187857,0.570923536511897
100000.0,0.5681625609509408,0.5678342909771495,0.5723376808378706,0.5720675280540746,0.5702015129552288
101000.0,0.5677125706244373,0.5676868853167721,0.572668080488736,0.5720611942171052,0.5697544624263416
102000.0,0.5672651714130575,0.567178163047462,0.5726711669684356,0.5717223339392455,0.5696843583671583
103000.0,0.5663469241373581,0.5667452702844215,0.572479568400113,0.5717126000091324,0.5691727232232073
104000.0,0.5653219800984643,0.5660312885806011,0.5719855291165046,0.5716784836600021,0.5691125103178599
105000.0,0.5647350148119136,0.5652593110001062,0.5714887589323676,0.5716606337558158,0.5688804615634377
106000.0,0.5647013680241207,0.5649824504109796,0.5711130495173589,0.5710168336097602,0.5678991486857108
107000.0,0.5647198473645215,0.5643945395008763,0.5709923929290169,0.570426059361529,0.567835522414337
108000.0,0.5645948980352172,0.5638915752651746,0.5705652907861072,0.5697860539259453,0.5678202636252745
109000.0,0.5645220589100698,0.5619414424572555,0.5704050735009509,0.5697425017705522,0.5672389901324973
110000.0,0.5637304616055477,0.5613891030833611,0.5703745559228259,0.5697338647201395,0.5671563623502155
111000.0,0.5636671232358543,0.5607810547343045,0.5703736922177847,0.5682268213125293,0.5671330423141011
112000.0,0.5636639563173697,0.5607419001057667,0.5702563722830116,0.5676716822159682,0.5667350182409142
113000.0,0.5636086791947281,0.5601764156144884,0.5699505544585659,0.5668958095135671,0.5666660657884526
114000.0,0.5628471792500053,0.5601853405665815,0.5694505483471173,0.5664046775300412,0.5665081576939061
115000.0,0.5627910384223225,0.5600467159074571,0.569429720918125,0.5663531431292452,0.5662206310506246
116000.0,0.562638738433378,0.5595136699115857,0.5684476016576463,0.5658257072507075,0.5661365637599407
117000.0,0.5620112734530693,0.5594730757746459,0.5682249097078379,0.5657200473339917,0.5656465550998581
118000.0,0.5614228024182816,0.5586719379354097,0.5682244784875903,0.565680892705454,0.565629568900713
119000.0,0.5609610081228806,0.5586609976715535,0.5682096326685883,0.565652390439092,0.5656180528334961
120000.0,0.5609276115279515,0.5580080258565262,0.5675111199445054,0.5656336768298643,0.5649277586828102
121000.0,0.560387975440219,0.5569179242453328,0.5668688396802016,0.5654649664451356,0.564932365109697
122000.0,0.559948924496234,0.5563811315621813,0.5668515655793762,0.5653142784145229,0.5649165305172736
123000.0,0.5594364595050784,0.5562944731563735,0.566877188828934,0.565015597236743,0.5644544483201923
124000.0,0.5594442328504498,0.5562728805303416,0.5664354037003225,0.5645195426413715,0.5644403411378515
125000.0,0.559416594289129,0.5562167397026588,0.5657936708546563,0.5644494725133686,0.5639007989204332
126000.0,0.5594119878622422,0.555648061233981,0.5657660322933356,0.5644217048719474,0.5633154948041301
127000.0,0.5594047903202316,0.5545891985924677,0.5656943447749099,0.5640549181310865,0.5633002360150676
128000.0,0.5593512406076727,0.552874312233019,0.5656890821058771,0.5635223329663701,0.562796741702344
129000.0,0.5589927298879119,0.5526992680113209,0.5656588524294326,0.5631256044507451,0.5627996207191481
130000.0,0.5581834688176115,0.5521021599261204,0.5652609723070858,0.5629514239340883,0.5624989034485102
131000.0,0.558711239836213,0.5516954006048604,0.5647871219109246,0.562981077807172,0.5619829836371895
132000.0,0.5582419600971209,0.5516893546695716,0.5627903662490786,0.5624587798755973,0.5619723312750138
133000.0,0.5578021902802724,0.5516766869956329,0.5623547710065964,0.5624089728848839,0.5614987330107154
134000.0,0.5572706721209978,0.5516409871872602,0.5619715738699513,0.5618911480054452,0.5612228527243917
135000.0,0.5563018829663693,0.5516061510839289,0.5614746555695386,0.5622779671209115,0.561231201873124
136000.0,0.5562886394890697,0.5514850884273104,0.5609797525808888,0.5617034614217207,0.561238687316815
137000.0,0.5545098389565668,0.5514738086045627,0.5606167778097041,0.5601264781227295,0.5610605466531092
138000.0,0.5540306266095002,0.5513705958521306,0.5604961665290789,0.5599413573422165,0.5605647799594182
139000.0,0.5540473249069647,0.5509188781155445,0.5598699803741555,0.5598092104709017,0.5605607493358923
140000.0,0.5535460880813456,0.5504602507386283,0.5598604796187014,0.5596295598223168,0.5601666119353911
141000.0,0.553506933452808,0.550457371721824,0.5590572952848215,0.5591720716518517,0.5601657482303498
142000.0,0.5535020090998409,0.5504225356184926,0.559055567874739,0.5590439554040627,0.5601735215757213
143000.0,0.553447883583921,0.5504208068886497,0.5584341387967453,0.5585792820918576,0.5601288968152555
144000.0,0.5524980674631186,0.5504107303298349,0.5583028907892411,0.558497740253043,0.5597400855958421
145000.0,0.5520814737315443,0.5498059849262834,0.5576179291582767,0.5584580098211445,0.5592715211806178
146000.0,0.5510153738089322,0.5494726371011751,0.5575586862983078,0.558364153873326,0.5587614738602233
147000.0,0.5505957571097134,0.5487324485528684,0.5575057123891097,0.5581280616654657,0.5580135779149299
148000.0,0.5505946055029918,0.5487163260587646,0.5574792254345107,0.5575465002710082,0.5572912824706129
149000.0,0.5501590887239499,0.5487125833369191,0.5574823923529953,0.5575303777769044,0.5565886584195369
150000.0,0.5499356770199405,0.548676595626866,0.5566151161558499,0.5570674318747817,0.556153351078735
151000.0,0.5494075575827937,0.5476763505026311,0.5565466760485049,0.5570127503425631,0.5554880102952738
152000.0,0.5493963294172571,0.5468591678488417,0.5565391906048139,0.5563760043887739,0.5552310987757363
153000.0,0.5493578945429205,0.5468147793328453,0.5565328567678446,0.5560066265327892,0.5550638278994096
154000.0,0.5493285285715171,0.5463918517643017,0.5561081630967545,0.5562571969678463,0.5549886855608188
155000.0,0.5491815547636604,0.5463673801214656,0.5556971419606291,0.5564191095182045,0.55495557686757
156000.0,0.5478278410623043,0.5463207400492368,0.5556969980097889,0.5559797715538767,0.5549503946373223
157000.0,0.5473409993207065,0.5462128946038222,0.5556463273140342,0.5558586107597384,0.5549469398171573
158000.0,0.5467804547489199,0.5454142721580942,0.554763908663533,0.5558574591530168,0.5549359995533011
159000.0,0.5466159189385572,0.5452301422176931,0.5546211094300425,0.5558482462992431,0.5549152706323105
160000.0,0.5470502822665014,0.5448066388457886,0.5546239884468467,0.5550387823711661,0.5545652854095132
161000.0,0.5459655503906736,0.5444435930621171,0.554603835329217,0.5550097043014431,0.5543891824722676
162000.0,0.545925819958775,0.5444234399444874,0.5541313886716404,0.5549774593132356,0.5539451398565517
163000.0,0.5459120006781146,0.5434902851662288,0.554136570901888,0.5544700054291222,0.5539428366431083
164000.0,0.5458904080520828,0.543262554937013,0.5528237965609812,0.55388527711618,0.553465207755284
165000.0,0.5453494504060709,0.5431957617471544,0.5526950612200114,0.5537444931944524,0.5530675739452624
166000.0,0.5448024567367369,0.5428261804089116,0.5521413093166112,0.5537488117196587,0.5530606643049322
167000.0,0.544304098927922,0.5426029126557425,0.5516069637977433,0.553073726993301,0.5523513132788448
168000.0,0.5442914312539834,0.5424959661840991,0.5509594729184686,0.553147792153237,0.5519306952318589
169000.0,0.5442922949590246,0.5421884871894057,0.5504458563205912,0.5531486558582783,0.551647356492453
170000.0,0.5438009907413802,0.5420776063279636,0.5504041105769296,0.5531909774053007,0.5516060791287887
171000.0,0.5436566080486472,0.5420850917716546,0.5498441418085039,0.5531420341196285,0.5511793758378986
172000.0,0.5434246519254368,0.5420666660641075,0.5498303225278436,0.5531285027406485,0.5505592790993391
173000.0,0.543362465162465,0.5415262746099506,0.5497694203008646,0.5524939452956729,0.5503414814780979
174000.0,0.542519489042182,0.5415233955931464,0.5485929385859871,0.5524950969023946,0.5498926427583162
175000.0,0.5420709382240806,0.5414479653528752,0.5485909232742241,0.5519684044214055,0.5481400370094731
176000.0,0.5416382219984025,0.540903255373512,0.5487270210453924,0.5515515227881508,0.5475856823238157
177000.0,0.5416252664227834,0.5409046948819141,0.5487108985512886,0.5515474921646248,0.547063501325365
178000.0,0.5413654943331485,0.5403559542790249,0.5486718878735911,0.5514839760924906,0.5464734669895457
179000.0,0.5413490839373643,0.539778135606413,0.5486701604635086,0.5515024018000376,0.5459673358353594
180000.0,0.5413289308197345,0.5397683469492784,0.5483960881964571,0.5514764906487994,0.545897951530377
181000.0,0.5413231727861261,0.5393002188169083,0.5484681264652482,0.5511751130614895,0.545876934707706
182000.0,0.5409653109973583,0.5391246886693059,0.5484825215492695,0.551140852761519,0.5459177291499338
183000.0,0.5404394150061282,0.5387409157292999,0.5479185221573178,0.5511394132531169,0.5453249395899397
184000.0,0.5396285856161968,0.5386980183789167,0.5473323662326368,0.5511296245959825,0.5447764868887309
185000.0,0.5395007572700882,0.5386324342916229,0.5473415790864103,0.5507122225997505,0.5437994925362103
186000.0,0.5395027725818512,0.5382173605242678,0.54736173220404,0.5506935089905229,0.5436752629611071
187000.0,0.5394943420495542,0.5373248653149517,0.5468726115125256,0.5503987428609017,0.5436879306350457
188000.0,0.5392857225158496,0.5361094883710396,0.54685519346086,0.5498596426950481,0.5436790056829526
189000.0,0.5392520380192399,0.5355467845366498,0.5468494735087315,0.5498397774790987,0.5435998327208359
190000.0,0.5392462799856315,0.5350220837240761,0.5466936905798934,0.5493240845449628,0.5430014534481565
191000.0,0.5388413097718316,0.5348526577062438,0.5462074246416564,0.5487619607831927,0.5429392666851849
192000.0,0.5387324214323727,0.5342588604903682,0.5463325210901936,0.548799388001648,0.5429067337952969
193000.0,0.5386975853290413,0.5333900287346713,0.5457744599689497,0.547927889780105,0.5421005958709062
194000.0,0.5380500415091012,0.5333722824680053,0.5457526010992929,0.5477973263680325,0.5409720945359068
195000.0,0.5375669424893488,0.5333596147940666,0.5456825863735423,0.5477814917756091,0.5403728694517002
196000.0,0.537550819995245,0.5318636776625807,0.5450596074176974,0.5477717031184747,0.5403558832525551
197000.0,0.5375291387843554,0.5317791530640557,0.5449349118981773,0.5472822702617529,0.5388067434991762
198000.0,0.5370122597828407,0.5313527054156676,0.5449438368502705,0.5472690267844534,0.5383039592524418
199000.0,0.5370142750946036,0.5308487018793908,0.544393203699607,0.5471627910643767,0.5382745932810384
200000.0,0.5369610132837251,0.5308317156802458,0.5431932683380686,0.5470178946002261,0.5382276653071293
201000.0,0.536469204890964,0.5308455349609061,0.5429726445946912,0.5466822912180485,0.5382089516979016
202000.0,0.5356194630811909,0.5296215794103514,0.5422842287283924,0.5451217741329502,0.5377477332058616
203000.0,0.5349965877955924,0.5289854305869496,0.5414365168132802,0.5446429936384042,0.5375974061502957
204000.0,0.5343747201658755,0.5281654571676382,0.5412324928531413,0.5445975051728971,0.5374773511495586
205000.0,0.533576412292843,0.5277779415057867,0.5411409401187663,0.5441060570044124,0.5370512566625303
206000.0,0.5335576986836155,0.527761819011683,0.5410873904062073,0.5439988771405095,0.5361937506062913
207000.0,0.5334088535148359,0.5276342785672549,0.5410551454179998,0.5438615588653841,0.5361865530642806
208000.0,0.5327357817921512,0.5276095190227383,0.5408508656006583,0.5437881439368759,0.5360704968469665
209000.0,0.5321002441277768,0.527317010915427,0.5397883106633674,0.543546485344968,0.5352449393358419
210000.0,0.5320478460219396,0.5271938371823781,0.5398930402564005,0.5435128008483583,0.5351945901166619
211000.0,0.5320435274967331,0.5271782904916352,0.5398582041530692,0.5425901173598848,0.5347815851472242
212000.0,0.5320104188034843,0.526855193290655,0.539525769651097,0.5425457805010995,0.5346720926873996
213000.0,0.5320086913934018,0.5263628684548257,0.5393665600218223,0.5421504914938766,0.5346548185865742
214000.0,0.5316408718301662,0.5263300476632574,0.538867914311327,0.5419205672008166,0.533746861810523
215000.0,0.531111132738185,0.5258192813942695,0.5383992103755958,0.5414017683726916,0.5333211030047428
216000.0,0.5306882051696414,0.5257815662741339,0.538398634572235,0.539777589572507,0.5329904479247752
217000.0,0.5306726584788984,0.5257893396195054,0.5377594278920869,0.5397459203876602,0.5328774465152085
218000.0,0.5295178103372292,0.5257579583363391,0.5376291738777501,0.5391459588776986,0.5328570054958984
219000.0,0.5294002571880413,0.5253644754303597,0.537114405673151,0.5394140788163725,0.5328250484093713
220000.0,0.5289030509859481,0.5247605569214977,0.5365002599156463,0.5391281381084906,0.5319744858285501
221000.0,0.5287553574238903,0.5247495212320301,0.5364737729610473,0.5390374490791568,0.5319528932025183
222000.0,0.5290853905581308,0.5241033259103172,0.5350430994979871,0.5390360095707547,0.531961530252931
223000.0,0.5290255070086024,0.5229778399252756,0.5351685255105533,0.5389513060774047,0.5314433072281668
224000.0,0.529008232907777,0.5229473223471506,0.5350750940913952,0.5388966047581241,0.5308137508883644
225000.0,0.5290065054976945,0.5223898660026878,0.5350690481561062,0.5388839370841854,0.5306038181750653
226000.0,0.5290047780876119,0.5226519201574813,0.5347066782625242,0.5383771900688501,0.5305514200692281
227000.0,0.5279105211976477,0.5222854213183009,0.534686237243214,0.5374049460940564,0.5303698170301163
228000.0,0.5274720469383611,0.5222410844595156,0.5346752969793579,0.5374970746317923,0.5290205407670244
229000.0,0.5272873580103687,0.52209433329366,0.5346266415953661,0.5371777916682016,0.5289764918099195
230000.0,0.5272602952524089,0.5225220112399306,0.5339284688421482,0.5370833599170223,0.5277989201557701
231000.0,0.5268924349321281,0.5224080021744825,0.5335115005582023,0.5365714707292275,0.5277219064562566
232000.0,0.5268797672581894,0.522369711250986,0.5330505699678426,0.5365556361368041,0.5272480202902778
233000.0,0.526892509099653,0.5218163443129709,0.5330197644880372,0.5364957525872758,0.5272293066810503
234000.0,0.5260072114323476,0.5218860165196336,0.5328631459738863,0.5365619037302872,0.5271112669920762
235000.0,0.5266786855036478,0.5214347306355682,0.5327954325186539,0.5365178547731823,0.5270801736105903
236000.0,0.5257836877640657,0.521420685033115,0.5327859317631999,0.536099245729845,0.5266091507827393
237000.0,0.5257623830397143,0.521065208194292,0.5316397030118889,0.5354402386107217,0.5259885017757806
238000.0,0.5248515195014904,0.5210669356043746,0.5316038267002247,0.535313151399872,0.5259481955405212
239000.0,0.5246920219705353,0.5202625383092685,0.5312728595827751,0.5349297340462912,0.5252976816936019
240000.0,0.5239244760905235,0.5192686687079421,0.5306540149207026,0.5322329384349259,0.5252855898230241
241000.0,0.5239077777930589,0.5188100413310258,0.5301691439153635,0.5320372623694889,0.5252426924726409
242000.0,0.5234348992829616,0.5188106171343867,0.530155900438064,0.5319552103905679,0.5252412529642387
243000.0,0.5237777901843472,0.5183658090381308,0.5296586942359708,0.5319370725847011,0.5252369344390323
244000.0,0.5234103701572135,0.5178648669440304,0.5294787556857055,0.5319215258939582,0.5248406377759279
245000.0,0.5225213297680625,0.5178818531431755,0.529364104563062,0.5319140404502671,0.5243664637082688
246000.0,0.5218658148014546,0.5174819577090658,0.5292886743227909,0.5310560715368325,0.5241979317340626
247000.0,0.5218561700951604,0.5164501180864243,0.5292254979714368,0.5310416764528113,0.5241795060265154
248000.0,0.5215678651468874,0.5160279102720817,0.5288306606037968,0.5305361922471704,0.523881527787276
249000.0,0.5210013829784287,0.5159329027175416,0.5283458431065157,0.530518918146345,0.5235422356568957
250000.0,0.5209242253280749,0.5158201656869815,0.5283452673031549,0.530445071365316,0.5233683650428572
251000.0,0.5209141487692601,0.5157801473534025,0.5278554332724462,0.5304453592669965,0.5222105892161282
252000.0,0.5201991850714311,0.5147877502609791,0.52762232930534,0.5304802952507266,0.5218540339495609
253000.0,0.5200722366045524,0.5144541243822947,0.5270496928629756,0.5304897960061806,0.5217332591946228
254000.0,0.5190127584205901,0.5144267737226543,0.5269816041155553,0.5304843258742525,0.5208306874264919
255000.0,0.5189226451946173,0.5143543080062575,0.5269758460819468,0.5304146536675898,0.5199890643805989
256000.0,0.5185426149764569,0.514299030883616,0.5269698001466578,0.5299819374419117,0.5199913675940423
257000.0,0.5182672370191308,0.5133668052424013,0.5269600114895234,0.5294297420188575,0.5193393645394482
258000.0,0.517314165880278,0.5133685326524839,0.5267627988384326,0.5293902994886394,0.519106731187561
259000.0,0.51688173575778,0.5133334086474721,0.526715582962843,0.5288867594495769,0.5189842189436396
260000.0,0.5168296255536231,0.5133380150743589,0.5266980209603371,0.5280735718609179,0.5192347558606496
261000.0,0.5161018101055099,0.5133406061894827,0.5263238927266254,0.5270705224063188,0.5192033745774833
262000.0,0.5155575551903807,0.5132315693399724,0.5262522052081997,0.5270722498164014,0.5191861004766578
263000.0,0.5152788539299004,0.5127005115769891,0.5262100432906939,0.5270725377180818,0.5187378371078251
264000.0,0.5148391654966167,0.5121523467774609,0.5252260014945641,0.5264662167791078,0.5186727309516582
265000.0,0.514247383592504,0.5116876734652557,0.5242895521162677,0.5264261984455287,0.5181044237949577
266000.0,0.5137899078223095,0.5109083236163465,0.5242886884112264,0.5256970224355172,0.5176923800528676
267000.0,0.5137453475723068,0.5108156192752498,0.5237189309856662,0.5256325324591021,0.5176414214554325
268000.0,0.5131120846144996,0.5098093466209853,0.523712597148697,0.5247958901757885,0.5175158963227674
269000.0,0.5129719930727806,0.5097765258294169,0.5217066557519999,0.5239258317506472,0.5174963190084985
270000.0,0.5129698338101775,0.5094415753376831,0.5215833412694684,0.5236210063680216,0.5170194098748753
271000.0,0.5127946955752238,0.509432074582229,0.5215813259577055,0.5235395301924615,0.5170087575126996
272000.0,0.5124336668679715,0.509428619762064,0.5210740431967974,0.5231206332474437,0.5157230204746784
273000.0,0.5119514447534382,0.5094346656973529,0.520623477066933,0.5225465598391732,0.515185591207354
274000.0,0.5111544828872009,0.5094274681553422,0.5206125368030768,0.5220464746202758,0.5140428779184418
275000.0,0.5111357692779733,0.5091491368150226,0.5205946868988905,0.522024306190883,0.5139010137998024
276000.0,0.5105260435336564,0.5091505763234248,0.5200802065959719,0.5216033939341024,0.5134000648758638
277000.0,0.5104057006312389,0.5086839499879795,0.5196663479303617,0.5214778688014373,0.5134490012441361
278000.0,0.5098933795909235,0.5083049274257007,0.5196187736085927,0.5214853542451283,0.5134357577668366
279000.0,0.5098847425405107,0.5078480274588669,0.519584369357782,0.5214775808997569,0.5134530241334262
280000.0,0.509481392286236,0.5074538900583657,0.5195624888300697,0.5214942791972215,0.5134343105241985
