step,wise-smoke-973,dashing-yogurt-970,fancy-breeze-967,jumping-cloud-964,twilight-dawn-960
10200.0,0.4346472750830247,0.5554816197007312,0.33133261030845834,0.43961622261460975,0.48738801679770716
10400.0,0.4346472750830247,0.5554816197007312,0.33133261030845834,0.43961622261460975,0.48738801679770716
10600.0,0.48828049667973195,0.5554816197007312,0.33133261030845834,0.4614891423830822,0.48738801679770716
10800.0,0.48828049667973195,0.5554816197007312,0.33133261030845834,0.48169970994691375,0.48738801679770716
11000.0,0.48828049667973195,0.5554816197007312,0.33577247598004073,0.4879076940986069,0.48738801679770716
11200.0,0.4872409733991402,0.6285051941827788,0.33577247598004073,0.5617120127182431,0.48738801679770716
11400.0,0.5342027015699404,0.6250261906195604,0.38232157428484403,0.5617120127182431,0.48738801679770716
11600.0,0.5342027015699404,0.7143658497836476,0.43677326575269826,0.5617120127182431,0.48738801679770716
11800.0,0.6245592185283473,0.7205623904962195,0.43677326575269826,0.5617120127182431,0.49368420861305784
12000.0,0.6245592185283473,0.7205623904962195,0.43677326575269826,0.5540599965892674,0.49587168531558334
12200.0,0.6245592185283473,0.7205623904962195,0.4833035609220391,0.5772966757663185,0.49587168531558334
12400.0,0.6254492476023974,0.7251613882261025,0.4833035609220391,0.6358346737442473,0.49587168531558334
12600.0,0.6254492476023974,0.7355357911922954,0.5046916932477611,0.6358346737442473,0.5390240616546812
12800.0,0.6254492476023974,0.7355357911922954,0.5046916932477611,0.6358346737442473,0.5390240616546812
13000.0,0.6254492476023974,0.7355357911922954,0.5270062526088226,0.6358346737442473,0.545296849615358
13200.0,0.6231105442536199,0.7355357911922954,0.5365602128302355,0.6468219358277347,0.545296849615358
13400.0,0.6568727186403771,0.7355357911922954,0.5365602128302355,0.6468219358277347,0.545296849615358
13600.0,0.7188849133807577,0.7355357911922954,0.5365602128302355,0.689603856588214,0.545296849615358
13800.0,0.7057888653670715,0.7355357911922954,0.5365602128302355,0.689603856588214,0.564762276301032
14000.0,1.0028429681886148,0.7355357911922954,0.5365602128302355,0.689603856588214,0.564762276301032
14200.0,1.0028429681886148,0.7355357911922954,0.5365602128302355,0.7172016465682939,0.564762276301032
14400.0,1.0028429681886148,0.7355357911922954,0.5389561933265694,0.7172016465682939,0.564762276301032
14600.0,1.0028429681886148,0.7355357911922954,0.5389561933265694,0.7172016465682939,0.6844994945162033
14800.0,1.0028429681886148,0.7449532716107423,0.5389561933265694,0.7172016465682939,0.6865552300589524
15000.0,1.0028429681886148,0.7930406001981721,0.5389561933265694,0.7620487390665215,0.6865552300589524
15200.0,1.0028429681886148,0.7930406001981721,0.5389561933265694,0.7620487390665215,0.6865552300589524
15400.0,1.0028429681886148,0.7930406001981721,0.5602663155089563,0.7620487390665215,0.6785325515850192
15600.0,1.0028429681886148,0.7997180600634992,0.5664354380260957,0.7620487390665215,0.6785325515850192
15800.0,1.0028429681886148,0.7997180600634992,0.5664354380260957,0.7620487390665215,0.6785325515850192
16000.0,1.0028429681886148,0.7997180600634992,0.5831806228172605,0.7620487390665215,0.6785325515850192
16200.0,1.0028429681886148,0.7997180600634992,0.5727235912167179,0.7620487390665215,0.6999348013479334
16400.0,1.0028429681886148,0.7997180600634992,0.5788868943999836,0.7620487390665215,0.7362529063364752
16600.0,1.0028429681886148,0.8000051992406093,0.5885475464268695,0.8128299938124988,0.7867000478301704
16800.0,1.0028429681886148,0.8000051992406093,0.6337727474837545,0.8128299938124988,0.7786062038862984
17000.0,1.0028429681886148,0.8000051992406093,0.6337727474837545,0.8128299938124988,0.7686473485509999
17200.0,1.0028429681886148,0.8000051992406093,0.6710074890300182,0.8651712979551699,0.7686473485509999
17400.0,1.0028429681886148,0.8000051992406093,0.6710074890300182,0.8651712979551699,0.7764921829860905
17600.0,1.0028429681886148,0.8000051992406093,0.6495370249476162,0.8651712979551699,0.7739921731573944
17800.0,1.0028429681886148,0.8000051992406093,0.6495370249476162,0.8746221488828984,0.7739921731573944
18000.0,1.0028429681886148,0.8000051992406093,0.6495370249476162,0.8746221488828984,0.7739921731573944
18200.0,1.0028429681886148,0.8000051992406093,0.6495370249476162,0.8746221488828984,0.7566001681231185
18400.0,1.0243833132625344,0.8000051992406093,0.6495370249476162,0.891969803090258,0.7566001681231185
18600.0,1.028378506272164,0.8472088434799242,0.6617783288450032,0.8958452959621196,0.7566001681231185
18800.0,1.0669159854270602,0.8472088434799242,0.6496737471814296,0.8919105780002987,0.7566001681231185
19000.0,1.1308487483866239,0.8472088434799242,0.6496737471814296,0.9770375341746778,0.7566001681231185
19200.0,1.2687885407631603,0.8472088434799242,0.6708875931760949,1.0645223781944146,0.7566001681231185
19400.0,1.2655214472769731,0.8472088434799242,0.6708875931760949,1.0645223781944146,0.774257933879858
19600.0,1.371351825307534,0.8472088434799242,0.6641715909649315,1.0746496574374773,0.774257933879858
19800.0,1.371351825307534,0.8472088434799242,0.6802932622198821,1.1778280003346402,0.774257933879858
20000.0,1.371351825307534,0.8472088434799242,0.6924723959444107,1.1778280003346402,0.774257933879858
20200.0,1.371351825307534,0.8711182315426251,0.6924723959444107,1.1778280003346402,0.774257933879858
20400.0,1.371351825307534,0.9064815981617342,0.6924723959444107,1.1778280003346402,0.774257933879858
20600.0,1.50128135515436,0.9064815981617342,0.6924723959444107,1.2125119677137324,0.774257933879858
20800.0,1.50128135515436,1.1239989369997647,0.6924723959444107,1.2972147571344472,0.774257933879858
21000.0,1.5153227469002817,1.2040905870478618,0.7090900691555753,1.3254195044397765,0.774257933879858
21200.0,1.767418133028697,1.2040905870478618,0.7090900691555753,1.3254195044397765,0.774257933879858
21400.0,1.798443779069737,1.2040905870478618,0.772325928620176,1.3452706892578319,0.774257933879858
21600.0,1.798443779069737,1.2078148317068358,0.7669509200357522,1.3452706892578319,0.7995557920716487
21800.0,1.798443779069737,1.2078148317068358,0.7861633066266931,1.3461633194090437,0.8000544343464877
22000.0,1.798443779069737,1.2368242349971523,0.7861633066266931,1.3461633194090437,0.8000544343464877
22200.0,1.8265586624149142,1.2368242349971523,0.7861633066266931,1.3487388898268664,0.8919239880645762
22400.0,1.8265586624149142,1.2368242349971523,0.7861633066266931,1.363319640232416,0.8919239880645762
22600.0,1.8265586624149142,1.3178338297602181,0.7861633066266931,1.363319640232416,0.913057226165306
22800.0,1.8265586624149142,1.3178338297602181,0.7862661229003249,1.4446751491579743,0.913057226165306
23000.0,1.9510639464025255,1.3224058299234,0.7845916763020764,1.4446751491579743,0.913057226165306
23200.0,1.9587785434580063,1.3224058299234,0.7845916763020764,1.4446751491579743,0.925092320976054
23400.0,1.9530889556880824,1.3224058299234,0.8104641213135353,1.4446751491579743,0.925092320976054
23600.0,1.9530889556880824,1.3650984830156139,0.8104641213135353,1.4446751491579743,0.925092320976054
23800.0,1.947302296464016,1.4739053313271024,0.8113746512387189,1.4446751491579743,0.9422821225909013
24000.0,1.916548448570254,1.621564405648305,0.8113746512387189,1.4446751491579743,0.9647124723030601
24200.0,1.916548448570254,1.621564405648305,0.8113746512387189,1.4992564880223909,0.9651559119100689
24400.0,1.916548448570254,1.7389884999692626,0.8420809758629095,1.5304609593465368,0.9651559119100689
24600.0,1.916548448570254,1.7761717006250226,0.8420809758629095,1.5304609593465368,0.9997759802693169
24800.0,2.010684892863786,1.8290721465455309,0.8420809758629095,1.5304609593465368,0.9887563600803613
25000.0,2.0284848932233865,1.8423277446068507,0.8420809758629095,1.5304609593465368,0.9887563600803613
25200.0,1.9485967165812572,1.8513640920567913,0.8448741509687241,1.5343044686760765,0.9887563600803613
25400.0,1.9485967165812572,1.8318979923467393,0.8448741509687241,1.5343044686760765,0.9887563600803613
25600.0,1.9605457337542271,1.9823373878433386,0.8448741509687241,1.5472525533726476,0.9887563600803613
25800.0,1.9605457337542271,1.9823373878433386,0.8448741509687241,1.569285855324111,0.9887563600803613
26000.0,1.9605457337542271,1.9823373878433386,0.8448741509687241,1.569285855324111,0.9887563600803613
26200.0,1.9723485872403612,1.9823373878433386,0.8448741509687241,1.569285855324111,0.9932855126255034
26400.0,1.9723485872403612,2.0515633736146803,0.8448741509687241,1.569285855324111,1.0875674963028814
26600.0,1.9723485872403612,2.1260872680273284,0.8682538188399278,1.569285855324111,1.0875674963028814
26800.0,1.9723485872403612,2.373583983449183,0.8682538188399278,1.5834948576531465,1.112812308071082
27000.0,2.0779733759721752,2.49845689774195,0.8927607180170885,1.5864910779831067,1.112812308071082
27200.0,2.0779733759721752,2.49845689774195,0.8927607180170885,1.6442001579018326,1.112812308071082
27400.0,2.0779733759721752,2.513430009072192,0.8922959417581848,1.6442001579018326,1.1322369226923146
27600.0,2.0779733759721752,2.5858121381730363,0.8968679305403049,1.6442001579018326,1.1628193737902253
27800.0,2.0823000300523256,2.9943633765120437,0.8968679305403049,1.6442001579018326,1.1628193737902253
28000.0,2.0823000300523256,2.9943633765120437,0.9417439338998628,1.6531260233879785,1.1628193737902253
28200.0,2.0823000300523256,2.9943633765120437,0.9417439338998628,1.6531260233879785,1.1631193828181972
28400.0,2.0823000300523256,2.9943633765120437,0.9417439338998628,1.6700542459168095,1.1692345618638287
28600.0,2.0823000300523256,2.9943633765120437,0.9417439338998628,1.6700542459168095,1.1722338208532554
28800.0,2.0823000300523256,2.9943633765120437,0.9417439338998628,1.6742826539881497,1.1722338208532554
29000.0,2.0823000300523256,2.9943633765120437,1.0030365070132128,1.6742826539881497,1.169040631778075
29200.0,2.1399669321792536,2.9943633765120437,1.0032964940722229,1.6742826539881497,1.169040631778075
29400.0,2.2790267812153253,3.0648959951875545,1.0247489575071431,1.6870449528454587,1.169040631778075
29600.0,2.2790267812153253,3.1121709297214246,1.1904366542863927,1.693892245897262,1.169040631778075
29800.0,2.2790267812153253,3.1121709297214246,1.226505297590399,1.6892144672014402,1.1846075604113664
30000.0,2.3281804078987784,3.1121709297214246,1.2287313041015568,1.6892144672014402,1.1861968239489413
30200.0,2.457270408019235,3.1121709297214246,1.2287313041015568,1.6911483672709284,1.189748593440247
30400.0,2.4740762624649917,3.1121709297214246,1.2231564146834162,1.6923907376313319,1.2114076458781389
30600.0,2.574614204319832,3.1121709297214246,1.2231564146834162,1.69359181138673,1.215910513482667
30800.0,2.825742087005482,3.1520648062316985,1.2464421845868052,1.6895028774119254,1.215910513482667
31000.0,2.959781782160727,3.396296058980474,1.2767094004188535,1.6895028774119254,1.3780162711561248
31200.0,3.1722292915549186,3.380781455185572,1.2717723293182273,1.6895028774119254,1.3780162711561248
31400.0,3.1722292915549186,3.380781455185572,1.2717723293182273,1.6895028774119254,1.3780162711561248
31600.0,3.2165257068964594,3.380781455185572,1.2717723293182273,1.6895028774119254,1.4003345320165073
31800.0,3.2131641208033215,3.380781455185572,1.2717723293182273,1.6895028774119254,1.5907326138922728
32000.0,3.2209829287048226,3.3931867651620737,1.2713986868608327,1.6895028774119254,1.7151571363245093
32200.0,3.2209829287048226,3.445425554110571,1.2713986868608327,1.6900898902615982,1.7683049625552607
32400.0,3.2209829287048226,3.445425554110571,1.3031188681782762,1.6900898902615982,1.7683049625552607
32600.0,3.2209829287048226,3.4496550034021998,1.3031188681782762,1.6931308204292754,1.8748337822702015
32800.0,3.2209829287048226,3.4566152324549537,1.3202077730322634,1.6931308204292754,1.8748337822702015
33000.0,3.2209829287048226,3.4566152324549537,1.3202077730322634,1.7164999709210984,1.8748337822702015
33200.0,3.2209829287048226,3.504327079763237,1.3202077730322634,1.7162596328437778,1.8923643210437
33400.0,3.298738056861709,3.512852023568286,1.3513884433721761,1.7162596328437778,1.8815651049291577
33600.0,3.3307583479984744,3.7859889951006696,1.3513884433721761,1.721514039719135,1.8815651049291577
33800.0,3.3413627885102395,3.7859889951006696,1.3513884433721761,1.721300046321305,1.8815651049291577
34000.0,3.3413627885102395,3.7859889951006696,1.3513884433721761,1.721300046321305,2.071331126370816
34200.0,3.3413627885102395,3.9342314460959744,1.3513884433721761,1.7391617892288025,2.0924022727177762
34400.0,3.3413627885102395,4.172091015917135,1.3698831325678567,1.7391617892288025,2.0929488159769907
34600.0,3.5178291979483807,4.172091015917135,1.3698831325678567,1.7418986014431548,2.0929488159769907
34800.0,3.547045398162477,4.316748640620203,1.3698831325678567,1.7551740199284125,2.0929488159769907
35000.0,3.5418644587999752,4.346528304430578,1.4007988291577012,1.7551740199284125,2.082265070915251
35200.0,3.4889595834663805,4.346528304430578,1.4337627011499294,1.7643480175094042,2.0868178871412653
35400.0,3.5078237602682947,4.346528304430578,1.4337627011499294,1.786634222510564,2.108592532453934
35600.0,3.599822792178538,4.449442806062355,1.440987646420317,1.7911298394360546,2.108592532453934
35800.0,3.615473379846255,4.474730666110144,1.440987646420317,1.7911298394360546,2.108592532453934
36000.0,3.615473379846255,4.474730666110144,1.449333941876977,1.7911298394360546,2.1166055998643083
36200.0,3.615473379846255,4.474730666110144,1.4886709258100375,1.7877271428997101,2.330482231074292
36400.0,3.780148333776517,4.474730666110144,1.4886709258100375,1.792668727227246,2.4870999587424216
36600.0,3.780148333776517,4.474730666110144,1.4886709258100375,1.823787046824855,2.514684302401548
36800.0,3.8127104934205747,4.474730666110144,1.4886709258100375,1.823787046824855,2.5693112873557684
37000.0,3.9020624607733216,4.474730666110144,1.4886709258100375,1.8239396335723113,2.5693112873557684
37200.0,3.9688474963548868,4.474730666110144,1.4886709258100375,1.8673139999948138,2.5693112873557684
37400.0,3.9688474963548868,4.474730666110144,1.4886709258100375,1.8673139999948138,2.8398320834875213
37600.0,3.9688474963548868,4.4899377518245105,1.4886709258100375,1.8673139999948138,2.8398320834875213
37800.0,4.197787328732206,4.4899377518245105,1.4886709258100375,1.868284471410218,2.8398320834875213
38000.0,4.197787328732206,4.4899377518245105,1.4886709258100375,1.868284471410218,2.9315932595310823
38200.0,4.268897297957285,4.616728198697334,1.4983487942442972,1.868284471410218,2.9315932595310823
38400.0,4.491720812531071,4.616728198697334,1.4983487942442972,1.8663514453730459,2.9315932595310823
38600.0,4.771892656241362,4.70785059541851,1.4983487942442972,1.9838850206031236,2.9315932595310823
38800.0,4.790445613178131,4.8643438552033995,1.4983487942442972,1.9838850206031236,2.9315932595310823
39000.0,4.790445613178131,5.060881030396517,1.5817941632774961,1.9838850206031236,2.9315932595310823
39200.0,4.773674257163496,5.060881030396517,1.5817941632774961,1.9838850206031236,2.9315932595310823
39400.0,4.855540712561366,5.107804777529751,1.6147625193264803,1.9838850206031236,2.9794865202844187
39600.0,4.884372472110981,5.501509857146751,1.61957547693373,1.9838850206031236,3.150499623132829
39800.0,4.916198966080583,5.524472054529302,1.61957547693373,2.005431117694623,3.18824939227528
40000.0,4.916198966080583,5.524472054529302,1.682007072008544,2.067622087820556,3.1821718020959193
40200.0,4.916198966080583,5.524472054529302,1.6992371109264923,2.067622087820556,3.188036034646442
40400.0,4.932359708216777,5.524472054529302,1.8547540095090387,2.0816624779677992,3.188036034646442
40600.0,4.932359708216777,5.524472054529302,1.8547540095090387,2.1615631598302363,3.3297718537228698
40800.0,4.968859917749256,6.007744077973243,1.8547540095090387,2.1615631598302363,3.3297718537228698
41000.0,4.983606615976571,6.007744077973243,1.8547540095090387,2.1721025508538268,3.3297718537228698
41200.0,5.087568870774533,6.102557185365145,1.8547540095090387,2.199489129974547,3.3297718537228698
41400.0,5.106223715421784,6.806326037952704,1.8547540095090387,2.199489129974547,3.3297718537228698
41600.0,5.1507874567095016,7.527395146723203,1.969150840327465,2.2045505463041977,3.3297718537228698
41800.0,5.1507874567095016,7.642406452435635,1.969150840327465,2.2045505463041977,3.368122170064742
42000.0,5.208875158999146,8.311756576225628,2.0007306178860778,2.2145114024334625,3.3798212016624354
42200.0,5.221328894112116,8.311756576225628,2.1184664210128887,2.2250267459410518,3.3670207047199714
42400.0,5.289219997546206,8.311756576225628,2.4611715499772213,2.234799149453392,3.3670207047199714
42600.0,5.297575371862502,8.681891826996008,2.4611715499772213,2.234799149453392,3.3670207047199714
42800.0,5.291124775737837,8.681891826996008,2.4611715499772213,2.234799149453392,3.3670207047199714
43000.0,5.291124775737837,8.834826046170317,2.467581486826614,2.2393835093050733,3.396413942048467
43200.0,5.291124775737837,8.834826046170317,2.467581486826614,2.2393835093050733,3.8938891585135917
43400.0,5.309712776881993,8.834826046170317,2.467581486826614,2.2393835093050733,3.8938891585135917
43600.0,5.309712776881993,9.091965926365726,2.467581486826614,2.2393835093050733,3.8938891585135917
43800.0,5.309712776881993,9.091965926365726,2.467581486826614,2.2393835093050733,4.1199636523683285
44000.0,5.361178509744363,9.091965926365726,2.467581486826614,2.2389051694878277,4.1199636523683285
44200.0,5.906116382287955,9.178018892201658,2.482655428784316,2.240404931499641,4.192754526676881
44400.0,6.048339402966276,9.178018892201658,2.482655428784316,2.240404931499641,4.336933460481815
44600.0,6.048339402966276,9.729259424952305,2.482655428784316,2.240404931499641,4.38506953216702
44800.0,6.048339402966276,9.82495552710847,2.482655428784316,2.240404931499641,4.408282674376256
45000.0,6.064404256024915,9.980031672501358,2.593523452042358,2.2438105159827404,4.408282674376256
45200.0,6.18722974213931,9.980031672501358,2.6657331621324145,2.2828949625889567,4.408282674376256
45400.0,6.275541348918242,9.980031672501358,2.6657331621324145,2.3077602465076654,4.408282674376256
45600.0,6.275541348918242,10.427604156851164,2.6657331621324145,2.3619765682075515,4.421124622394307
45800.0,6.273987068050658,10.602535878936898,2.8252893889203667,2.3619765682075515,4.453708513814581
46000.0,6.313149599402762,10.602535878936898,2.8252893889203667,2.3619765682075515,4.453708513814581
46200.0,6.396776881837701,10.602535878936898,2.901031221111602,2.3619765682075515,4.4389123316703
46400.0,6.396776881837701,10.730831545200235,2.901031221111602,2.3619765682075515,4.4389123316703
46600.0,6.396776881837701,11.02585729346715,2.9090119775561956,2.36255983478918,4.4389123316703
46800.0,6.396776881837701,11.02585729346715,2.965942392549808,2.3942766999307095,4.4389123316703
47000.0,6.396776881837701,11.02585729346715,2.965942392549808,2.3559229305271936,4.4389123316703
47200.0,6.451194688760811,11.848516006857391,2.965942392549808,2.3559229305271936,4.452783763593813
47400.0,6.4460129381833955,11.848516006857391,2.965942392549808,2.3559229305271936,4.452783763593813
47600.0,6.591090272318559,12.04170326257512,3.1788748499469266,2.3559229305271936,4.452783763593813
47800.0,6.591090272318559,12.04170326257512,3.1788748499469266,2.3559229305271936,4.452783763593813
48000.0,6.591090272318559,12.248012312985958,3.1788748499469266,2.3938858904477684,4.452783763593813
48200.0,6.591090272318559,12.248012312985958,3.1788748499469266,2.439340438204556,4.5129042663030585
48400.0,6.576340801898855,12.833625464342777,3.1788748499469266,2.439340438204556,4.5129042663030585
48600.0,6.576340801898855,12.692617229638577,3.1788748499469266,2.439340438204556,4.522513241417046
48800.0,6.576340801898855,12.692617229638577,3.1788748499469266,2.476680933253558,4.487161904575004
49000.0,6.75611099098156,12.692617229638577,3.1788748499469266,2.5331318786181773,4.554375260626955
49200.0,6.75611099098156,12.692617229638577,3.189598344530202,2.5331318786181773,4.554375260626955
49400.0,6.875452965947187,13.240588423774858,3.189598344530202,2.5364682245452776,4.567958853017766
49600.0,7.307945111371274,13.240588423774858,3.189598344530202,2.5416423260341574,4.518354719452007
49800.0,7.410192216538494,13.280334616681863,3.189598344530202,2.5416423260341574,4.599872822546681
50000.0,7.410192216538494,13.280334616681863,3.189598344530202,2.5664861852922223,4.599872822546681
50200.0,7.410192216538494,13.389287402051503,3.189598344530202,2.5698256508660675,4.599872822546681
50400.0,7.52805723695733,13.389287402051503,3.189598344530202,2.5698256508660675,4.599872822546681
50600.0,7.52805723695733,13.389287402051503,3.189598344530202,2.578569800759824,4.599872822546681
50800.0,7.52805723695733,13.389287402051503,3.189598344530202,2.580880030647686,4.599872822546681
51000.0,7.52805723695733,13.62089880419904,3.189598344530202,2.600294002776719,4.629000519155664
51200.0,7.5273457062489335,13.62089880419904,3.189598344530202,2.649318195637377,4.672802385291212
51400.0,7.5273457062489335,13.820660495977004,3.189598344530202,2.709489077133481,4.672802385291212
51600.0,7.5273457062489335,14.410017547963328,3.1942724166370287,2.709489077133481,4.678509978681833
51800.0,7.5273457062489335,14.410017547963328,3.1942724166370287,2.709489077133481,4.678509978681833
52000.0,7.5273457062489335,14.309675385564606,3.2613480600099587,2.720041150187674,4.678509978681833
52200.0,7.569890676106495,14.309675385564606,3.2630285096060394,2.735664893109124,4.678509978681833
52400.0,7.840904806707933,14.309675385564606,3.3785703841655206,2.735664893109124,4.678509978681833
52600.0,7.840904806707933,14.309675385564606,3.3861211218431677,2.738166718098543,4.678509978681833
52800.0,7.840904806707933,14.463009909788571,3.3861211218431677,2.77392174756542,4.678509978681833
53000.0,8.006708692697018,14.76204433130862,3.3861211218431677,2.775308413274528,4.678509978681833
53200.0,8.021944491884957,15.205011621333238,3.4636330813287435,2.775308413274528,4.683057620247122
53400.0,8.227015622440673,15.421086954315761,3.5414922510992897,2.7846162508863768,4.680396202026841
53600.0,8.227015622440673,15.443621672733189,3.53848014833988,2.7846162508863768,4.971097005484628
53800.0,8.402197596908216,16.393351623115812,3.5598266676811656,2.7846162508863768,4.993120455020887
54000.0,8.426236711183558,16.425712236192354,3.5598266676811656,2.7846162508863768,5.060601278570423
54200.0,8.426236711183558,16.425712236192354,3.7164286133527984,2.7846162508863768,5.15670888469343
54400.0,8.582271140435072,16.425712236192354,3.7164286133527984,2.8233041219532113,5.162338758100679
54600.0,8.582271140435072,16.4788589026072,3.735073862849977,2.8355238290503397,5.353494544736224
54800.0,8.582271140435072,16.526740462756575,3.735073862849977,2.800516104594114,5.353494544736224
55000.0,8.575328194093597,18.704751067482434,3.735073862849977,2.800516104594114,5.316018304773905
55200.0,8.575328194093597,18.76782418038819,3.735073862849977,2.800516104594114,5.316018304773905
55400.0,8.776351126605455,18.76782418038819,3.735073862849977,2.800516104594114,5.323340931857672
55600.0,8.79170015749305,18.76782418038819,3.735073862849977,2.800516104594114,5.332220620406831
55800.0,8.79170015749305,18.76782418038819,3.735073862849977,2.800516104594114,5.332220620406831
56000.0,8.806400426369507,18.76782418038819,3.735073862849977,2.814739290508224,5.343235397615409
56200.0,8.835072948497688,18.76039663144926,3.735073862849977,2.8226805234023193,5.362193744739523
56400.0,8.835072948497688,18.76039663144926,3.871940185350309,2.827487020024004,5.362193744739523
56600.0,9.24917701860527,18.76039663144926,4.019410593629711,2.827487020024004,5.3694852242175095
56800.0,9.24917701860527,18.76039663144926,4.080876436754648,2.827487020024004,5.472896865755969
57000.0,9.24917701860527,18.953323216261133,4.080876436754648,2.827487020024004,5.472896865755969
57200.0,9.24917701860527,18.953323216261133,4.080876436754648,2.8298199123670775,5.472896865755969
