step,soft-spaceship-910,cerulean-mountain-908,comfy-plant-907,wandering-frog-905,cosmic-glitter-904
34000.0,0.45413441370741425,0.44326974844381,0.46546105632097107,0.46616143081441985,0.44930832621796474
35000.0,0.45258097337858433,0.4420229531732748,0.46364006836332844,0.4651301169249417,0.4475226485471029
36000.0,0.44877316562822694,0.44129972583063976,0.4633994994572832,0.46478179012885884,0.4469459612693086
37000.0,0.44726408106787285,0.4379994812169027,0.4620595023288022,0.46149920738147426,0.444958089144852
38000.0,0.44511005840501455,0.436546402836823,0.45986518261397186,0.4599816105439583,0.44254098716471496
39000.0,0.4440700361851536,0.4363833781074379,0.45845811624134947,0.45839140189074545,0.44207094622145265
40000.0,0.4438280800134874,0.43611594704241635,0.45835507177243673,0.4564811771338707,0.43880376381161196
41000.0,0.44329043273227386,0.4344996464817691,0.45645836759896685,0.4541852804004611,0.43823480689258315
42000.0,0.44307945828875994,0.43442585917619586,0.45620565118244527,0.4543852982545184,0.43795347028098164
43000.0,0.4414739393370051,0.43428937627894215,0.45591746406379974,0.45310395287695254,0.43772755280421166
44000.0,0.4400408155016194,0.43378183240561746,0.4539935116757176,0.4524701351509199,0.4358241463635551
45000.0,0.43992928246033636,0.4335860578325312,0.4518479285755404,0.4513915302049668,0.4346261704651111
46000.0,0.4380431223376871,0.431220176622137,0.4474528171599191,0.45042460831586595,0.43289039736176943
47000.0,0.4356326459431003,0.42986337605145575,0.44279141402553507,0.44901542363323255,0.43227046732375884
48000.0,0.4339931558943751,0.4298877815050738,0.4431169237268997,0.44772188577919514,0.4320600759621442
49000.0,0.4304750108384554,0.42866164020521635,0.441376316685879,0.44694085299842695,0.43068866801810657
50000.0,0.4285629236518063,0.4276901454383153,0.4402167549955456,0.44616553587046687,0.4304500474249945
51000.0,0.4279154537475602,0.42600659296779986,0.44028401195523453,0.44561429951717424,0.43035398268954805
52000.0,0.42636044557581365,0.4245270121216204,0.43886695443829576,0.4437033505963064,0.4282658750166851
53000.0,0.4254647708101674,0.42213552044970226,0.4365692609960272,0.4411860972422188,0.42781239583383923
54000.0,0.42489541824942384,0.4204611933870464,0.4359784273767517,0.44150076435027685,0.42675874583804346
55000.0,0.42337370060451,0.41888242538144044,0.43603285771584666,0.4409830881182022,0.42587106504821887
56000.0,0.42170865220667725,0.41777981307367057,0.43342001768687544,0.43966605593716346,0.42394818017050834
57000.0,0.4180840959864613,0.4177312419354092,0.4332531720247779,0.4388837816860693,0.4231737982510505
58000.0,0.41647054488407037,0.4161440699526964,0.4329228201179548,0.43845692355320703,0.42232580831096656
59000.0,0.41562182284298665,0.4162188400207052,0.4322650596948053,0.4379164176403433,0.42219618602626424
60000.0,0.4153838321408537,0.41600398941194106,0.431919367713775,0.4359399361758997,0.4220359493342202
61000.0,0.4149760004682638,0.4158061460477967,0.4298324542748085,0.4325151588794324,0.41999912856126614
62000.0,0.41367900593604867,0.4143521274326518,0.4290852701827392,0.4296009834029825,0.419690795737601
63000.0,0.4102483020043122,0.41032564879932265,0.42752115625547543,0.42777871259110145,0.41906030129968075
64000.0,0.4080784110181867,0.4080013790526696,0.4261294710557268,0.4249270432526316,0.41755612867241554
65000.0,0.4058638721005482,0.40819525893317943,0.4238399614406201,0.4229451412736488,0.4171467047474194
66000.0,0.4033269321795513,0.40811716322536784,0.4233400677948057,0.4206791885668254,0.41614597327382474
67000.0,0.4019594266542525,0.406159540211995,0.4208310141618905,0.4190570571844839,0.41529877280681865
68000.0,0.3995422127474926,0.40422536721302954,0.4189283406956464,0.41703539398617306,0.4123602997100825
69000.0,0.3987320605384361,0.40193190029740383,0.41769949694265607,0.41372478153714154,0.4097213251538758
70000.0,0.39653020090119007,0.4014376402081897,0.4163406429660973,0.41334414307972267,0.40871916104329997
71000.0,0.3941240177950527,0.4010001251486268,0.41638022519331724,0.4126002739911888,0.40853238162763167
72000.0,0.39392958433061953,0.3990554580597799,0.41574454059708604,0.4103809330339298,0.40686332608451753
73000.0,0.39073275537059304,0.39781655341677546,0.4147141295742754,0.4090346784907384,0.40388296274180696
74000.0,0.3904512246346177,0.3953778470441354,0.4142438758042799,0.4085216146462513,0.40145533751981305
75000.0,0.38870806830956867,0.39408551815759746,0.41269085732873717,0.4070655735220991,0.3992791328486233
76000.0,0.38626357158752006,0.39343508313141684,0.40995360655290447,0.406189756598413,0.3978780782709565
77000.0,0.38482979714586174,0.3918187612096118,0.4095490670755142,0.40481949204653306,0.395777325160521
78000.0,0.3834542270723156,0.3898532531602002,0.4071544344047625,0.40176427752483973,0.39453685074557265
79000.0,0.3813715404241212,0.3896853292627748,0.4061775728902105,0.40045799328002285,0.39205116958562103
80000.0,0.3776918765765927,0.3883573201933408,0.40482528311519167,0.3991327324213459,0.39058243623112915
81000.0,0.37748704273236644,0.3880154447143579,0.40341307448311203,0.39873460659707055,0.3897979772674931
82000.0,0.37557696233104426,0.3876578555887011,0.401745994673631,0.39771392300661174,0.388489542293131
83000.0,0.3752244344875083,0.38749740027985435,0.4000242969533952,0.39483258379558306,0.3870356267798673
84000.0,0.3748302486154996,0.3871658573113679,0.3987316790852477,0.3944875151634599,0.38498068554328774
85000.0,0.3745892420921957,0.3869701950943181,0.3982198719386131,0.3932753551128454,0.38161488577279257
86000.0,0.3732898845709998,0.3869749948419668,0.39747582183445845,0.39225834244369406,0.3804163191584042
87000.0,0.37174049531588294,0.38539943629948864,0.3974374770743455,0.38997149604178205,0.3781538362151477
88000.0,0.37116404457468805,0.38523586562612744,0.39600067422428015,0.3881845049575219,0.37617874350556785
89000.0,0.3707077636460033,0.384856628453348,0.3935540987637121,0.38580066894713694,0.3734769811609458
90000.0,0.3693033367855833,0.38264902350725005,0.3927646398446018,0.3853097738943129,0.37174172138588446
91000.0,0.36848971469780767,0.38234125138810027,0.3927902529788578,0.3826696456050823,0.3714749793475802
92000.0,0.36878538114439463,0.3802314020753274,0.3910692588881011,0.3816228373711296,0.3704998486501829
93000.0,0.3659618891402976,0.3777593638624382,0.3900007356593387,0.3796261053381826,0.369457147783508
94000.0,0.3644563561835553,0.37591058845201114,0.38864990451380926,0.3766802314099627,0.3682300427595808
95000.0,0.36275783892523983,0.37564312267900596,0.3886755902054608,0.3753928249912822,0.3663027049343371
96000.0,0.3620000570183733,0.3752479696275009,0.38632260225641707,0.3750885351623919,0.36419431883612896
97000.0,0.3599946879403766,0.3738759182812498,0.38306064508651433,0.3736524875518058,0.36399677433914446
98000.0,0.3587266975010097,0.37065478680163666,0.381468615057802,0.3723663680849633,0.3610362718073708
99000.0,0.3582068042285902,0.36973304475570345,0.38081791047425784,0.3718009678706385,0.3600218802821635
100000.0,0.3573919740570661,0.3677977330191049,0.38075378414461575,0.371322511284213,0.35943163437802395
101000.0,0.356272590235969,0.36607084290089187,0.38037703142206786,0.3711923755031934,0.3571369127704703
102000.0,0.35590642350965007,0.36446743523565156,0.38003975160606385,0.3701357874241056,0.35695474116303133
103000.0,0.3542878125461178,0.3646046109734663,0.3799743430685885,0.3689721341837312,0.3556293409152497
104000.0,0.35269212912068737,0.36265630483531197,0.3798896701731786,0.3684918661669449,0.3535006290258534
105000.0,0.35159988067193004,0.361955035313814,0.37827645227748763,0.3679888816527783,0.3533946208413947
106000.0,0.34876761421099595,0.3608144044280101,0.37640607450631136,0.3666604614158709,0.3525578738490674
107000.0,0.3484239503425455,0.3594100953919753,0.3719952465405491,0.36597445544121493,0.35086938194347866
108000.0,0.34712403264093955,0.35704518818607933,0.3706958806181656,0.36557865058640987,0.3500516918781376
109000.0,0.3460527071147247,0.35415789698661526,0.3695754053462927,0.36547098804023453,0.3484045972257207
110000.0,0.3448868757706379,0.3524076444716086,0.3679084120475385,0.36329843111520466,0.3481818347368029
111000.0,0.34302683608705425,0.35111639473888956,0.3665351365871349,0.36121028337596994,0.34723198014197465
112000.0,0.34089513367557245,0.34911557673805954,0.3662275591861361,0.36084142440840233,0.34542503367278427
113000.0,0.34080492527999695,0.34665975901525997,0.36471865471254344,0.35953599405251885,0.3436591608562603
114000.0,0.33862739180509094,0.3463903625714188,0.3627476595314996,0.3590596119217339,0.34273251673452815
115000.0,0.33855811947135694,0.34415422708790677,0.3624753032448465,0.3586434596383867,0.3415188972641006
116000.0,0.3385241968583835,0.3422650525067575,0.3605057676243648,0.35785076527033244,0.34050555044181186
117000.0,0.3369228385727884,0.3408900891254138,0.35904766403769334,0.355125037974242,0.33940523737278977
118000.0,0.33606941028930704,0.3384425801900119,0.35860092307674585,0.35499149958176573,0.33807243841146783
119000.0,0.3356311383238292,0.33789507235305927,0.3551855633908831,0.3546122014159881,0.33699942963391905
120000.0,0.3333043831048844,0.33681199467742406,0.3548997882681927,0.3538985329337454,0.336407023928665
121000.0,0.3325633662099463,0.3359127012809923,0.35452963184703246,0.3538972044881049,0.3352195312513737
122000.0,0.3309684320143597,0.33570980654837146,0.35353691240815366,0.3536287839128452,0.3343120904693989
123000.0,0.3288395265266826,0.33413567513664916,0.3525869960313808,0.35285925563018283,0.3319772104915171
124000.0,0.32559937054961025,0.33132475693265145,0.35251701244753336,0.3514530247734682,0.33117470114886327
125000.0,0.32522727423708003,0.33075960763275214,0.3512699449546471,0.3509018787193953,0.3308732579548359
126000.0,0.3224321934257667,0.32842542020053556,0.34696392197152814,0.348915347020544,0.3306643071473781
127000.0,0.32127849865692576,0.3271950001350569,0.34545457322122125,0.348715215623751,0.3298489957170427
128000.0,0.31859072115667125,0.3268777877856014,0.34503456646206565,0.34564581741597317,0.32811908984936483
129000.0,0.3176483335052869,0.326452201103555,0.34423240214409667,0.3442458735348252,0.32766535514203626
130000.0,0.31532759316694076,0.3261237965143629,0.34317632181009317,0.3436951205407409,0.3273077116731076
131000.0,0.3138801283175479,0.3242561947668684,0.3421874458477299,0.34131265645826975,0.32615352890826727
132000.0,0.3126868807209706,0.3220568732799177,0.34028626102297227,0.33943734046972324,0.32573586497204865
133000.0,0.31091367282544785,0.32104429454956573,0.33905741977238546,0.3375165684416495,0.32365698288642264
134000.0,0.3090504483731953,0.32106734592060315,0.33759934362302924,0.33480528454559755,0.3230582794176874
135000.0,0.3094240713970298,0.31870045647959727,0.33700432968012634,0.3338791505055457,0.32196582175034777
136000.0,0.30731160465701,0.3183491757127367,0.3353075187653778,0.3320805367864333,0.32057303847413343
137000.0,0.3066137451762662,0.318163099675669,0.3332392993839516,0.3299461469771147,0.3203763964821717
138000.0,0.30454830521049087,0.3179887322067761,0.33200363112981474,0.3289058713578388,0.3203320253284825
139000.0,0.3043059391286369,0.31679611996621393,0.33143759145150453,0.3266616897626031,0.3200340267720212
140000.0,0.3029246431204362,0.3149403627807167,0.33108595288111803,0.32475822673423266,0.31999136226089014
141000.0,0.30143443603617426,0.31351677030127467,0.3297322616273592,0.32367796965263274,0.31927739622806417
142000.0,0.29832952117983735,0.311589827931023,0.32881185799845786,0.3208926951536395,0.31844209120233224
143000.0,0.29772034604373787,0.3096858077881547,0.3281253365316145,0.3196099929481287,0.3182195373694387
144000.0,0.2962050765264402,0.3084070603281818,0.3273534633329061,0.3185401298414634,0.31627523226328413
145000.0,0.29534431314016935,0.3066692791169074,0.3271792072495763,0.317401745543588,0.3152515996666216
146000.0,0.294871507085956,0.30583390679770195,0.3261648537630587,0.31561676918392967,0.3138377327028595
147000.0,0.2944420678115351,0.30461326474561856,0.3238332061754844,0.31507481137373655,0.3123727690362905
148000.0,0.2930017935194356,0.30341344946649995,0.32311682436683653,0.3147621931377731,0.3114065046062315
149000.0,0.2921161015004648,0.30331244317674133,0.3210239499119385,0.31505004399220865,0.3112965973048949
150000.0,0.29102755440902794,0.30239918635417534,0.3199829002446766,0.31454666147407084,0.3105027249350016
151000.0,0.29089013927534424,0.3018260870754679,0.3186592748313014,0.3142874875137482,0.3094517005461678
152000.0,0.29077946790898485,0.300957341641458,0.31689539324521343,0.31329223053703525,0.309236126485387
153000.0,0.29000707991789915,0.2999942077599894,0.3163375739758709,0.3122129893352021,0.3090780993265973
154000.0,0.2887448971419944,0.2989979450923985,0.3151422142989702,0.3118017313819055,0.30829979513127964
155000.0,0.2890033745542453,0.2976109776924636,0.31319574851322257,0.3101975688059251,0.3062815367111389
156000.0,0.2871963116211793,0.29636794151697093,0.3120010153549052,0.3094718200393793,0.3051866224357938
157000.0,0.2855283105573484,0.2957006458468333,0.31030546411135546,0.3082737324353555,0.3047526264255915
158000.0,0.284865340382566,0.2953901109499875,0.3090505369234684,0.30642404159881503,0.30319452823294285
159000.0,0.2829826503518917,0.2945048736684021,0.30730862682149024,0.30578228965801535,0.30308343535646587
160000.0,0.2814169276463505,0.293492338136115,0.30680549485777586,0.3044560720778265,0.3027707924594597
161000.0,0.2790923639456221,0.29277672705001007,0.30519475395360357,0.30425463958114124,0.30241768372797795
162000.0,0.2775402721788513,0.29229780949068007,0.30231737442742934,0.3019642172794605,0.3008212140509235
163000.0,0.27653065520025555,0.2909659724388639,0.30071727158916045,0.3011471412742468,0.3009483319579034
164000.0,0.2756606140405616,0.2901226202737804,0.2987973260813634,0.3009001648186817,0.30089020543424794
165000.0,0.27532602770471,0.28916008664046045,0.29666114049724485,0.29993438670581163,0.3001576920294558
166000.0,0.2745726374130901,0.28872559874278003,0.29624218961944526,0.29858964704853685,0.2992704533791165
167000.0,0.27402576220225616,0.2865738855061113,0.29471964976554205,0.2974945627924983,0.29900843791915294
168000.0,0.273607926955675,0.28512774465436286,0.2932121213558696,0.29557019353574565,0.29727514463132143
169000.0,0.2738542308759336,0.2836843744875449,0.29120518429473585,0.29401102632008685,0.29689314342452233
170000.0,0.27283725612310855,0.2822630889408084,0.29035801330523336,0.2933953594177017,0.2959036067460223
171000.0,0.27177712735796633,0.2813915150535348,0.28932761550983566,0.29248680669703425,0.29275019500734534
172000.0,0.2700606306138379,0.28060426790253457,0.28826554424665596,0.29191943201219556,0.2908301728836632
173000.0,0.2693398217674876,0.2788656820071779,0.28721339856627176,0.29102063421257424,0.29016970923281393
174000.0,0.2694555493296905,0.2770711746639618,0.2858815769629062,0.2887067864594604,0.28901533802880486
175000.0,0.26983734257582864,0.2765363234565344,0.285008913851644,0.2875064799224369,0.28876611553210607
176000.0,0.2689974050573406,0.27649744812966426,0.28403845223331475,0.2864023692013309,0.28853876160925523
177000.0,0.2681017818485126,0.2743035178751953,0.2835212465941835,0.2852070832632672,0.2869773547696373
178000.0,0.26716411430880505,0.273084305005653,0.28191626495450234,0.28329652747486184,0.2861559458243406
179000.0,0.26547095927554565,0.2731502655633352,0.2811036761707712,0.28082473005183484,0.2859135654778855
180000.0,0.2642193984222086,0.27244852583738877,0.2799727654653769,0.2794649191982957,0.2857522843605105
181000.0,0.2627271442270887,0.2711679327328498,0.2795128285080222,0.2769316937244471,0.28179179840656304
182000.0,0.2604731133473682,0.2701300849497943,0.27856005077875623,0.27454470893183885,0.2809764696197894
183000.0,0.2594754227373419,0.26962553940604267,0.2762313825702789,0.2740265359560414,0.2804622071273642
184000.0,0.25833700170212753,0.2688895902730441,0.27425301976613614,0.27306288707120085,0.2800198646022091
185000.0,0.25795500039305225,0.268122114735615,0.2733415943955063,0.27237539758217055,0.27901226699865284
186000.0,0.256000855696766,0.26713222374642254,0.27239442528461455,0.27140524757333834,0.2785428630925453
187000.0,0.25583899665227927,0.266300302620335,0.2720641762475864,0.2716048391701438,0.277406031864257
188000.0,0.2556518029864106,0.264870791575243,0.2717559478674367,0.27093873557450976,0.2766951172182353
189000.0,0.25540873812783776,0.2644074309906317,0.27115119258688775,0.2701057834004221,0.27538528089108133
190000.0,0.2534723513370847,0.2635077636620622,0.269467665532079,0.26867447114191384,0.2745990766950883
191000.0,0.25238019915265053,0.2614713617970008,0.2680199887406567,0.26627217239398693,0.2733697623879188
192000.0,0.2511613363808423,0.2609147665055038,0.26664007942803686,0.2651466241496038,0.2717417199567383
193000.0,0.25019366249155817,0.2601137964765287,0.26489119949571754,0.2650919218121781,0.2702155307191535
194000.0,0.24964287611552297,0.2595770995813281,0.2629182492563978,0.26444464543475654,0.2687767364987265
195000.0,0.2482096243134848,0.2584145936129672,0.26101548512664086,0.2643264727372236,0.26756978036628976
196000.0,0.24694029383926197,0.25724526193703495,0.2609022702005614,0.2640926557478303,0.2672098879502827
197000.0,0.24610753511039768,0.25642263853665065,0.25998960915721164,0.2637653619569958,0.2643919714021328
198000.0,0.24577346999183478,0.256138056599762,0.26004499404883435,0.2628013493184987,0.26286754546075103
199000.0,0.2445746832344376,0.2539752290580009,0.2596369248959033,0.2617422332883569,0.26181761871429116
200000.0,0.2437974512410329,0.2521242449410868,0.2591582700643747,0.2595167279313475,0.2599438181932141
201000.0,0.24318675093476863,0.2505782427326828,0.2587174717850119,0.25896451508919927,0.2591156965429411
202000.0,0.24182051374273267,0.2492285163510914,0.2582488618414549,0.25856164671731624,0.2581362126448616
203000.0,0.24160756579914242,0.24748256405776697,0.2572385316931205,0.257886477655871,0.2574639977052871
204000.0,0.24036413898217973,0.24617530472727092,0.2559476434322644,0.25729682473870497,0.2563106782665388
205000.0,0.2397792518984218,0.24516802971904006,0.2545176196940078,0.2559565433219755,0.2553336701362182
206000.0,0.23860306706580603,0.24415591915089016,0.2535003159100634,0.2556562694256173,0.25348540763567406
207000.0,0.23836098630480904,0.24347662776011517,0.25330975276951767,0.2553191414772731,0.25279024238150644
208000.0,0.23667732996182536,0.24188586085037905,0.2530853417329598,0.25454267232039857,0.25193318272576076
209000.0,0.23652248682801089,0.24053584274259546,0.2526196830788433,0.25329884960224225,0.2505807146674158
210000.0,0.23591673628769172,0.24019462326316143,0.2521461008054454,0.25230765348223766,0.24958481003199243
211000.0,0.2357035974507844,0.23924995172078134,0.25123428013622134,0.2517845331456405,0.24933066855493227
212000.0,0.23530443587146002,0.23819332219011094,0.249796093810581,0.2509381589119784,0.24880150540250437
213000.0,0.2340003444475258,0.23729060379258507,0.24842399569866289,0.25009408001574696,0.2480290638583487
214000.0,0.23279454740383965,0.2362036100069508,0.2480166415312808,0.24908772404731713,0.2474039157490541
215000.0,0.23080029955760267,0.23537082022272351,0.2467046073226322,0.24884836578213493,0.24716917731963942
216000.0,0.2307210988808719,0.23476802207279354,0.24446825212457984,0.24866925185184563,0.2464668478399596
217000.0,0.2301602616352055,0.23301761175927282,0.24377044972354658,0.24874395073181707,0.2443794491664876
218000.0,0.22945353153935058,0.23196424154589307,0.24345747687852146,0.2474163336268432,0.2437415139832124
219000.0,0.22752524891187118,0.23137893613095709,0.24231728074267606,0.2463478192943718,0.24371891347447772
220000.0,0.22680108130593613,0.23025919850190588,0.241499153269395,0.24594194766124058,0.24294614540550383
221000.0,0.22554255541443302,0.2301722539005996,0.2400236305706373,0.24526819132794542,0.24201815251642084
222000.0,0.22528080038662757,0.22940999361825531,0.2397640943359806,0.24410899105997075,0.2404038989093179
223000.0,0.2236064537385531,0.22945857169643918,0.23896651966796775,0.2424516916856046,0.2407598367157078
224000.0,0.22226819688196328,0.2286387503358757,0.23808780300808674,0.24145488722635,0.23900046135134317
225000.0,0.2219309927755522,0.22722242602057643,0.2375392393873431,0.24085653374272378,0.23889448338949157
226000.0,0.22153884878357552,0.22655777188883214,0.2368700447754528,0.24075228866181922,0.2374764552334322
227000.0,0.22073401812515195,0.22573359984612776,0.23515629183895118,0.2396937255183846,0.2359254890881457
228000.0,0.21956032675850093,0.22462659968936285,0.2335738901798648,0.23951726790623873,0.23449641176514946
229000.0,0.21872120174774257,0.22388613873734897,0.23259110683680553,0.23899650999924568,0.2345314149169046
230000.0,0.21757587166557246,0.22350425872798194,0.23158439995218916,0.23833109425974155,0.23375178737243352
231000.0,0.21699703251054797,0.22246589900910496,0.22988725560830375,0.23688969418256278,0.2331482888476884
232000.0,0.21679276145966767,0.2210677612808838,0.22967434568404627,0.23634532831651014,0.23288826183200576
233000.0,0.2159455870489321,0.22072738722456703,0.227747914646341,0.23515457614532123,0.23179062866565686
234000.0,0.2141273992322777,0.2202511614836236,0.2258875090331937,0.23472052371914137,0.2318136823740898
235000.0,0.21321821933768578,0.2195927028877839,0.22433343299900058,0.23406053778277935,0.23115347477027437
236000.0,0.212480085711234,0.21877656607866788,0.22363627261077282,0.23302199094133771,0.23083547929017478
237000.0,0.2103884518221187,0.21785429973205986,0.22159651020385823,0.23290361950371208,0.23033179950498026
238000.0,0.2102827715006736,0.21712346028193646,0.22083671094522406,0.2323953244752643,0.22975627024879527
239000.0,0.20966867552775553,0.21637102179017886,0.2199879699670968,0.23151902165998317,0.22943558961599306
240000.0,0.2088143302422627,0.21538531024561539,0.2186233784949531,0.2307195697624816,0.22971644441332414
241000.0,0.20740730011396066,0.21466155960603356,0.21717949991260166,0.2307545069041715,0.22913602628087862
242000.0,0.20681198664463044,0.21385006783121327,0.21656674071468507,0.2299341133792221,0.22964569750527875
243000.0,0.20523331941962966,0.21212909600769325,0.21613774054492374,0.22866307709126163,0.22893631590218572
244000.0,0.2040589644387057,0.21165882440546638,0.2153889581786606,0.2274606072479884,0.22822998935525787
245000.0,0.2037666122697904,0.21099109161847318,0.21460642594734203,0.22713722393452995,0.2277570335614284
246000.0,0.2028955843821552,0.2104838509829437,0.2139651514078735,0.22618032890936504,0.22744685447886925
247000.0,0.2024140439587471,0.21022714282681212,0.21304978405716485,0.22565312288060205,0.22624058494736246
248000.0,0.20165727581887166,0.21025179558807958,0.21239846583006927,0.22470392051426996,0.22472898753491635
249000.0,0.20170008821136778,0.21008947270983833,0.21084631435596757,0.22365853657748178,0.22388547521813568
250000.0,0.2007662975798033,0.2094484998268129,0.21020941916398692,0.22254460532171125,0.2229803247040755
251000.0,0.20007000662992827,0.20890740137723804,0.21006604353322045,0.22245145607512587,0.2213261660105959
252000.0,0.19962312207754992,0.20803643129282737,0.20968663325096895,0.22075563020775404,0.2202913461024816
253000.0,0.19909224880007073,0.20646255229310886,0.20854425029960505,0.21913305597199062,0.21876533221561228
254000.0,0.19857579812191775,0.20544916731751697,0.20721434276843326,0.21861442837990328,0.2169093578892414
255000.0,0.19802954582767965,0.20407969272275459,0.2067192237107431,0.21781440592327173,0.21601229674657116
256000.0,0.19736328679772114,0.20360960873849773,0.20568000864989555,0.21561310350264215,0.21535896395154658
257000.0,0.19680855652982931,0.20107377588653194,0.20424128472959874,0.21406670337975148,0.21333112165363774
258000.0,0.19677374698179428,0.20062429250085012,0.20300053206569088,0.213609641372844,0.21323670124002422
259000.0,0.19574245742264756,0.20046578601584977,0.20213892185354154,0.2130761197177915,0.21212313605047292
260000.0,0.1949993682182248,0.20050707357414546,0.20154168302110287,0.2113381820591061,0.21136634019183306
261000.0,0.19456415436031027,0.2001103420577718,0.20028399584365467,0.21119402532570453,0.21073771800677762
262000.0,0.19363951928160766,0.19931683851395085,0.19964893765495867,0.2101229627134623,0.20999958126411894
263000.0,0.19304427652459905,0.1984072291841446,0.19840733552015102,0.20906472617203375,0.20814458854470655
264000.0,0.19249657185402938,0.1975184011309138,0.1962692046645927,0.20851179629455452,0.20746296270078565
265000.0,0.19218360211484592,0.19743021146173534,0.19539212440018755,0.20648189782136575,0.206703213643245
266000.0,0.19157517416102776,0.19655165945975647,0.19444990330208026,0.20618521728840639,0.2056435584222359
267000.0,0.19115301332866394,0.1955668109105987,0.19363854143765896,0.20651808791575496,0.20504369298663025
268000.0,0.19057566668202416,0.19547346702861604,0.1925701033140158,0.206167695266629,0.20430268580134917
269000.0,0.18924365845520788,0.19465255275821663,0.19113790976815348,0.20567738027057816,0.2032067219055114
270000.0,0.18888284126104174,0.19448723986232203,0.19027477347437619,0.20385986949299117,0.20235842269963117
271000.0,0.18860335362162473,0.19386173015418404,0.1893101472158337,0.20345100876604494,0.2020431863813942
272000.0,0.18731384706825527,0.19200829287906235,0.18898663249255762,0.2028051061725068,0.20181645571622422
273000.0,0.18622059079031922,0.19172736077439112,0.18872455925291448,0.20219331310019548,0.20098878408181428
274000.0,0.185434957350361,0.19045605349033407,0.18787417863689465,0.19990916941116893,0.2002530372998595
275000.0,0.1843720820289321,0.1895700415893976,0.18701126848623265,0.19953649662878106,0.19961479854326925
276000.0,0.18373567451916126,0.1895410476072907,0.1868140352382858,0.19815758590613317,0.19924799324656275
277000.0,0.18302538498585824,0.18938464319393908,0.18639677776721084,0.19709411485450692,0.19831701348960373
278000.0,0.18235776459883576,0.1892230622334549,0.18472039424530742,0.1956105799161086,0.19735215135257617
