step,worthy-puddle-1001,scarlet-breeze-1000,faithful-violet-998,northern-gorge-996,glorious-voice-995
7000,0.3999404925107354,0.5600458444035536,1.9784126330691678,0.34144615626305447,0.49566679597795926
7200,0.4054965803128837,0.5783092375317199,2.043586172896606,0.37351582767314273,0.49566679597795926
7400,0.41052160672830673,0.5908065097662644,2.011708518468196,0.37351582767314273,0.4989441867191309
7600,0.41957015739724685,0.5908065097662644,2.278241049170517,0.5146307570711348,0.4989441867191309
7800,0.4163037842777564,0.5976644646175938,2.278241049170517,0.517440876750981,0.4964860265799057
8000,0.419083311741438,0.6222860109119074,2.278241049170517,0.5780804787934727,0.5051559803141943
8200,0.4381785417725145,0.6429963597433235,2.301487657072912,0.6668049842782761,0.5105115141638777
8400,0.4310291678642957,0.6693664402556783,2.3477272328588454,0.6668049842782761,0.5066685686863422
8600,0.4310291678642957,0.6811093890215916,2.429373010819428,0.6655877037845511,0.5066685686863422
8800,0.4093394531974865,0.7319785621063408,2.5739604598556736,0.747230304094982,0.5094034388842064
9000,0.42157328305616293,0.7348752771905749,2.5805397861851613,0.7954683438859872,0.51064768274878
9200,0.42428912458579465,0.7376159986990749,2.5805397861851613,0.8338610428181549,0.5226328404923641
9400,0.43067177329877027,0.8181284567368888,2.5805397861851613,0.8364925283666252,0.5226328404923641
9600,0.4398301965944919,0.8181284567368888,2.588053947494884,0.841890322208627,0.5226328404923641
9800,0.4416502396958246,0.8304395213287835,2.588053947494884,0.885459067747701,0.6194653599569158
10000,0.44171480451712253,0.8165704696818663,2.588053947494884,0.885459067747701,0.6405904943529553
10200,0.44171480451712253,0.843493027029868,2.56865907850643,0.885459067747701,0.6403586070619853
10400,0.44276623775055324,0.9500170492120682,2.655013211116589,0.9305690055593141,0.6562576683841459
10600,0.4459838780933962,0.9783317948505593,2.8234592563515344,0.9792082076069111,0.6562576683841459
10800,0.4459838780933962,0.9945536809695759,2.906457272901458,1.0305507869241535,0.6545871037910564
11000,0.44714328087613653,1.0193460672975334,2.987579965084104,1.0694989950423275,0.6545871037910564
11200,0.4460907936178563,1.0193460672975334,3.0165553575624546,1.1027288554549985,0.6545871037910564
11400,0.4489831942029679,1.0193460672975334,3.020346089198105,1.1223769290340886,0.6545871037910564
11600,0.5144603877817975,1.0581045408570458,3.0735931421680314,1.2143082511057082,0.6545871037910564
11800,0.5144603877817975,1.0753572940152798,3.079444067739869,1.2034096666491454,0.6664482838948889
12000,0.5184032069236928,1.0929094154589527,3.1832484477398246,1.2227565695521847,0.7206727203801049
12200,0.5490400481290801,1.1046945848470897,3.224881323819987,1.2227565695521847,0.7189765594586879
12400,0.5624512680399982,1.106429357133452,3.2254669673251497,1.2227565695521847,0.7189765594586879
12600,0.5832764209871368,1.1077498231188523,3.260605485853338,1.2227565695521847,0.7189765594586879
12800,0.5832764209871368,1.0942375630223546,3.2705576624056723,1.2227565695521847,0.7440514111646173
13000,0.5832764209871368,1.1088664947953062,3.2705576624056723,1.2227565695521847,0.7440514111646173
13200,0.586859785223506,1.1147636187172691,3.2705576624056723,1.2227565695521847,0.7440514111646173
13400,0.5880203443177152,1.1156643393494776,3.2705576624056723,1.2227565695521847,0.7633136323065383
13600,0.594002445875556,1.143728225241281,3.2705576624056723,1.2227565695521847,0.7620929396735228
13800,0.5821400009686233,1.1504989632980789,3.3497292138629216,1.2227565695521847,0.7730911632910591
14000,0.5879902914640077,1.1555250483778057,3.3497292138629216,1.2663193301918307,0.7730911632910591
14200,0.6154105699023614,1.1597464803513042,3.375112735487039,1.2663193301918307,0.7730911632910591
14400,0.6293932316662592,1.1629720985781957,3.3472687324363086,1.3954781079255967,0.7730911632910591
14600,0.6301706732657897,1.2254490045244562,3.350607874942664,1.6452736685614766,0.789082102790251
14800,0.6303815165991844,1.2254490045244562,3.350607874942664,1.6452736685614766,0.8466517458183491
15000,0.6325665436753758,1.2254490045244562,3.109874231446627,1.6452736685614766,0.946209657967076
15200,0.6365391060538252,1.2254490045244562,3.109874231446627,1.6452736685614766,0.992866852731972
15400,0.6365391060538252,1.2254490045244562,3.109874231446627,1.6452736685614766,1.0086220054226451
15600,0.6365391060538252,1.224790200109277,3.10731405617905,1.6452736685614766,1.0016328019220906
15800,0.6274081729044969,1.224790200109277,3.222128055352605,1.6452736685614766,1.0016328019220906
16000,0.6241664778453344,1.3802183688230878,3.1613831043474883,1.673298084284268,0.9737814978578416
16200,0.631387518007022,1.3844299492013648,3.1613831043474883,1.702771331311774,0.9871214737161562
16400,0.6507688284353714,1.4388078569018425,3.1503035286698458,1.78584757733659,1.0279013270939201
16600,0.6507688284353714,1.4378652970920185,3.1519020752815967,1.7878102840728038,1.0313619366525564
16800,0.6545515458879514,1.4378652970920185,3.1519020752815967,1.7788281388430174,1.0997229949135847
17000,0.6598578037024847,1.4378652970920185,3.1519020752815967,1.7654231464426688,1.1098986948286746
17200,0.6630560390666389,1.4485524961386953,3.1671631318702858,1.7799761402771301,1.1098986948286746
17400,0.6630560390666389,1.4485524961386953,3.167409949337789,1.7953817773785299,1.1098986948286746
17600,0.6630231913695563,1.4734252455950425,3.167409949337789,1.9483139113870591,1.1487537739489926
17800,0.6636197496935907,1.4784130698819653,3.1303709008456275,1.9483139113870591,1.1487537739489926
18000,0.6633392393445352,1.4784130698819653,3.108474209952286,2.0295462053080655,1.1487537739489926
18200,0.6633392393445352,1.4784130698819653,3.0979489148807127,2.0433632034895104,1.1487537739489926
18400,0.6628752966153395,1.4797340174126874,3.0981973915637755,2.065474330898276,1.2122025360479984
18600,0.6623314381010026,1.4797340174126874,3.0968806579044834,2.1076455815128465,1.2122025360479984
18800,0.6621178398733201,1.4924823601143897,3.099480306624783,2.1076455815128465,1.2122025360479984
19000,0.6621178398733201,1.6227355358002507,3.099480306624783,2.201184517446432,1.217834905529497
19200,0.6609603085351963,1.637380792314354,3.085304807641096,2.1879046935963506,1.217834905529497
19400,0.6609603085351963,1.7463666613819722,3.0772598644544216,2.199591912944546,1.217834905529497
19600,0.6927793929467727,1.75624880282152,3.098899195335352,2.199591912944546,1.217834905529497
19800,0.7045912047624029,1.7637743644374755,3.098899195335352,2.199591912944546,1.367721685010436
20000,0.7058385017374889,1.8612407292622566,3.1077475094019014,2.199591912944546,1.367721685010436
20200,0.7063581741246162,1.8612407292622566,3.122414954199292,2.199591912944546,1.3984436069411346
20400,0.7068452189240078,1.9500910545296855,3.123964932287358,2.199591912944546,1.4012798839230944
20600,0.7076339095297405,1.9609059401413609,3.1226719944134484,2.1869375395779302,1.4201062566760903
20800,0.7076879396344736,1.955688301880136,3.126822292875663,2.2129687892051186,1.4218377629296832
21000,0.7083380142227144,1.973434696620828,3.1270732070223697,2.2283988421931147,1.4224704056513797
21200,0.7079266649043133,1.973434696620828,3.1270732070223697,2.228891070621035,1.4859568476516936
21400,0.7074382116640453,1.973434696620828,3.128470623110807,2.225693884905668,1.4907412660935146
21600,0.7073367839710691,1.973434696620828,3.128470623110807,2.222852017082322,1.5208685905856643
21800,0.7082320946730261,1.973434696620828,3.128470623110807,2.2225174162899854,1.5783808902685643
22000,0.708156257006517,1.9983333208766103,3.128470623110807,2.2293967906245147,1.6016255212001735
22200,0.708156257006517,2.01265657217008,3.131104856538464,2.2468227069456055,1.6550571453773661
22400,0.7081940221469119,2.010738237422072,3.132050178100056,2.256617831101507,1.6550571453773661
22600,0.7097924869236784,2.010738237422072,3.1365206600385083,2.256617831101507,1.6550571453773661
22800,0.7097924869236784,2.020278201747508,3.13750713941703,2.256617831101507,1.7649216121366398
23000,0.7099150957867563,2.020278201747508,3.149306916635869,2.281184953854675,1.7649216121366398
23200,0.7095626404295925,2.0347855331982814,3.161953172079279,2.3383482032155585,1.832356323177518
23400,0.7237847792535991,2.036982181341608,3.161953172079279,2.3619302008003364,1.851939405771097
23600,0.7236021772476475,2.036982181341608,3.1667274613393235,2.3619302008003364,1.854693505771618
23800,0.7238715611432421,2.036982181341608,3.1667274613393235,2.481344589181618,1.858022418009546
24000,0.7238715611432421,2.055414978782606,3.1879107580872637,2.478988900100763,1.8767057857111573
24200,0.7244146333486172,2.0742266220555585,3.202627627684121,2.531533188863878,1.9017238372558283
24400,0.7210346427747114,2.17193112794715,3.208464384368644,2.537936698127938,1.9465015697010597
24600,0.7614846189507567,2.17193112794715,3.2158642532737325,2.5350194868761644,2.06263262612105
24800,0.7638325556953248,2.182226750713342,3.219853718820846,2.5350194868761644,2.0871774751238363
25000,0.7638325556953248,2.182226750713342,3.219853718820846,2.5350194868761644,2.184694481026283
25200,0.767814412256137,2.236756894330636,3.219853718820846,2.5372364029122245,2.175304435949215
25400,0.7698640434641371,2.2959757825592226,3.222487203506944,2.5475943125021576,2.1960499583671256
25600,0.7701276942822403,2.305927304785671,3.2249715501351046,2.5475943125021576,2.2308928004787982
25800,0.7733936777169206,2.3310614002944305,3.2249715501351046,2.5608872796597213,2.240901449851522
26000,0.7738621397777471,2.444667944186051,3.252187923909257,2.582665370918769,2.272250904349158
26200,0.773918760946992,2.4567971202148335,3.2534857261292247,2.582665370918769,2.2794760957122397
26400,0.77450844893667,2.519803956368163,2.9239129054209174,2.540287993741862,2.301298271243345
26600,0.7746238621222303,2.519803956368163,2.9239129054209174,2.5434636555108137,2.302447757438724
26800,0.7760149837220897,2.5546731055748104,2.475706067654885,2.5426219796699243,2.302777956342397
27000,0.7744719332318996,2.5614314865429972,2.433872349040845,2.540543163068188,2.285033526365215
27200,0.7744719332318996,2.5614314865429972,2.433460055754276,2.540543163068188,2.2702739640451437
27400,0.7787141034572667,2.6067312423718167,2.2377412736372992,2.555796921394753,2.3161832120918078
27600,0.7787141034572667,2.613700534158354,2.241462987005383,2.599278620516131,2.3183946151703454
27800,0.7916074730783619,2.6168936537613665,2.217156602481719,2.6119069408182325,2.3680410653189847
28000,0.796605602872493,2.6383287820170898,2.1999840946052145,2.6180792306614054,2.371274999509816
28200,0.8030039148714072,2.67079662300087,2.092092133648088,2.718919433295599,2.374392832492451
28400,0.8047052715048958,2.67079662300087,2.0896044725228347,2.765844264744713,2.3949626892836102
28600,0.8047052715048958,2.739714366602073,2.0497169254341223,2.7867608910047426,2.4100782087843013
28800,0.8141998665222627,2.7603348982779297,2.051375529885494,2.793212077366249,2.417610244160858
29000,0.8163143764003432,2.76405752989834,2.0123791381630034,2.8258576077725257,2.417835250388521
29200,0.8147134312442189,2.7959277457243257,1.9996320840715853,2.837265718288225,2.482093728258945
29400,0.8173796453708416,2.8024816889278346,1.9996320840715853,2.855733470997418,2.5304954872526304
29600,0.8395099366682257,2.820402274277175,1.992895511608942,2.855733470997418,2.550504930073962
29800,0.8389744315112094,2.8194934370734033,1.9596251103720128,2.8582239523821986,2.5688556537085248
30000,0.8420340153525344,2.8185766405835713,1.908083068003513,2.8926903167739755,2.589549223872277
30200,0.8430650538937368,2.824036711586108,1.878672801361149,2.9109499497558016,2.589549223872277
30400,0.8461898898526138,2.310615233144988,1.8622122556428946,2.9113938625031266,2.5944196816508036
30600,0.8473571283180581,1.960592042244581,1.8348283839980415,2.9751085452109827,2.606599487971621
30800,0.8471150826392753,1.9587549817472023,1.807716707880139,3.025430850788311,2.672190257808629
31000,0.8465428679792131,1.977331354914116,1.8063971324242882,3.025430850788311,2.672190257808629
31200,0.8557814037546637,1.8470685646329532,1.7993383153001612,3.033831650840166,2.7772067414943917
31400,0.8608393370291765,1.837567804843282,1.7993383153001612,3.038048477901385,2.8119307435513554
31600,0.867084414709673,1.8377022849482028,1.7966695616239359,3.049554960831519,2.8119307435513554
31800,0.8707448046493259,1.8377022849482028,1.7933620539495654,3.057468873396236,2.878245030432467
32000,0.8720649713704759,1.8299916345244305,1.787851186269644,3.056198992551153,2.8922410800266234
32200,0.8720649713704759,1.8294912438126965,1.7711516919203958,3.0661878626327645,2.8922410800266234
32400,0.8747284272143958,1.830555512789769,1.769088870585777,3.065655251400746,2.8922410800266234
32600,0.8769823061288837,1.830555512789769,1.7609982161209716,3.065655251400746,2.8922410800266234
32800,0.8773797716061862,1.8287845651011192,1.755204935111694,3.0848799763813313,2.8929009718394765
33000,0.8813452098762631,1.8285507362480313,1.709024235947874,3.091850699733187,2.8929009718394765
33200,0.8825182354152022,1.8285507362480313,1.6881414320008752,3.100250976928097,2.8929009718394765
33400,0.8826313503590922,1.829501565685375,1.6762427796651562,3.094433136084327,2.9094097503158918
33600,0.8826313503590922,1.9223425099964906,1.668913784247365,3.0944771136815437,2.9094097503158918
33800,0.8827292097253854,1.9303213944414663,1.6609542920633338,3.0916966722264707,2.924308642141936
34000,0.8838908186133104,1.943843167867259,1.639146882108036,3.088896318209857,2.924308642141936
34200,0.8838908186133104,1.9709113385833672,1.636828172807237,3.0992148474668424,2.924308642141936
34400,0.8847969390886913,2.0441821052302274,1.6370909050332925,3.089381977229708,2.942008057194678
34600,0.8893133238360811,2.073857462272404,1.6373282327791518,3.0907085516723285,3.0266144291823798
34800,0.8890916491201911,2.081204809592696,1.6344287347297448,3.093736944492985,3.0480293009612307
35000,0.8871342905378345,2.081204809592696,1.6344287347297448,3.0902533814722313,3.0646077457312306
35200,0.8867637963224542,2.1281421165220475,1.6315021054176309,3.091440259122053,3.0646077457312306
35400,0.8871141895506085,2.1360667951031553,1.6290972836966702,3.092822237547436,3.071505729098685
35600,0.8871282902421931,2.150138859200915,1.6290399064384768,3.086374737515376,3.1131379843337736
35800,0.8862806794584899,2.150138859200915,1.6188400600777788,3.0739883673017276,3.1079203940399003
36000,0.8931903427602679,2.1544301340578227,1.6163516577076924,3.072156921687612,3.175739950682149
36200,0.8931903427602679,2.1567288643035885,1.6146058231625289,3.0607452597056257,3.175739950682149
36400,0.8952702101166412,2.1978826992049156,1.6135849473462471,3.0565662995275757,3.175739950682149
36600,0.8968589249277757,2.2062752266970485,1.6135849473462471,3.045674863694307,3.175739950682149
36800,0.8968589249277757,2.211401218381974,1.6139412820499628,3.041029725819522,3.183743119088083
37000,0.8970351261082075,2.225155479017763,1.6117893587904746,3.0294478846289037,3.211761172110009
37200,0.8971328266417691,2.2256555297176472,1.5917840010241961,3.039056394853702,3.248315403398648
37400,0.8971328266417691,2.2256555297176472,1.584158681983407,3.039056394853702,3.248315403398648
37600,0.897272862095233,2.223989927505839,1.5657140003652747,3.039056394853702,3.3480364945543677
37800,0.8944725292120308,2.223989927505839,1.5442619879535906,3.0276505407760945,3.3721792518427707
38000,0.892720463305725,2.223989927505839,1.5398357313474482,3.0298161091108,3.38378155106087
38200,0.8894033152421617,2.2241524530161483,1.5375918438696097,3.0108581568750568,3.386985175230421
38400,0.8885903224575951,2.2239926747296956,1.5322341228148326,2.9828590843694807,3.4269344509334005
38600,0.8905882577579699,2.224487481710359,1.5298574894911874,2.9813749989639,3.4269344509334005
38800,0.8910174860715411,2.224487481710359,1.5278168616345502,3.001469402971522,3.44213152493616
39000,0.8891010127900595,2.224601146849412,1.5270064256500433,3.023926552726862,3.4632325719250416
39200,0.8891010127900595,2.212968603625954,1.492485815975761,3.023926552726862,3.4798181355071636
39400,0.8901691611432268,2.2149376460548713,1.4841856913403313,3.025067189308582,3.4946657757810193
39600,0.8898574863499447,2.2692357193286377,1.4747234832262839,3.024822834435875,3.504899744158112
39800,0.8902554432791541,2.2739931825168904,1.4747234832262839,3.0332547706634374,3.504899744158112
40000,0.8902554432791541,2.279032941879392,1.4745884063848087,3.0408449738457257,3.5095545320715686
40200,0.8936434498909188,2.279032941879392,1.4579494197661174,3.040359174485407,3.5128954768160594
40400,0.8968056335731474,2.288337127731679,1.4497691520085474,3.041806168739754,3.562693818900403
40600,0.8968056335731474,2.288337127731679,1.442877420127532,3.041948076185734,3.562693818900403
40800,0.9011118683637568,2.3107299126219982,1.4310166470577046,3.0488463762798377,3.562693818900403
41000,0.8998896343079904,2.3108376791566716,1.4135123181966815,3.0485665816080854,3.5909813675677995
41200,0.8998896343079904,2.3159596106757636,1.406203238219046,3.0485665816080854,3.6472432892079207
41400,0.8986763848484586,2.3159596106757636,1.400671319000609,3.0485665816080854,3.6472432892079207
41600,0.8986763848484586,2.3159999036303427,1.3974213793386245,3.0485665816080854,3.651599666259739
41800,0.9003479929283105,2.3160520207744923,1.3979924785930868,3.0577661151034032,3.650624868308566
42000,0.9011548302420989,2.3160520207744923,1.3951934377156987,3.0381029802443336,3.650624868308566
42200,0.9013512868217146,2.322866281887845,1.3918594853152513,3.0365257355304958,3.652081700492774
42400,0.9013512868217146,2.322523109542422,1.3912372951773015,3.0218829171935284,3.652081700492774
42600,0.9010310358303775,2.3218736644321964,1.3786006568613247,3.015932630890637,3.6575975844592943
42800,0.9010310358303775,2.3229153549226638,1.3786006568613247,3.014415488405127,3.7493567112844977
43000,0.8991040272433001,2.314178476412429,1.3735094260895786,2.959170924403951,3.7601278944110934
43200,0.8980348694966327,2.317646421935596,1.3735094260895786,2.9587271815533347,3.7753672817782573
43400,0.8980986723414589,2.3216122951937965,1.3724933978215383,2.933890184832583,3.7877589695496976
43600,0.8982114691435865,2.321173237901364,1.3716533063170062,2.9324669032383683,3.799421539854599
43800,0.9004952340656144,2.3174430513942683,1.3693034509508477,2.9324669032383683,3.8277322725266916
44000,0.9025031208335321,2.3186637148811284,1.3619362661102024,2.9324669032383683,3.8436553241437452
44200,0.9030395641440583,2.31262631906656,1.358471381029859,2.926424968533281,3.895214041658905
44400,0.7690879218868998,2.31262631906656,1.3546814215686136,2.9223176263580815,3.9101567688791827
44600,0.7398533868388046,2.307507236226534,1.338058244204301,2.9095962189732143,3.9197302295785814
44800,0.7398533868388046,2.3012017104733595,1.338436163694881,2.908771716537254,3.923928164488322
45000,0.7324280255840233,2.299092724819585,1.3309544448454522,2.8996160553765296,3.919554926717089
45200,0.7194358875077789,2.2954081980472676,1.3309544448454522,2.8996160553765296,3.93335574220788
45400,0.717479516066978,2.293881713197429,1.3296330552169504,2.881894033757458,3.94567600684122
45600,0.717479516066978,2.2936275844509346,1.3184517962144775,2.879278623600191,3.94567600684122
45800,0.737335929117756,2.293618144445908,1.3184517962144775,2.8570722542813094,3.94567600684122
46000,0.739786847437365,2.297621613930766,1.3087672358267441,2.804943251403216,3.9466379188666405
46200,0.7462323848044529,2.2969080266710202,1.3090054745665278,2.7872705156461794,3.9505543258218765
46400,0.74832651754356,2.2967592302431554,1.3013404402384818,2.7600663447468636,3.9526451220615977
46600,0.743924597331262,2.294523596958883,1.3003116387793296,2.7557209320120206,3.9634672503387147
46800,0.743924597331262,2.292384013714679,1.294189558280872,2.7284511370621845,3.9665299640501264
47000,0.7432684518297952,2.294223550646355,1.2939127260823287,2.7074069666216194,3.9702816258941556
47200,0.7409646546424464,2.29371062654126,1.2939127260823287,2.689856406173518,3.9702816258941556
47400,0.7385487011552639,2.292971354742427,1.2939127260823287,2.689856406173518,3.970104100908385
47600,0.7423699733294185,2.305978467135685,1.2757865112219025,2.689856406173518,3.974498702657155
47800,0.7412667893485823,2.308728558934064,1.2704008888179976,2.6802538765898074,3.9776374092523374
48000,0.7366103402662361,2.3060322140638014,1.2682940489438974,2.678540949653822,3.979591842038423
48200,0.7362796618737415,2.3141166678071143,1.2667552637479704,2.6586432422588926,3.981470075530685
48400,0.7413658240358989,2.3114116788898835,1.2646552223134981,2.6442547644589647,3.9819881005515385
48600,0.7535548234061213,2.313801553548762,1.2635591287300882,2.632203182663418,3.986081177036029
48800,0.7535548234061213,2.315566037757219,1.2570857152262884,2.632030581942117,3.9870423056102346
49000,0.7535604389124912,2.320119301155814,1.2533572494536258,2.6282639355781487,3.987470175671043
49200,0.7505273347283274,2.328509850655554,1.2531034028858894,2.613874733538467,3.9889321229389387
49400,0.574874401140929,2.3303181723778006,1.2531034028858894,2.6071577253895564,3.9889707254561655
49600,0.5805927605113711,2.3295756066364977,1.2444674799370654,2.6088344201982707,3.9889707254561655
49800,0.5814613920216978,2.328227559616463,1.2389491084317563,2.6053870093767357,3.9889707254561655
50000,0.5931922955300889,2.3282594520002324,1.238814526748374,2.6072263886601466,3.9897938342642143
50200,0.581338888773099,2.3263252661829914,1.2329804404204128,2.6026398199439638,3.9897938342642143
50400,0.5499493910360322,2.3240686435744906,1.232797834620437,2.6008186700775067,3.989940050786125
50600,0.550287880348381,2.321698572162245,1.2192002887143043,2.595435673147145,3.9985515455288527
50800,0.5461472367063992,2.319734003197306,1.2129932886434998,2.595676248985354,3.9985515455288527
51000,0.5397899725436175,2.3165388835179916,1.2049788995073178,2.591937030666373,3.9985515455288527
51200,0.5359850603455687,2.3133292362393965,1.2032551877203583,2.5894417312357803,3.9985515455288527
51400,0.5357568226453622,2.3113938287551234,1.1984991753247747,2.5888742831170983,3.9989146507453865
51600,0.5356920737060156,2.3133146561781888,1.191373462182279,2.5717459599578802,3.9989146507453865
51800,0.5415343746596992,2.313400082787737,1.191373462182279,2.560120696086736,3.9989146507453865
52000,0.5423736470452416,2.317153604185122,1.1795989653767478,2.5546185224056197,4.020954001356225
52200,0.5425044763270146,2.3113811955215193,1.176754326432428,2.5314528449886584,4.030317292530476
52400,0.5408776198350289,2.308204846711524,1.1758360999801651,2.519897601037947,4.068209699474
52600,0.5055417922716108,2.307916747024289,1.1747649461752463,2.503135939439067,4.082669626889258
52800,0.5149744789755324,2.304704109658163,1.1727472231708362,2.494570011560377,4.095840078563141
53000,0.5141880005953892,2.2888252107895917,1.1707674902226861,2.488382790583716,4.095840078563141
53200,0.5141880005953892,2.2837080944217845,1.1702471274274262,2.488382790583716,4.102479008128752
53400,0.5141880005953892,2.2823492180238945,1.1675557173516091,2.4818475449003117,4.112207645581458
53600,0.5124023149680654,2.2766746865843643,1.1524686257320238,2.4702043762732555,4.1466622132111866
53800,0.5122122878643328,2.2727984925196605,1.1524686257320238,2.4683211145897164,4.159648835317555
54000,0.5102494364063531,2.270802592252234,1.1543713521726728,2.4631911793919947,4.159648835317555
54200,0.5060010480978875,2.2690550683725,1.1577132337937968,2.456290518795332,4.159648835317555
54400,0.48329574165046474,2.2690550683725,1.0989532263092576,2.448075298189808,4.180869672764192
54600,0.48329574165046474,2.265909144958477,1.095919115666971,2.447360318185824,4.182125217778566
54800,0.48329574165046474,2.265271830977185,1.095919115666971,2.4412171756779575,4.203701582953878
55000,0.48165944671478783,2.2538983971424447,1.0894405939383187,2.4299034579289396,4.20734107952603
55200,0.4841472363711276,2.2538983971424447,1.080855670669136,2.42259881679027,4.20734107952603
55400,0.48577668145688424,2.251317454672896,0.9448918143590102,2.4136036968813928,4.21215286353344
55600,0.4790096046152227,2.242047903371639,0.904031990770877,2.410732537795546,4.216231115654331
55800,0.4790096046152227,2.242047903371639,0.8906044741653669,2.396153903460527,4.232186189114819
56000,0.47509803496350517,2.2348160391737495,0.878556357762612,2.3925731655737477,4.232186189114819
56200,0.4747001197712661,2.231698364522101,0.8783567254027331,2.386370052267676,4.236128756983451
56400,0.4761278393604657,2.2281187403693927,0.8594036095255837,2.384000270197845,4.24263946595919
56600,0.4728491828770112,2.2255029838202414,0.8405160398240181,2.382968632425839,4.24263946595919
56800,0.47305510443217824,2.2199728762282693,0.8313327901228028,2.3743414127238953,4.243679077687067
57000,0.47337562276492157,2.2187536483635246,0.8221847384921686,2.3732133894385923,4.246475200518347
57200,0.4650617484902626,2.2174773568828217,0.8221847384921686,2.3689947887973952,4.256301710907389
57400,0.4650617484902626,2.210627216268047,0.8221847384921686,2.356923887899905,4.261072648200017
57600,0.4773668928982686,2.2039231428332733,0.8221847384921686,2.3547421130857105,4.268115535727978
57800,0.4773668928982686,2.203072194898066,0.814583007059465,2.353855029800166,4.2762216683655945
58000,0.4773467389880981,2.1998797830510353,0.813691767129521,2.351400179385858,4.276769760294904
58200,0.4773467389880981,2.1960235880545045,0.813691767129521,2.34043220261724,4.277014846130859
58400,0.4630551576928484,2.1931363880490413,0.813691767129521,2.34043220261724,4.277014846130859
58600,0.45426573988615204,2.182221052158404,0.8117923500975492,2.33730932805,4.277014846130859
58800,0.4535207489274218,2.181606851753366,0.8028272096997432,2.3334790577321387,4.285062701964188
59000,0.45072774336599125,2.179512022128393,0.8048737746579178,2.3320897457700793,4.286989892327355
59200,0.45028866314031446,2.176869398219463,0.802770714932586,2.329586756379425,4.287164252536401
59400,0.4471370653892649,2.173640329271245,0.8057909300148843,2.329586756379425,4.287571544712726
59600,0.4466524411546702,2.1712852575511024,0.7927149810361238,2.3276769870767495,4.2976556336304315
