step,zany-valley-902,lunar-cosmos-900,ancient-lion-896,stoic-breeze-891,earthy-meadow-884
88000.0,0.5125515440278976,0.511654254856156,0.5150167811430657,0.5161924131068175,0.5129466798940473
89000.0,0.5125634785839586,0.5116754307656162,0.5150304856082691,0.5161989376065508,0.5126630760186413
90000.0,0.5125678798555088,0.5116818830043515,0.5150648096013158,0.516054557234835,0.512614312594981
91000.0,0.5125811048560815,0.5117011943071664,0.5150810827044688,0.5158791629535073,0.5126442865952815
92000.0,0.5125871647096552,0.5117156282121612,0.5150973482747317,0.51559542497953,0.5122961196374363
93000.0,0.5125059590016035,0.5117270413375923,0.5151180563024728,0.5155315088650968,0.512297524691679
94000.0,0.5124855430357524,0.5117356126148553,0.5146658954083613,0.5155105913032177,0.5123371951542313
95000.0,0.5125025689042648,0.5117322955842865,0.5146471118954884,0.5155160562296989,0.5123776406693938
96000.0,0.5122667761066911,0.5117531009702331,0.5146729789540622,0.5155161474904009,0.5120534084625618
97000.0,0.5119503470082463,0.51175764866186,0.5144059175446112,0.5155314160101478,0.5120726456507957
98000.0,0.511722563062473,0.5117344949972925,0.5144331810502576,0.5155320886009389,0.5120782478696282
99000.0,0.5117370964808456,0.511722907226439,0.5144605654885375,0.5155725645047685,0.512086576215409
100000.0,0.5117125482537188,0.5117220593058001,0.51446153035951,0.5155375289452248,0.5121017803662167
101000.0,0.5117672941699122,0.5117170462129831,0.5144681159552803,0.5155460441349793,0.5115236875560684
102000.0,0.5117813892504786,0.5117165842086764,0.5144201273599155,0.5155464036465431,0.5115659997558744
103000.0,0.5118432429847871,0.5117141222060341,0.5144267814755921,0.5155520404645266,0.5116145513957641
104000.0,0.5118574099781554,0.5117117634515284,0.5143942283967192,0.515565449105776,0.5116245340654184
105000.0,0.5118684037520774,0.5117140328610735,0.5143749683980726,0.515565517126476,0.5116345019096152
106000.0,0.5118725927958726,0.5117137465205246,0.5143570917438881,0.5155769746107279,0.5116652849757378
107000.0,0.5118927245825121,0.511708701574939,0.5143413944721282,0.5155742691332734,0.5116848912019896
108000.0,0.5119158737968608,0.5117088708226545,0.514341819148468,0.5155738850500464,0.5117036894143756
109000.0,0.5119163328720446,0.5117100789208568,0.5140672302499447,0.5155852995529888,0.511711088435494
110000.0,0.5120901202254527,0.5117194571860347,0.5140545432577044,0.5155927463629495,0.5119464975701435
111000.0,0.5120916546115667,0.5117197742848721,0.5140448393284395,0.5155944987471872,0.5116038228902874
112000.0,0.5120959218297715,0.5117275618451235,0.5140341601338525,0.5155856405712091,0.5116192427162962
113000.0,0.5120945127970821,0.5117365804354869,0.5140339480624997,0.5156025048092399,0.511908861948136
114000.0,0.5121165581602868,0.5117347165726692,0.5140466925309838,0.5156095283380969,0.5118287561783378
115000.0,0.51185117130287,0.5116101996711594,0.5140496343970073,0.5156108995593963,0.5118125330105402
116000.0,0.5116969775952195,0.5116440237912466,0.5135194434615507,0.5156128561082747,0.511817203207758
117000.0,0.5117820475273142,0.5112553147119393,0.5135198801419443,0.5156159778731386,0.5118212984820255
118000.0,0.5113469409753201,0.5112698100766989,0.5136108475794676,0.5156182060569015,0.5118241002136069
119000.0,0.5113781817677872,0.5112275668438874,0.5133919908533935,0.5156233587884232,0.5118426984980278
120000.0,0.511539343598156,0.5100168197556271,0.5132229116624992,0.5156263849324046,0.5115467408409683
121000.0,0.5115476639085907,0.5100261832283383,0.5132363928155694,0.5156260993565035,0.5114894814032922
122000.0,0.5112371574733074,0.5100434446176909,0.5132391883626387,0.5156356164795847,0.511483571639826
123000.0,0.511189691538435,0.5100562080258315,0.5132471753672861,0.5156335936753407,0.5114824788171023
124000.0,0.5111959026087415,0.5100697267118025,0.5132447954190155,0.5156360407388686,0.5114334771295724
125000.0,0.5111691117438071,0.5100668056602707,0.5132434199366531,0.5156342377685632,0.5114619842698711
126000.0,0.5108658775817047,0.5100882944806366,0.5132473082607962,0.5156406140475934,0.511347555551931
127000.0,0.5108724584013907,0.5100247032805332,0.513245424338853,0.5156398438130924,0.5111407228224835
128000.0,0.5108356520703478,0.5100135668245063,0.513244869420018,0.5157187584940579,0.5111371368293094
129000.0,0.5108399386657677,0.5100368964461574,0.5132501336906206,0.51558317451186,0.5111697403461163
130000.0,0.5108414864387901,0.5100625347212977,0.5132604157491029,0.5156053327442696,0.5111314321775434
131000.0,0.5108513886920452,0.510078623070352,0.5132663976255211,0.5156070368336703,0.5111486692770111
132000.0,0.5109346307955133,0.5101053017746086,0.513093396734551,0.515610326157394,0.5111660470732386
133000.0,0.510560052510339,0.5101070509412993,0.5130957959670188,0.5156367681545735,0.5109506123993566
134000.0,0.5104921155610619,0.509986537299045,0.5129542933055374,0.5156851531710279,0.51094330108077
135000.0,0.510488107037908,0.509958314879592,0.5126705264144288,0.5156934115583842,0.5109562916881006
136000.0,0.510501633066267,0.5098534141015648,0.5126893335153926,0.5156826399475165,0.5107553205776058
137000.0,0.5105023652044709,0.5097533571556854,0.5126846339357785,0.515475909943047,0.5107462956019205
138000.0,0.510625422979742,0.5097826600488891,0.5126826948025223,0.5156312616971633,0.5105756560797596
139000.0,0.5104722163402828,0.5094275107820239,0.5126789786520983,0.5155587191264083,0.5103790968241788
140000.0,0.5104530722392708,0.5094188094998087,0.5126753041570058,0.5155684216277541,0.5102696797180097
141000.0,0.5104532137347321,0.5093135498010128,0.5126848366582747,0.5155677027689223,0.5102614237501891
142000.0,0.5104129966951626,0.5092880091102143,0.5126867006915762,0.5155778413473261,0.5102691537149234
143000.0,0.5104149355716026,0.5092496327624021,0.5126840781393398,0.5155897285049383,0.5101676659715628
144000.0,0.5104225842449466,0.5092349992676605,0.5126876082865971,0.5156072021680338,0.5101747970069033
145000.0,0.5101315592242788,0.5092419234917152,0.5127070225683619,0.5156202626523586,0.510185879048139
146000.0,0.5101314520190738,0.5092483193978391,0.5127145258522493,0.5156424498269924,0.5099476083228341
147000.0,0.5101419326062371,0.5092540427272094,0.512725628572459,0.515399712489291,0.5099040320577197
148000.0,0.5101317481472598,0.5092636372089477,0.5127356865044547,0.5154007246576122,0.5097399560509283
149000.0,0.5098499846299829,0.5089805042661506,0.5124552099446071,0.5153036659961588,0.5097317734177034
150000.0,0.5098758064780008,0.5089658872894895,0.5124654012493606,0.5151011973779833,0.509747325568681
151000.0,0.5098440394338208,0.5089865759309825,0.5124410522994508,0.5150291557015552,0.509737675088904
152000.0,0.5098343589248697,0.5089988207015717,0.5125468526505423,0.5149629795414099,0.5097393581462945
153000.0,0.5096909593137333,0.5090131484212136,0.5123623496094848,0.5149494581233116,0.509740439807595
154000.0,0.5096826165740004,0.5090187716432671,0.5122897091770567,0.5149723782269392,0.5097200921882614
155000.0,0.5096025440174995,0.5091255546510027,0.5121444730075244,0.514991364400742,0.5097070587624857
156000.0,0.5096032770416157,0.508601368500008,0.5121729673957863,0.5149964218292422,0.5096970469620724
157000.0,0.5095945433369994,0.508581080407941,0.5121919866964153,0.515037506049741,0.5096943062944344
158000.0,0.5095998082816109,0.5085208109295309,0.512207457835312,0.5151274585066196,0.5093742322480411
159000.0,0.5093236809284125,0.5085266347098231,0.5122236313136637,0.5146162341843854,0.5092721987680677
160000.0,0.5092487912156799,0.5085370624558654,0.5117842734195455,0.5146297835419862,0.5092349564021418
161000.0,0.5092610544635608,0.5085462587019723,0.511717101825523,0.5144128420702185,0.509249108386659
162000.0,0.5092645858112737,0.508514892668424,0.5116877487523861,0.5143760479737772,0.5093273486266923
163000.0,0.5089015427612356,0.5085099600765681,0.5116335011614311,0.5143776265776228,0.5093237622525659
164000.0,0.5088139349662459,0.508488257261224,0.5116291020035049,0.5141631896116369,0.5093324016504778
165000.0,0.508817949610607,0.508478878804174,0.5114921221977222,0.5141555137307106,0.5090591075898089
166000.0,0.5088189505042998,0.5084455444445053,0.5112333212767474,0.5137845428663608,0.5090464390300337
167000.0,0.5087898453163658,0.5084243653944589,0.511440647652536,0.513780343959686,0.5090772585786711
168000.0,0.50878941916838,0.5084193809908423,0.511232638017338,0.5137655735654024,0.5088154226664581
169000.0,0.5087958563001409,0.5084256511157914,0.5112086645922096,0.5137965041743451,0.5087971113105473
170000.0,0.5085618390341646,0.5084157994147154,0.5112192928376945,0.5137851268977403,0.508570161311939
171000.0,0.5088600395412358,0.5083953176714961,0.5110097240884126,0.5138220006090155,0.5084336934158379
172000.0,0.5084858341833858,0.50838362255843,0.5110110266454297,0.5138163431364362,0.5081988310428098
173000.0,0.508487323594829,0.5083672859520699,0.5107506936671403,0.5138224984002234,0.5081789253888754
174000.0,0.5084810472211856,0.5083521578422817,0.5107601947181356,0.5135595719878411,0.5084253098578271
175000.0,0.5084820700741435,0.5083478660060841,0.5107872790451065,0.5135575350296985,0.5083767091607585
176000.0,0.5084866109053162,0.508339344929511,0.5107979235234869,0.5135591746376919,0.5083738636676551
177000.0,0.5082441348943464,0.5083352223617986,0.5107908464249361,0.5135693931651211,0.5083782676508944
178000.0,0.5080528312165105,0.5080253335451279,0.5108242556416696,0.5133373716552668,0.508338838702525
179000.0,0.5080601279324258,0.50805627105886,0.5108504840473215,0.51330328924061,0.5083202405060685
180000.0,0.5080238584734968,0.5077546380524122,0.5108477446990061,0.513322695597035,0.5083208475750063
181000.0,0.5080275705415404,0.5077007130468923,0.5108710841060243,0.5133290759864129,0.5083186179668654
182000.0,0.5080237367830166,0.5076879649732651,0.5108682425855844,0.5133456217827573,0.5083211726740653
183000.0,0.5080333287458404,0.5076790106347591,0.5108815920831534,0.5133441257288808,0.5081171650600742
184000.0,0.5080386014465713,0.5076812603079863,0.5108994251849238,0.5133548334725383,0.5081372375414869
185000.0,0.508045868881125,0.5077237028307346,0.5109127204146909,0.5133743176106932,0.5081574667541401
186000.0,0.5080464938557411,0.5077228170694087,0.5109171641504902,0.5132885258749549,0.5081635895810124
187000.0,0.5080520163296944,0.5077423568261531,0.5109321913348636,0.513272650415856,0.5081801650673475
188000.0,0.5078640045056223,0.5077630684680353,0.5109415056889646,0.513014215078825,0.5082161024105608
189000.0,0.507633015459888,0.5076092021357217,0.5109723919391165,0.5127213152474084,0.5082196916606396
190000.0,0.507589094991888,0.5074964577909563,0.5106138361653257,0.5127243665557553,0.5082489390986796
191000.0,0.507581500358955,0.507477684683042,0.510612793876348,0.5124226104622387,0.5082068530542646
192000.0,0.5075899493055145,0.5072458023903743,0.5106160502587868,0.5124327245418581,0.5081893627929424
193000.0,0.5075915077964674,0.507180082470938,0.5104371266250806,0.5124541533977602,0.508475608206621
194000.0,0.5075704779664855,0.5071736090074365,0.5103792641294339,0.5124622338715769,0.5083391606198234
195000.0,0.5075565035878199,0.5071778757737874,0.5104049235084527,0.5124633284586613,0.5083315128833071
196000.0,0.5075556597705898,0.5071812904736391,0.5104520505635305,0.5124715097898088,0.5083231456685688
197000.0,0.5073489010470378,0.5072005083698358,0.5103096987032968,0.5124869261030105,0.508303507199582
198000.0,0.5072131054202578,0.5072028105819149,0.5104594318050846,0.5124885989937626,0.5083058548947343
199000.0,0.5072074164680863,0.507222290914578,0.5102927579967528,0.5124620847852552,0.5083222973747972
200000.0,0.5071954665511156,0.5072318719839656,0.5101641678341343,0.5125083649341854,0.5083071142873338
201000.0,0.5069922038347553,0.5072282090553907,0.5101682698818076,0.5124956118677189,0.5083232429452369
202000.0,0.5067665853422881,0.5072330796019642,0.510276045241318,0.5122474215777171,0.5083232395588204
203000.0,0.5067783829361682,0.5072466754844361,0.5102855537049168,0.5122581968821024,0.5083363192673301
204000.0,0.5066001673777939,0.5072623023465325,0.5102863341321552,0.5122818053792608,0.5083461715031745
205000.0,0.5066050845179517,0.5070867387604219,0.5103073517720043,0.512311646217454,0.5083531699466977
206000.0,0.5066803046831687,0.5070637031324466,0.5103144977639644,0.5123051402148215,0.5083576410803534
207000.0,0.5066848038693742,0.5070624795532238,0.5103216953929718,0.5123123993120041,0.5083609639823119
208000.0,0.5066706375603188,0.506795687105386,0.5103214578528307,0.5123119199095996,0.5083609989295996
209000.0,0.5066676913430692,0.5067572996897985,0.5103342962073535,0.5123156091691689,0.5083723275100489
210000.0,0.5066649587970389,0.5067378174218946,0.5103445826453741,0.5123280124218709,0.5083698894164366
211000.0,0.5065790707121585,0.5068614255379834,0.510351706666119,0.5123390176908448,0.5083936232314902
212000.0,0.506261805580027,0.506719901042538,0.5104009195784359,0.5123586888784798,0.5083947859624093
213000.0,0.5062524896777275,0.5067185855902245,0.5103921559992051,0.5123584280302614,0.5083877062041421
214000.0,0.5062424877526867,0.5067264259800911,0.5103882494170436,0.5123618820084634,0.5083871065704683
215000.0,0.5062396154602127,0.5067307632329877,0.5103797205716086,0.512362432270627,0.5083900274636164
216000.0,0.5062545164058314,0.5066956951271782,0.5103872261561253,0.5123634043601597,0.5083888578395916
217000.0,0.5059746832399261,0.5066437278183357,0.5103937343743847,0.512227672108555,0.5084049752772585
218000.0,0.5059427465274497,0.5066368553781919,0.5105208454519155,0.512180210571195,0.5083976509387347
219000.0,0.5059393714107949,0.5066381707849665,0.510546760027547,0.5121813489232494,0.508400127053831
220000.0,0.5059413906514841,0.5066008173784113,0.5105445897706102,0.5121932342297859,0.5084173141644721
221000.0,0.5059216717523098,0.5065899294830849,0.5105526696681488,0.512200742641066,0.5084024797411132
222000.0,0.5059283091777537,0.5065881887760779,0.510583164358949,0.5122011706060717,0.5084073639450227
223000.0,0.5058809502646574,0.5065886206711799,0.5105698083071761,0.5121995681002466,0.5084074086514894
224000.0,0.5056915931104794,0.506548596431745,0.5105629209884399,0.5122108767949637,0.5083774523685225
225000.0,0.5057000051237102,0.5062909075787807,0.5105588500427065,0.5122207836768006,0.5083406669736255
226000.0,0.5056810175184343,0.5062806614060996,0.5105607471313943,0.5122322443251186,0.5083397530922907
227000.0,0.5056315356679593,0.506269832533774,0.510563199795744,0.5122350168503639,0.5083399022591285
228000.0,0.5056274740995985,0.5060907437429368,0.5105815918083086,0.5122482356859077,0.5079502302542314
229000.0,0.505333154374572,0.5059602279745337,0.5105777956756522,0.5119946053780899,0.5080538186706857
230000.0,0.5052349721207511,0.505968264695605,0.5105794566413817,0.5119496615489392,0.5080519774805177
231000.0,0.5052177443837145,0.5059530682455361,0.5105785530857396,0.5119582743982143,0.5080931115575861
232000.0,0.5052393354304422,0.5059589844983364,0.5105669572149034,0.5119566144837603,0.5080898464455235
233000.0,0.505251042368609,0.5056220211276113,0.5105780384590958,0.5119645604533237,0.5080888365629835
234000.0,0.5052497980122135,0.5055526160133954,0.510542991803512,0.5119678794744456,0.5080888857344525
235000.0,0.5050146405390986,0.5055989335357304,0.5105707246288448,0.5119773718727121,0.5080974673525216
236000.0,0.505009678553445,0.5056063647103133,0.5105821579073515,0.511811996107097,0.5081132436264215
237000.0,0.5048549287161642,0.5056128984624608,0.5103140645241342,0.5117354850605966,0.5080439821718129
238000.0,0.504866591586927,0.5054630693141585,0.5103161528352588,0.5115258737621519,0.5077597715022819
239000.0,0.5048620902617582,0.5054800517835545,0.5102742096376857,0.5114175524893557,0.5077223018187866
240000.0,0.5048627605567743,0.5054861687889941,0.5102897668084978,0.5113974085590155,0.5076625861942822
241000.0,0.504857631208045,0.5054932420143227,0.5102953996020839,0.5113742194489629,0.5076748287832082
242000.0,0.5048472853150402,0.5057490290776461,0.5102989327705613,0.5113621049944356,0.5076629577755837
243000.0,0.5048536718369965,0.5055321733390891,0.5102943888091368,0.5113495985141037,0.5076703538722426
244000.0,0.5048612743703406,0.5055099728878721,0.5102942638450078,0.5111244693878729,0.5074355210331042
245000.0,0.5046109577732216,0.5055073433593511,0.5101577965180132,0.5111388005034901,0.5074423009413719
246000.0,0.5048464014578893,0.5055032504332791,0.5101597235491776,0.5111520064046957,0.507178101593454
247000.0,0.5048403627386919,0.5055093151376907,0.510160842216102,0.510936310413169,0.5071789817202506
248000.0,0.5048383640030043,0.5054970442182839,0.5101729751175514,0.510938374385162,0.5071896076046057
249000.0,0.5048349661323341,0.5054916468605448,0.5101641663936581,0.5109411421031799,0.5071810648293147
250000.0,0.5044894354623746,0.5054882099640682,0.5101465983591806,0.5109440455594189,0.5071717283401759
251000.0,0.504508973288164,0.5054910220610064,0.5101556229177577,0.510929316534804,0.5071318200014049
252000.0,0.5045129764336489,0.5054895914194882,0.5101520933889063,0.5109230832778144,0.5070898421596767
253000.0,0.5045065788551849,0.5055018167045797,0.5101536717283471,0.5109122379102735,0.5070769417089471
254000.0,0.5044999615015737,0.5055088519967714,0.5101601686073767,0.5110024686119192,0.5071046246782975
255000.0,0.5043305047822827,0.5055207158141019,0.5101718092181762,0.5110069358948135,0.5070960663921833
256000.0,0.5043500307615442,0.5055529661596804,0.5101747527921694,0.5110328903423257,0.5071066952488216
257000.0,0.5042254907761975,0.5058211791860566,0.510168451683697,0.5110272561943553,0.5070933235409009
258000.0,0.5040396115978484,0.5057179339077936,0.5101749398341643,0.5106773130181602,0.5071000012587772
259000.0,0.5038484930280612,0.5055438668643029,0.5099081053040664,0.5106662477271381,0.5071012543867095
260000.0,0.5036235789382506,0.5055557955764852,0.5099127264287253,0.5106668225599116,0.5068243872907909
261000.0,0.5035265829657107,0.5055585859280144,0.5099216531881935,0.5106632175815314,0.5068307641911256
262000.0,0.5035507589047763,0.5055004680584901,0.5099210078526583,0.5106715948044995,0.5066607348107229
263000.0,0.5032143132503,0.5052623977772853,0.5099386990204533,0.5106688339011158,0.5066539698870128
264000.0,0.5032140286510036,0.5052431484293675,0.5099346672018379,0.5106868336444172,0.5066681847496324
265000.0,0.5032162270309112,0.5052551930090023,0.5099424945782373,0.5106864159515171,0.5066493008549349
266000.0,0.5032171022629763,0.5052658107965212,0.5097301068507704,0.5106983490765883,0.5066573496000474
267000.0,0.50322824001467,0.5052453402342145,0.5096815781486939,0.5107043827364726,0.5066095697028866
268000.0,0.503224606355316,0.5052632722513025,0.5096803099463842,0.5107098451200305,0.5065346848265515
269000.0,0.5032258657650533,0.5052408232465473,0.5096549165959519,0.5106678939054835,0.5065265118324032
270000.0,0.5032357945174972,0.5052384903555013,0.5097642171883906,0.5106889845776837,0.5065217929883001
271000.0,0.5032341087016385,0.5052389544645622,0.509761981848088,0.510698544609559,0.5063955187011743
272000.0,0.5028659643046763,0.5051775734876449,0.5097705500551282,0.5107146692113742,0.5063937893943075
273000.0,0.502843471371331,0.5048931025644494,0.5097401326615371,0.5107164516221759,0.5063949421954257
274000.0,0.5028362825510955,0.5048714802231867,0.5094769311478373,0.5107020391373198,0.5064015200744465
275000.0,0.5028473040671513,0.5048551391310341,0.5094558484487542,0.510696503298407,0.5064031236726158
276000.0,0.5028546284103269,0.50488185101032,0.5094633418644317,0.5106786397345735,0.5062107145617093
277000.0,0.5028750031858066,0.5048702774343445,0.5094597326293533,0.5106829745133451,0.5062084178872835
278000.0,0.5028755604746667,0.5048849244296642,0.5094874509406606,0.5106993306686874,0.5061322776326102
279000.0,0.5028795432193688,0.5046817718877614,0.5094931195806417,0.5106826238578426,0.5061066056620531
280000.0,0.5028813539170817,0.5046001546762006,0.5093571937047096,0.5106783108290543,0.5060815706237731
