step,winter-grass-948,dainty-capybara-946,rose-fog-943,glowing-paper-941,dark-darkness-940
7800,0.8983774776330613,13.491838675169586,0.6369109023061462,10.54905229896711,31.9225795797257
8000,0.8884144852557939,13.457306990683223,0.6394501296043412,10.53517431750004,31.965422220550067
8200,0.8838108474571805,13.513249952885037,0.5252222200710406,10.47801747022314,32.94157944065526
8400,0.8842927541060317,13.652995336216003,0.5091312940697917,10.402927774256149,33.56980034503557
8600,0.8776342295249684,13.680017288270749,0.501662330213987,10.376050230690558,34.371621866922595
8800,0.8669290949829197,13.724490974300235,0.49169402821796904,10.441591091118903,34.99063131166332
9000,0.8621449024494396,13.764252424073785,0.49414319664715606,10.468987121627338,35.44403741563291
9200,0.8675602113281973,13.77718375952493,0.49094040168900793,10.4152075995346,35.78799202845623
9400,0.8639715964387353,13.812499445819299,0.4925159461396793,10.472654768350008,35.96650917047927
9600,0.8527210366645157,13.828386527380697,0.49837235725435386,10.667796728306962,35.93218647185577
9800,0.8465246833570813,13.775598895943464,0.4990533478234738,10.6803824717554,36.24000365587821
10000,0.8465592396179806,13.73853537779791,0.487880736196505,10.69360906653393,36.52985027967744
10200,0.850355374886405,13.759106709139852,0.48369276831124297,10.875187316556158,36.65588924432083
10400,0.7964385469038631,13.765064967144301,0.46654296804041,10.91515824044916,36.77683859061415
10600,0.7376171342575859,13.761637606785715,0.46543048184564606,10.86930578366142,36.77683859061415
10800,0.6116167786503955,13.765702415313063,0.46550723476931394,10.873023838650237,36.864437829361364
11000,0.5428791823482456,13.722536536448361,0.45525591538673377,10.852310220599177,36.9053609194395
11200,0.526767188495338,13.716481190835617,0.4550959296346624,10.804219679768426,37.16685719794272
11400,0.5155114134171167,13.698181116738471,0.44099241343168727,10.73549204577171,37.1854371350888
11600,0.5148390440021111,13.690447551741968,0.44110079189760165,10.734004630053471,37.1667091607747
11800,0.5117022202370022,13.688060274677717,0.4444893442098048,10.73807284306762,37.15984112221075
12000,0.4993232437592986,13.684798182564123,0.43969246908664084,10.74742563236543,37.12403867062129
12200,0.4959638489268793,13.682880409473139,0.4380413001184754,10.801651882396756,37.16605791728867
12400,0.4884432795589749,13.682609004439154,0.43119711757163903,10.80104854006256,37.22703601743441
12600,0.48686641892514343,13.695353823576301,0.43050315851762166,10.806344371942878,37.21053165418097
12800,0.4815339089210655,13.708673667783092,0.42744758015539797,10.81679829872251,37.232424333395
13000,0.4790161756129564,13.69613288206105,0.42028635484374366,10.861213142135245,37.199689083950304
13200,0.4800529165435803,13.699743508939575,0.4211338419828755,10.882531471284725,37.200735042300906
13400,0.4766657728606463,13.700746067182964,0.42699461622271523,10.89675771996313,37.24651814040696
13600,0.47423109141887393,13.702367936157138,0.42756365318427947,10.883414091613698,37.282736588266815
13800,0.47397744201110636,13.708737218110587,0.4256951381047613,10.878741687555937,37.319608440497646
14000,0.4725117450791744,13.711894112172804,0.4258801900000671,10.882353029811403,37.30421744542031
14200,0.4713484382888406,13.711894112172804,0.3939862565583402,10.880341488160225,37.3008894790747
14400,0.47067439340812023,13.71617547202078,0.38628706799164414,10.870382519723993,37.30082875013195
14600,0.4716356053152678,13.707524902214,0.38694542546129407,10.881149648309638,37.30537491021335
14800,0.46047513293340303,13.703531111429102,0.38573729363166326,10.872786839572969,37.30093179919515
15000,0.4551743344761558,12.722726819594953,0.37809578342429384,10.878247205568748,37.310223533325505
15200,0.40272928930040913,11.39434863778504,0.3743825055026275,10.8873967580428,37.3169936109943
15400,0.4025387085744765,10.693521925801951,0.3737752591377279,10.891264464295507,37.32201548832258
15600,0.3895767016664602,10.308057298774939,0.3540537906530418,10.884078690092991,37.32685868541548
15800,0.36397369132316404,10.276277705650514,0.33929648584609445,10.874195456588003,37.31718567782081
16000,0.35570306686805037,10.69433362558216,0.33750390687516413,10.874796479589467,37.315913204509286
16200,0.3581133864483298,9.88712391230959,0.31754387342191104,10.871506020715412,37.323664931426904
16400,0.35793123543858274,9.12918010706749,0.3113590064729068,10.87112397440351,37.32386646366785
16600,0.3182993455009137,8.44204263206339,0.31083874868776934,10.872593205967426,37.32773646976002
16800,0.32720332291460363,8.215847099083167,0.3109655118420982,10.872899749710026,37.32612622222349
17000,0.31997130163300047,7.859433413353511,0.3006118916219327,10.887689807108526,37.32145706162289
17200,0.3196990069061992,7.701719852163109,0.29579041434830033,10.887754756955538,37.323981848088934
17400,0.26830686143718646,7.371303937109629,0.2928279261934833,10.889294967940302,37.324879018890265
17600,0.2716909097318687,7.078789555975982,0.2878386888004659,10.887134680331808,37.32391607922085
17800,0.266036384393762,6.92437172371179,0.28500435822163384,10.89189094687698,37.322208660475695
18000,0.2568874219517632,6.8660778078827525,0.2804850050382939,10.896493869232348,37.322998822366735
18200,0.253141230448789,6.735448212064267,0.27991386142428,10.902992861589016,37.322998822366735
18400,0.24220687278539293,6.659492078814619,0.2784528482891607,10.903019691869883,37.32316263524071
18600,0.24335844179351998,6.556407844790314,0.27577321873512534,10.903415056411657,37.31731178209667
18800,0.24358086196441053,6.315073311310122,0.27043781895309693,10.904105927202135,37.3148574847802
19000,0.24163412736091958,6.165577400509796,0.2682664331379119,10.903960491722865,37.31752923212697
19200,0.23706202872846063,6.06405767092749,0.26594092713095163,10.907151950527922,37.32246714694999
19400,0.23639444211708027,6.023462124796617,0.25942535823692203,10.909218905769634,37.32211662053295
19600,0.238790679835785,5.955945635394883,0.26354948667913664,10.911829030534632,37.32322291617096
19800,0.23608051948653785,5.912414786865377,0.23338644888831833,10.917446025073282,37.324021480948076
20000,0.23165155001096477,5.863172074239067,0.19942006970993326,10.921184146822037,37.323514067471464
20200,0.23134442270960281,5.731079680726194,0.20073208802490064,10.920761959412214,37.32514389152011
20400,0.22649987670220778,5.708049304021466,0.19441723567216845,10.922273353582245,37.32611604701606
20600,0.22055204144864288,5.679086919838678,0.18913943164314817,10.922117560484704,37.32647176898431
20800,0.21348869756347708,5.650775118980491,0.18979575499374535,10.922625826595517,37.32883837212969
21000,0.1854905452374562,5.58332493316285,0.1805343987582074,10.923771662900274,37.32795117189354
21200,0.17067780981748085,5.570084195259139,0.17077759029702175,10.923584593533088,37.32754394289755
21400,0.1698328347468953,5.5666203430774885,0.17066752608588082,10.92372824882651,37.325020097531265
21600,0.1566535844480767,5.508988252663402,0.15992777788530638,10.92372794737222,37.32249986280344
21800,0.15331594493676956,5.496119063399102,0.12496807646823846,10.924215140610285,37.32229655314254
22000,0.1580974492163099,5.482204156260064,0.11480082664692662,10.924476045013737,37.32248436981899
22200,0.158450225849301,5.473071618283401,0.11461488861794061,10.926489944400858,37.322215223366136
22400,0.14415544070322772,5.471534908778852,0.10901358283386237,10.927424221518299,37.32233026846854
22600,0.14137030796024957,5.47036048051741,0.1016774701825251,10.927440400285581,37.32067965936718
22800,0.11934703337350036,5.45052389425104,0.09294010804122144,10.928796878896977,37.3203199897482
23000,0.12062513744425996,5.4353996899173875,0.0927083851533839,10.928894089151097,37.32105357067305
23200,0.11992684432691854,5.4337467114451385,0.0903341882172265,10.92884437271369,37.32059848344039
23400,0.11882834311404607,5.421968829816884,0.08990797839171227,10.929280772924475,37.320824685863045
23600,0.11131115932504403,5.41134158388598,0.0897483592489743,10.929579789929084,37.32080068882456
23800,0.10563952770419108,5.41095894033603,0.0918624598922724,10.929611160513254,37.32116441373315
24000,0.10032554220185444,5.406636388858553,0.09131208723428544,10.92984081532045,37.32155888632841
24200,0.10047879541902804,5.402832943903877,0.09155298046083404,10.929768509143823,37.3221753164619
24400,0.09534663315835676,5.400802233920114,0.08203510365101296,10.929862657179427,37.3222038054263
24600,0.09448157800742185,5.4006829065018085,0.0784755438526187,10.92990536390797,37.320616563234196
24800,0.09261819296344725,5.399233601354744,0.07534527876662989,10.929816771461493,37.320376882252994
25000,0.09164752176439621,5.3949841572613,0.0697875753545015,10.93005796825788,37.320296764155586
25200,0.08814473060891084,5.393469804816368,0.06890341975646626,10.930317317752433,37.320153388423314
25400,0.08172546420103029,5.3930313578612665,0.06584597373309387,10.9302587442238,37.320137477546155
25600,0.07998950205186442,5.395523511738753,0.06529483282714343,10.930447992223055,37.32014204370126
25800,0.08033923424050883,5.395556053569463,0.06521928603251081,10.930503651083736,37.319979196606
26000,0.07847725176761874,5.39420481269017,0.06421872519347477,10.930588433624454,37.31993279811607
26200,0.07720248932251063,5.391787847340744,0.06368575043168949,10.930718493016293,37.31993081841602
26400,0.07650722494855337,5.392480085021999,0.0625218986737836,10.930718671073327,37.320461065274735
26600,0.07669501782816546,5.39312459036788,0.06103360560677877,10.930670316650486,37.32074188151055
26800,0.07875927914059937,5.392557100301145,0.0631959812968889,10.930669794115978,37.32094160456287
27000,0.07942554465845664,5.392630689595528,0.06227758269782166,10.93064508185023,37.32095278676854
27200,0.07953819430557539,5.39197245046646,0.06162278759363932,10.93019195891052,37.32072561758942
27400,0.07963133966676549,5.390425329488579,0.05998076837970595,10.930184980105132,37.32072561758942
27600,0.07964870196187127,5.3888192555084355,0.05843364256768381,10.930152397143821,37.32070063625202
27800,0.07655374420981681,5.388254077482534,0.056502045477544074,10.930108259774084,37.32089221789473
28000,0.07510971992130427,5.387443165912245,0.05604122889441802,10.930065891799835,37.320871071157335
28200,0.07196566452355257,5.386845799969912,0.05576918424100213,10.930043128209697,37.32085363819078
28400,0.07085771436890337,5.386723358584037,0.05559618884061393,10.93004276352045,37.3208410589132
28600,0.06844039203851605,5.3866107760842965,0.05388743617365943,10.930001803118294,37.320926490253946
28800,0.06629611101822488,5.386036893834532,0.05338961629688832,10.929847810661844,37.32103085695363
29000,0.06328644193084958,5.385706221122907,0.04854508673069338,10.929801648651889,37.32097632033296
29200,0.06274340414101087,5.385589180189756,0.04550895288803692,10.92977953236521,37.321258583680425
29400,0.06305051608511832,5.3852854911437795,0.045420948197762406,10.929752215794185,37.32130660185987
29600,0.062248995335177325,5.38533744535016,0.04547360900323698,10.929734874570178,37.32130739246263
29800,0.06152808140929342,5.38533744535016,0.04204934216620626,10.929749452537774,37.32165298248375
30000,0.06245494436893918,5.385364465691712,0.0415577331813507,10.929732004282119,37.32193708310395
30200,0.06195209768271694,5.384585172230449,0.03786188688479086,10.929718183868633,37.32227537129521
30400,0.06159850208232715,5.384458212859544,0.03704528495532331,10.92971242317617,37.32251057687038
30600,0.061166289391126866,5.384166923888436,0.036026110012841256,10.929739308796028,37.3226188072814
30800,0.0596135546410616,5.384235447584172,0.03166419973703437,10.92973802685332,37.32284470450864
31000,0.05971998311785677,5.383735102147815,0.030464057223684924,10.929777941823058,37.32298554236012
31200,0.060065393441847956,5.383488665101535,0.029995021298779886,10.929796013753611,37.32307522096693
31400,0.060249842242679125,5.383330911359359,0.029775683245028915,10.92980172098106,37.323210840732216
31600,0.06031756733884394,5.383150706111151,0.029096257091784986,10.92979106684555,37.323240002048934
31800,0.060695789712580425,5.3830793219458934,0.02865022761119291,10.929781357162366,37.323276913112934
32000,0.0522591656169796,5.382910506255776,0.025611721843894864,10.929792067326863,37.32328986018253
32200,0.0500078659177318,5.382897060232525,0.025331180740153444,10.929795003573048,37.323305867160734
32400,0.04844644466147337,5.382815037274159,0.024443364714902913,10.929790473452934,37.32350005982961
32600,0.04772694371758207,5.38272967939821,0.023078914855824646,10.9298058075288,37.32356975821125
32800,0.04704139359005905,5.382644600567291,0.022832213211057183,10.92981144875463,37.323647187846404
33000,0.04689744516003099,5.382492250529728,0.022606877655073458,10.929813255745048,37.32370566105897
33200,0.04648870558864454,5.382492250529728,0.022520373369317143,10.929810359040543,37.32385876231935
33400,0.046401245671775754,5.382453293693943,0.022394227127504763,10.929816564394326,37.32392468307011
33600,0.04316026534416014,5.382335564882137,0.022117359270165907,10.929816486847354,37.32395349696477
33800,0.04252169532738131,5.382236386296965,0.02136530652260611,10.929817542850966,37.32396866527079
34000,0.041547306876011464,5.382226405055677,0.02075139746261938,10.929815451525078,37.32399586243924
34200,0.04081333984163055,5.382214846875934,0.02037138217255523,10.929804585100783,37.324019592771585
34400,0.040619986718609544,5.382179866264307,0.019875661004690223,10.929806930345096,37.32408427240531
34600,0.03934673196158831,5.382110130460033,0.019854518247886803,10.929792441035652,37.3241219143931
34800,0.039288707915034735,5.382091620167149,0.01897041739179918,10.929793765455845,37.3241540745458
35000,0.040337961276437614,5.382067066073505,0.019126607125380612,10.929785268743155,37.32418369737325
35200,0.040340646570038774,5.382064334047563,0.019062208085810488,10.929780487823864,37.32420290584694
35400,0.039721034501345884,4.74137804381569,0.018351217416851744,10.929776754663813,37.32420630787857
35600,0.03941908652798107,4.6551214778210355,0.0184203509685516,10.929774780305987,37.32422392727183
35800,0.03967320961774439,4.258633320598088,0.01845680818163246,10.929774832545853,37.32422421324446
36000,0.04001628493361492,3.365212894809881,0.018161779032688716,10.929777238838648,37.32423502123524
36200,0.04023931746339657,3.0005524552080898,0.017968739124976624,10.929778360548928,37.32423916168703
36400,0.04029375133011815,2.889500496775986,0.017790209149870034,10.929778391584932,37.324251484377555
36600,0.0404933978461188,2.8940701092636165,0.01771149026417227,10.929779151011308,37.324253882424784
36800,0.03928330863265643,2.7072021555555903,0.016836381051447667,10.92977882086029,37.32425405971781
37000,0.037796288154721754,2.6578470556389027,0.015772736499587825,10.929778639308296,37.32425692427649
37200,0.036839777999787784,2.5392645104807343,0.015612727455132144,10.929778566544563,37.324252037528844
37400,0.036350797542041464,2.5219108805453647,0.015494923280918168,10.929779639329436,37.32425273815225
37600,0.03622468662617978,2.480682293635488,0.015307603191711063,10.929778340350616,37.32425164635291
37800,0.03608125910886707,2.422549393076098,0.014657911147168044,10.929776781118512,37.32425899099393
38000,0.036051800394507394,2.3898635166862494,0.014532558468880883,10.929778741732996,37.32426033711859
38200,0.035989806763776166,2.353134890652015,0.014278862240969813,10.929779605253305,37.324260565256196
38400,0.035942088889634335,2.333000948110946,0.013928956062846956,10.929776447907528,37.324261187118374
38600,0.0358047727190647,2.304542935477902,0.013842253194197452,10.929776748293152,37.32426090834165
38800,0.03509286505752514,2.265161020931009,0.013791565561119046,10.929779341933784,37.324261093343125
39000,0.034028573912909484,2.2536899449276726,0.013605254377702693,10.929780688662678,37.32426688204421
39200,0.03372811679519913,2.235289096577703,0.012287983684354357,10.929781128443803,37.32427117141577
39400,0.03356767363244713,2.2260062244979437,0.011941425611371848,10.929784388573232,37.32427047145199
39600,0.03348604676953906,2.2174716470058256,0.011858504016054695,10.929784622306718,37.32427130761643
39800,0.033208051714364396,2.189777932617299,0.011823213158579572,10.929784823671133,37.32427130761643
40000,0.03274424577522813,2.1704208195122163,0.01183267291112355,10.929785545091788,37.32427106137703
40200,0.031727632489014376,2.152455720227081,0.01178579704596969,10.929786070497965,37.32427687928649
40400,0.030473746128969175,2.144389286382042,0.011333282579559938,10.929785956258739,37.32428178937224
40600,0.03000761238854046,2.141159502182844,0.011132212254357312,10.929787879584325,37.32428575808524
40800,0.02965253192553908,2.1421964088223886,0.010794560852072196,10.929788840808193,37.3242863230408
41000,0.029321430626069053,1.7613095403821184,0.009921701010573075,10.929789622263721,37.324290687393194
41200,0.029287591247221016,1.331181388138591,0.009647784954097904,10.929789373180512,37.324293564310466
41400,0.029486752808451613,1.313668524698071,0.009222804754497653,10.929789848032854,37.3242966585215
41600,0.029172496879179992,1.2726388845867909,0.009180454570250799,10.929789395478569,37.32429758314601
41800,0.029057998828928434,1.2731180025363071,0.009116411295377224,10.929789665616234,37.32429977901036
42000,0.029135796168534213,1.2697918858269341,0.008839566203369901,10.929789517493365,37.324300906107936
42200,0.02896320889372472,1.2620350490585026,0.008716861841399626,10.929789906364128,37.32430200172623
42400,0.028867830036017218,1.0395890579488523,0.008523084026926277,10.929790131427685,37.3243018939817
42600,0.02701695545977127,0.7730765330370748,0.00823044298054744,10.929790820819719,37.32430392957064
42800,0.025482045494130176,0.7150676502011127,0.007953428883869323,10.929790854211419,37.32430565411031
43000,0.024928851282543924,0.7171059530353231,0.007825763378911502,10.929791215400577,37.32430718154588
43200,0.024691237973555557,0.6220901005756019,0.007773573269715863,10.929791282644064,37.32430843183049
43400,0.024585830361889594,0.586108155541431,0.007749956337650021,10.929789791315764,37.32430883485498
43600,0.024535337015306954,0.5712882110708197,0.007766494343269054,10.929789313622722,37.32430918605615
43800,0.024095193479696086,0.5475695003287163,0.007735055585110378,10.929789365692512,37.32430928971541
44000,0.02392961090427895,0.5476473068658166,0.007722443753737648,10.929789462523868,37.32430935855187
44200,0.023503867124819278,0.5460909241522756,0.007735984210577491,10.929789702988137,37.324308014012495
44400,0.022875764660010404,0.4597098483760307,0.007667446078312226,10.92978972176023,37.32430779772129
44600,0.022591544671070368,0.4404775072193866,0.007629635525304487,10.929789797948189,37.32430768858534
44800,0.022544893875699763,0.3875678810019138,0.00759819476275423,10.929790056429278,37.32430794936318
45000,0.022433552244291624,0.3606210869091774,0.00757631729430323,10.929790067546469,37.324308341275774
45200,0.022312632253645742,0.34240999102554925,0.007576531910077577,10.92979024979592,37.32430862179911
45400,0.022102085401981057,0.3260074381863193,0.0075628672758093415,10.929790522276614,37.32430869243693
45600,0.02133360845116703,0.3227207708578337,0.007561285087492389,10.929790575251506,37.32430824716549
45800,0.0205666387627013,0.3190088651017533,0.007564173346897008,10.61812654003006,37.32430813656282
46000,0.02013831004015267,0.3070619689117407,0.007563738047983076,7.861620235304816,37.32430782361575
46200,0.01989969823780938,0.2837799781739421,0.007553179371205778,6.628896223770459,37.32430745201676
46400,0.019603059894645104,0.27672590614026404,0.00759952144137822,6.499744973958208,37.32430770188878
46600,0.018698451758877233,0.27634958723796593,0.007318427133726459,6.245044410247031,37.32430790283241
46800,0.018541153445763115,0.26074838036878195,0.007259523060175712,6.093736504521869,37.32430779660852
47000,0.018247029420692635,0.25853709287182536,0.007247056848186186,6.145410938508201,37.32430785288329
47200,0.017618071078603883,0.2570641651640837,0.0072336583766324895,6.187574011481839,37.324307901579004
47400,0.017433068697740736,0.25754177709975334,0.0072577366307942474,5.7735129958088685,37.324307909692564
47600,0.017111364691073615,0.2415876441012207,0.007310051924228785,4.911529855154213,37.324307770951094
47800,0.017156367664393487,0.2033851773136055,0.007359207159440568,4.681167258163961,37.3243078113059
48000,0.017100646460681324,0.19355189906799058,0.0074300118280573035,4.678267180257326,37.324307804854875
48200,0.01669161192841389,0.18265870449819283,0.007435225966888202,4.65886266391706,37.324307833117054
48400,0.01637046092383039,0.17486644089462242,0.007486082968529265,4.366928331092437,37.32430785064062
48600,0.01637430226556812,0.16335949102702335,0.0074769876184615156,4.312445919533891,37.324308010267224
48800,0.01584051459966097,0.16106714880316478,0.007507413626824371,3.345325942811516,37.324308003686625
49000,0.015696619090925033,0.16101637587859277,0.007438696331062748,2.808055082923813,37.32430803290289
49200,0.015409848519940594,0.16117684846246222,0.007335223411593605,2.5327853936572007,37.32430800428499
49400,0.014552007466627555,0.15757597458655279,0.007191165191258866,2.377126704850578,37.324308100375916
49600,0.013491189711491207,0.15886435010749445,0.006944249556203971,2.3138534763176644,37.32430828145308
49800,0.01313176192336371,0.16061820780093067,0.0069004115304074805,2.250422561504302,37.324308302499105
50000,0.012714988248700983,0.16104469239579305,0.006830277234606309,2.216294947981718,37.32430835744477
50200,0.012159273986944226,0.16107048704433952,0.00679898120266012,2.0429332178400474,37.324308387561686
50400,0.011826827834153703,0.16099187346510554,0.006799582064571048,1.8980716481178375,37.32430848208982
50600,0.011592835850705863,0.15477628119418232,0.005989895720498729,1.7385803047664252,37.32430858583317
50800,0.011474975221246252,0.15329164308338544,0.005720425071706014,1.709852940209813,37.32430860020158
51000,0.011125525418212497,0.13632954666135966,0.005593702768550739,1.6899949942774284,37.3243086144389
51200,0.011292115555669328,0.1232642045470975,0.005289728288905008,1.630947100820013,37.324308602673966
51400,0.010705968984546017,0.11710853457659279,0.005289728288905008,1.6154228279290126,37.32430859228058
51600,0.010383351338013897,0.11255253451988526,0.005256149008009855,1.6019934620294578,37.32430864229737
51800,0.009770274369780344,0.10369704145286171,0.005156387110527256,1.5838927610603284,37.324308593622156
52000,0.009688858624535088,0.10343367589694555,0.0047955188478589865,1.582828104460079,37.324308615195214
52200,0.00942842738264179,0.10207613585345543,0.00438245014910928,1.576664304984837,37.324308620700926
52400,0.009329695688741622,0.10197996129081985,0.004300208720441734,1.4925900846389968,37.32430861986679
52600,0.008838647999426602,0.1022414371837902,0.0040565434627883,1.2834905015435658,37.32430862185149
52800,0.008416361921390298,0.10253743895631459,0.0038063757217438113,1.239432562954129,37.3243086215052
53000,0.008200048945922897,0.10223347571128732,0.0036044768724771,1.2240179275269556,37.32430860193291
53200,0.00766419985178083,0.10003161137895977,0.0035576119188914304,1.1882359871798829,37.32430850029328
53400,0.0074644207825021285,0.09945906068980215,0.0035466681123058515,1.1633890673098137,37.32430847694147
53600,0.0071469835623857725,0.09764349209944537,0.0035466681123058515,1.1493433977329075,37.324308502895654
53800,0.007038391856837585,0.0961447837843668,0.0034127352668810486,1.1436103695157374,37.324308503417726
54000,0.006729579414381605,0.09568843064779521,0.0033389176916565136,1.1431663574858153,37.324308503417726
54200,0.006487125933015186,0.09553511950122617,0.0032102617078515576,1.104289104163528,37.32430848022121
54400,0.0063889276760218106,0.08961607911348249,0.0030289714058172566,1.0873686081086182,37.324308461697875
54600,0.006365737970481709,0.08490533651371554,0.0029350704327145254,1.0730953589517291,37.32430844581468
54800,0.006324395770288111,0.08485529378645953,0.0028386865830155074,1.0564205547464953,37.324308456547485
55000,0.005888684207019365,0.08481661384962483,0.002773254789714779,1.0486547447054861,37.32430848566714
55200,0.00585853447322254,0.08530996635024743,0.0025859373774309684,1.0434448199906612,37.32430849822711
55400,0.005665770416457654,0.08648345162025815,0.002426574827740703,1.0379110499814015,37.32430850552268
55600,0.005533012710766373,0.083188741676777,0.0023252422368068813,1.02795965849351,37.324308499157425
55800,0.005276758506087251,0.07921794002702576,0.00225004403776494,1.0233467451196407,37.324308528064456
56000,0.005092202482801476,0.07179847813655524,0.0021767240149433154,1.0150623737337399,37.32430852732791
56200,0.004896681295096635,0.07074836042037841,0.0021772886251686663,1.0076520746306703,37.324308548137
56400,0.004882178660423207,0.07075432470611756,0.0021698519758434204,0.9987450880702792,37.324308548553866
56600,0.004654710133559507,0.0703090471281868,0.002109171640292184,0.9947048857560337,37.32430855178515
56800,0.004440218762974565,0.06884840657546283,0.0020507798489877473,0.9916441297460169,37.32430855215695
57000,0.004270189997542199,0.0671184042182719,0.0019914434119950274,0.9884357137867127,37.324308561244926
57200,0.004244197597222672,0.062340592909896374,0.001985394284302753,0.9370203594737878,37.32430856926455
57400,0.004049952307776921,0.055060818923555126,0.0018328098311733883,0.8862326766152295,37.324308572494544
57600,0.0038178217235412606,0.05523132562231885,0.0017330845258332998,0.8693900403749533,37.324308576661814
57800,0.003670957773411025,0.0540687425970518,0.001641082008048543,0.8610839746386794,37.32430858915629
58000,0.0036054962678115296,0.052056684964482146,0.0015492959961336157,0.8485075484435443,37.324308591503666
58200,0.0035209348885833942,0.05071915811424231,0.001543273013008984,0.8410014704883166,37.32430859774402
58400,0.003514691735383345,0.050444069793312965,0.0015401503814698667,0.8190817835251523,37.32430859946032
58600,0.0034966376877115304,0.05024622227449427,0.0015378596126141217,0.8051638932286775,37.324308594737396
58800,0.003355489714690671,0.049037703657596105,0.0014769917796555905,0.7553688599548162,37.32430859828772
59000,0.003334669063851055,0.047995832610320005,0.0013905531215926033,0.7075643384969551,37.32430860142672
59200,0.0033176309344663257,0.047968954596910945,0.0013237396767851496,0.6652034074631524,37.324308602582875
59400,0.0032684285299766774,0.04805032170205217,0.0013096195415812986,0.6448156767822709,37.32430860024485
59600,0.003396081992494998,0.04824229540753243,0.0012846822053401291,0.6253676246666418,37.324308599803764
59800,0.0034587645127291573,0.048203126545016343,0.0012530714819452213,0.5739687420957262,37.324308603891375
60000,0.003491525907197944,0.04766318127640224,0.0011300328786319862,0.5610609394912935,37.324308609279385
60200,0.0031969046941726226,0.04794023938862671,0.0010626366173128524,0.5625456804063509,37.32430861232592
60400,0.0031737672009236814,0.04676489464000311,0.0010562150213580188,0.5589379092643345,37.324308614893646
60600,0.002979900005299324,0.046724199106917226,0.0010694146005192362,0.554902284322673,37.32430861480445
