step,fearless-aardvark-888,quiet-paper-887,winter-vortex-886,expert-darkness-885,swept-salad-882
22000.0,0.2437147231769636,0.23454179627510233,0.27568274665144693,0.22603799426331364,0.2608804530084791
23000.0,0.23884089458726623,0.22582085778571553,0.26621631763645376,0.2196174681053602,0.2498264512365561
24000.0,0.23413396088367808,0.22010734348956762,0.2602793219721557,0.20731598018222705,0.23263746242613403
25000.0,0.22371751047595456,0.21239090218353998,0.25226670669086326,0.1978500785417123,0.22633410869510814
26000.0,0.2136904435314797,0.20797599146076481,0.24592346053539604,0.1903275887174877,0.21579154510138351
27000.0,0.20809625830648695,0.20040940207671643,0.23950731817693444,0.18365647145206582,0.20122883326779478
28000.0,0.2046418562181039,0.18846710776260742,0.2249085409617779,0.17676344542641237,0.19283641537790347
29000.0,0.19594796517030266,0.1828174226552609,0.21809378759745388,0.17205128107637233,0.18300394055423888
30000.0,0.19076593378010231,0.17656510367013895,0.21462314950857783,0.16897758301052968,0.1801567333091517
31000.0,0.1837270163678142,0.17723980943335596,0.20487822777532147,0.16628293180064452,0.17041106672617332
32000.0,0.17818289114969235,0.17352352249632605,0.1955721564389385,0.16011831301851587,0.16815097989941247
33000.0,0.16991700456004205,0.1709059248845869,0.18797299878000934,0.15455239838796309,0.16340802930552595
34000.0,0.16161657600231083,0.16631886140683705,0.1821192936406979,0.15338161627982194,0.15704745354809724
35000.0,0.15598575511563328,0.1632462737924899,0.17585527574533297,0.15107674059025203,0.15408626036601483
36000.0,0.14874798173821438,0.16083819073627964,0.17407738277323967,0.14608213199774198,0.1500210375636696
37000.0,0.1410122844176395,0.15496423088970762,0.17094638802519804,0.14127847907927765,0.14679686040343146
38000.0,0.13987659674430158,0.1490190580877853,0.16547537746385546,0.13816697399626512,0.14028594440481765
39000.0,0.13724045857596884,0.14499444316936877,0.1622581296939565,0.1351090301252405,0.13395311499902945
40000.0,0.1340734730275449,0.14119063117254815,0.15512484583450598,0.13343952243073762,0.13136478455867578
41000.0,0.12999358869159744,0.13830847662101284,0.14996992760476036,0.12892041831246845,0.131203058466095
42000.0,0.1300372188761634,0.13603449117143165,0.14497157498083685,0.12621504474857237,0.12627636806236395
43000.0,0.12883530788829362,0.13327274358533345,0.14170962885714286,0.1245156112216942,0.12459372306052703
44000.0,0.12659213807375844,0.13001468744520364,0.13677770002953518,0.12145572169665791,0.12147646749620375
45000.0,0.12250075519591382,0.12723000667139814,0.13416224873220875,0.11667403091980343,0.11769029554438133
46000.0,0.11804221899414583,0.12242889094511185,0.1317558389365191,0.11088200683938826,0.11412463287001627
47000.0,0.11415849533377406,0.12053938498883988,0.12748593867731717,0.1089827794379225,0.11155210024510952
48000.0,0.11075891705012618,0.11584146393354178,0.12498202123066991,0.10820866935607037,0.10993375999171527
49000.0,0.1093996543586954,0.11378017474719077,0.12292517806613763,0.10623364248449506,0.10980365399979501
50000.0,0.1064402904291363,0.11165891771361545,0.12091744801537548,0.10477247813312966,0.1088471997668503
51000.0,0.10667070533321439,0.10981972692614858,0.11864852656230448,0.10184041828776852,0.10730451399868952
52000.0,0.10453778392764092,0.10830490360503056,0.11602502324086549,0.10036313086123085,0.10517418062502017
53000.0,0.10132543289693607,0.10737034789157879,0.11385036322929142,0.0988877619032995,0.10464080022023006
54000.0,0.09998008779597849,0.10742920053521356,0.11056529438183144,0.09658282385913494,0.10331972817161894
55000.0,0.098280478146415,0.10617568628410691,0.1099342431508113,0.09489193586461037,0.10182807045859475
56000.0,0.09706299495558646,0.10407122124568706,0.10809777910603842,0.09252518944515202,0.09958915435953661
57000.0,0.09488809920745572,0.10395638472948335,0.1073341164829973,0.09148805519762053,0.09801987267550884
58000.0,0.09464639565618176,0.10213032298391629,0.10435847329245693,0.09051679615969731,0.0974775310227818
59000.0,0.09285015361335767,0.0988194576563297,0.102371322632539,0.08977021295224956,0.0961402616404796
60000.0,0.08971220140373147,0.09714133654779133,0.10074668729011532,0.08931935809382223,0.09395775793579815
61000.0,0.08775058764967528,0.09563913562548969,0.09905459517461633,0.08828662501426587,0.09218050219321101
62000.0,0.0864615069495762,0.09492652706946555,0.09782771323398785,0.08742218635685847,0.0913127713393207
63000.0,0.08430481956859952,0.09317074197856019,0.0967071216735736,0.08590114222375857,0.08984768437926328
64000.0,0.08262222706559107,0.09200490877213169,0.09586549622839431,0.08450327298105037,0.08877854020340623
65000.0,0.08242703952752259,0.09021996953602057,0.09441464685431397,0.0834837052435568,0.08750653322069371
66000.0,0.08151597655906118,0.0886608273913954,0.09392884621928864,0.08237504446954155,0.08570372760959154
67000.0,0.0801869163908315,0.08814298608889524,0.09181081552335536,0.08128073868527726,0.0841432743412744
68000.0,0.07927404356257786,0.08756695840809778,0.09054535328377203,0.08024872989667577,0.08319798464964755
69000.0,0.07759383992849066,0.08694423548026703,0.08938794587636462,0.07900756051401993,0.08274438500581709
70000.0,0.07660365887692254,0.08653552598952628,0.08891088872510201,0.07746669834467153,0.0819048125231782
71000.0,0.07614796137037572,0.08553881150693814,0.08781677703528719,0.07676708518073734,0.08140157773098944
72000.0,0.07561563234446761,0.08475250727455101,0.08621651543102347,0.07630615040142134,0.08098298499149897
73000.0,0.07486601049628469,0.08394706217207154,0.08534002503090932,0.07543157575865542,0.08088939775191564
74000.0,0.07318761202465285,0.08272659219931952,0.08461696731931265,0.07460641717400283,0.08071645771309362
75000.0,0.07193978216354174,0.08100758035697866,0.08317358174814414,0.07380689338353073,0.07975469013058799
76000.0,0.0710487606399047,0.0799262998633587,0.08194860071051636,0.0721784019373488,0.07967378185479755
77000.0,0.07026900613225846,0.07901614111943432,0.08114203242347932,0.07184956528479026,0.07904393408015145
78000.0,0.0700087736459038,0.07868848762953606,0.0809163436342913,0.07090162210698692,0.07824963857831799
79000.0,0.06951860294939628,0.07813488325284884,0.08031341935725012,0.06997126983849916,0.07724350231455872
80000.0,0.0683670544261367,0.07744269936974699,0.07959977729531677,0.06920855644150842,0.07719919531224391
81000.0,0.06753560025735192,0.07658052127368217,0.07852239375943715,0.06824945019550722,0.07661180016355613
82000.0,0.06672153913124527,0.07577124031303402,0.07746018557289434,0.06811793325088969,0.07603010180402224
83000.0,0.06635873618968231,0.07454399871406366,0.07651029769673694,0.06741910564634718,0.07564651798103698
84000.0,0.06613861960842994,0.07343180253350809,0.07607155252744272,0.06646777666618692,0.07477574975187032
85000.0,0.06524062610219218,0.0725431587158118,0.07543653609612039,0.0660649593662221,0.07380831049467412
86000.0,0.06483871800245845,0.07152598710907859,0.07527392401979144,0.06584930181413877,0.07276475438149996
87000.0,0.06432145554987033,0.07067556393199526,0.07476017110530174,0.06494848315019412,0.07171424045982457
88000.0,0.06384316678718067,0.0697189934446055,0.07379339978666591,0.06416837052697913,0.07099785910316316
89000.0,0.06342969296369734,0.06933945229129791,0.07295709340178887,0.06319724026554766,0.07014607958927427
90000.0,0.06287766388383623,0.0688084393358092,0.07215289303614411,0.06289521921236785,0.06963937572919321
91000.0,0.062103840749627735,0.06811245848433031,0.07189282716986375,0.062420102948468476,0.0685687873888207
92000.0,0.06167005618190735,0.0674775729721052,0.07135582087478673,0.06192123004679736,0.06821572824007416
93000.0,0.06111169753028698,0.06696442554733668,0.07061435430328906,0.06165572236245172,0.06732567133817571
94000.0,0.06049044925593958,0.06614474600451262,0.07014486205125565,0.06109672796941955,0.06635589052220349
95000.0,0.06032787419585747,0.06562526900798483,0.06966812244661029,0.061024252261626534,0.0658875022120183
96000.0,0.05987304925372784,0.06551269305312372,0.06908394946877776,0.06045424256190049,0.06541007165646275
97000.0,0.0595399438237119,0.06474987058085026,0.06842160499539814,0.06006942676177064,0.06479700742035163
98000.0,0.05888059980213116,0.06424478017948161,0.06803515031769701,0.059417744120549176,0.0641553791138904
99000.0,0.05843967269218726,0.06346217384267605,0.06743464391322221,0.05883136122757518,0.06350569378402929
100000.0,0.05798484775005763,0.06272523084499086,0.06709555971183331,0.05861230524318987,0.06300746606412189
101000.0,0.057302112207191724,0.06216958486698161,0.0666335009734074,0.05829736279568109,0.0627588043164367
102000.0,0.0572589283894345,0.061201538208973665,0.06630376087822906,0.05793163314219766,0.062237970983103366
103000.0,0.056802193686348576,0.0605348348255328,0.06576845995230314,0.05729325061904951,0.06139071259189966
104000.0,0.056247101132490054,0.05991170423228916,0.0653059491016087,0.056689238686118214,0.06074698571896275
105000.0,0.05575339453526783,0.05966746537876459,0.06496380142622239,0.05641391513022335,0.060099108838175715
106000.0,0.05528598915759525,0.05905959249335688,0.06442759627575943,0.05587504597180226,0.05964408301138751
107000.0,0.05449742665332338,0.05870784914844947,0.06400170651881498,0.05516773348162818,0.059199656651433806
108000.0,0.05412111395737273,0.05795651034206656,0.06367215949313186,0.054837667275572814,0.05886328512365603
109000.0,0.05376583242229275,0.057503041736742484,0.06339064380127314,0.05424074913609381,0.05860106000791529
110000.0,0.05355876500331127,0.05709779855268509,0.06283751742737981,0.05377374141275103,0.058205461772961584
111000.0,0.053185320269514974,0.05690582149032626,0.06252450548613668,0.05350641286782103,0.05759157430974688
112000.0,0.052836070638198125,0.05630835222110544,0.06177987657988667,0.05292344708420547,0.056980947571478514
113000.0,0.05241869230637995,0.055651932671204704,0.061358701015122606,0.05241448303137324,0.056401791755506296
114000.0,0.05208208762635421,0.055256957200281065,0.06101961681373372,0.05210478612743806,0.05585028865773587
115000.0,0.05159097381551798,0.05467200263279367,0.060622921284747784,0.05144161284315142,0.055651730374422795
116000.0,0.05104165740926798,0.05408227758288399,0.060156341423636676,0.05078717159786865,0.05497199371830881
117000.0,0.0506108731253454,0.05382954682478214,0.05987648392942371,0.05029886609783181,0.054444830813216216
118000.0,0.05025643129905429,0.05305779118242102,0.059670998933912714,0.04964954997556811,0.05396990402906066
119000.0,0.04970619647603985,0.052582169075939544,0.05906155159594975,0.04933548220037605,0.05356876055965961
120000.0,0.04922921803275281,0.05217029479931917,0.05872924907858864,0.04900864064149237,0.053125447326454064
121000.0,0.04879587551949152,0.05178102613612473,0.05832099170011642,0.048304420467465324,0.052681797286259734
122000.0,0.04844187161324152,0.05116547237616317,0.05771154436215346,0.048065540538892615,0.05227407072803159
123000.0,0.04816427468037115,0.05075699184793028,0.05728248981932938,0.047666028954178916,0.05189873654772778
124000.0,0.04769859904379707,0.05025898727778354,0.05687830145127383,0.04743368141004671,0.05146085167606398
125000.0,0.04726592760282485,0.04977477503820021,0.05652565388182938,0.047075166438920964,0.051086954829999164
126000.0,0.04685676599981559,0.04938377663390726,0.05602276287964066,0.04652930158446642,0.05068585253984767
127000.0,0.046321012961621146,0.04880182943634835,0.055790829285890665,0.0460428287835405,0.05016622529189157
128000.0,0.04577079233083411,0.04835695096412613,0.05533329167014992,0.045529884035862965,0.04962290623235743
129000.0,0.04528838854032485,0.04798568579423897,0.05483616124427475,0.04511039255927002,0.04930947254304898
130000.0,0.04477252844194522,0.047326467216947304,0.05454525998612215,0.04465829685405901,0.04897182338644122
131000.0,0.04452145764952989,0.04690521846991317,0.05402352242825177,0.04416756197322123,0.048434785554893965
132000.0,0.04419729315300211,0.0463155441845399,0.05375696925932104,0.043745950128904566,0.048215963216931
133000.0,0.04400333698980767,0.04582590659773434,0.053406841293992514,0.04336344731702197,0.04787537242730824
134000.0,0.04356229437575415,0.04528201553870656,0.05304198669329807,0.043046516616790494,0.04753854878726194
135000.0,0.04335703540584675,0.04481482827678369,0.05268029687848325,0.042798306981373824,0.047308423642586014
136000.0,0.04297183575306897,0.04453143259239814,0.052222307150474,0.04249071535023799,0.046768751845403224
137000.0,0.04253849323980767,0.04422490047434259,0.05178194980093696,0.04194448273243417,0.04656718848161954
138000.0,0.04213927810670581,0.04383879659702778,0.05152669943871919,0.041591835162989726,0.0462541765403764
139000.0,0.04168038415415952,0.043296713987074076,0.05129160105908956,0.0412984143007212,0.04576285382732905
140000.0,0.04130332252221507,0.04295627344887963,0.051016975842603625,0.04087531821482132,0.045484804782190164
141000.0,0.04088059755115026,0.042298823502478135,0.05071787059033956,0.04038191524648006,0.04522981346274572
142000.0,0.04047731340763174,0.042050613867061465,0.050227135709501776,0.04005745392622701,0.044846090033998615
143000.0,0.04011783813675657,0.041646128675280635,0.04990636208551857,0.03972243873525479,0.04462587017998055
144000.0,0.039804570352076185,0.04133171418086747,0.04966603142816191,0.03956954379106208,0.044397024791542505
145000.0,0.0394044509944373,0.0410003158880434,0.04923316691769449,0.039121129418125164,0.044146023774539155
146000.0,0.03902196401527063,0.04062325425609896,0.04883033488644449,0.038734040318839855,0.04359884804240663
147000.0,0.03867635606378756,0.04042703753156192,0.048369180372555595,0.038425092350898464,0.0432506450150797
148000.0,0.038453012603139415,0.040052688573228586,0.04818878757741671,0.03805100243533845,0.043002799793817714
149000.0,0.038382935201519044,0.03977600267005094,0.04787940062615391,0.03772834616586188,0.04267008333919724
150000.0,0.03810417611017804,0.03946359309250465,0.04761053598598152,0.03743451437057439,0.042422777928317605
151000.0,0.037823866503696554,0.03909195680778242,0.04727732924408337,0.03716957658122254,0.04204852818176561
152000.0,0.03756348881094293,0.03868053464343057,0.046945336679394656,0.03695120635552809,0.04167392570636445
153000.0,0.03721286865059312,0.03837490674991205,0.04667090453240391,0.03680607831733365,0.041334337800022804
154000.0,0.03695195385425498,0.03803763099759724,0.04624049365277429,0.03649234509355442,0.040916133951643174
155000.0,0.036664410451477204,0.037723865083245385,0.045846251754626144,0.03614785272939713,0.0405411683789595
156000.0,0.0364080627952272,0.03742547098602316,0.04548365771527429,0.03579389484055008,0.040200608599823065
157000.0,0.036134128777907934,0.03713732018243362,0.04523573439691701,0.03543824537003417,0.039843761825726416
158000.0,0.0359564026389772,0.036931156987989176,0.04500199235409294,0.03533516377281195,0.039469412867393076
159000.0,0.0357011823570249,0.03659323494507092,0.044779101005713313,0.03509102314781195,0.03907705812629458
160000.0,0.03533135452137675,0.03630885632817277,0.04448115902075961,0.034868841845634435,0.03881914653443683
161000.0,0.035126547663737864,0.03603035517076536,0.04419904096520405,0.03462605755743999,0.03846731842233213
162000.0,0.03478543186351424,0.03579163989298759,0.04398700031126886,0.034264367742625174,0.03808332662297235
163000.0,0.034490654664440165,0.035544786594376473,0.04377315120825961,0.03403182674806341,0.0378370555878014
164000.0,0.034292629490829056,0.03530787976567277,0.04342366842469479,0.034017966556282586,0.03756453808932454
165000.0,0.03395264106490313,0.03506640579688094,0.04318450103464849,0.033733764875884586,0.03728584144738109
166000.0,0.03368634693874572,0.034753544107066124,0.04290554776497257,0.03349369326130125,0.03710845814957858
167000.0,0.03346933304985683,0.03451347249248279,0.042689179057847394,0.033169155360480526,0.036785886007358826
168000.0,0.03325457972231054,0.03418031176798759,0.04249522289465295,0.033052633718035025,0.036532703136988455
169000.0,0.03294014273566961,0.03387408327881299,0.04215523446872702,0.032799450847664655,0.03624071556498165
170000.0,0.03264784505795868,0.033699115830896326,0.04194590648840295,0.03249608351548873,0.03593121414558251
171000.0,0.032461807955577016,0.03334375558784077,0.04173024893631962,0.032342697569235836,0.03565030394344496
172000.0,0.03228051093590109,0.033173761374877805,0.04141557879743073,0.03207833177937762,0.03536743014673992
173000.0,0.03205761958752146,0.03294107203997833,0.04106157489118072,0.03195806991595169,0.03510591377100017
174000.0,0.03183449508689387,0.03263886654381745,0.040848630012708505,0.03181475032683132,0.0349187392918335
175000.0,0.03162313969747516,0.0323495146919656,0.0406666619207435,0.03152991959766466,0.034600904367064984
176000.0,0.031341978364455764,0.03207191775909523,0.04040691632636591,0.03135933111283705,0.03436010169468093
177000.0,0.031026803615299237,0.03174820537483597,0.04012705883215295,0.031114286263300015,0.03406455042224145
178000.0,0.030780002814687245,0.03165280968617856,0.039940868513524394,0.030919836808587505,0.03387873227988034
179000.0,0.03046465160102198,0.03143263101141004,0.03960042797532995,0.03078088985876476,0.03367980288173219
180000.0,0.03020123661049712,0.031195724182706337,0.03933532439076898,0.030645376065434327,0.03341576931691738
181000.0,0.029866736032279836,0.030884972802805805,0.03904235564076897,0.030417362998713435,0.03312777380187108
182000.0,0.029724320667696504,0.03054690809735177,0.03878888645333921,0.030060899935920152,0.03286755131353933
183000.0,0.029444633825245082,0.03036469581576635,0.03855588283984305,0.029742160786614597,0.03258317269664118
184000.0,0.02929385147732056,0.030103632858496248,0.038285971815537494,0.02953328491855904,0.03235395177650229
185000.0,0.029056492536348337,0.029813295784673902,0.03800749711415761,0.029349727337540522,0.03211057321644321
186000.0,0.0289152103588099,0.029552508003172172,0.037760643815546495,0.029279649935920152,0.031962538326302734
187000.0,0.028721473155636012,0.029275815294838838,0.037486351007737354,0.02909074571565498,0.03175452066538126
188000.0,0.028495027409594656,0.029022632424468467,0.03726300754708921,0.028839658013558752,0.03161968874337814
189000.0,0.028251338896863175,0.028721073541366614,0.037047210655824274,0.02857328385342453,0.03138715455397207
190000.0,0.028047888376029843,0.0284154456478481,0.03671626447526872,0.02833502068791527,0.03109835095658191
191000.0,0.02779108860751132,0.028211543014746245,0.036441832328277975,0.02824957146916527,0.030925803771251908
192000.0,0.027576272779478606,0.02796996481192904,0.03616392262232069,0.0281585416146498,0.030681315268008758
193000.0,0.027387741963506382,0.027782709335328924,0.03602286463130872,0.027902646070668318,0.030411662177636797
194000.0,0.027199896412050638,0.027603220764727075,0.03578355790208083,0.027717280040575724,0.030249655734078854
195000.0,0.027014982494226566,0.027376410657359095,0.03560059177251243,0.0274627408333998,0.030106788257227002
196000.0,0.026803846064828416,0.027116898215229463,0.03539582476812184,0.02732213391789054,0.02987349832667145
197000.0,0.026551417167566767,0.026903049112220204,0.03512907852969592,0.027077089068353502,0.02971706748176404
198000.0,0.02638676730439258,0.026615505709442426,0.03491342097761259,0.02691942177386566,0.029536720704028102
199000.0,0.026226869812765338,0.026435646024005506,0.0347573029057921,0.026750211898214613,0.029344723241336045
200000.0,0.02605913616114497,0.026199041056142004,0.03451628721342342,0.026628593697983132,0.02922170268689606
201000.0,0.02592182752694791,0.026030403179984597,0.034302930075930986,0.02648256143525165,0.02897439727601643
202000.0,0.02570888264847569,0.025865834314243854,0.034111234474079134,0.026256339505783263,0.028740701250595305
203000.0,0.025568296133299653,0.025682728845493854,0.033905523391903204,0.02616908183795919,0.028579297170734194
204000.0,0.025410790412093667,0.02545169947628089,0.033721513698616166,0.025910473620366598,0.02842779354337754
205000.0,0.02525435956718626,0.025298804532088187,0.033516846180158884,0.025692555506940672,0.028184406891486262
206000.0,0.025124603346121446,0.025101683583014112,0.03330376045368484,0.025457909239579562,0.02799271128963441
207000.0,0.024911206355380706,0.024966954126995594,0.033211390211725464,0.025292739778182746,0.0277458579910233
208000.0,0.0247662489689478,0.024896876725375224,0.03301788616079954,0.025153489199479042,0.02759666094241219
209000.0,0.02457229280575336,0.0247033726744493,0.0329071186550125,0.025052216051330897,0.027442490658847372
210000.0,0.024467382359123838,0.024483727109382743,0.032676541398068054,0.024935571086053116,0.027207844391486262
211000.0,0.024270942484826138,0.024237325923040152,0.03245769935312586,0.024775071230729043,0.027050961434310336
212000.0,0.024107277843622432,0.024082703527206817,0.03220334668490411,0.024615687516472654,0.026916684090560337
213000.0,0.023903224959092265,0.02395113885706793,0.032038777819163373,0.024405501329014496,0.026748498326671446
214000.0,0.023716421594760673,0.02367987149595682,0.03181586676380451,0.02422962965656079,0.02652470275375478
215000.0,0.023598953402379302,0.02357543356192904,0.031620554263804515,0.024066371110222654,0.026358475690368283
216000.0,0.023452159067438,0.023345115347757923,0.03141619951843414,0.023845436694304653,0.02613061110703495
217000.0,0.02335857182785467,0.023113374823503115,0.031242136295054512,0.02375727480194354,0.02601351402948865
218000.0,0.023159190317438,0.022893196148734595,0.031063385117014754,0.023662331225554653,0.025865673317683094
219000.0,0.02301903551419726,0.022769769499429042,0.03086129093298698,0.02349430824254491,0.025719641054951614
220000.0,0.02289289619128059,0.02259460898201718,0.030642016482755496,0.023316176008748614,0.02557134823087754
221000.0,0.022761331521141705,0.022429588004007923,0.03036351532534809,0.023200029173142307,0.02538191319036828
222000.0,0.022599475329012075,0.022301833301512374,0.030083205718866607,0.023006977234484898,0.02521538562412515
223000.0,0.022445534007955115,0.022158513712392004,0.029901456586922164,0.022857780185873786,0.025028211144958484
224000.0,0.022267934883860783,0.02189402803530867,0.029706144086922164,0.022709035249531193,0.024880520684581242
225000.0,0.02206756815147363,0.02171366825733952,0.029515271712173895,0.022594198733327492,0.024723939588245522
226000.0,0.02188536983689603,0.02151880786960804,0.02930816771909201,0.02243369887800342,0.02457231618308269
227000.0,0.021801729067220107,0.021367802371922852,0.029060491193377308,0.022351820539998613,0.02436539901552952
228000.0,0.021667903835738623,0.02126788556058026,0.028897278664442125,0.02220940517541528,0.024159687933353595
229000.0,0.02151644622578492,0.02113669200527644,0.028730535071900286,0.022079648954350467,0.02400280497617767
230000.0,0.021381345654931327,0.021033490520829097,0.028548785939955842,0.021941754712452317,0.02376032254882343
231000.0,0.02124201407879418,0.020880344349026442,0.028372914267502138,0.021795076159117396,0.02366266629882343
232000.0,0.02107925366212751,0.020781976760351196,0.028230046790650287,0.021666870453193057,0.023480504907858774
233000.0,0.0210593607223127,0.02059254171984194,0.027992316734843,0.021533045221711577,0.02331096280716433
234000.0,0.02095276548947787,0.020433850313591937,0.02783317321632448,0.02139947792416369,0.023168999554849516
235000.0,0.020703578447254085,0.020304546204795642,0.027705225444333736,0.021310863919534063,0.02302907083827371
236000.0,0.020545590802467595,0.020120536511508604,0.02747319053870152,0.02117684561855739,0.02285500761489408
237000.0,0.02037994706042828,0.019977649327677524,0.027316307581525593,0.021052707814209988,0.022736554200542228
238000.0,0.020256041031734343,0.019770911568347666,0.027150834491247815,0.020974944504024803,0.022604989530403338
239000.0,0.020040383479651012,0.019676420104227293,0.02700073321809967,0.020787317912589618,0.022434710037146803
240000.0,0.01993586173504418,0.019590970885477295,0.02684158969958115,0.02068604476444147,0.022261098926035693
241000.0,0.019843853982027062,0.019477942818347665,0.026715450376664483,0.020638120863978506,0.02209274633017186
242000.0,0.019747886293876016,0.019342289430812877,0.026469501302590407,0.020479429457728505,0.02192139578040334
243000.0,0.01959891820777276,0.019282610611368434,0.026333415509766336,0.020404830933422952,0.021787376370586937
244000.0,0.01951075631541165,0.01907917979751433,0.026275997251664483,0.020242974741293322,0.021653099026836937
245000.0,0.019363590865635275,0.018944450341495812,0.026077621277667072,0.020071172079256284,0.021519725907623972
246000.0,0.019262214454951587,0.01881107722228285,0.02589282779142191,0.01998346229916369,0.0214584054710804
247000.0,0.01913923991791455,0.01867858862062769,0.025756289886329317,0.019876763803793322,0.021339952056728548
248000.0,0.019006771023238625,0.018565128148208775,0.025552285941345246,0.019780916002867396,0.0212142648460804
249000.0,0.018874263878113116,0.018440423870073237,0.025328490368428578,0.019728470979719248,0.021112539585663732
250000.0,0.018814746631950534,0.01833508171150842,0.02520099470870636,0.019625841494765543,0.020951813643674724
251000.0,0.018701489602313045,0.0182442071455362,0.025076882794884323,0.019558024654487766,0.020867579913728465
252000.0,0.01861513615902601,0.0181637311617399,0.024939221705234136,0.01944047546467295,0.020695325139422908
253000.0,0.018509098678135275,0.018075549562399557,0.02478279086032673,0.019310719243608134,0.02059133931766365
254000.0,0.018463226436803787,0.017967514437202865,0.024701410651993393,0.01925144651902926,0.020500464751691427
255000.0,0.018332099631383873,0.01791625995565115,0.024554926276993395,0.01913118465560333,0.020390149358172908
256000.0,0.018179737796893133,0.01780283948359846,0.024355193966190427,0.018987911083885915,0.020213858590620425
257000.0,0.018099261813096835,0.017677604385218832,0.024163849164724877,0.01885227740333036,0.020131627888063646
258000.0,0.017995768561132084,0.017503834227946883,0.02400967888116006,0.01874783946930258,0.02004595258264871
259000.0,0.017910090379874233,0.017375288255457734,0.023901171936715617,0.018721616957728508,0.01996674624923599
260000.0,0.017747611423714546,0.01733007702860588,0.023815037453449137,0.01860745961616272,0.01983676394150624
261000.0,0.017641534388965305,0.01724577524445032,0.023641426342338026,0.01845100906427609,0.01975478946130826
262000.0,0.017528512134582872,0.017138901753557468,0.023500367314560247,0.01840695999589487,0.019660524083852823
263000.0,0.017403048073695384,0.017091429965363024,0.02333263366293988,0.018296699441529667,0.019532576311862084
264000.0,0.01728222649581123,0.017000103287122283,0.02320763171680821,0.018167847445001887,0.019467472145195414
265000.0,0.017135761827790464,0.016874416076474132,0.02305798255592858,0.018075775588384944,0.0192839145641769
266000.0,0.017023730334248845,0.01682332739013154,0.02300011218555821,0.01795258716603376,0.019196656896352825
267000.0,0.01693065036782497,0.01668709134587915,0.022899611421581357,0.017851720112751178,0.019117989361630602
268000.0,0.016846390093380445,0.016635854176149,0.022780604583078765,0.01770062129328734,0.01896020217991764
269000.0,0.016777524233463032,0.016475504572253247,0.022640901892106546,0.017624206405106774,0.018881082532926897
270000.0,0.016709861892386785,0.01631907372734584,0.022521996365486175,0.017489929061356775,0.01880738823315838
271000.0,0.016643185008408657,0.01622006114054028,0.02236692185738432,0.01737399525112084,0.01874318829102875
272000.0,0.016593249981780637,0.016115171094243985,0.022248920555300988,0.01727875452935661,0.018647340490102825
273000.0,0.016461705371938487,0.016055040162531023,0.022143227596349874,0.017167793954074376,0.018554012293292815
274000.0,0.016337633540869218,0.015971108293424963,0.022002620680840614,0.017036221369134557,0.018391251876626147
275000.0,0.016205357715688488,0.01587235364055301,0.021823935022893582,0.01692636600268549,0.01826435538126469
276000.0,0.016116843707671344,0.0157281298268956,0.021682423882847284,0.0168436294575466,0.018144093517838765
277000.0,0.016042737148882612,0.015625500341941895,0.021483494484699137,0.016763153473750302,0.018077633014366542
