step,peach-energy-1006,dry-pond-1005,visionary-sea-1003,true-cosmos-1002,earnest-armadillo-999
104000.0,0.5023231854864129,0.5082586188444328,0.5050260148807679,0.5027338712174072,0.5039492096409609
105000.0,0.5023337649476962,0.5083116280172313,0.5046374699906575,0.5023348643107107,0.5039262028222437
106000.0,0.5023238785085427,0.5083727378847498,0.5046586412832095,0.5022823993120055,0.5037001658984613
107000.0,0.5023125277498457,0.5073509798679682,0.5041451389650652,0.5022902945561784,0.5037457575571336
108000.0,0.5022585807778561,0.5073571645983748,0.5041397442272569,0.5023029923845749,0.503943941336703
109000.0,0.5023114000494103,0.5070448990588711,0.5041438785502429,0.502308231556801,0.5036951850543168
110000.0,0.50189541484126,0.5067082263703621,0.5041379120254134,0.5023363319011489,0.5034818261871061
111000.0,0.5015890421053817,0.5064884011440677,0.5039003662192939,0.5018420415200847,0.5034525682471104
112000.0,0.5014274068617446,0.5063779389755992,0.5037232072999923,0.5018547603896422,0.5029322407743989
113000.0,0.5011107917630812,0.5063581214104473,0.5037534348115864,0.5018883848865376,0.5025429310536086
114000.0,0.5009349278904791,0.506360673350732,0.5037720590239189,0.501904207322912,0.5026002733307615
115000.0,0.5009352889273243,0.505857655738196,0.5037830450521313,0.5018715226208265,0.5021384624371467
116000.0,0.5009443634273655,0.5059801662443933,0.5035667638222018,0.5018209948227534,0.5021254635846731
117000.0,0.5006341580509256,0.5059781763982097,0.5035311675431979,0.5017823455808609,0.5019133523424918
118000.0,0.5001144592888516,0.5053043720685745,0.5035487187891676,0.5012558796355504,0.5017317303487515
119000.0,0.500087548859215,0.5052565090160175,0.5036295303318118,0.501298488892024,0.5017349721055959
120000.0,0.499712593709796,0.5044227601679968,0.503680438982672,0.5008090764982884,0.5017391104404797
121000.0,0.4996545801083478,0.5043403012094245,0.5041482253392244,0.5008402175333905,0.5016582568014933
122000.0,0.49964697235878974,0.5043246751116448,0.5041360246964094,0.5008337183646124,0.501723460503768
123000.0,0.49961574034413914,0.504311984114238,0.5041071336288581,0.5007613443180168,0.5019112029456326
124000.0,0.4996176940700947,0.5043017391756527,0.5040251480132175,0.5007924083410049,0.5019234324358176
125000.0,0.49962453861326095,0.5042982549314096,0.5036395189385132,0.5004191395775259,0.50181176907036
126000.0,0.4996334466734138,0.5042841215433692,0.5035943807341612,0.5004039099749268,0.5017844279513052
127000.0,0.4996297069308661,0.5044901992023533,0.5035240448476254,0.5003798079290824,0.5017700126484302
128000.0,0.4996343786995197,0.504531692715963,0.5032602816501247,0.5001569266900493,0.5017637533210105
129000.0,0.4996406239658207,0.5040641384372504,0.503167672977614,0.5001265374558338,0.5017509019135067
130000.0,0.49916573365370703,0.5040535378239241,0.5029852997638514,0.4996027248020488,0.501399038439163
131000.0,0.4993962947695763,0.5037126795915339,0.5028872380161931,0.4992024737112439,0.5013936620272001
132000.0,0.49944180576657693,0.5037182556012897,0.5028311672828322,0.4988025155702749,0.501431847155655
133000.0,0.49939806894921207,0.5036609823694859,0.5029143223407307,0.4987850475525296,0.5014220305911553
134000.0,0.49885778268247727,0.5031870967269874,0.5029866026374354,0.4987954857704244,0.501400524995645
135000.0,0.49872235714654173,0.5029460017375375,0.5026769069417337,0.4987999913683488,0.501416742502989
136000.0,0.49856192374836444,0.5028199022752303,0.502421686152583,0.49880058026859175,0.5014360962132381
137000.0,0.49850620304417664,0.5027489891164155,0.5023933366724748,0.49870973437550487,0.5013772670740135
138000.0,0.49794880850380385,0.5027800370735613,0.5021263433112957,0.4987051601263226,0.5014944035074584
139000.0,0.497788254582062,0.502499714856112,0.5017444234732826,0.49864771756702253,0.5008136175924
140000.0,0.4975374688891577,0.5025299803959886,0.5017024687971317,0.498164964633057,0.5008269433066708
141000.0,0.4974633163161307,0.5025383940361119,0.5013311600256087,0.4981786852039311,0.5005168026561373
142000.0,0.49715629599005956,0.5024632121053136,0.5012772008109291,0.4982809480121094,0.5005257414944582
143000.0,0.4966682850769842,0.5021428436139606,0.5012032982844332,0.49805943249080753,0.5004376575607724
144000.0,0.49634804510054975,0.5021364437639595,0.5014654775490407,0.49801846640647796,0.5006578092542405
145000.0,0.4958652823881062,0.5021832259477652,0.501259344908831,0.4980019204614351,0.500539026543767
146000.0,0.49587858691659004,0.5018187192762893,0.501267444447646,0.49791569288782633,0.5005592298776101
147000.0,0.49560064463216347,0.5015755220951286,0.5010466373014216,0.49787843506664503,0.5005735077715653
148000.0,0.4955854980319937,0.501484480049147,0.5007459299676496,0.49751050224128357,0.5005771035648788
149000.0,0.4956930083965181,0.5009843252864923,0.5004780910346179,0.49750573474979826,0.5007468224985875
150000.0,0.4958529281332057,0.5009962121986882,0.5004064607877762,0.49751241177729577,0.5002241810220357
151000.0,0.4954004020943444,0.5009936405498152,0.5003098592693888,0.4972636320776828,0.5000646785866767
152000.0,0.4953531870713034,0.5009764591994126,0.5003003551249027,0.49726085024057504,0.4998335304399606
153000.0,0.4953883565386009,0.5004165063437191,0.5003018871515045,0.4971013415736657,0.49981256699693566
154000.0,0.49542527913758383,0.5003375532573626,0.5002857214317117,0.4967059826686119,0.4997941105391417
155000.0,0.4954056973599446,0.5002367341637985,0.5002627011894887,0.4963440967120365,0.49981777444683434
156000.0,0.4954316849119906,0.500204472256992,0.5002743052228161,0.4963445536511588,0.4994094489733666
157000.0,0.4954157330416026,0.5001832513642348,0.4995864817713993,0.4963477541767968,0.4993319904891867
158000.0,0.49540668305095253,0.5001714003172038,0.499586767523195,0.49635695793398027,0.4990986718401875
159000.0,0.49541068150245865,0.5001811735887779,0.4992767436208977,0.4963812725840538,0.4989175801846658
160000.0,0.4954245966496673,0.5001922489553056,0.4992646207439187,0.4963954718433887,0.4984655069414863
161000.0,0.4953642142986891,0.5001744648754494,0.49941351321857647,0.4964139503210978,0.4985398480381372
162000.0,0.4953772002688791,0.4994370126059785,0.49925138886867565,0.4964147919530161,0.49834784394777937
163000.0,0.49513651344335896,0.4989890912105728,0.49920961109347034,0.49644990639410325,0.49835474904312727
164000.0,0.49505255673293713,0.49899990177433984,0.4987926755791781,0.4962732732040213,0.4983525569118074
165000.0,0.49495464044875953,0.4989325154345873,0.49880354038594216,0.4962697015333008,0.49836348032446887
166000.0,0.49494913473781005,0.4989511057238137,0.49883814687408945,0.4962320088282118,0.49839011712674286
167000.0,0.49493314024146595,0.4989769721509208,0.4988266839156408,0.4961906780616862,0.4978184669877681
168000.0,0.49459326945501103,0.4987762790532108,0.49880020185578744,0.4957558739964814,0.4978186922183869
169000.0,0.4945570139896546,0.49857099957012063,0.49881041652506175,0.4957859026764548,0.4977105063516627
170000.0,0.49458039103481183,0.4984998656623525,0.49831064829939287,0.49579720584616555,0.4977650423328014
171000.0,0.4946517374918153,0.4985180026482663,0.4982313710414292,0.49580807220205053,0.4974643790215421
172000.0,0.4942209984335808,0.498537754958229,0.4982734863166571,0.4958339826795296,0.49736891449762194
173000.0,0.49378468472043674,0.4985125736037557,0.49826575872508405,0.49581352010198665,0.49728245664012183
174000.0,0.4937857647847075,0.4982811273580724,0.49827404459708585,0.4955668613527496,0.49702245154256747
175000.0,0.4937475351466302,0.49823080137634473,0.49753566024469076,0.495451453560494,0.49666842746784307
176000.0,0.4933929719068239,0.4980346268340441,0.49755843472959915,0.49536347062184705,0.49612097784809445
177000.0,0.4932891543526599,0.49796583967767205,0.49708072382669544,0.49529930330232086,0.49619532408188494
178000.0,0.49327092870775835,0.4979468521403876,0.49709803854896434,0.49522629056989304,0.496199730689609
179000.0,0.4932775359140034,0.4973310074705337,0.49709219818648537,0.49522617394391233,0.4961966206541921
180000.0,0.4928698786671855,0.49729274466954626,0.4968969986279555,0.4952259606331047,0.49619102519487235
181000.0,0.4923240609587172,0.49686847097346876,0.49681196575449255,0.49522077334947356,0.4959505618376713
182000.0,0.4922589913686683,0.4967918710605897,0.4967529820675056,0.49522754999158153,0.495793099254802
183000.0,0.4917244927363752,0.49678761305282804,0.4967283985765553,0.49522757579002663,0.495777562990556
184000.0,0.4917706598129063,0.49680370511848015,0.4967286897475549,0.4952264124931506,0.4955262656046799
185000.0,0.49150746715449506,0.496781241729542,0.49650878411774835,0.4952632380717843,0.49556880092188976
186000.0,0.4913644188572476,0.49675674755117305,0.4961555273890782,0.49528471479522346,0.4951812440484439
187000.0,0.4913332520171633,0.4967146330971115,0.4957305265421808,0.49502378604358394,0.49514671604695715
188000.0,0.490948114590797,0.49670965987211574,0.4957288325594262,0.49442341239159976,0.4952519279871961
189000.0,0.4908898339627219,0.49669372138287576,0.4956518130497969,0.49450621315974197,0.49536560541563013
190000.0,0.490607700742295,0.49644077168240824,0.4955751756317009,0.49436653817462484,0.49512180614598944
191000.0,0.49035746507515143,0.49639684786252375,0.49553970634453004,0.4943694402957671,0.4947064854148984
192000.0,0.49008998847748725,0.4963647401740737,0.4955267042041804,0.4943185021606185,0.49475677018578235
193000.0,0.4897889077296846,0.4960557696098298,0.4954858578478294,0.49433625861089847,0.49477077388090607
194000.0,0.48971717634087725,0.4960479677002414,0.4952284155745084,0.4943344440165995,0.49439685168141223
195000.0,0.48970903887048844,0.49609677735640306,0.49518107680641676,0.4944801761055082,0.49441834150465225
196000.0,0.48967153858452866,0.4961015210603397,0.49515865178288226,0.49449360328621966,0.494412347172147
197000.0,0.48964109997299293,0.4960988083331024,0.4950290523170554,0.4945025795797782,0.4944014164508388
198000.0,0.4896272919429644,0.4961087499554193,0.4950222800608459,0.494168597663575,0.4942821315168629
199000.0,0.4891719703985471,0.4961143943883143,0.49501366454159573,0.4939008389347741,0.494265361433321
200000.0,0.48895431209116064,0.49614426150378543,0.49500389581074833,0.4939146426835321,0.49390173797412495
201000.0,0.4889325101762485,0.49613221324498563,0.4949971682574534,0.4932195068805832,0.49382937960976714
202000.0,0.4888809011446605,0.4961231639508572,0.4948920925418825,0.49312399585551464,0.49383676567995294
203000.0,0.48890566241154376,0.49616846692532196,0.49485282671068154,0.4930136717979966,0.49384404814198096
204000.0,0.4887151378130352,0.4964120155489629,0.4948311609824793,0.49296065229351776,0.4938592045742421
205000.0,0.48866506345194766,0.49579912515740193,0.4948155015044027,0.4929351959938042,0.49387570603351133
206000.0,0.48863332316714037,0.49554434901778416,0.49481372303373516,0.4929316669911322,0.49406333128953694
207000.0,0.48862651837796856,0.4954269373116716,0.4947840928696474,0.4928736768093764,0.4934281066148903
208000.0,0.48820166255179737,0.4951764590176114,0.4944438663818971,0.4928403123445784,0.4932697665698652
209000.0,0.4881941219758697,0.49480371870471934,0.49404527237710466,0.4928446395400451,0.493232395818262
210000.0,0.4878938262992675,0.49476427491876035,0.49405623562951406,0.49288127775459917,0.49324056069562505
211000.0,0.4879149080265352,0.4947728314158617,0.4940591750414849,0.49286314654901636,0.4932390151110374
212000.0,0.4877856853987845,0.494773147594882,0.4940441679428377,0.49285908539986273,0.49323461718502654
213000.0,0.4875649512998318,0.49479439596096886,0.49403435343916474,0.4928398025066847,0.49320696947663595
214000.0,0.48736862723911495,0.4943387136862513,0.49402244991604266,0.49282587831375957,0.4932134159046709
215000.0,0.4869989955596511,0.49400784577468565,0.4936915127749312,0.49252280246850055,0.4931829806650795
216000.0,0.4869346196033594,0.4939016781319683,0.4934975937208838,0.49243761874501624,0.4931752322185034
217000.0,0.4869170272785194,0.49366658413131476,0.4934504377181322,0.49242407140886174,0.49317131777093853
218000.0,0.4868683451152033,0.49363595083657763,0.4933678705066384,0.4924508328164816,0.4931815206354206
219000.0,0.4868234285229789,0.4936324620814591,0.49334861400541474,0.492441457170187,0.4931874179013995
220000.0,0.48680109202711896,0.49331100440576714,0.4934821642866411,0.4924575640844894,0.4931800772440371
221000.0,0.48667342568607785,0.4933698650829345,0.4933694873248164,0.4924670910883948,0.4926350176254285
222000.0,0.4866634947556916,0.49336038201930815,0.49337194826237396,0.49246960201671913,0.4926214127952662
223000.0,0.4862913612936371,0.4933704633009733,0.493373745868149,0.49247209718189633,0.4922357043124705
224000.0,0.48619602264359335,0.4933811397481715,0.49336662217090416,0.4922476058320418,0.49186957567802997
225000.0,0.48618812062634004,0.49335144794663216,0.4933546759182164,0.4922234039766324,0.491777751629247
226000.0,0.48627214494463084,0.4929701230015443,0.4933828837820475,0.492335794864885,0.4917341460290426
227000.0,0.48626478066169754,0.4929633083825127,0.4931433689693424,0.49236006471251026,0.49174863961122156
228000.0,0.4859133189933234,0.4927059890270478,0.4931586695429023,0.49200636177629953,0.49136621139399256
229000.0,0.485851900990413,0.4927413991750561,0.49315208624871454,0.4919358658703282,0.49142752181410354
230000.0,0.48561620044476345,0.49254221832974193,0.4931296589347382,0.4919682809331313,0.4909875689501707
231000.0,0.48561593020685834,0.4925126404467469,0.4931357798092317,0.4919699783408821,0.49089249020225934
232000.0,0.4856385745821989,0.4924426284637576,0.4926861199892217,0.4920209732577337,0.490636044863025
233000.0,0.48564754671806454,0.49248434663832663,0.4926672701949041,0.4916297108687903,0.4906126596288261
234000.0,0.4856546394042101,0.49245155555795184,0.49267227669264163,0.4915831541262609,0.4904145106730381
235000.0,0.48567117431040513,0.4924442945355892,0.4921663646777656,0.49160916385813785,0.4903298951489502
236000.0,0.4856752158429586,0.492602810991981,0.4921152546351601,0.4916168379098782,0.49031400385283425
237000.0,0.4854284456832078,0.49244263807218913,0.49175122697342843,0.49161299722791824,0.4902930950330227
238000.0,0.4849377583603762,0.49167733215868126,0.4913552430802127,0.49161947548054646,0.48971212571733846
239000.0,0.48459627967939334,0.4916659211800216,0.4912603476768412,0.4916111461077301,0.4897510786509445
240000.0,0.48443138111553236,0.49161033222777284,0.49097348370209526,0.4913137767017297,0.4897546185218818
241000.0,0.48404546578993873,0.49158231049876194,0.4908439988173373,0.49128602925514037,0.4893710213883416
242000.0,0.4840130203919371,0.49151487260487253,0.4907383535503907,0.49126555273916717,0.4895548018647032
243000.0,0.48388342892664804,0.49150425176194973,0.49071135330549415,0.4907588635153201,0.4894257015267595
244000.0,0.48383685232185725,0.49145813983177383,0.49070091531701976,0.4908810474058629,0.4894623558694073
245000.0,0.4837362566676218,0.49144197534316836,0.49070449629714946,0.49085123919084955,0.4894707694354535
246000.0,0.4837088355683039,0.4914226711794008,0.49071183335869095,0.49086710045191895,0.48910345234494146
247000.0,0.4837160012674463,0.4910713297861303,0.4909674435609924,0.49085345896902693,0.4889188659088055
248000.0,0.4833960881346139,0.4910316111503491,0.4909388060140407,0.4906412493602198,0.48887566011035105
249000.0,0.48300845750826205,0.4910444738786638,0.4909395617065454,0.49052965259448555,0.4885509498472073
250000.0,0.48299696059126135,0.4910439345073094,0.49066817516657674,0.49032909659844104,0.48849552307587646
251000.0,0.4829724391134291,0.491012272950661,0.4906492160434789,0.49036676210301716,0.48841894120771706
252000.0,0.48293889942873724,0.4910066666735724,0.4907218816648716,0.49021291410186163,0.48842015826704677
253000.0,0.4829227140805742,0.4909898524062653,0.4904396606487603,0.48989656978159035,0.48839396006266494
254000.0,0.4828851446427728,0.4909909454635525,0.49043117060655883,0.4899008121867017,0.4883449365065882
255000.0,0.4828621770382176,0.4909842295801687,0.4901524210046047,0.48977761731165004,0.48828377226422975
256000.0,0.48286192230173447,0.4910022308555022,0.490115907135633,0.4895280259564759,0.4882735057577603
257000.0,0.48246441585073274,0.4908417919905591,0.4894380444507443,0.48953604906947507,0.4882795680776939
258000.0,0.4824999217937286,0.4907921902954296,0.4894696886114942,0.4894951479304461,0.4882589741548449
259000.0,0.48250289666198987,0.49079647183755515,0.48947872067858006,0.4894962021440496,0.48825255389578043
260000.0,0.48253055377664533,0.4903883166582034,0.48947126338997177,0.4894987602891365,0.48792582319842875
261000.0,0.4825376208514409,0.49020694355206645,0.4894795057965377,0.48934944528905244,0.4878843972280835
262000.0,0.4818377858831896,0.4901302581469426,0.48939804000612075,0.4892924144433656,0.4878835197441338
263000.0,0.4814825582445007,0.4900548833385552,0.4891113994965077,0.48891077789799886,0.4878281949208376
264000.0,0.4814487444787049,0.48966660972565645,0.4889338446036092,0.4886846773887982,0.48775291949116467
265000.0,0.48124459803197767,0.4896534211558129,0.4888686739533914,0.4886210003787739,0.4877764188773071
266000.0,0.48111735913789966,0.4896401446468015,0.48839309529249875,0.4881608896427944,0.4876004303094889
267000.0,0.4810541428619834,0.48960335832148283,0.48841408837974987,0.48813514684902276,0.48760434148892223
268000.0,0.4809633283331318,0.4892951197521032,0.4883748133426845,0.4874841522681727,0.48778559595506993
269000.0,0.4803683096347626,0.48923946994439965,0.48839744926455475,0.4872989603664324,0.4877894012837931
270000.0,0.48033750836112904,0.4892107160866122,0.48796556507105004,0.4872469965126868,0.4877931174974224
271000.0,0.48032266390470363,0.48919957063587627,0.48758972687042546,0.4872423029792251,0.48753091455593084
272000.0,0.480279123196857,0.48917135399930006,0.4875654825913262,0.48720128033954957,0.48752392574183767
273000.0,0.4802203999063674,0.48916740362666317,0.4875586022306733,0.48675491168061524,0.48752985183306546
274000.0,0.47981416905650626,0.48917516299861347,0.48754197921935094,0.48665608229247403,0.4875457071953643
275000.0,0.4798116397686911,0.4891611917860808,0.48685093332359114,0.48662513872001584,0.48753338551815545
276000.0,0.47979909850665475,0.48890262893403297,0.48653583747402857,0.48659872893149697,0.4868837936472032
277000.0,0.4792504211489101,0.4887862647465438,0.48646275238242914,0.48652259452998464,0.48678133968372894
278000.0,0.47909590089745685,0.488771455037466,0.48646475218253654,0.48653071489186533,0.48677245665691693
279000.0,0.4790719169721629,0.4882551793632108,0.4869823833740107,0.48652606592495545,0.48676239174738783
